排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,4590,富田-創,88.3,-1.6,-1.78,09/14,0.0,0.0,0.0,1500.0,1500.0,,,,,
2,3718,中光電投控,60.9,-2.2,-3.49,09/14,10.7,39.0,89.8,518.0,,,,,,
3,00962,台新AI優息動能,15.0,-0.01,-0.07,09/14,9.83,469.0,469.0,469.0,469.0,453.0,486.0,295.0,-6.33,362.0
4,00982T,平衡兆豐台美動能,15.84,-0.07,-0.44,09/14,0.0,0.0,1.61,385.0,385.0,385.0,,-61.3,,
5,009828,中信台日韓PCB,9.35,-0.1,-1.06,09/14,9.53,10.6,88.2,278.0,,,,,,
6,00404A,主動聯博動能50,9.8,-0.02,-0.2,09/14,11.5,37.8,40.4,255.0,805.0,765.0,,,,
7,6722,輝創,32.15,-0.5,-1.53,09/14,75.0,75.0,75.0,250.0,250.0,,,,,
8,0055,元大MSCI金融,50.3,0.98,1.99,09/14,29.5,103.0,216.0,245.0,166.0,166.0,200.0,321.0,119.0,442.0
9,00770,國泰北美科技,67.75,0.15,0.22,09/14,13.1,29.3,46.6,225.0,299.0,294.0,250.0,-8.29,78.7,16.3
10,1444,力麗,6.73,-0.03,-0.44,09/14,5.87,12.2,20.4,178.0,888.0,,,-16.2,-85.9,-67.7
11,6527,明達醫,75.1,-0.7,-0.92,09/14,10.0,10.0,10.0,175.0,175.0,175.0,,,,
12,911868,同方友友-DR,1.15,0.0,0.0,09/14,0.0,0.0,0.0,167.0,167.0,300.0,,,,
13,00961,FT臺灣永續高息,13.4,0.04,0.3,09/14,3.2,80.5,101.0,149.0,181.0,176.0,505.0,525.0,240.0,464.0
14,00990B,國泰收益非投等債,9.91,0.01,0.1,09/14,0.0,2.32,148.0,148.0,148.0,,,,,
15,2025,千興,12.3,0.0,0.0,09/14,18.1,42.0,58.1,139.0,989.0,,,,,
16,00989B,台新美國非投等債,10.02,0.05,0.5,09/14,41.3,37.9,37.9,135.0,193.0,657.0,28400.0,,,
17,3661,世芯-KY,3590.0,-60.0,-1.64,09/14,5.35,72.0,59.3,134.0,217.0,-3.36,-65.4,-80.0,-54.4,-50.7
18,7772,耀穎,126.0,-6.0,-4.55,09/14,0.0,0.0,0.0,125.0,125.0,71.4,,,,
19,5464,霖宏,89.1,0.0,0.0,09/14,4.52,10.5,34.6,108.0,-1.5,-35.8,237.0,801.0,558.0,553.0
20,5206,坤悅,22.1,-0.35,-1.56,09/14,17.1,35.1,50.9,104.0,172.0,175.0,66.7,58.2,68.3,49.1
21,7795,長廣,491.0,-16.0,-3.16,09/14,5.38,13.2,42.7,99.5,123.0,160.0,,,,
22,7717,萊德光電-KY,487.0,-30.0,-5.8,09/14,22.8,25.9,42.1,95.1,50.8,13.7,30.1,1227.0,,
23,6515,穎崴,6600.0,-290.0,-4.21,09/14,5.59,36.0,47.8,93.2,136.0,78.3,156.0,-11.6,-39.4,-35.8
24,00674R,期元大S&P黃金反1,28.25,0.03,0.11,09/14,0.0,0.0,0.0,85.0,85.0,85.0,,,-96.2,-81.5
25,00918,大華優利高填息30,35.51,0.17,0.48,09/14,5.7,36.8,54.9,82.5,390.0,678.0,29.5,216.0,150.0,-10.8
26,009803,玉山市值動能50,21.64,-0.12,-0.55,09/14,71.8,71.8,71.8,78.7,120.0,103.0,43.9,166.0,491.0,58.9
27,009829,大華韓國KOSPI50,10.51,-0.34,-3.13,09/14,-0.1,-10.3,9.43,66.8,461.0,,,,,
28,3016,嘉晶,112.5,3.0,2.74,09/14,20.4,45.5,47.6,63.4,63.2,71.7,205.0,35.9,-26.2,-28.8
29,4747,強生*,25.0,0.2,0.81,09/14,-20.0,-20.0,-20.0,60.0,,,-92.9,-92.1,-95.1,-93.4
30,6446,藥華藥,1190.0,-90.0,-7.03,09/14,9.83,12.4,18.7,55.9,90.0,209.0,426.0,115.0,-56.5,-48.0
31,00939,統一台灣高息動能,24.11,0.33,1.39,09/14,9.03,15.2,24.4,51.8,107.0,272.0,-21.4,639.0,61.8,229.0
32,00998A,主動復華金融股息,17.77,0.09,0.51,09/14,0.0,17.9,17.9,50.7,50.7,50.7,40.1,,,
33,00657,國泰日經225,75.25,-0.5,-0.66,09/14,50.0,50.0,50.0,50.0,50.0,52.4,52.4,-6.8,-18.6,-1.03
34,009827,玉山未來全球算力,10.0,-0.03,-0.3,09/14,0.0,50.0,50.0,50.0,,,,,,
35,2464,盟立,175.5,-13.0,-6.9,09/14,5.13,10.6,31.7,48.3,57.1,-0.57,40.9,-45.7,-52.7,-51.4
36,00712,復華富時不動產,8.32,-0.06,-0.72,09/14,0.16,54.2,54.2,47.2,120.0,281.0,180.0,21.7,170.0,390.0
37,2609,陽明,59.3,-0.1,-0.17,09/14,8.21,7.32,7.56,45.9,-92.0,-93.7,-95.0,-96.7,-97.5,-97.4
38,2762,世界健身-KY,79.5,-0.4,-0.5,09/14,9.4,28.3,29.4,45.5,48.2,49.5,40.5,89.5,25.4,126.0
39,1709,和益,36.05,-0.15,-0.41,09/14,18.9,28.6,37.5,43.0,87.9,55.0,107.0,173.0,136.0,162.0
40,6416,瑞祺電通,119.0,3.5,3.03,09/14,9.49,14.6,19.8,40.8,41.3,26.8,55.4,4.47,82.3,43.4
41,00402A,主動安聯美國科技,9.44,-0.02,-0.21,09/14,0.0,0.0,0.0,40.2,40.2,35.4,-23.0,,,
42,00863B,中信全球電信債,30.38,0.06,0.2,09/14,0.0,0.0,0.0,40.0,40.0,40.0,40.0,40.0,250.0,40.0
43,00668,國泰美國道瓊,60.95,0.45,0.74,09/14,0.0,0.0,0.0,39.7,39.7,39.7,18.6,15.9,-39.6,15.9
44,2049,上銀,323.5,-35.5,-9.89,09/14,25.8,27.4,31.3,39.2,24.6,84.4,-42.7,-55.7,-79.8,-78.1
45,2027,大成鋼,45.75,-0.75,-1.61,09/14,-0.68,-2.43,14.9,38.4,-33.4,-64.9,-97.2,-98.8,-90.2,-97.3
46,6176,瑞儀,93.6,4.7,5.29,09/14,7.11,9.91,21.5,37.5,72.9,,-78.5,-43.4,-19.6,-57.1
47,7730,暉盛-創,168.0,-4.0,-2.33,09/14,0.0,-8.33,-8.33,37.5,57.1,-15.4,120.0,,,
48,00921,兆豐龍頭等權重,24.1,-0.24,-0.99,09/14,36.0,36.0,36.0,36.0,36.0,36.0,-39.8,-39.8,-59.7,-39.8
49,6505,台塑化,82.8,-0.8,-0.96,09/14,8.15,27.0,32.4,34.4,32.5,-5.24,-58.1,-71.3,-73.6,-46.9
50,00896,中信綠能及電動車,27.83,-0.09,-0.32,09/14,1.96,12.8,22.6,34.0,111.0,111.0,35.0,69.5,389.0,208.0
51,3645,達邁,67.8,-0.7,-1.02,09/14,0.59,2.62,13.0,33.9,86.6,79.8,27.2,-13.6,-35.7,6.06
52,3376,新日興,181.0,-2.0,-1.09,09/14,8.03,18.0,27.8,33.7,23.3,5.29,37.6,19.7,34.1,101.0
53,2413,環科,50.6,0.4,0.8,09/14,3.64,4.51,13.0,33.3,62.8,38.3,3.32,30.8,211.0,16.1
54,00673R,期元大S&P原油反1,10.04,-0.02,-0.2,09/14,1.99,24.5,33.1,33.1,112.0,140.0,64.3,180.0,1184.0,
55,8112,至上,83.6,-1.0,-1.18,09/14,0.61,1.86,4.31,31.6,32.0,1.86,-14.1,80.5,34.6,-42.9
56,6861,睿生光電,235.5,21.0,9.79,09/14,1.79,35.0,33.6,31.2,17.1,-2.47,81.3,119.0,371.0,5.77
57,2801,彰銀,28.55,0.65,2.33,09/14,2.53,4.36,12.9,31.2,42.5,31.4,44.6,282.0,434.0,260.0
58,4905,台聯電,77.5,-1.8,-2.27,09/14,0.0,13.3,13.3,30.8,21.4,21.4,70.0,88.9,88.9,88.9
59,6584,南俊國際,544.0,-23.0,-4.06,09/14,3.15,9.87,22.4,30.2,39.8,34.4,57.3,413.0,36.9,151.0
60,2009,第一銅,38.5,-0.5,-1.28,09/14,4.2,6.08,9.55,29.4,37.7,13.9,-14.5,1.18,2.82,-8.48
61,00714,群益道瓊美國地產,21.34,0.19,0.9,09/14,12.9,28.8,28.8,28.8,28.8,28.8,27.8,20.9,126.0,20.9
62,3455,由田,230.5,-3.0,-1.28,09/14,5.68,16.9,21.3,27.7,39.7,57.3,36.3,19.5,46.3,45.6
63,2360,致茂,2140.0,-20.0,-0.93,09/14,-1.53,-2.93,1.4,27.0,-14.9,2.56,-70.3,-67.2,-46.8,-79.1
64,6715,嘉基,346.0,24.5,7.62,09/14,1.73,10.2,18.8,26.6,92.6,140.0,125.0,198.0,306.0,297.0
65,2634,漢翔,63.8,0.0,0.0,09/14,3.36,10.6,13.7,26.3,65.8,9.78,-12.4,23.8,0.33,-17.0
66,7711,永擎,478.0,-53.0,-9.98,09/14,-0.87,1.68,5.7,26.1,18.8,11.7,63.0,,,
67,8040,九暘,78.1,0.9,1.17,09/14,0.71,4.04,6.01,26.0,71.0,37.5,90.8,290.0,282.0,323.0
68,3489,森寶,21.15,-0.75,-3.42,09/14,1.07,4.02,5.37,25.3,38.8,24.2,328.0,493.0,55.0,518.0
69,00740B,富邦全球投等債,36.79,0.06,0.16,09/14,0.0,6.38,24.7,25.2,25.2,25.2,-51.6,-33.5,49.6,-47.4
70,9951,皇田,48.8,-0.2,-0.41,09/14,2.34,6.83,14.7,25.1,31.1,8.96,-32.0,-24.7,-21.8,-16.1
71,2751,王座,54.5,1.9,3.61,09/14,0.0,0.0,25.0,25.0,-16.7,-16.7,-16.7,25.0,,400.0
72,6753,龍德造船,133.0,-1.0,-0.75,09/14,4.53,15.9,22.0,25.0,30.3,26.1,-9.52,-14.8,-18.0,-10.7
73,7709,榮田,83.5,-0.5,-0.6,09/14,1.39,2.82,5.8,24.4,39.5,21.7,181.0,1117.0,,
74,5289,宜鼎,1290.0,-5.0,-0.39,09/14,2.44,4.74,7.09,24.2,60.1,66.3,3.37,618.0,107.0,142.0
75,2481,強茂,159.0,9.0,6.0,09/14,-7.3,-6.68,0.57,23.8,141.0,180.0,181.0,67.7,28.9,-31.3
76,3605,宏致,126.5,4.0,3.27,09/14,2.7,7.43,11.7,23.6,76.6,149.0,-21.6,-24.1,25.3,-15.1
77,8043,蜜望實,133.0,-3.0,-2.21,09/14,4.2,-2.27,6.3,23.4,29.6,155.0,26.6,213.0,306.0,223.0
78,6214,精誠,187.5,-1.0,-0.53,09/14,13.9,17.2,18.1,23.3,45.4,89.7,16.4,-33.6,136.0,-33.1
79,7769,鴻勁,6305.0,-5.0,-0.08,09/14,12.0,24.4,13.1,23.1,-18.2,-15.8,-35.6,-8.94,,
80,6994,富威電力,28.0,-1.35,-4.6,09/14,1.07,7.75,14.9,22.4,18.3,8.08,-3.96,93.5,401.0,198.0
81,1717,長興,69.2,-1.7,-2.4,09/14,6.93,7.37,13.6,22.3,-23.6,-43.5,-48.1,-20.2,-10.2,6.06
82,6693,廣閎科,179.0,10.0,5.92,09/14,0.2,1.4,3.75,22.2,109.0,75.6,103.0,209.0,128.0,87.5
83,00927,群益半導體收益,37.1,0.03,0.08,09/14,0.0,13.9,35.6,22.0,21.1,20.0,16.4,68.0,242.0,169.0
84,00836B,永豐10年A公司債,27.3,0.0,0.0,09/14,0.0,0.0,0.0,21.7,21.7,21.7,-56.2,-80.7,-84.0,-80.7
85,6874,倍力,69.7,1.8,2.65,09/14,3.7,7.69,12.0,21.7,9.8,-5.08,-18.8,14.3,51.4,55.6
86,2364,倫飛,64.6,2.6,4.19,09/14,1.46,5.04,16.8,21.2,51.7,-8.96,-22.2,-32.7,0.72,-13.4
87,2883,凱基金,38.8,0.95,2.51,09/14,4.11,9.7,9.61,21.1,3.75,-4.24,-55.3,243.0,-13.2,252.0
88,1737,臺鹽,30.45,-0.15,-0.49,09/14,4.91,10.2,15.8,21.0,62.2,57.7,127.0,150.0,194.0,169.0
89,3026,禾伸堂,731.0,-13.0,-1.75,09/14,2.46,12.9,16.6,20.9,30.3,88.0,337.0,485.0,1256.0,175.0
90,8147,正淩,131.5,1.5,1.15,09/14,0.13,2.14,4.95,20.9,29.1,20.1,-16.0,159.0,108.0,97.9
91,7788,松川精密,282.0,-4.5,-1.57,09/14,2.64,-0.64,5.67,20.4,85.7,69.5,497.0,,,
92,00410A,主動永豐科技趨勢,11.68,-0.16,-1.35,09/14,0.0,-1.06,-1.06,20.1,26.0,462.0,,,,
93,00934,中信成長高股息,29.7,-0.2,-0.67,09/14,2.1,2.1,2.1,19.8,95.6,450.0,942.0,123.0,-42.0,2629.0
94,3624,光頡,124.0,-0.5,-0.4,09/14,2.94,46.8,34.8,19.7,47.3,139.0,109.0,52.4,315.0,-10.3
95,00983D,主動富邦複合收益,9.76,0.0,0.0,09/14,14.2,19.4,19.4,19.6,19.6,21.1,37.9,22.1,,-24.8
96,1808,潤隆,33.2,-1.25,-3.63,09/14,3.81,8.22,13.0,19.6,31.1,12.9,-7.49,8.25,-22.5,17.2
97,6640,均華,1130.0,-40.0,-3.42,09/14,2.92,6.28,6.55,19.5,52.2,118.0,341.0,202.0,65.2,36.5
98,6672,騰輝電子-KY,294.5,2.5,0.86,09/14,0.46,-0.55,1.27,19.5,31.1,19.6,-8.82,85.3,7.22,53.4
99,3675,德微,284.5,25.5,9.85,09/14,-0.68,0.69,3.56,19.0,-5.1,16.0,-5.71,-52.0,-30.2,-62.0
100,4931,新盛力,231.5,-2.5,-1.07,09/14,2.69,0.17,10.7,18.8,32.4,23.5,117.0,148.0,232.0,720.0
101,00697B,元大美債7-10,34.68,0.05,0.14,09/14,0.0,0.0,0.0,18.8,18.8,18.8,18.8,18.8,-17.4,-47.2
102,8084,巨虹,41.1,-2.3,-5.3,09/14,0.0,1.79,7.55,18.8,34.1,50.0,0.0,0.0,0.0,0.0
103,5210,寶碩,28.45,0.0,0.0,09/14,2.88,14.9,16.3,18.7,58.0,-11.5,794.0,,,
104,00986D,主動復華金融債息,14.17,0.01,0.07,09/14,0.0,0.0,0.0,18.6,18.6,59.1,,,,
105,2308,台達電,1620.0,0.0,0.0,09/14,1.77,7.88,21.1,18.6,26.2,3.89,-6.5,144.0,28.1,278.0
106,1259,安心,65.0,0.6,0.93,09/14,4.0,4.0,8.33,18.2,13.0,18.2,85.7,85.7,136.0,85.7
107,00915,凱基優選高股息30,33.14,0.22,0.67,09/14,0.03,17.8,17.8,17.8,8.51,6.2,-40.1,-19.5,-57.4,-39.1
108,7765,中華資安,240.0,21.5,9.84,09/14,0.76,4.74,8.61,17.8,23.8,19.9,115.0,,,
109,00929,復華台灣科技優息,28.6,-0.02,-0.07,09/14,3.9,16.5,19.7,17.6,5.39,9.06,32.3,22.2,192.0,55.5
110,4566,時碩工業,62.9,-2.0,-3.08,09/14,1.07,2.46,10.4,17.6,26.2,34.9,23.3,75.3,21.2,26.7
111,3704,合勤控,41.2,0.7,1.73,09/14,0.88,8.17,10.1,17.5,69.6,133.0,54.1,-66.5,-63.0,-60.3
112,6226,光鼎,33.0,3.0,10.0,09/14,6.61,13.4,14.7,17.4,-2.77,38.1,789.0,,,
113,6683,雍智科技,1335.0,45.0,3.49,09/14,-0.38,0.0,4.16,17.4,45.8,30.4,112.0,53.0,-6.83,103.0
114,1714,和桐,14.95,-0.4,-2.61,09/14,1.3,14.3,15.2,17.2,46.1,52.0,244.0,614.0,631.0,967.0
115,8383,千附,64.0,-0.6,-0.93,09/14,0.69,5.3,13.3,17.1,28.2,83.5,121.0,121.0,73.0,23.0
116,00881,國泰台灣科技龍頭,49.54,-0.42,-0.84,09/14,3.85,14.7,28.6,17.0,13.9,-14.8,-12.0,-21.8,57.3,23.9
117,6679,鈺太,197.0,2.5,1.29,09/14,1.39,2.82,3.99,17.0,19.3,12.3,8.96,-34.9,-13.5,-29.9
118,3533,嘉澤,1590.0,10.0,0.63,09/14,4.81,8.69,11.3,16.8,-9.65,38.4,99.7,-25.9,-49.4,-29.4
119,6716,應廣,120.5,5.5,4.78,09/14,-1.45,-2.51,4.62,16.7,23.1,-4.9,19.3,56.3,206.0,80.1
120,00985D,主動貝萊德優投等,9.69,0.01,0.1,09/14,0.9,9.48,9.48,16.7,1296.0,981.0,2293.0,,,
121,00403A,主動統一升級50,10.09,-0.08,-0.79,09/14,7.7,10.4,14.1,16.6,11.3,36.7,24.3,,,
122,4442,竣邦-KY,55.6,0.6,1.09,09/14,1.92,10.4,10.4,16.5,58.2,79.7,165.0,11.6,-0.93,104.0
123,2072,世紀風電,128.0,1.0,0.79,09/14,2.86,3.53,3.53,16.3,70.8,101.0,,,,
124,6996,力領科技,165.5,0.5,0.3,09/14,0.0,2.29,0.56,16.2,7.83,8.48,68.9,-7.25,59.8,-17.5
125,5490,同亨,25.3,-0.05,-0.2,09/14,0.72,3.47,7.12,16.2,28.6,48.8,76.3,60.0,14.2,7.53
126,8473,山林水,38.4,0.1,0.26,09/14,3.99,9.19,9.19,16.1,54.4,43.0,49.4,13.4,315.0,82.2
127,00727B,國泰優選非投等債,39.11,0.09,0.23,09/14,0.0,0.0,0.0,16.1,16.1,16.1,24.1,-55.0,-68.7,-55.0
128,6914,阜爾運通,120.0,0.0,0.0,09/14,3.41,5.57,7.45,16.1,57.8,24.2,39.0,62.0,200.0,150.0
129,00864B,中信美國公債0-1,45.89,0.06,0.13,09/14,16.0,16.0,16.0,16.0,3.29,-1.49,-78.5,-37.8,-41.5,-45.7
130,8240,華宏,50.0,-0.5,-0.99,09/14,0.27,1.04,5.19,15.8,42.3,36.5,29.7,52.6,66.8,111.0
