股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,3.64,20日
00401A,主動摩根台灣鑫收,6.66,"5日,20日"
0050,元大台灣50,7.3012696232339085,"5日,60日,20日"
00634R,富邦上証反1,8.92,"5日,120日,60日,20日"
00642U,期元大S&P石油,5.1,120日
00643,群益深証中小,15.71,120日
00647L,元大S&P500正2,5.734389027431422,"5日,20日"
00651R,復華香港反1,2.13,"5日,20日"
00657,國泰日經225,8.05,"5日,60日"
00661,元大日經225,6.558537886872998,"5日,120日,60日,20日"
00663L,國泰臺灣加權正2,2.12,5日
00666R,富邦恒生國企反1,8.34,120日
00668,國泰美國道瓊,2.54,5日
00674R,期元大S&P黃金反1,7.96,"20日,120日,60日"
00675L,富邦臺灣加權正2,4.58,"5日,120日"
00681R,元大美債20反1,16.92,120日
00683L,期元大美元指正2,18.99,"5日,120日,60日"
00688L,國泰20年美債正2,1.64,5日
00689R,國泰20年美債反1,40.42,"20日,120日,60日"
00693U,期街口S&P黃豆,2.21,20日
00700,富邦恒生國企,4.73,"5日,20日"
00708L,期元大S&P黃金正2,2.632394955261721,5日
00712,復華富時不動產,0.67,5日
00714,群益道瓊美國地產,7.01,"5日,120日,60日,20日"
00715L,期街口布蘭特正2,3.73,"5日,120日"
00730,富邦臺灣優質高息,4.663792659368963,"20日,120日,60日"
00731,復華富時高息低波,10.000650406504066,"5日,120日,60日"
00733,富邦臺灣中小,6.629599244708734,"20日,120日,60日"
00735,國泰臺韓科技,7.262515152399576,"120日,60日"
00736,國泰新興市場,17.71,20日
00739,元大MSCI A股,1.87,"5日,20日"
00763U,期街口道瓊銅,4.23,"20日,120日"
00830,國泰費城半導體,4.871262482630514,"5日,60日,20日"
00852L,國泰美國道瓊正2,6.32,5日
00865B,國泰US短期公債,2.15,"5日,20日"
00875,國泰網路資安,5.77,"5日,120日,60日,20日"
00895,富邦未來車,1.3039528054263365,5日
00897,富邦基因免疫生技,3.98,"20日,60日"
00898,國泰基因免疫革命,3.36,"5日,60日,20日"
00900,富邦特選高股息30,2.971891031669102,60日
00907,永豐優息存股,5.52,"5日,120日,60日,20日"
00908,富邦入息REITs+,6.41,"5日,120日,60日,20日"
00909,國泰數位支付服務,3.76,"5日,60日"
00910,第一金太空衛星,7.41,"5日,120日,60日,20日"
00912,中信臺灣智慧50,2.94,60日
00917,中信特選金融,2.89,"5日,60日,20日"
00920,富邦ESG綠色電力,4.69,60日
00921,兆豐龍頭等權重,3.09,120日
00922,國泰台灣領袖50,20.22,"5日,60日,20日"
00926,凱基全球菁英55,1.65,5日
00927,群益半導體收益,2.35,60日
00930,永豐ESG低碳高息,5.14,"120日,60日"
00932,兆豐永續高息等權,3.77,"120日,60日"
00935,野村臺灣新科技50,6.101995529274443,120日
00936,台新永續高息中小,9.17,"20日,120日,60日"
00943,兆豐電子高息等權,30.13,"20日,120日,60日"
00944,野村趨勢動能高息,3.39,"20日,60日"
00947,台新臺灣IC設計,8.576113683657974,"20日,120日,60日"
00951,台新日本半導體,3.28,"5日,60日,20日"
00953B,群益優選非投等債,2.265673460332658,5日
00954,中信日本半導體,5.91,"5日,120日,60日,20日"
00956,中信日經高股息,3.37,"5日,60日"
00960,野村全球航運龍頭,1.69,5日
00962,台新AI優息動能,4.96,"20日,120日,60日"
00964,中信亞太高股息,2.48,20日
00971,野村美國研發龍頭,3.14,"120日,60日"
00972,野村日本動能高息,17.63,120日
00980A,主動野村臺灣優選,3.735464354580638,"20日,120日,60日"
00982A,主動群益台灣強棒,2.9378106205409025,"20日,60日"
00983A,主動中信ARK創新,9.01,"5日,120日,60日,20日"
00983D,主動富邦複合收益,3.26,5日
00986A,主動台新龍頭成長,2.91,"5日,60日,20日"
00988A,主動統一全球創新,4.775568108518198,"20日,60日"
00989A,主動摩根美國科技,6.1,"5日,60日"
00990A,主動元大AI新經濟,2.34,5日
00991A,主動復華未來50,4.305132252290332,20日
00992A,主動群益科技創新,5.948309631450493,"20日,60日"
00995A,主動中信台灣卓越,4.26,20日
00997A,主動群益美國增長,6.270584477253809,"5日,20日"
00999A,主動野村臺灣高息,3.49,20日
1210,大成,12.076936497658158,5日
1227,佳格,6.694692331911794,5日
1301,台塑,30.064685143306342,120日
1303,南亞,35.54310256747222,"20日,120日,60日"
1319,東陽,10.379482342601996,"5日,20日"
1326,台化,37.618494545900454,"120日,60日"
1342,八貫,31.247946775794976,"5日,120日,60日"
1409,新纖,14.217515792615144,120日
1436,華友聯,6.347813289081361,20日
1449,佳和,7.21,5日
1477,聚陽,12.245655746889668,"5日,20日"
1516,川飛,5.85,120日
1560,中砂,39.72379449780868,"120日,60日"
1563,巧新,4.3,"20日,60日"
1587,吉茂,20.53,5日
1590,亞德客-KY,81.39076801320768,120日
1597,直得,7.83675930143648,"5日,120日,60日"
1605,華新,15.66245493390085,"20日,120日"
1618,合機,1.56,5日
1708,東鹼,14.247349149945999,120日
1709,和益,4.61,"5日,20日"
1714,和桐,22.829037386207425,"20日,120日,60日"
1718,中纖,6.59,5日
1721,三晃,2.15,5日
1723,中碳,8.551022150362035,60日
1727,中華化,4.248437738720846,5日
1806,冠軍,8.474095136147088,60日
1909,榮成,7.192649086473158,5日
2006,東和鋼鐵,18.23513834280797,60日
2027,大成鋼,23.439773976956268,"5日,60日,20日"
2032,新鋼,3.84,"20日,120日,60日"
2049,上銀,36.70767882755145,"120日,60日"
2101,南港,5.929715233600608,5日
2233,宇隆,8.14851129300184,"120日,60日"
2241,艾姆勒,11.55,"5日,20日"
2243,宏旭-KY,30.603966472777337,"5日,120日,60日,20日"
2301,光寶科,35.56038551031789,"120日,60日"
2303,聯電,33.4607592301731,120日
2305,全友,6.229385234991786,"5日,120日,60日,20日"
2312,金寶,9.177650755359307,20日
2313,華通,26.865608796769997,5日
2316,楠梓電,35.30324342487427,"5日,120日,60日,20日"
2317,鴻海,41.22452100371254,"20日,120日,60日"
2327,國巨*,55.86257714029089,"120日,60日"
2332,友訊,11.663393889988008,20日
2337,旺宏,32.955326937574526,"20日,120日,60日"
2338,光罩,4.391081643406577,20日
2342,茂矽,5.36,"120日,60日"
2344,華邦電,31.671047169590643,"20日,120日,60日"
2347,聯強,28.836653991699333,120日
2349,錸德,14.42,"20日,60日"
2351,順德,18.86082338813537,"5日,120日,60日,20日"
2355,敬鵬,15.767024758172056,"5日,120日"
2356,英業達,19.23021034959857,"120日,60日"
2357,華碩,40.61475111781691,20日
2359,所羅門,3.7813379578495847,5日
2363,矽統,8.471675081458816,"120日,60日"
2367,燿華,10.889204121100057,"5日,120日"
2368,金像電,34.568517626259954,5日
2369,菱生,17.128254154412684,"20日,60日"
2375,凱美,15.088987810794306,"5日,120日,60日,20日"
2376,技嘉,26.04232699836134,"5日,120日,60日,20日"
2377,微星,8.773090037207622,"5日,20日"
2379,瑞昱,50.11477659165685,"5日,60日,20日"
2382,廣達,26.79773547959414,"5日,120日,60日"
2387,精元,9.955079181929731,20日
2390,云辰,3.98,"5日,20日"
2392,正崴,7.07502946536444,20日
2395,研華,35.76300807036313,"120日,60日"
2397,友通,13.027193613348764,5日
2399,映泰,8.651145423919147,"20日,120日"
2401,凌陽,14.032328071467788,"5日,120日,60日"
2404,漢唐,30.79459916147978,"5日,20日"
2405,輔信,5.227088175601461,5日
2406,國碩,18.661709861135936,"20日,120日,60日"
2413,環科,9.889214819188563,"5日,120日,60日,20日"
2420,新巨,8.138283631235664,120日
2421,建準,30.307208835125056,20日
