代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.7,0.06,0.41,26W36,09/04,62,30703,60.9,25.7,0,0,0.0,0.0,1,276,63.4,0.23,27,20345,73.2,17.0
00931B,統一美債20年,13.03,0.0,0.0,26W36,09/04,33,339208,47.5,15.1,0,0,0.0,0.0,3,6534,17.3,0.29,3,7287,19.3,0.32
00900,富邦特選高股息30,19.75,0.22,1.13,26W36,09/04,22,267003,25.2,17.3,0,0,0.0,0.0,22,385921,36.4,25.0,22,671425,63.3,43.6
6657,華安,30.0,-0.2,-0.66,26W36,09/04,17,2029,13.5,2.28,0,0,0.0,0.0,2,2,0.24,0.0,17,2028,13.5,2.28
00898,國泰基因免疫革命,11.02,0.05,0.46,26W36,09/04,15,36246,42.7,31.3,0,0,0.0,0.0,4,7090,19.8,6.11,30,66478,52.6,57.3
4438,廣越,58.3,0.1,0.17,26W36,09/04,15,658,11.1,0.58,0,0,0.0,0.0,4,90,4.07,0.08,15,736,12.4,0.65
1565,精華,98.6,-0.9,-0.9,26W36,09/04,14,910,9.35,1.8,0,0,0.0,0.0,1,83,14.4,0.16,14,1002,10.3,1.99
00916,國泰全球品牌50,27.19,0.48,1.8,26W36,09/04,13,12885,7.28,12.2,0,0,0.0,0.0,11,31804,41.6,30.2,11,43542,57.0,41.3
3714,富采,66.8,5.3,8.62,26W36,09/04,13,40120,5.84,5.44,0,0,0.0,0.0,3,476,0.24,0.06,13,39606,5.77,5.37
2606,裕民,78.2,0.0,0.0,26W36,09/04,12,83652,21.0,9.9,1,478,1.13,0.06,1,232,0.55,0.03,3,29604,15.2,3.5
01007T,兆豐國泰R2,11.26,-0.1,-0.88,26W36,09/04,11,210,0.97,,0,0,0.0,0.0,0,0,0.0,0.0,11,210,0.97,
1906,寶隆,11.2,0.0,0.0,26W36,09/04,11,515,8.64,0.34,0,0,0.0,0.0,-2,-11,-1.12,-0.01,11,531,8.91,0.35
3029,零壹,111.5,2.5,2.29,26W36,09/04,11,10748,16.7,6.44,-5,-30,-0.11,-0.02,4,178,0.95,0.11,10,10590,18.1,6.34
4162,智擎,57.8,0.0,0.0,26W36,09/04,11,2618,6.68,1.82,0,0,0.0,0.0,1,1,0.08,0.0,11,2877,7.34,2.0
