排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00715L,期街口布蘭特正2,59.6,0.45,0.76,09/08,0.2,1.51,2.03,8.7,10.0,16.4,18.0,18.2,109.0,313.0,,42.7
2,6426,統新,307.0,11.0,3.72,09/08,5.6,6.73,6.35,8.23,9.41,9.29,9.13,5.92,3.48,10.7,10.5,10.4
3,3693,營邦,669.0,-13.0,-1.91,09/08,1.25,2.16,2.53,5.5,8.54,8.78,10.2,9.38,11.5,10.6,7.06,9.0
4,3167,大量,938.0,55.0,6.23,09/08,4.52,4.5,4.84,4.68,5.29,1.09,1.49,-3.57,10.0,9.89,10.3,1.95
5,2455,全新,515.0,15.0,3.0,09/08,0.98,1.05,1.73,4.67,6.74,5.94,5.89,5.6,9.9,-2.29,17.2,3.8
6,8431,匯鑽科,63.3,-4.0,-5.94,09/08,1.41,1.31,2.76,4.39,4.02,3.73,3.81,-2.33,-1.87,-2.19,-2.12,2.38
7,1815,富喬,135.0,5.0,3.85,09/08,0.12,3.25,3.54,4.37,15.4,22.5,25.6,15.7,22.7,24.3,16.4,15.6
8,3094,聯傑,41.25,-3.55,-7.92,09/08,-0.27,0.09,3.5,4.06,5.0,4.79,3.84,4.35,3.49,2.24,1.73,4.16
9,2409,友達,29.6,0.9,3.14,09/08,1.13,3.2,3.01,3.88,4.39,3.65,3.51,2.44,-12.1,-13.7,-38.0,-2.7
10,6218,豪勉,46.7,2.15,4.83,09/08,1.29,2.11,2.07,3.57,5.75,7.54,7.56,6.99,5.88,6.31,6.42,6.62
11,6538,倉和,321.0,16.0,5.25,09/08,0.08,-0.22,3.53,3.39,2.83,4.48,5.83,7.22,7.78,3.08,,7.63
12,00909,國泰數位支付服務,48.48,-0.08,-0.16,09/08,0.14,0.21,2.37,3.1,3.16,4.39,6.8,53.0,53.2,69.2,,72.8
13,2344,華邦電,188.0,8.0,4.44,09/08,2.06,3.11,3.23,2.97,2.31,4.84,-0.6,1.35,6.49,-1.14,-0.43,-0.11
