排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,009802,富邦旗艦50,20.65,0.42,2.08,09/07,-0.38,-0.36,-0.69,8.63,8.57,8.95,8.4,10.3,16.9,,,12.8
2,00715L,期街口布蘭特正2,59.15,2.15,3.77,09/07,1.32,1.83,3.65,8.39,9.02,16.2,17.1,31.7,98.5,313.0,,42.5
3,1815,富喬,130.0,11.5,9.7,09/07,3.13,3.42,4.68,6.54,14.9,22.4,25.4,15.6,22.7,24.1,16.3,15.4
4,3693,營邦,682.0,19.0,2.87,09/07,0.91,1.27,3.23,5.18,7.36,7.53,8.32,7.12,10.2,9.39,5.81,7.75
5,3141,晶宏,102.0,-0.5,-0.49,09/07,1.55,0.23,2.42,4.25,6.7,6.94,11.2,9.23,7.44,12.3,3.4,9.98
6,3324,雙鴻,1440.0,-45.0,-3.03,09/07,0.08,0.27,0.28,4.03,9.64,10.3,8.44,7.3,14.7,9.99,24.6,3.04
7,2436,偉詮電,71.7,6.5,9.97,09/07,2.97,3.04,2.79,3.92,1.84,3.78,6.0,7.16,8.33,6.48,11.5,11.9
8,6933,AMAX-KY,313.0,-4.0,-1.26,09/07,-0.01,0.24,0.31,3.75,5.73,7.1,6.92,6.95,6.48,,,6.63
9,00401A,主動摩根台灣鑫收,14.32,0.19,1.34,09/07,-0.13,0.16,-0.08,3.68,5.38,8.24,16.8,,,,,
10,3094,聯傑,44.8,-1.7,-3.66,09/07,0.36,3.77,5.07,3.48,5.16,5.06,4.14,4.53,3.78,2.5,2.03,4.43
11,6538,倉和,305.0,5.0,1.67,09/07,-0.3,3.45,3.41,3.42,2.99,4.4,6.43,7.14,7.75,3.01,,7.55
12,2455,全新,500.0,-28.0,-5.3,09/07,0.07,0.75,2.21,3.34,6.92,4.96,5.06,4.92,9.12,-3.27,16.5,2.82
13,2464,盟立,203.0,-8.0,-3.79,09/07,-1.75,-1.75,-1.26,3.31,0.8,7.43,5.26,17.7,19.0,7.56,6.74,18.3
14,8431,匯鑽科,67.3,-1.5,-2.18,09/07,-0.1,1.36,1.68,3.06,2.65,2.32,2.02,-2.89,-3.23,-3.59,-3.51,0.97
15,6218,豪勉,44.55,2.3,5.44,09/07,0.82,0.78,0.61,3.04,5.21,6.25,6.12,5.64,4.62,5.03,5.19,5.33
16,00909,國泰數位支付服務,48.56,-0.1,-0.21,09/07,0.07,2.23,3.47,3.03,4.42,4.25,6.62,54.4,52.1,69.1,,72.7
17,2492,華新科,323.0,24.5,8.21,09/07,1.71,3.82,3.31,2.94,3.61,-7.55,-12.3,-0.6,3.44,-0.74,-7.65,5.97
18,00403A,主動統一升級50,10.39,0.13,1.27,09/07,0.72,0.94,0.9,2.61,4.41,6.16,6.22,,,,,
19,2409,友達,28.7,1.9,7.09,09/07,2.07,1.88,2.61,2.56,3.49,2.52,1.31,1.05,-13.2,-14.8,-39.2,-3.83
20,6426,統新,296.0,26.5,9.83,09/07,1.13,0.75,4.03,2.55,4.03,3.69,3.41,0.18,-2.05,5.08,4.86,4.83
21,00913,兆豐台灣晶圓製造,49.95,2.35,4.94,09/07,1.5,1.92,1.09,2.44,2.63,2.79,3.93,4.75,4.63,6.63,,4.67
22,00935,野村臺灣新科技50,60.6,1.95,3.32,09/07,0.59,0.85,0.7,2.42,2.53,2.98,-0.09,-1.12,0.12,,,-1.29
23,00983A,主動中信ARK創新,12.55,-0.2,-1.57,09/07,-0.04,0.27,1.06,2.23,4.93,8.21,52.1,96.8,90.2,,,98.7
24,8150,南茂,91.3,1.2,1.33,09/07,0.45,0.12,0.42,2.12,1.72,-0.42,-4.81,-5.9,-5.13,-6.12,-6.14,-3.27
25,3042,晶技,176.5,3.0,1.73,09/07,0.44,0.18,0.56,2.07,3.42,1.1,2.58,7.81,10.1,5.19,-6.22,10.4
26,00406A,主動中信台灣收益,9.69,0.12,1.25,09/07,0.53,0.82,0.64,2.02,1.8,1.63,,,,,,
27,6271,同欣電,232.5,-4.5,-1.9,09/07,-1.05,1.03,0.95,1.98,1.54,2.77,-2.18,3.22,10.2,15.5,2.45,6.33
28,00892,富邦台灣半導體,42.42,1.52,3.72,09/07,0.26,0.32,0.34,1.96,1.98,2.48,3.28,2.75,3.84,19.6,,2.89
29,3680,家登,529.0,11.0,2.12,09/07,0.28,0.31,0.72,1.95,2.61,3.1,4.59,6.75,14.6,9.53,22.1,12.6
30,3374,精材,469.5,39.5,9.19,09/07,0.27,0.76,1.1,1.93,5.99,2.31,6.59,-0.79,11.4,6.06,11.9,7.3
31,6834,天二科技,97.0,3.0,3.19,09/07,-0.18,1.36,0.88,1.83,0.63,0.11,-4.44,0.88,1.22,1.44,,1.41
32,00735,國泰臺韓科技,106.85,2.8,2.69,09/07,0.9,1.43,1.32,1.83,2.01,2.94,-5.03,-12.1,-15.2,-14.9,,-18.5
33,00407A,主動凱基台灣,9.82,0.09,0.92,09/07,0.05,-0.05,-0.49,1.79,1.88,5.3,,,,,,
34,00927,群益半導體收益,37.93,1.13,3.07,09/07,0.37,0.56,0.58,1.74,1.23,1.3,-0.64,0.68,1.5,1.39,,0.0
35,6727,亞泰金屬,537.0,-4.0,-0.74,09/07,-0.44,0.12,0.63,1.74,1.31,-2.44,-7.29,-3.81,-11.5,0.67,,-5.67
36,5483,中美晶,183.5,0.0,0.0,09/07,0.07,0.7,1.24,1.73,0.59,-3.33,-2.13,2.87,4.0,-7.99,3.46,2.89
37,4939,亞電,93.6,5.7,6.48,09/07,0.27,1.06,1.04,1.63,12.0,10.6,7.27,9.51,9.06,8.76,9.14,12.8
38,00663L,國泰臺灣加權正2,109.7,3.45,3.25,09/07,0.86,1.5,1.8,1.62,2.12,2.45,5.1,16.5,21.1,23.0,38.4,18.2
39,6173,信昌電,286.5,26.0,9.98,09/07,0.36,0.64,0.97,1.62,2.64,-1.63,-5.32,6.29,8.31,6.78,9.42,11.0
40,8042,金山電,121.5,11.0,9.95,09/07,-0.06,2.29,0.97,1.6,1.17,-1.21,-5.12,2.5,1.65,2.58,2.92,4.69
41,009804,聯邦台精彩50,23.5,0.43,1.86,09/07,0.13,0.35,0.27,1.57,1.81,2.3,2.95,7.13,7.98,,,7.18
42,00405A,主動富邦台灣龍耀,8.83,0.15,1.73,09/07,0.22,0.43,0.3,1.54,1.56,2.74,3.09,,,,,
43,6532,瑞耘,98.0,0.0,0.0,09/07,0.04,-0.53,0.8,1.53,2.44,1.44,2.18,-0.32,0.57,2.04,,0.07
44,00954,中信日本半導體,18.95,0.83,4.58,09/07,0.26,0.93,1.48,1.5,1.05,0.87,-4.1,-1.31,4.94,,,0.18
45,3714,富采,67.2,0.4,0.6,09/07,-0.23,1.06,1.2,1.45,1.8,2.21,5.25,0.19,-1.1,0.11,,0.63
46,7717,萊德光電-KY,494.0,44.5,9.9,09/07,0.23,1.05,1.16,1.43,1.9,2.41,1.94,0.87,,,,1.93
47,4576,大銀微系統,247.0,9.0,3.78,09/07,0.54,0.47,-0.48,1.41,1.93,2.08,1.4,7.02,9.0,7.21,,7.98
48,00400A,主動國泰動能高息,15.21,0.16,1.06,09/07,0.78,0.86,0.59,1.4,2.31,4.27,3.6,,,,,
49,009824,群益美國科技巨頭,10.12,-0.03,-0.3,09/07,0.0,1.27,1.32,1.36,1.38,2.56,,,,,,
50,4770,上品,239.0,12.5,5.52,09/07,0.38,0.7,0.73,1.26,1.01,0.98,-0.48,-1.44,-0.72,-0.74,,-1.91
51,00891,中信關鍵半導體,35.86,0.9,2.57,09/07,0.54,0.67,0.68,1.25,1.17,0.02,-2.11,4.01,4.6,7.63,,2.89
52,00693U,期街口S&P黃豆,23.72,-0.17,-0.71,09/07,-0.02,0.11,-0.01,1.21,-0.04,-1.37,0.28,-0.06,8.38,12.3,,3.9
53,2465,麗臺,102.5,3.3,3.33,09/07,-0.4,-0.41,-0.46,1.18,1.3,2.52,4.55,7.05,5.13,8.42,2.72,7.41
54,3624,光頡,96.9,3.7,3.97,09/07,-1.54,1.58,1.37,1.16,-0.62,-5.78,2.43,6.49,7.27,9.23,7.26,7.43
55,2377,微星,158.5,-3.0,-1.86,09/07,-0.68,0.62,0.66,1.16,2.23,1.82,5.99,2.97,-6.07,-21.5,-19.1,0.59
56,3219,倚強科,93.3,2.0,2.19,09/07,0.3,0.41,0.53,1.15,1.99,2.29,1.51,1.54,-0.74,0.14,-0.76,0.91
57,2354,鴻準,65.7,0.1,0.15,09/07,-0.01,0.08,0.44,1.15,1.7,3.24,3.67,1.51,-1.45,-4.6,-23.5,0.94
58,00982A,主動群益台灣強棒,23.13,0.17,0.74,09/07,0.05,0.27,0.27,1.13,2.31,1.89,1.63,6.36,8.64,,,6.72
59,6620,漢達,113.0,5.5,5.12,09/07,0.42,0.82,0.85,1.13,1.1,1.11,0.49,-0.53,,,,-0.55
60,4908,前鼎,223.0,-1.5,-0.67,09/07,-0.13,0.02,-0.02,1.09,-1.67,-2.06,0.67,2.71,2.38,1.41,2.18,2.53
61,00898,國泰基因免疫革命,10.88,-0.14,-1.27,09/07,0.13,0.62,0.77,1.07,2.27,12.2,28.2,43.9,68.5,144.0,,52.7
62,2478,大毅,127.0,1.5,1.2,09/07,-0.29,1.36,1.27,1.06,0.87,-8.84,-4.91,-2.68,4.76,5.32,8.6,1.53
63,2889,國票金,16.45,-0.15,-0.9,09/07,-0.03,0.15,0.71,1.05,1.72,1.96,2.85,1.87,2.05,1.64,-4.02,2.11
64,00955,中信日本商社,16.33,0.1,0.62,09/07,0.15,0.38,0.58,1.04,1.57,2.27,3.64,8.27,5.96,,,7.08
65,00995A,主動中信台灣卓越,17.62,0.37,2.14,09/07,0.15,0.38,0.15,1.03,1.89,3.15,12.1,15.6,,,,
66,00904,台新臺灣半導體30,41.87,1.34,3.31,09/07,0.09,0.27,0.22,1.03,1.39,1.86,2.0,8.46,8.44,4.92,,8.59
67,2617,台航,32.9,0.45,1.39,09/07,0.46,0.5,0.96,1.02,1.4,2.04,2.79,2.72,6.46,9.34,10.2,4.03
68,00888,永豐台灣ESG,34.85,1.15,3.41,09/07,0.82,0.93,0.82,1.0,1.37,1.94,0.91,6.55,7.14,14.9,,6.73
69,2845,遠東銀,13.75,0.1,0.73,09/07,0.11,0.08,0.69,0.99,0.93,1.25,2.03,1.6,1.54,1.08,0.97,0.7
70,5608,四維航,17.3,0.1,0.58,09/07,0.18,-0.39,0.7,0.97,0.39,0.47,0.31,0.69,1.24,3.56,-2.88,0.97
71,3406,玉晶光,987.0,-68.0,-6.45,09/07,-0.08,0.16,0.59,0.96,4.25,2.4,0.44,11.7,18.0,30.4,32.1,16.1
72,00894,中信小資高價30,48.4,0.98,2.07,09/07,0.2,0.29,0.17,0.96,1.21,1.15,3.65,2.59,3.15,7.56,,2.12
73,00990A,主動元大AI新經濟,15.17,0.21,1.4,09/07,0.08,0.56,0.88,0.94,0.73,0.46,-0.55,-2.72,,,,-0.55
74,00987A,主動台新優勢成長,16.5,0.1,0.61,09/07,0.06,0.3,0.0,0.94,1.12,1.25,6.33,11.8,,,,31.1
75,00681R,元大美債20反1,21.74,0.04,0.18,09/07,0.0,0.92,0.92,0.93,-1.71,1.63,-0.18,4.81,11.8,71.0,,9.61
76,5443,均豪,120.0,7.5,6.67,09/07,1.46,1.53,1.6,0.93,1.43,2.21,2.89,2.92,6.19,2.96,0.2,3.35
77,8103,瀚荃,123.5,1.0,0.82,09/07,-0.21,-0.72,-0.49,0.92,4.67,2.59,0.0,-0.47,1.6,0.58,0.39,1.02
78,6438,迅得,155.5,-1.0,-0.64,09/07,0.13,0.15,0.14,0.91,1.47,2.09,2.67,3.52,-4.94,-0.7,,1.21
79,1326,台化,71.9,2.1,3.01,09/07,0.15,0.11,0.2,0.91,1.75,1.5,1.13,4.77,7.22,5.11,-0.64,6.03
80,00733,富邦臺灣中小,68.0,0.65,0.97,09/07,0.09,1.17,0.9,0.89,1.02,1.75,4.76,28.3,53.5,34.0,,48.2
81,00991A,主動復華未來50,18.0,0.27,1.52,09/07,0.41,0.45,0.23,0.89,1.79,4.19,5.29,1.11,,,,0.85
82,6274,台燿,1370.0,5.0,0.37,09/07,0.32,0.66,0.69,0.88,0.32,-0.74,-1.64,1.7,1.11,4.63,5.15,6.61
83,6805,富世達,2265.0,65.0,2.95,09/07,0.22,0.23,0.47,0.88,2.88,-1.6,-7.31,-2.49,-8.28,,,-2.5
84,2472,立隆電,226.0,1.0,0.44,09/07,-0.07,0.5,0.64,0.88,-0.03,-0.66,1.37,0.9,-0.52,7.48,6.66,1.64
85,3081,聯亞,3070.0,-100.0,-3.15,09/07,-0.23,0.39,0.98,0.87,0.82,-1.01,-1.14,-3.65,-3.33,0.58,-10.5,-3.7
86,3236,千如,45.95,1.5,3.37,09/07,0.9,1.65,1.51,0.86,0.4,-0.79,-6.49,-3.37,-0.91,-1.65,-2.17,-0.06
87,00947,台新臺灣IC設計,38.54,1.11,2.97,09/07,0.6,0.98,0.73,0.86,1.43,3.39,1.66,7.41,14.2,,,8.1
88,4912,聯德控股-KY,102.0,0.0,0.0,09/07,0.02,0.67,0.79,0.81,2.1,2.28,1.78,2.51,-3.33,-2.47,-3.04,-1.41
89,6196,帆宣,514.0,-2.0,-0.39,09/07,0.03,0.03,0.58,0.8,0.61,1.03,1.8,5.81,8.76,13.9,20.2,2.09
90,00951,台新日本半導體,17.79,0.79,4.65,09/07,0.45,0.77,0.9,0.79,0.36,0.24,-2.49,4.3,12.7,,,6.3
91,00411A,主動統一前沿科技,9.81,0.0,0.0,09/07,-0.02,0.79,0.68,0.79,,,,,,,,
92,7795,長廣,536.0,31.0,6.14,09/07,0.34,0.58,0.54,0.77,0.14,0.19,-1.81,2.15,,,,
93,3231,緯創,197.0,-1.0,-0.51,09/07,-0.33,0.42,0.51,0.77,-0.04,-0.18,0.85,9.34,6.08,-2.37,-13.3,2.12
94,00881,國泰台灣科技龍頭,51.35,1.0,1.99,09/07,0.24,0.37,0.32,0.76,0.98,0.92,-0.24,1.33,5.47,12.0,,1.67
95,7744,崴寶,561.0,16.0,2.94,09/07,0.06,0.25,0.27,0.73,1.26,1.63,1.61,2.28,,,,1.99
96,0052,富邦科技,63.75,1.05,1.67,09/07,0.19,0.32,0.31,0.72,1.01,1.75,2.91,4.05,0.46,0.59,0.66,0.97
97,00992A,主動群益科技創新,18.41,-0.06,-0.32,09/07,0.05,0.2,0.05,0.72,2.2,4.57,11.4,14.3,,,,15.4
98,00993A,主動安聯台灣,13.54,0.2,1.5,09/07,0.12,0.18,0.23,0.71,1.11,2.54,7.66,29.0,,,,
99,00900,富邦特選高股息30,19.59,-0.16,-0.81,09/07,0.02,0.15,0.17,0.71,1.06,1.88,4.29,16.6,25.3,35.5,,24.2
100,5291,邑昇,68.1,1.1,1.64,09/07,0.16,-0.06,0.1,0.71,3.49,3.66,2.36,0.95,3.66,3.69,3.65,3.77
101,2812,台中銀,19.25,-0.1,-0.52,09/07,-0.07,-0.1,0.02,0.7,0.76,0.69,1.92,-0.05,-1.17,-0.7,-0.45,-1.19
102,3515,華擎,231.0,4.0,1.76,09/07,0.2,0.36,0.16,0.7,0.84,1.57,1.82,-0.08,-6.25,-5.41,6.14,-3.54
