排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6805,富世達,2155.0,-110.0,-4.86,09/08,0.0,0.0,0.0,30.3,10.4,5.38,6.39,8.49,6.3,,,8.25
2,3293,鈊象,708.0,-2.0,-0.28,09/08,0.09,0.13,0.09,23.2,20.5,18.6,10.0,6.66,4.96,4.7,3.15,6.48
3,1736,喬山,126.5,0.5,0.4,09/08,0.0,0.37,0.25,21.3,18.6,5.99,2.35,1.69,1.67,0.93,1.19,1.3
4,1419,新紡,67.5,-0.8,-1.17,09/08,0.0,0.0,0.0,19.6,13.8,6.83,1.69,0.85,0.18,0.1,0.06,0.49
5,6274,台燿,1345.0,-25.0,-1.82,09/08,8.5,20.5,18.8,16.9,13.1,7.65,4.2,3.4,3.36,2.66,3.42,4.96
6,1402,遠東新,28.65,-0.05,-0.17,09/08,40.8,36.1,27.6,16.6,6.09,1.99,1.26,7.3,8.12,10.9,5.88,7.92
7,5903,全家,185.0,0.0,0.0,09/08,0.0,0.0,0.0,14.8,14.0,6.46,1.78,0.77,9.63,2.74,1.98,7.49
8,2535,達欣工,89.1,-0.1,-0.11,09/08,0.0,0.36,0.46,13.9,11.6,4.25,1.04,0.5,0.61,0.27,0.54,0.61
9,2059,川湖,12520.0,-1385.0,-9.96,09/08,16.3,13.5,14.8,13.6,11.5,6.97,5.08,3.3,5.86,4.36,3.39,5.31
10,6449,鈺邦,225.0,-6.5,-2.81,09/08,28.6,23.2,17.0,13.2,5.34,3.38,1.21,1.3,0.78,0.95,1.09,1.04
11,5288,豐祥-KY,186.0,-5.0,-2.62,09/08,0.0,0.0,0.0,13.2,14.6,5.47,1.05,0.73,0.42,0.54,3.37,0.55
12,3008,大立光,6500.0,-160.0,-2.4,09/08,27.0,22.7,19.1,13.1,5.16,3.32,2.25,2.42,2.23,3.01,2.18,2.38
13,3653,健策,5550.0,-105.0,-1.86,09/08,22.7,14.7,12.2,12.4,7.75,5.82,4.31,5.17,5.8,6.52,4.53,5.53
14,6469,大樹,67.8,0.7,1.04,09/08,0.0,0.0,0.0,12.2,10.0,4.06,1.12,0.49,0.27,0.36,0.53,0.32
15,4966,譜瑞-KY,547.0,-19.0,-3.36,09/08,1.89,1.42,2.42,11.2,12.5,6.79,8.95,4.44,3.76,3.51,3.71,4.11
16,850,元大臺灣ESG永續,93.7,-0.55,-0.58,09/08,0.0,1.76,0.93,10.8,4.99,2.88,1.02,1.03,1.03,1.16,,1.08
17,7734,印能科技,2910.0,-5.0,-0.17,09/08,26.0,16.3,12.6,10.6,18.6,21.2,9.82,4.58,2.88,,,3.35
18,8210,勤誠,907.0,-30.0,-3.2,09/08,19.6,17.1,14.4,10.1,7.64,11.4,10.8,6.27,2.57,0.6,0.33,4.12
19,2345,智邦,1955.0,-145.0,-6.9,09/08,12.5,9.66,8.31,10.1,11.0,9.98,5.26,3.86,3.61,4.11,3.7,3.86
20,8046,南電,1025.0,-25.0,-2.38,09/08,19.0,14.5,9.84,9.86,6.64,3.8,2.49,2.19,1.34,0.68,0.22,1.74
21,6831,邁科,560.0,-8.0,-1.41,09/08,8.18,9.71,9.62,9.55,8.42,8.98,6.25,3.06,,,,2.63
22,2472,立隆電,215.5,-10.5,-4.65,09/08,27.3,20.9,12.5,9.36,8.53,6.82,2.44,1.25,1.07,0.79,0.6,1.33
23,3450,聯鈞,527.0,-58.0,-9.91,09/08,39.2,29.6,21.0,9.09,2.21,2.74,1.86,1.08,0.94,0.81,0.9,0.9
24,2546,根基,105.0,-0.5,-0.47,09/08,0.0,0.0,0.0,8.97,8.75,2.01,0.95,0.59,0.38,0.82,0.31,0.5
25,6223,旺矽,5795.0,305.0,5.56,09/08,0.32,2.09,2.79,8.88,15.6,13.7,7.06,5.2,5.54,3.52,2.26,5.92
26,3211,順達,375.5,-8.5,-2.21,09/08,0.0,0.0,0.0,7.86,3.78,5.92,4.07,4.31,4.89,2.83,2.2,4.57
27,6005,群益證,32.65,-0.05,-0.15,09/08,0.35,0.32,0.36,7.85,6.59,2.79,16.4,13.1,11.3,10.4,5.08,11.9
28,8436,大江,109.0,-1.0,-0.91,09/08,0.0,10.2,8.39,7.75,4.13,1.84,2.45,2.31,1.36,0.38,0.06,1.64
29,6669,緯穎,2340.0,-150.0,-6.02,09/08,19.3,19.3,14.2,7.63,6.7,8.11,5.52,4.28,3.98,3.59,,4.61
30,2015,豐興,64.7,0.0,0.0,09/08,0.0,0.0,0.0,7.08,6.77,2.97,0.76,3.69,4.97,9.18,3.59,4.34
31,3081,聯亞,2865.0,-205.0,-6.68,09/08,9.82,7.88,9.48,6.95,3.76,3.08,4.2,4.68,3.17,1.51,1.71,3.73
32,3665,貿聯-KY,1935.0,-135.0,-6.52,09/08,8.85,10.2,8.15,6.93,5.85,10.4,6.9,8.6,7.37,5.68,3.98,9.13
33,3711,日月光投控,618.0,-3.0,-0.48,09/08,5.77,3.46,2.53,6.91,6.26,10.2,7.24,5.54,5.7,6.11,,4.83
34,2383,台光電,5340.0,-155.0,-2.82,09/08,1.7,2.14,5.94,6.89,8.25,6.94,3.8,3.37,3.44,5.26,4.23,3.78
35,6285,啟碁,236.0,-3.5,-1.46,09/08,2.53,2.26,4.17,6.83,3.84,1.88,3.48,1.97,1.71,3.67,3.1,1.53
36,9938,百和,40.35,-0.75,-1.82,09/08,0.0,0.0,0.15,6.61,7.14,9.54,4.57,4.76,1.83,0.47,0.2,3.58
