排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2413,環科,48.35,2.55,5.57,9650,09/07,16.3,2400.0,4900.0,4900.0,,400.0,13.6,-87.3,0.0,-95.7
2,6533,晶心科,257.0,-7.0,-2.65,1508,09/07,,,,1573.0,961.0,451.0,1259.0,2459.0,232.0,1971.0
3,1522,堤維西,27.05,0.1,0.37,537,09/07,-3.23,2900.0,2900.0,1400.0,900.0,500.0,66.7,30.4,-76.2,3.45
4,5225,東科-KY,56.4,-1.0,-1.74,591,09/07,-11.1,1340.0,1340.0,1340.0,-38.5,3500.0,555.0,800.0,-19.1,80.0
5,6788,華景電,358.5,6.0,1.7,313,09/07,1050.0,1050.0,283.0,1050.0,1050.0,1050.0,188.0,-11.5,-87.2,-92.9
6,7717,萊德光電-KY,494.0,44.5,9.9,551,09/07,267.0,1000.0,1000.0,1000.0,,,,,,
7,8089,康全電訊,17.05,0.0,0.0,188,09/07,10.0,10.0,,1000.0,1000.0,-35.3,10.0,-88.9,-98.7,-97.5
8,3324,雙鴻,1440.0,-45.0,-3.03,2118,09/07,22.1,110.0,59.9,705.0,1118.0,242.0,385.0,24.7,116.0,-18.1
9,2419,仲琦,26.95,-0.15,-0.55,1666,09/07,-21.1,-71.2,50.0,650.0,650.0,275.0,200.0,-70.6,-55.9,-51.6
10,1597,直得,152.0,-3.0,-1.94,5813,09/07,-1.92,10.9,200.0,629.0,1175.0,4.08,-40.7,467.0,37.8,292.0
11,3693,營邦,682.0,19.0,2.87,2382,09/07,61.3,127.0,100.0,614.0,,92.3,900.0,35.1,78.6,212.0
12,8431,匯鑽科,67.3,-1.5,-2.18,5372,09/07,-14.7,118.0,260.0,607.0,1000.0,942.0,843.0,296.0,519.0,-51.2
13,00680L,元大美債20正2,6.37,-0.05,-0.78,3248,09/07,-6.94,-6.73,-6.73,605.0,605.0,163.0,-27.0,32.2,-30.3,92.3
14,2458,義隆,131.0,-2.0,-1.5,2609,09/07,48.9,45.8,79.5,600.0,233.0,37.3,268.0,150.0,45.8,289.0
15,3093,港建*,45.6,0.4,0.88,217,09/07,0.0,600.0,600.0,600.0,0.0,0.0,-80.6,-89.4,,
16,6870,騰雲,301.5,11.5,3.97,274,09/07,54.5,51.1,74.4,580.0,369.0,240.0,41.7,13500.0,,386.0
17,8042,金山電,121.5,11.0,9.95,11569,09/07,76.2,254.0,331.0,579.0,432.0,251.0,,187.0,,-20.4
18,8240,華宏,56.0,4.5,8.74,4923,09/07,78.6,108.0,-28.6,525.0,1567.0,900.0,138.0,614.0,19.0,456.0
19,3236,千如,45.95,1.5,3.37,5360,09/07,106.0,1133.0,1750.0,517.0,,-11.9,-78.5,-69.2,,-85.3
20,1467,南緯,8.05,-0.14,-1.71,293,09/07,500.0,500.0,500.0,500.0,500.0,-57.1,-70.0,,,
21,2838,聯邦銀,20.95,0.1,0.48,2366,09/07,500.0,500.0,500.0,500.0,500.0,500.0,100.0,50.0,-33.3,-53.8
22,3040,遠見,35.7,0.0,0.0,182,09/07,0.0,0.0,500.0,500.0,500.0,500.0,20.0,-70.0,-99.8,-95.2
23,009829,大華韓國KOSPI50,10.97,0.47,4.48,27424,09/07,8.16,3.92,864.0,489.0,2550.0,,,,,
