排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00685L,群益臺灣加權正2,12.35,-0.17,-1.36,09/08,-87,-112,388,34216,37534.0,71142.0,444922.0,445784.0,447478.0,446055.0
2,2887,台新新光金,42.8,1.7,4.14,09/08,8346,19647,28405,28919,50176.0,68294.0,143080.0,301927.0,349033.0,206944.0
3,3231,緯創,186.5,-10.5,-5.33,09/08,17249,19465,20048,24216,39814.0,57066.0,125248.0,63257.0,186129.0,136591.0
4,2481,強茂,152.5,-5.5,-3.48,09/08,3077,3525,9772,12767,10528.0,14761.0,11739.0,7918.0,3790.0,-13196.0
5,00918,大華優利高填息30,35.44,-0.34,-0.95,09/08,3112,5509,5406,12274,22897.0,21163.0,-6821.0,12210.0,10098.0,-25650.0
6,2449,京元電子,268.5,-4.5,-1.65,09/08,977,1591,3588,10053,15731.0,35410.0,31895.0,68062.0,73266.0,68461.0
7,2891,中信金,68.2,0.8,1.19,09/08,3012,6450,6388,8508,15487.0,26788.0,-78755.0,132341.0,75202.0,118914.0
8,2881,富邦金,149.0,-0.5,-0.33,09/08,2052,5418,6705,8159,14765.0,16623.0,-25900.0,-120865.0,-166996.0,-122420.0
9,00673R,期元大S&P原油反1,11.0,-0.11,-0.99,09/08,0,553,307,6952,7440.0,9937.0,2538.0,10403.0,17955.0,20030.0
10,3036,文曄,189.5,-3.0,-1.56,09/08,8,584,1520,6906,13898.0,19998.0,21222.0,48357.0,72263.0,55850.0
11,2634,漢翔,65.9,-0.4,-0.6,09/08,2191,3005,3555,6401,8196.0,-398.0,-7315.0,2582.0,-2960.0,-8657.0
12,00919,群益台灣精選高息,32.71,-0.2,-0.61,09/08,-7367,676,-40,6348,337.0,-7459.0,-61919.0,-49113.0,-40283.0,-78329.0
13,2618,長榮航,42.45,0.35,0.83,09/08,-13,1951,2834,6104,11964.0,10428.0,-232008.0,-38546.0,-12889.0,-118942.0
14,1714,和桐,16.25,-0.2,-1.22,09/08,-137,682,1155,5646,5255.0,11640.0,19603.0,23641.0,23330.0,24711.0
15,2801,彰銀,27.25,0.75,2.83,09/08,2244,5920,6251,4940,8489.0,722.0,4523.0,41903.0,46881.0,39966.0
16,6257,矽格,209.0,-4.0,-1.88,09/08,1346,1699,2609,4681,6722.0,7628.0,2778.0,-1866.0,5483.0,1083.0
17,00409A,主動復華全球50,9.9,-0.01,-0.1,09/08,0,250,1860,4510,,,,,,
18,2376,技嘉,357.0,-7.5,-2.06,09/08,1248,2081,3149,4313,1723.0,-1271.0,2802.0,-6621.0,32184.0,19314.0
19,2882,國泰金,113.5,-1.0,-0.87,09/08,900,3324,143,4112,6226.0,4302.0,-71578.0,-43240.0,-343387.0,-111243.0
20,5904,寶雅*,71.7,0.0,0.0,09/08,231,786,1261,3761,8317.0,22653.0,22175.0,22039.0,22113.0,22018.0
21,6182,合晶,109.0,-2.5,-2.24,09/08,614,721,827,3615,7853.0,28943.0,30646.0,14556.0,38712.0,13763.0
22,6488,環球晶,955.0,-16.0,-1.65,09/08,602,1208,1957,3596,9072.0,13316.0,9958.0,-758.0,-5767.0,7287.0
23,00712,復華富時不動產,8.67,-0.02,-0.23,09/08,-3620,-5199,-5199,3500,40126.0,31702.0,20444.0,19732.0,25329.0,36658.0
24,1409,新纖,24.45,0.1,0.41,09/08,-210,526,1504,3459,-719.0,7036.0,52018.0,52832.0,17874.0,47942.0
25,2201,裕隆,30.45,-0.35,-1.14,09/08,1109,1676,2653,3335,1388.0,-542.0,-4914.0,-682.0,21558.0,9649.0
26,8039,台虹,294.5,-32.5,-9.94,09/08,249,261,1192,3334,4767.0,9873.0,8029.0,11375.0,5833.0,9119.0
27,2313,華通,231.0,-9.0,-3.75,09/08,1168,3438,3778,3292,3095.0,4611.0,36398.0,32768.0,43000.0,34638.0
28,009829,大華韓國KOSPI50,11.18,0.21,1.91,09/08,632,663,663,3126,4182.0,,,,,
29,6669,緯穎,2340.0,-150.0,-6.02,09/08,563,1193,1912,3062,3360.0,3165.0,2462.0,5996.0,10183.0,7777.0
30,2356,英業達,64.0,-2.1,-3.18,09/08,-6606,456,2631,3023,4166.0,-31402.0,-18162.0,-114847.0,-91546.0,-77113.0
