排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,5455,昇益,30.05,-0.05,-0.17,09/03,100.0,100.0,100.0,21.0,18.8,39.9,39.9,4.49,5.69,6.01,4.8,5.52
2,5906,台南-KY,38.0,0.0,0.0,09/03,100.0,98.7,98.6,33.2,23.2,24.3,6.53,8.63,9.59,23.9,6.64,7.85
3,2949,欣新網,61.0,0.0,0.0,09/03,,0.0,87.1,38.4,6.79,2.48,1.57,1.78,1.73,,,1.62
4,00634R,富邦上証反1,3.15,0.01,0.32,09/03,0.0,91.6,84.6,87.8,53.8,15.6,8.59,5.71,5.39,6.11,7.84,5.7
5,1590,亞德客-KY,1375.0,-20.0,-1.43,09/03,85.8,82.8,83.4,82.0,72.6,67.3,73.2,74.6,71.7,72.1,55.0,72.2
6,1516,川飛,14.35,-0.2,-1.37,09/03,93.6,70.9,81.7,67.9,67.8,22.1,15.2,14.0,8.36,12.5,10.1,9.99
7,3036,文曄,190.5,3.5,1.87,09/03,69.0,82.5,80.3,78.0,77.9,56.0,51.0,48.3,51.0,42.3,38.2,48.0
8,8464,億豐,367.5,-5.0,-1.34,09/03,93.2,88.7,80.2,79.0,75.6,79.3,77.7,73.5,32.4,11.7,4.53,48.3
9,5310,天剛,24.25,0.0,0.0,09/03,,100.0,78.2,25.0,6.94,3.53,3.14,2.15,1.51,6.99,3.51,1.29
10,2457,飛宏,22.55,-0.5,-2.17,09/03,63.8,41.2,74.1,68.2,59.6,48.3,35.1,32.3,26.4,27.0,17.3,27.1
11,1227,佳格,28.55,-0.05,-0.17,09/03,66.7,56.2,73.4,79.3,67.3,61.2,39.8,38.3,37.5,34.2,43.0,37.6
12,5871,中租-KY,111.5,-1.5,-1.33,09/03,69.7,68.0,73.4,70.2,56.5,57.6,56.4,56.0,52.2,57.9,55.9,54.0
13,3596,智易,157.0,-4.0,-2.48,09/03,81.7,71.8,72.8,76.2,78.1,79.6,56.3,52.5,57.0,42.5,22.7,54.6
14,2330,台積電,2390.0,5.0,0.21,09/03,69.0,79.1,72.2,71.6,64.7,61.3,65.0,63.8,61.1,57.2,60.1,63.6
15,00668,國泰美國道瓊,61.55,0.3,0.49,09/03,84.0,75.2,71.8,60.1,23.1,9.91,4.78,2.8,1.91,2.55,,2.57
16,9933,中鼎,40.8,0.05,0.12,09/03,73.6,72.0,71.3,75.2,63.4,42.2,41.6,33.6,19.4,6.08,4.66,24.3
17,8069,元太,147.0,-7.5,-4.85,09/03,74.8,72.3,71.0,72.4,65.6,57.7,54.7,50.5,30.3,11.4,1.86,40.0
18,00856B,永豐1-3年美公債,37.31,0.03,0.08,09/03,98.8,72.6,70.0,84.5,77.2,62.2,45.8,33.8,16.6,2.8,,28.2
19,6655,科定,114.0,0.0,0.0,09/03,0.0,87.5,70.0,47.6,21.2,32.8,23.2,23.1,21.5,15.0,,20.8
20,2379,瑞昱,707.0,-37.0,-4.97,09/03,78.6,72.7,67.6,72.0,63.3,62.1,58.1,56.4,55.7,54.0,48.7,56.2
21,2006,東和鋼鐵,82.6,-0.1,-0.12,09/03,59.4,59.6,67.6,69.9,65.5,50.4,40.6,42.5,46.3,45.4,30.0,42.0
22,9917,中保科,106.0,0.0,0.0,09/03,52.8,58.0,66.7,61.3,43.9,44.6,46.5,40.7,23.1,7.06,3.36,33.1
23,2360,致茂,2015.0,40.0,2.03,09/03,59.7,63.2,66.7,65.2,56.4,53.4,60.5,59.0,60.7,62.6,54.9,58.2
24,4581,光隆精密-KY,48.0,-0.3,-0.62,09/03,100.0,66.6,66.6,34.4,22.8,15.8,14.0,13.3,11.2,21.5,,12.6
25,2206,三陽工業,63.1,-0.2,-0.32,09/03,72.0,68.2,66.4,59.4,54.6,46.9,40.6,39.8,38.1,30.6,23.7,39.1
26,2762,世界健身-KY,81.8,-0.3,-0.37,09/03,77.6,69.0,65.6,55.7,41.1,41.4,44.9,37.8,25.6,,,36.2
27,6414,樺漢,381.0,-10.5,-2.68,09/03,68.6,68.6,65.5,66.0,59.7,48.8,37.8,34.4,36.4,30.8,24.3,34.4
28,4174,浩鼎,24.6,-0.4,-1.6,09/03,65.6,61.0,65.5,61.0,57.0,47.1,35.9,32.8,27.3,26.8,18.8,30.2
29,2207,和泰車,521.0,4.0,0.77,09/03,43.0,57.9,65.2,82.6,75.4,77.3,49.4,58.1,62.0,66.1,60.7,59.6
