Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,6296,58579973,4076,37834482,2220,20745491,4543,41994275,3434,31745961,1109,10248314
1,臺股期貨,投信,72,664723,1037,9575110,-965,-8910387,78292,722870036,3230,29822590,75062,693047446
1,臺股期貨,外資,45798,426394040,50837,473603365,-5039,-47209325,6686,61742821,92015,849670379,-85329,-787927558
2,電子期貨,自營商,25,295464,35,411688,-10,-116224,9,105517,146,1709718,-137,-1604201
2,電子期貨,投信,47,550984,6,70234,41,480751,203,2377211,0,0,203,2377211
2,電子期貨,外資,103,1218090,165,1952910,-62,-734821,26,304470,235,2751944,-209,-2447474
3,金融期貨,自營商,34,115584,60,203221,-26,-87637,38,129603,68,231921,-30,-102318
3,金融期貨,投信,0,0,0,0,0,0,34,115960,0,0,34,115960
3,金融期貨,外資,182,617285,160,542499,22,74786,130,443378,144,491126,-14,-47748
4,小型臺指期貨,自營商,8295,19332635,8810,20525807,-515,-1193172,3212,7428263,6850,15861308,-3638,-8433045
4,小型臺指期貨,投信,0,0,3,6926,-3,-6926,104,240058,156,360087,-52,-120029
4,小型臺指期貨,外資,88175,205509163,99061,230968565,-10886,-25459402,2918,6737006,3110,7179801,-192,-442795
5,微型臺指期貨,自營商,7316,3421361,39220,18318631,-31904,-14897270,4125,1907090,52013,24047820,-47888,-22140730
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,124472,58081421,145848,68056407,-21376,-9974985,18101,8356513,5051,2331906,13050,6024607
6,小型電子期貨,自營商,84,124288,110,162627,-26,-38339,92,134752,205,300089,-113,-165337
6,小型電子期貨,投信,0,0,0,0,0,0,77,112713,0,0,77,112713
6,小型電子期貨,外資,428,633234,447,661524,-19,-28290,19,27812,21,30740,-2,-2928
