股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,2.96,20日
00401A,主動摩根台灣鑫收,5.19,"5日,20日"
00403A,主動統一升級50,3.73,20日
00405A,主動富邦台灣龍耀,3.78,20日
00406A,主動中信台灣收益,1.64,"5日,20日"
00407A,主動凱基台灣,3.09,20日
00410A,主動永豐科技趨勢,14.45,5日
0050,元大台灣50,6.907590482798755,60日
0052,富邦科技,3.5110614525139665,20日
00632R,元大台灣50反1,7.769940476450001,"5日,60日,120日,20日"
00634R,富邦上証反1,8.33,"60日,120日"
00635U,期元大S&P黃金,19.02,"60日,120日,20日"
00642U,期元大S&P石油,2.78,5日
00643,群益深証中小,16.19,120日
00645,富邦日本,2.778006605111985,"60日,20日"
00650L,復華香港正2,1.45,5日
00651R,復華香港反1,3.2,"60日,20日"
00656R,國泰中國A50反1,5.89,"5日,60日,120日,20日"
00657,國泰日經225,8.5,120日
00661,元大日經225,8.008537886872999,"60日,120日"
00663L,國泰臺灣加權正2,1.71,60日
00666R,富邦恒生國企反1,10.62,"5日,60日,120日,20日"
00674R,期元大S&P黃金反1,5.27,120日
00678,群益那斯達克生技,8.64,"5日,120日"
00681R,元大美債20反1,19.48,120日
00683L,期元大美元指正2,16.04,"5日,120日"
00688L,國泰20年美債正2,1.52,5日
00689R,國泰20年美債反1,35.89,120日
00709,富邦歐洲,6.699465240641712,"60日,120日,20日"
00715L,期街口布蘭特正2,3.15,"5日,60日,20日"
00728,第一金工業30,1.31,5日
00731,復華富時高息低波,3.4685436893203883,5日
00733,富邦臺灣中小,4.270963273096696,20日
00735,國泰臺韓科技,4.09,5日
00736,國泰新興市場,24.23,"60日,120日"
00753L,中信中國50正2,0.46,5日
00763U,期街口道瓊銅,2.9,5日
00875,國泰網路資安,6.98,"60日,120日"
00885,富邦越南,1.37,5日
00891,中信關鍵半導體,1.148313575705152,5日
00898,國泰基因免疫革命,1.8,5日
00901,永豐智能車供應鏈,1.46,20日
00903,富邦元宇宙,2.48,5日
00904,台新臺灣半導體30,2.9390315597864856,20日
00909,國泰數位支付服務,3.62,"5日,20日"
00910,第一金太空衛星,5.16,"60日,120日"
00912,中信臺灣智慧50,3.62,"5日,120日,20日"
00913,兆豐台灣晶圓製造,2.35,"5日,20日"
00917,中信特選金融,2.18,5日
00920,富邦ESG綠色電力,7.81,"5日,60日,120日,20日"
00921,兆豐龍頭等權重,2.53,"5日,20日"
00922,國泰台灣領袖50,20.297219621313968,"60日,120日"
00927,群益半導體收益,2.040713688756434,20日
00943,兆豐電子高息等權,12.95,120日
00947,台新臺灣IC設計,5.341393799851986,"5日,120日"
00952,凱基台灣AI50,3.36,20日
00953B,群益優選非投等債,1.6957365402276943,5日
00962,台新AI優息動能,0.84,5日
00964,中信亞太高股息,4.69,"5日,120日,20日"
00972,野村日本動能高息,21.24,"60日,20日"
00980A,主動野村臺灣優選,13.934398774417788,"60日,120日,20日"
00981A,主動統一台股增長,3.172751695077193,"120日,20日"
00982A,主動群益台灣強棒,2.31,5日
00983A,主動中信ARK創新,2.39,5日
00984A,主動安聯台灣高息,2.304145922036361,20日
00987A,主動台新優勢成長,2.75,20日
00991A,主動復華未來50,5.829540031889325,"120日,20日"
00992A,主動群益科技創新,3.839240315711866,"120日,20日"
00993A,主動安聯台灣,1.46,20日
00994A,主動第一金台股優,6.37,"120日,20日"
00995A,主動中信台灣卓越,4.31,20日
00996A,主動兆豐台灣豐收,5.8,"60日,20日"
00999A,主動野村臺灣高息,2.18,20日
1101,台泥,17.117747931311374,20日
1102,亞泥,12.194819265571624,"5日,20日"
1216,統一,37.89515737613659,"5日,60日,120日,20日"
1301,台塑,31.777593285732635,120日
1303,南亞,35.62316040913778,120日
1308,亞聚,5.12,20日
1316,上曜,4.475228482832463,5日
1319,東陽,9.88725668140358,"60日,20日"
1326,台化,37.795088293352116,120日
1342,八貫,32.6784629539284,"60日,120日"
1402,遠東新,19.29510241468963,"5日,60日,20日"
1434,福懋,8.189195682974379,5日
1476,儒鴻,30.511277372600244,5日
1477,聚陽,8.477912450569828,5日
1503,士電,30.985435200793805,5日
1504,東元,2.5022090672977217,20日
1513,中興電,17.778929438775737,"60日,20日"
1515,力山,3.63758143751016,5日
1524,耿鼎,2.05,5日
1526,日馳,3.29,5日
1536,和大,5.602675063531532,20日
1560,中砂,41.112263853127324,"60日,120日"
1563,巧新,4.49,"5日,120日"
1568,倉佑,4.16,"60日,120日"
1597,直得,6.73,"60日,120日"
1598,岱宇,1.97,5日
1605,華新,18.11502432807042,"5日,60日,120日,20日"
1608,華榮,5.260419364176097,"5日,20日"
1709,和益,9.19,"60日,120日,20日"
1710,東聯,4.359460109557783,5日
1711,永光,5.86,5日
1714,和桐,17.353947604988726,5日
1717,長興,12.442351322331369,20日
1720,生達,5.795960933761679,5日
1723,中碳,9.888911595086762,"5日,60日,120日"
1727,中華化,6.178437738720846,"60日,20日"
1734,杏輝,5.89,5日
1802,台玻,6.170125841935629,5日
1904,正隆,11.742530054408308,"5日,60日,120日,20日"
