代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,45.45,-1.0,-2.15,26W39,09/22,-4,-34029,-18.6,-1.58,21,177385,15.0,8.24,-1,-885,-2.2,-0.04,-1,-7967,-19.8,-0.37
009814,富邦標普500,11.47,0.1,0.88,26W39,09/22,1,156,13.1,0.1,11,11690,24.1,7.64,2,458,12.5,0.3,2,621,17.0,0.41
2884,玉山金,46.05,-0.15,-0.32,26W39,09/22,1,6510,15.7,0.04,11,186561,7.65,1.05,3,3570,0.58,0.02,1,9084,21.9,0.05
2610,華航,20.5,0.25,1.23,26W39,09/22,1,4292,15.9,0.07,10,45940,3.14,0.75,3,861,0.49,0.01,1,10732,39.6,0.18
00980A,主動野村臺灣優選,25.34,0.3,1.2,26W39,09/22,1,1285,11.0,0.16,9,76429,14.2,9.68,1,4207,36.0,0.53,1,6069,52.0,0.77
1476,儒鴻,274.0,-5.0,-1.79,26W39,09/22,-3,-5308,-31.7,-1.93,9,1238,2.05,0.45,1,7,0.22,0.0,-3,-5121,-30.6,-1.87
3044,健鼎,539.0,15.0,2.86,26W39,09/22,1,1850,30.2,0.35,9,5318,3.48,1.01,1,12,0.2,0.0,1,1912,31.2,0.36
9910,豐泰,68.6,0.2,0.29,26W39,09/22,1,112,7.81,0.01,9,3481,6.41,0.35,5,192,0.75,0.02,4,3395,16.8,0.34
1303,南亞,231.5,-8.0,-3.34,26W39,09/22,-4,-86463,-6.29,-1.09,8,94289,2.76,1.19,-4,-4022,-0.29,-0.05,-4,-36444,-2.65,-0.46
3105,穩懋,501.0,10.5,2.14,26W39,09/22,2,18209,7.97,4.3,8,29367,2.83,6.93,2,1696,0.74,0.4,3,26258,7.92,6.19
2382,廣達,342.0,-2.5,-0.73,26W39,09/22,-3,-5928,-3.11,-0.14,7,25491,4.75,0.62,2,1543,1.71,0.04,2,13461,14.9,0.33
2633,台灣高鐵,25.6,-0.1,-0.39,26W39,09/22,-4,-30736,-40.5,-0.55,7,18903,14.8,0.34,2,279,0.65,0.0,-4,-18627,-24.6,-0.33
