排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (萬元),2日 增減 (萬元),3日 增減 (萬元),5日 增減 (萬元),10日 增減 (萬元),1個月 增減 (萬元),3個月 增減 (萬元),半年 增減 (萬元),1年 增減 (萬元),今年 增減 (萬元)
1,6669,緯穎,2345.0,20.0,0.86,09/10,31258.0,178099.0,311801.0,648482,1177447.0,1034802.0,720168.0,2111290.0,3771939.0,2877695.0
2,3231,緯創,185.0,-4.0,-2.12,09/10,-45088.0,34707.0,355385.0,410252,689499.0,1063369.0,2087060.0,1372380.0,2940864.0,2216494.0
3,6488,環球晶,917.0,-38.0,-3.98,09/10,43447.0,65780.0,124136.0,256151,783979.0,1328975.0,896597.0,107488.0,-166050.0,463892.0
4,6446,藥華藥,1320.0,-25.0,-1.86,09/10,29763.0,150882.0,161841.0,220888,366370.0,319097.0,419898.0,327621.0,-223113.0,-142863.0
5,2481,強茂,154.5,2.5,1.64,09/10,30179.0,54708.0,102363.0,205340,216002.0,275778.0,255084.0,183471.0,139567.0,-866.0
6,8996,高力,1300.0,-45.0,-3.35,09/10,44085.0,27152.0,41639.0,203801,463416.0,766782.0,786727.0,795277.0,635260.0,774193.0
7,2887,台新新光金,42.15,-0.25,-0.59,09/10,19116.0,82423.0,117671.0,200672,282448.0,343957.0,677108.0,1011315.0,1140006.0,805704.0
8,2376,技嘉,351.5,2.0,0.57,09/10,39236.0,55686.0,100115.0,168948,198262.0,54723.0,160730.0,-24314.0,855161.0,570481.0
9,2881,富邦金,148.5,1.5,1.02,09/10,23572.0,62737.0,93458.0,163338,292510.0,269768.0,-330468.0,-1404193.0,-1869862.0,-1432295.0
10,2449,京元電子,271.5,1.5,0.56,09/10,22159.0,62919.0,89384.0,158580,414024.0,799092.0,375369.0,1269093.0,1597561.0,1436461.0
11,6510,精測,3670.0,60.0,1.66,09/10,13223.0,26126.0,47724.0,147097,189445.0,189568.0,174846.0,102279.0,-49636.0,-73971.0
12,5289,宜鼎,1290.0,-65.0,-4.8,09/10,12430.0,44905.0,93293.0,145673,210408.0,169335.0,-7562.0,357721.0,271666.0,279798.0
13,2313,華通,225.5,-2.5,-1.1,09/10,19662.0,35496.0,62585.0,126829,122895.0,95282.0,967152.0,684300.0,922272.0,853366.0
14,3661,世芯-KY,4055.0,150.0,3.84,09/10,-19779.0,54315.0,65182.0,121127,9175.0,-362352.0,-849472.0,-1937507.0,-840427.0,-783800.0
15,2891,中信金,67.3,0.7,1.05,09/10,14792.0,61732.0,82194.0,105053,177234.0,200169.0,-494137.0,635600.0,440193.0,663616.0
16,3665,貿聯-KY,1930.0,-45.0,-2.28,09/10,-15329.0,-2138.0,15769.0,103726,-383998.0,-957821.0,1662486.0,1606897.0,2032261.0,971802.0
17,6515,穎崴,7195.0,-85.0,-1.17,09/10,21354.0,69402.0,83573.0,91458,113986.0,24487.0,171774.0,-230568.0,-374085.0,-327383.0
18,3105,穩懋,461.5,-2.5,-0.54,09/10,19491.0,68860.0,91228.0,85801,172102.0,288818.0,346094.0,773389.0,646055.0,688887.0
19,2308,台達電,1675.0,-120.0,-6.69,09/10,137136.0,129694.0,112061.0,80966,115979.0,-333676.0,-88164.0,930194.0,710291.0,1113892.0
