股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,5.88,"20日,5日,60日"
00401A,主動摩根台灣鑫收,3.48,5日
00402A,主動安聯美國科技,2.54,5日
00403A,主動統一升級50,4.51,"20日,5日,60日"
00404A,主動聯博動能50,2.81,"20日,5日"
00405A,主動富邦台灣龍耀,4.6,"20日,5日"
00406A,主動中信台灣收益,1.08,5日
00407A,主動凱基台灣,3.77,"20日,5日"
00410A,主動永豐科技趨勢,13.95,5日
0050,元大台灣50,7.248687951996059,"120日,60日"
0052,富邦科技,3.7954907161803715,"20日,5日"
0055,元大MSCI金融,2.982428608121045,"20日,60日"
0061,元大寶滬深,4.411099088601274,5日
00631L,元大台灣50正2,1.7564731664685396,20日
00632R,元大台灣50反1,7.15908157033724,"20日,120日,60日"
00634R,富邦上証反1,10.95,"20日,120日,60日"
00635U,期元大S&P黃金,19.04,"20日,5日,120日,60日"
00643,群益深証中小,16.33,120日
00645,富邦日本,2.688461985719934,20日
00647L,元大S&P500正2,5.804389027431421,"120日,60日"
00651R,復華香港反1,3.04,"20日,60日"
00652,富邦印度,3.337908371312065,"20日,120日,60日"
00653L,富邦印度正2,4.77,"20日,120日,60日"
00656R,國泰中國A50反1,3.31,"20日,120日,60日"
00657,國泰日經225,9.37,"120日,60日"
00661,元大日經225,7.938537886872998,"120日,60日"
00666R,富邦恒生國企反1,10.17,"20日,120日"
00668,國泰美國道瓊,3.58,"20日,60日"
00674R,期元大S&P黃金反1,8.52,120日
00678,群益那斯達克生技,5.22,120日
00681R,元大美債20反1,20.76,"20日,5日,120日,60日"
00683L,期元大美元指正2,15.34,120日
00689R,國泰20年美債反1,35.89,"120日,60日"
00693U,期街口S&P黃豆,3.68,60日
00700,富邦恒生國企,5.29,120日
00709,富邦歐洲,6.184705882352941,"20日,5日,120日,60日"
00714,群益道瓊美國地產,8.44,"20日,120日,60日"
00715L,期街口布蘭特正2,3.65,5日
00728,第一金工業30,1.27,5日
