排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6449,鈺邦,217.0,7.5,3.58,09/16,0.0,43.6,42.6,33.3,25.1,12.4,3.79,2.66,1.42,1.2,1.18,2.11
2,1402,遠東新,27.4,-0.4,-1.44,09/16,27.5,28.2,30.2,29.9,26.2,7.5,2.7,7.84,8.36,10.6,5.94,8.22
3,2472,立隆電,210.5,2.5,1.2,09/16,31.6,27.6,29.4,27.2,19.4,14.4,3.4,1.63,1.27,0.92,0.66,1.6
4,2207,和泰車,520.0,-10.0,-1.89,09/16,50.0,41.6,33.6,26.3,14.9,7.83,24.0,12.3,8.68,4.64,2.1,10.4
5,7734,印能科技,2490.0,-65.0,-2.54,09/16,0.0,2.74,21.1,22.6,18.9,22.1,11.6,5.63,3.45,,,3.89
6,6535,順藥,74.6,-0.6,-0.8,09/16,27.7,30.7,29.1,21.5,10.3,6.87,9.69,5.63,2.25,0.68,,4.24
7,1419,新紡,65.5,-0.4,-0.61,09/16,30.8,35.7,24.5,20.1,19.1,10.6,2.69,1.3,0.27,0.14,0.08,0.73
8,8415,大國鋼,34.65,0.1,0.29,09/16,41.3,25.2,28.5,17.7,10.5,4.59,2.3,1.4,0.99,0.33,,1.19
9,2006,東和鋼鐵,81.1,0.2,0.25,09/16,28.2,26.2,23.8,16.4,7.72,3.05,16.6,11.3,9.02,8.76,3.73,9.97
10,3004,豐達科,116.0,2.0,1.75,09/16,23.0,22.3,22.5,16.2,5.91,3.65,0.89,0.46,1.26,0.51,0.43,0.35
11,2347,聯強,88.7,0.2,0.23,09/16,36.9,22.7,17.0,16.1,9.53,7.83,10.7,8.49,11.2,13.7,7.56,9.35
12,4979,華星光,547.0,38.0,7.47,09/16,11.0,31.2,23.1,15.9,6.15,3.75,2.6,2.37,1.44,1.09,0.95,1.93
13,00997A,主動群益美國增長,10.81,0.04,0.37,09/16,0.0,0.0,26.5,15.6,7.24,16.3,2.75,,,,,
14,6526,達發,629.0,6.0,0.96,09/16,56.0,38.1,26.7,15.2,6.66,4.06,2.11,1.68,1.98,,,1.54
15,2247,汎德永業,229.5,0.0,0.0,09/16,19.7,23.9,17.0,14.8,6.71,2.68,0.66,2.17,1.41,4.34,,1.85
16,8210,勤誠,883.0,9.0,1.03,09/16,43.1,17.3,10.9,14.7,14.0,8.12,11.6,6.41,2.73,0.62,0.35,4.29
17,6782,視陽,231.5,0.5,0.22,09/16,0.0,0.0,4.69,14.4,7.68,1.95,2.62,1.48,1.37,2.73,,1.3
18,6510,精測,3230.0,-25.0,-0.77,09/16,0.43,14.1,20.2,14.3,5.29,6.78,9.96,10.2,7.6,6.09,3.91,8.92
19,8114,振樺電,177.0,1.0,0.57,09/16,0.0,0.0,0.0,14.3,10.4,5.37,0.92,0.54,0.35,0.14,0.06,0.41
20,3227,原相,184.0,4.0,2.22,09/16,0.0,11.1,13.9,13.0,10.2,8.42,3.95,3.0,2.47,2.19,1.65,3.07
21,6005,群益證,30.85,-0.25,-0.8,09/16,42.7,22.0,18.2,13.0,10.3,6.77,16.1,13.4,11.4,10.4,5.1,11.9
22,4583,台灣精銳,422.0,2.0,0.48,09/16,2.65,8.96,7.19,12.5,5.92,2.03,0.52,0.78,1.68,0.77,,1.58
23,6805,富世達,2045.0,20.0,0.99,09/16,15.2,13.4,12.3,12.4,11.8,8.3,5.93,8.4,6.13,,,8.28
24,6177,達麗,46.7,-0.15,-0.32,09/16,0.0,0.0,2.94,12.0,4.6,1.97,0.85,2.9,5.63,3.7,2.54,3.87
25,1736,喬山,125.5,0.5,0.4,09/16,17.1,24.4,15.7,11.2,15.2,10.2,2.86,1.92,1.77,0.96,1.2,1.43
26,2345,智邦,1840.0,0.0,0.0,09/16,11.5,6.35,6.66,10.8,11.3,11.2,6.28,4.21,3.84,4.19,3.71,4.09
27,9917,中保科,106.0,0.0,0.0,09/16,26.1,22.5,16.2,10.6,5.66,2.36,0.55,2.53,1.17,0.24,0.13,1.76
28,6691,洋基工程,618.0,10.0,1.64,09/16,34.7,25.0,18.9,10.6,5.38,2.59,1.06,2.05,1.82,5.7,,2.14
29,6789,采鈺,434.0,9.0,2.12,09/16,42.9,26.2,18.2,10.4,4.54,1.73,0.82,0.42,0.42,0.84,,0.37
30,2368,金像電,992.0,20.0,2.06,09/16,5.28,4.32,7.38,9.84,7.83,4.71,8.61,6.32,5.03,4.53,2.19,6.1
31,3131,弘塑,2325.0,5.0,0.22,09/16,0.0,0.25,4.92,9.79,4.26,3.92,7.58,5.75,4.33,4.7,4.05,4.86
32,5522,遠雄,60.0,-0.7,-1.15,09/16,12.6,11.6,12.3,9.68,7.37,3.63,6.66,4.23,3.82,7.43,5.5,5.34
33,2458,義隆,128.5,3.5,2.8,09/16,0.88,12.2,6.79,9.44,8.41,4.72,2.55,3.57,5.17,4.48,2.55,4.89
34,6515,穎崴,6210.0,-100.0,-1.58,09/16,10.1,14.4,16.0,8.94,3.57,6.74,14.4,12.6,7.0,5.37,,9.5
35,8422,可寧衛*,26.0,0.05,0.19,09/16,26.0,17.6,13.0,8.71,4.19,1.51,1.74,4.03,0.84,0.82,0.76,1.94
36,3583,辛耘,671.0,7.0,1.05,09/16,17.4,12.6,11.4,8.41,5.07,3.04,3.99,1.76,1.81,1.03,1.0,1.4
37,2383,台光電,5085.0,-30.0,-0.59,09/16,9.37,8.06,10.2,8.28,7.63,9.0,4.18,3.61,3.62,5.22,4.23,3.86
38,2385,群光,105.5,0.0,0.0,09/16,29.4,19.3,14.8,8.03,3.3,2.1,11.1,8.02,11.7,11.2,6.76,9.71
39,3526,凡甲,266.0,4.0,1.53,09/16,0.24,0.08,0.06,7.99,4.46,2.16,2.41,1.74,1.89,2.17,1.91,1.73
40,3008,大立光,6225.0,170.0,2.81,09/16,3.76,9.87,10.0,7.6,10.1,4.4,3.0,2.59,2.38,3.07,2.21,2.56
41,2645,長榮航太,170.5,0.5,0.29,09/16,43.0,23.4,15.8,7.6,3.75,0.9,1.86,2.01,1.46,1.13,,1.74
42,5534,長虹,72.9,-0.2,-0.27,09/16,0.0,0.0,0.0,7.56,4.8,1.39,1.67,0.75,1.47,4.7,3.26,0.64
43,2903,遠百,21.8,-0.05,-0.23,09/16,5.81,9.29,11.0,7.3,4.14,1.2,0.36,2.54,2.82,6.52,3.25,4.25
44,2915,潤泰全,56.6,-0.3,-0.53,09/16,19.9,14.9,10.4,7.13,3.84,1.0,0.63,2.27,5.39,6.99,3.25,4.87
45,9907,統一實,14.85,-0.05,-0.34,09/16,10.8,15.1,10.8,7.03,4.03,1.61,16.2,11.2,5.81,2.37,0.79,9.09
