代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2884,玉山金,40.5,0.6,1.5,09/02,1,6875,14.5,0.04,20,110657,14.1,0.62,-1,-230,-0.48,0.0,1,12318,25.9,0.07
2301,光寶科,315.0,14.5,4.83,09/02,1,3073,6.58,0.13,12,15348,3.3,0.66,1,648,1.39,0.03,1,4471,9.58,0.19
3105,穩懋,469.5,-22.5,-4.57,09/02,-1,-6852,-16.3,-1.62,12,12300,3.21,2.9,-1,-428,-1.02,-0.1,-1,-7185,-17.1,-1.69
1303,南亞,237.5,3.0,1.28,09/02,-2,-7419,-2.88,-0.09,10,32426,2.84,0.41,-2,-1541,-0.6,-0.02,1,1455,1.14,0.02
2313,華通,249.0,-3.0,-1.19,09/02,-2,-5775,-6.82,-0.47,10,16931,4.0,1.37,-1,-243,-0.84,-0.02,-1,-37,-0.13,0.0
2449,京元電子,270.5,-8.5,-3.05,09/02,-1,-9949,-29.2,-0.77,7,8769,4.03,0.68,-1,-929,-2.73,-0.07,-1,-9803,-28.8,-0.76
2618,長榮航,42.15,-0.25,-0.59,09/02,-1,-1821,-9.1,-0.03,7,6918,4.69,0.13,-1,-215,-1.08,0.0,3,6989,11.2,0.13
2887,台新新光金,41.2,0.9,2.23,09/02,3,64166,17.6,0.26,7,21427,4.17,0.09,1,45,0.05,0.0,3,80533,22.2,0.32
1717,長興,80.8,-3.9,-4.6,09/02,-1,-4844,-19.1,-0.41,6,5954,2.94,0.5,-1,-1001,-3.94,-0.08,-1,-5844,-23.0,-0.49
3450,聯鈞,602.0,-23.0,-3.68,09/02,1,288,2.62,0.2,6,3872,3.87,2.66,-3,-201,-0.43,-0.14,1,213,1.93,0.15
