股票代號,股票名稱,法人持股,上榜區塊,累積衰退
00400A,主動國泰動能高息,-54.851546776935834,"5日衰退,10日衰退,30日衰退,20日衰退",-0.43626985012579667
00401A,主動摩根台灣鑫收,-3.726926799626729,"5日衰退,10日衰退,30日衰退,20日衰退",-1.3291918114520072
00402A,主動安聯美國科技,3.9483977513881316,"5日衰退,10日衰退",-0.629544945633191
00403A,主動統一升級50,-37.05502857026457,10日衰退,-1.1993327273179162
00406A,主動中信台灣收益,-67.61166485070899,"5日衰退,10日衰退,30日衰退,20日衰退",-3.4746374738822965
00410A,主動永豐科技趨勢,104.00696867281944,"5日衰退,10日衰退",-20.49497459260219
0050,元大台灣50,-7.3511358133076525,30日衰退,-1.5110484727368316
0052,富邦科技,-61.447517167798246,"5日衰退,10日衰退",-1.3022233378078027
0055,元大MSCI金融,-5.463755286223924,"5日衰退,10日衰退,20日衰退",-0.9481452150587408
0057,富邦摩台,-11.568244924688933,"10日衰退,30日衰退,20日衰退",-1.895625409299278
00632R,元大台灣50反1,-22.402855366650495,"5日衰退,10日衰退,30日衰退,20日衰退",-7.621621583700149
00633L,富邦上証正2,51.730148429350706,10日衰退,-3.3782724682917262
00634R,富邦上証反1,13.176393488633174,"10日衰退,20日衰退",-2.6083039820970075
00635U,期元大S&P黃金,-58.757451657956686,"5日衰退,10日衰退",-21.213547827475836
00637L,元大滬深300正2,70.61909934699355,10日衰退,-3.216400594110894
00641R,富邦日本反1,-22.22023564352143,"30日衰退,20日衰退",-5.569011492353745
00646,元大S&P500,-21.977165374866544,"5日衰退,10日衰退,30日衰退,20日衰退",-1.3566183902943152
00647L,元大S&P500正2,29.033690773067335,"10日衰退,20日衰退",-2.0606764339152086
00650L,復華香港正2,45.28172912038863,5日衰退,-1.2899253954006227
00652,富邦印度,10.73547800442369,10日衰退,-1.1384525944409454
00653L,富邦印度正2,31.384418352321166,10日衰退,-2.004966859944748
00655L,國泰中國A50正2,56.147362227820146,"10日衰退,20日衰退",-2.0155471203285202
00656R,國泰中國A50反1,8.748177039838875,"5日衰退,10日衰退,30日衰退,20日衰退",-4.638114162204648
00662,富邦NASDAQ,-31.195483078864548,"5日衰退,10日衰退,30日衰退,20日衰退",-0.7676708083710473
00663L,國泰臺灣加權正2,-82.42560690716088,10日衰退,-2.8313189376487315
