排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00685L,群益臺灣加權正2,12.13,0.44,3.76,09/04,500,4308,34328,44273,43230,53141.0,445145.0,446046.0,447590.0,446167.0
2,2344,華邦電,174.0,5.0,2.96,09/04,3477,11738,-13583,36331,60213,2303.0,-37799.0,85920.0,10405.0,99608.0
3,2887,台新新光金,41.5,0.05,0.12,09/04,8758,18177,9272,27231,38485,28244.0,129413.0,283411.0,324050.0,187297.0
4,00712,復華富時不動產,8.68,0.04,0.46,09/04,0,956,8699,20853,45325,36901.0,23507.0,30693.0,29567.0,41857.0
5,00918,大華優利高填息30,35.88,0.42,1.18,09/04,-103,830,6765,16245,17856,14885.0,-10494.0,7749.0,4600.0,-31159.0
6,3231,緯創,198.0,9.5,5.04,09/04,583,3308,4751,13671,27166,32111.0,108498.0,41070.0,166302.0,117126.0
7,2881,富邦金,150.5,3.5,2.38,09/04,1287,1734,2741,10644,6837,11284.0,-28533.0,-117758.0,-171591.0,-127838.0
8,2449,京元電子,262.0,1.0,0.38,09/04,1997,6629,8462,10262,15349,34296.0,33528.0,68728.0,71648.0,66870.0
9,00406A,主動中信台灣收益,9.57,0.11,1.16,09/04,165,165,165,9237,11994,15360.0,,,,
10,2618,長榮航,42.5,-0.3,-0.7,09/04,883,2114,4153,8064,10998,8804.0,-227099.0,-23868.0,-15713.0,-120893.0
11,2481,強茂,156.0,0.0,0.0,09/04,6247,6924,9242,7547,6792,11484.0,6960.0,5239.0,-537.0,-16721.0
12,3036,文曄,192.5,2.0,1.05,09/04,936,3435,6322,7301,19276,22268.0,21172.0,50715.0,73095.0,55266.0
13,2891,中信金,68.4,0.9,1.33,09/04,-62,995,2058,7121,79,19017.0,-80370.0,138459.0,73362.0,112464.0
14,00673R,期元大S&P原油反1,11.26,-0.14,-1.23,09/04,-246,-246,6399,6887,7035,9197.0,1680.0,11751.0,17402.0,19477.0
15,1718,中纖,10.6,-0.1,-0.93,09/04,1240,4034,3702,6564,3160,18172.0,30689.0,43822.0,44463.0,41674.0
16,2303,聯電,130.0,5.0,4.0,09/04,1392,1100,1911,6456,13187,1578.0,-258571.0,-357924.0,-979078.0,-512113.0
17,2327,國巨*,562.0,51.0,9.98,09/04,-71,-33,3647,5645,5982,13857.0,16915.0,25196.0,22934.0,9494.0
18,5904,寶雅*,72.1,1.5,2.12,09/04,475,2562,2975,5358,10016,21867.0,21396.0,21038.0,21316.0,21232.0
19,2634,漢翔,65.0,0.6,0.93,09/04,550,1719,3396,4915,2650,-3414.0,-10470.0,-114.0,-2606.0,-11662.0
20,6488,環球晶,981.0,54.0,5.83,09/04,749,1690,2388,4712,8883,11483.0,9065.0,-2301.0,-6902.0,6079.0
21,6257,矽格,212.0,3.0,1.44,09/04,910,1486,2982,4642,5262,6135.0,-1127.0,-2952.0,4053.0,-616.0
22,009802,富邦旗艦50,20.23,0.46,2.33,09/04,-20,1088,2402,4491,4491,4491.0,2943.0,4520.0,4066.0,4520.0
23,1714,和桐,16.65,0.1,0.6,09/04,473,2394,4964,4403,5805,15017.0,18467.0,23024.0,22659.0,24029.0
24,3049,精金,12.8,0.0,0.0,09/04,591,1653,1467,4068,9942,10892.0,10892.0,10892.0,10892.0,10892.0
25,8069,元太,148.5,1.5,1.02,09/04,-664,-978,-777,3917,5644,30700.0,53324.0,58875.0,72372.0,65988.0
26,6182,合晶,111.0,6.5,6.22,09/04,106,1176,2894,3822,9918,28974.0,30396.0,13464.0,36770.0,13042.0
27,8039,台虹,297.5,4.5,1.54,09/04,931,1941,3073,3690,5771,7650.0,9306.0,10959.0,5956.0,8858.0
28,5483,中美晶,183.5,7.5,4.26,09/04,-525,-1690,-1587,3621,8832,16415.0,31281.0,26725.0,32448.0,25666.0
29,5425,台半,92.9,1.7,1.86,09/04,525,1548,2212,3399,4922,9911.0,5640.0,10499.0,12890.0,8037.0
30,2426,鼎元,104.5,9.5,10.0,09/04,599,3243,4031,3216,465,2430.0,1285.0,15202.0,17728.0,17240.0
31,00953B,群益優選非投等債,9.57,0.01,0.1,09/04,-13,-13,-13,3105,16684,23306.0,16564.0,21585.0,42510.0,45468.0
32,4123,晟德,30.15,-0.4,-1.31,09/04,615,1278,1792,3099,5763,6826.0,6934.0,19583.0,22875.0,18673.0
33,3715,定穎投控,118.0,0.0,0.0,09/04,756,1143,2254,3067,2968,3340.0,5148.0,3166.0,16834.0,7636.0
34,4906,正文,36.9,1.4,3.94,09/04,220,537,1483,2978,4544,5890.0,3686.0,20155.0,24693.0,22553.0
35,00708L,期元大S&P黃金正2,83.55,1.5,1.83,09/04,32,106,270,2849,2894,3474.0,3227.0,4112.0,3966.0,5376.0
36,009829,大華韓國KOSPI50,10.5,0.47,4.69,09/04,0,1832,2463,2820,3519,,,,,
37,2882,國泰金,115.0,2.5,2.22,09/04,-3181,-1111,788,2761,2475,976.0,-73733.0,-46761.0,-346513.0,-114567.0
38,00919,群益台灣精選高息,33.02,0.5,1.54,09/04,-716,1611,5672,2661,-339,-6974.0,-56508.0,-46427.0,-44818.0,-79005.0
39,5388,中磊,75.6,0.5,0.67,09/04,588,1794,2058,2609,4346,12963.0,13618.0,10402.0,23111.0,18178.0
40,8299,群聯,2015.0,15.0,0.75,09/04,82,188,447,2478,4945,8992.0,8689.0,15742.0,17215.0,17418.0
41,8086,宏捷科,112.5,0.5,0.45,09/04,559,1427,1931,2443,3340,5000.0,3518.0,-392.0,3838.0,2174.0
42,2201,裕隆,31.1,-0.3,-0.96,09/04,977,1869,1659,2427,-769,-2428.0,-6801.0,-999.0,19524.0,7973.0
43,3105,穩懋,449.5,3.0,0.67,09/04,366,1368,1604,2413,-160,7216.0,8578.0,14730.0,7980.0,13385.0
44,4707,磐亞,30.1,-0.3,-0.99,09/04,393,784,1029,2291,1758,1111.0,1802.0,4360.0,4606.0,4243.0
45,2484,希華,70.4,0.3,0.43,09/04,397,653,1688,2262,5813,2885.0,4815.0,8193.0,12597.0,11963.0
46,2368,金像電,1045.0,-55.0,-5.0,09/04,707,1247,1421,2238,3244,4263.0,3311.0,-2066.0,-817.0,-4152.0
47,2855,統一證,50.7,0.1,0.2,09/04,548,1141,1913,2231,6116,12480.0,59883.0,64888.0,57356.0,63170.0
48,2376,技嘉,361.0,10.5,3.0,09/04,1068,2136,2232,2215,103,-7137.0,1341.0,-10824.0,30448.0,17233.0
49,8046,南電,1055.0,-25.0,-2.31,09/04,405,1317,1399,2166,2754,5667.0,3855.0,4104.0,-5800.0,2731.0
50,8996,高力,1300.0,115.0,9.7,09/04,592,1154,1393,2156,4109,5265.0,5549.0,5547.0,966.0,5241.0
51,00896,中信綠能及電動車,28.4,0.54,1.94,09/04,489,1452,2134,2134,2134,1773.0,1475.0,2765.0,4223.0,3299.0
52,00985B,群益ESG投等債0-5,10.15,0.02,0.2,09/04,0,0,0,2074,2074,3933.0,3693.0,4422.0,,8900.0
53,6669,緯穎,2565.0,90.0,3.64,09/04,719,1320,1869,2070,2221,1893.0,918.0,4824.0,9341.0,6584.0
54,8021,尖點,420.0,6.5,1.57,09/04,595,1604,1722,2030,2165,3868.0,5202.0,2934.0,1109.0,396.0
