排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,2881B,富邦金乙特,60.9,0.0,0.0,09/11,0.0,0.0,0.0,68.3,30.7,27.4,5.65,2.74,3.35,0.13,,4.17
2,2882A,國泰特,60.3,0.0,0.0,09/11,0.0,0.0,0.0,45.4,11.3,11.3,2.05,2.04,1.05,0.77,,2.17
3,00694B,富邦美債1-3,41.48,0.08,0.19,09/11,0.0,0.0,13.8,36.2,30.6,18.2,7.1,2.48,1.66,-0.87,,1.81
4,2855,統一證,51.9,0.2,0.39,09/11,30.4,31.9,35.6,25.2,23.6,21.5,9.24,10.6,6.99,3.78,1.78,7.89
5,00652,富邦印度,31.86,-0.17,-0.53,09/11,0.0,0.0,12.4,23.8,17.8,14.0,5.88,2.32,1.15,0.3,0.14,1.57
6,2887,台新新光金,42.65,0.5,1.19,09/11,2.22,15.7,22.1,23.1,11.2,13.9,10.2,5.04,8.78,7.71,4.33,5.68
7,2633,台灣高鐵,26.05,0.05,0.19,09/11,25.1,22.4,18.7,22.7,18.3,17.0,24.2,9.98,6.86,3.26,,8.11
8,00740B,富邦全球投等債,36.73,-0.18,-0.49,09/11,0.0,24.0,30.5,21.6,17.4,12.7,5.54,2.19,0.93,0.19,,1.5
9,00645,富邦日本,56.9,-0.3,-0.52,09/11,0.0,0.87,25.5,20.9,12.0,15.6,9.28,3.33,1.13,0.18,0.09,1.98
10,2357,華碩,924.0,-65.0,-6.57,09/11,14.9,12.2,9.35,18.0,14.0,7.15,0.73,1.62,3.01,2.22,1.4,0.28
11,6278,台表科,186.5,-5.0,-2.61,09/11,15.4,9.61,18.8,17.8,9.89,5.05,1.48,-0.9,-2.1,1.31,0.3,-1.72
12,4938,和碩,91.0,0.0,0.0,09/11,3.09,13.2,14.8,17.6,11.4,8.2,-1.93,4.73,-1.74,1.13,0.43,1.62
13,2801,彰銀,27.9,1.05,3.91,09/11,19.9,20.8,15.0,17.4,12.2,7.56,12.2,7.27,3.01,0.85,0.82,3.05
14,2347,聯強,89.0,0.2,0.23,09/11,30.3,7.68,9.04,16.9,5.69,7.1,2.61,9.09,-2.0,-0.29,0.82,4.5
15,3529,力旺,2580.0,-150.0,-5.49,09/11,-3.61,5.27,7.53,16.5,6.64,3.01,1.85,0.45,0.11,-0.25,0.26,0.78
16,006205,富邦上証,39.65,-0.52,-1.29,09/11,0.0,10.6,12.1,16.4,19.3,10.2,1.75,-0.78,-0.38,-0.4,-1.08,-0.56
17,2542,興富發,46.5,0.0,0.0,09/11,16.8,8.39,10.7,15.8,23.8,12.8,14.5,11.0,7.01,1.57,0.65,9.09
18,1215,卜蜂,110.5,-0.5,-0.45,09/11,29.0,25.6,22.4,15.5,6.89,4.14,-0.05,-8.57,0.13,0.57,-0.1,-5.46
19,6510,精測,3480.0,-190.0,-5.18,09/11,-7.58,5.25,10.7,15.2,15.2,9.5,1.81,-1.14,0.55,0.91,0.2,0.16
20,6121,新普,380.5,2.0,0.53,09/11,50.5,33.4,24.8,15.1,11.0,4.85,-1.93,-6.19,-9.47,0.45,0.73,-9.48
21,2637,慧洋-KY,101.0,0.5,0.5,09/11,27.7,19.8,15.7,14.7,6.86,-4.88,-1.35,-3.87,-3.34,0.08,0.24,-4.63
22,2892,第一金,38.9,0.9,2.37,09/11,28.3,24.7,18.4,14.0,7.0,7.75,16.8,9.35,-0.44,1.99,1.23,7.88
23,1815,富喬,127.5,1.5,1.19,09/11,17.1,21.5,19.0,13.1,5.29,3.94,2.98,1.1,0.45,0.21,0.15,0.71
24,3406,玉晶光,1060.0,-10.0,-0.93,09/11,6.72,14.9,15.0,12.9,11.1,8.28,3.63,2.03,1.73,0.92,0.12,1.38
25,6223,旺矽,5620.0,0.0,0.0,09/11,6.65,6.13,10.3,11.6,1.6,-8.25,-0.63,1.09,0.18,0.85,0.22,0.07
26,1808,潤隆,34.45,0.05,0.15,09/11,48.6,21.8,14.0,10.6,9.97,4.34,1.96,1.06,-3.83,0.24,0.16,-2.66
27,2884,玉山金,46.3,1.35,3.0,09/11,2.97,8.07,6.3,10.4,7.83,13.0,8.43,0.69,5.15,3.85,1.51,1.21
28,2891,中信金,67.1,-0.2,-0.3,09/11,1.48,6.73,5.86,9.99,10.7,4.71,1.51,-2.45,-5.97,4.77,2.38,-2.53
29,6206,飛捷,138.0,3.0,2.22,09/11,14.1,16.2,15.7,9.83,5.81,1.51,0.38,0.2,-1.64,0.04,0.07,-0.29
30,2603,長榮,234.5,3.5,1.52,09/11,14.0,16.5,11.6,9.17,6.34,0.34,-0.43,3.84,1.16,1.91,0.22,1.56
31,2903,遠百,22.3,-0.2,-0.89,09/11,0.0,20.0,15.5,9.08,17.7,8.08,10.7,3.86,5.47,0.34,0.76,0.38
32,3105,穩懋,437.5,-24.0,-5.2,09/11,0.41,6.4,6.43,8.94,3.72,3.56,0.98,0.98,0.73,0.53,0.15,0.86
33,8938,明安,51.5,-0.2,-0.39,09/11,8.12,9.16,9.29,8.93,12.6,5.3,6.53,1.88,0.94,0.28,0.03,1.34
34,5347,世界,157.5,-4.0,-2.48,09/11,2.67,8.34,5.49,8.84,3.73,1.46,1.88,-0.74,-2.75,1.47,0.8,-1.98
35,2886,兆豐金,51.7,1.8,3.61,09/11,26.2,16.8,13.0,8.51,4.45,5.86,22.2,14.0,8.32,4.74,2.05,11.2
36,2360,致茂,2160.0,-20.0,-0.92,09/11,4.13,1.41,8.11,8.44,5.15,-2.04,-1.96,-0.2,0.32,0.55,0.35,-0.23
37,2376,技嘉,349.0,-2.5,-0.71,09/11,16.0,11.1,7.15,8.27,5.36,1.35,2.79,2.08,1.29,-0.24,0.03,1.74
38,8215,明基材,25.05,0.0,0.0,09/11,19.1,13.1,11.1,8.19,6.42,3.36,0.39,0.21,0.16,0.1,0.0,0.21
39,2027,大成鋼,46.5,-1.7,-3.53,09/11,9.78,10.2,7.42,8.16,12.1,-0.91,3.39,-1.17,0.95,-0.29,0.03,-0.27
40,3015,全漢,51.6,-0.4,-0.77,09/11,20.1,13.8,10.1,8.05,7.7,3.12,0.73,0.24,0.78,0.29,0.14,0.07
41,6515,穎崴,6890.0,-305.0,-4.24,09/11,2.09,3.08,6.87,7.97,14.2,-1.58,-5.21,-3.66,0.59,0.16,,-0.96
42,6531,愛普*,988.0,-42.0,-4.08,09/11,5.33,10.2,9.92,7.44,4.9,-2.32,-1.54,1.04,0.52,0.23,0.09,0.53
43,3532,台勝科,423.0,13.0,3.17,09/11,4.53,3.01,8.38,6.94,6.11,6.21,3.53,2.81,1.82,1.12,0.14,2.16
44,6505,台塑化,83.6,-2.6,-3.02,09/11,9.46,12.0,8.16,6.76,4.18,0.61,0.58,0.34,0.13,0.07,0.07,0.24
45,8924,大田,50.1,-0.6,-1.18,09/11,4.84,5.98,6.38,6.75,7.02,3.11,5.23,1.87,0.99,0.3,0.01,1.42
46,2890,永豐金,43.7,0.8,1.86,09/11,24.5,17.1,11.4,6.74,6.6,12.5,16.0,6.98,5.71,0.65,1.66,5.97
47,2883,凱基金,37.85,0.65,1.75,09/11,0.59,1.0,6.43,6.44,3.01,9.27,3.46,9.23,5.76,2.92,1.53,7.4
48,9802,鈺齊-KY,64.7,-1.3,-1.97,09/11,0.0,-0.23,4.11,6.44,15.5,8.89,-0.36,0.14,-0.13,0.23,0.03,-0.36
49,2528,皇普,19.8,-0.35,-1.74,09/11,6.07,5.85,6.37,6.36,3.49,1.52,4.1,1.22,0.66,0.21,0.14,1.05
50,2207,和泰車,530.0,2.0,0.38,09/11,7.97,8.02,5.7,5.95,3.67,3.39,-17.8,-8.94,-4.44,-1.75,-0.44,-7.71
51,3374,精材,463.5,-24.5,-5.02,09/11,11.2,9.29,8.24,5.9,8.82,4.14,1.23,0.67,0.59,0.14,0.05,0.65
52,8109,博大,127.0,-0.5,-0.39,09/11,13.7,9.31,8.42,5.81,3.34,0.99,0.27,0.92,0.61,0.33,0.15,0.76
53,2474,可成,204.0,0.0,0.0,09/11,13.9,8.15,2.5,5.62,2.89,2.75,5.37,-4.2,-7.34,-0.09,0.66,-6.24
54,6640,均華,1170.0,-40.0,-3.31,09/11,0.0,5.48,3.11,5.55,6.38,5.01,2.84,0.85,0.08,0.19,,0.53
55,5434,崇越,527.0,0.0,0.0,09/11,15.0,9.92,5.16,5.54,3.97,4.41,8.37,4.24,0.33,1.75,0.61,2.92
56,1477,聚陽,196.5,-1.0,-0.51,09/11,8.92,10.7,6.19,5.45,-0.06,0.81,-3.48,-2.43,-4.84,-1.18,0.22,-2.47
57,4736,泰博,127.5,-0.5,-0.39,09/11,6.39,5.82,8.58,5.43,8.58,5.13,3.19,1.75,0.4,-0.28,-0.03,0.5
58,4904,遠傳,105.5,1.0,0.96,09/11,-0.15,-0.52,10.7,5.41,1.42,-2.81,16.3,11.7,4.26,6.04,3.5,8.59
59,7769,鴻勁,6310.0,-165.0,-2.55,09/11,-9.55,-7.13,-3.25,5.29,-5.35,-4.79,-1.91,1.26,,,,0.79
60,9910,豐泰,67.8,-0.7,-1.02,09/11,10.2,10.7,5.19,5.22,5.16,4.57,-4.34,9.51,5.99,2.86,0.98,6.56
61,2105,正新,30.4,-0.2,-0.65,09/11,8.5,5.34,3.99,5.21,1.81,-0.05,-2.13,6.5,-3.72,2.33,0.91,-2.43
62,3413,京鼎,279.5,-4.0,-1.41,09/11,8.92,8.84,7.23,5.14,-0.72,-0.63,0.69,-0.38,-0.58,0.1,0.02,-0.28
63,8028,昇陽半導體,225.5,-4.0,-1.74,09/11,1.32,0.65,0.5,4.89,0.37,-5.74,-1.88,-0.09,-0.03,0.0,,0.08
64,5876,上海商銀,48.65,0.75,1.57,09/11,8.71,6.38,4.85,4.85,4.79,3.0,9.52,8.36,-2.1,5.04,,4.96
