股票代號,股票名稱,法人持股,上榜區塊
00401A,主動摩根台灣鑫收,5.18,"20日,60日"
0050,元大台灣50,7.513812185044541,"120日,60日"
0057,富邦摩台,6.82,"120日,20日"
00634R,富邦上証反1,8.38,"120日,60日"
00640L,富邦日本正2,2.56,"20日,5日"
00643,群益深証中小,16.45,"120日,20日"
00647L,元大S&P500正2,5.594389027431422,60日
00652,富邦印度,1.94,"20日,5日"
00653L,富邦印度正2,3.48,"20日,60日,5日"
00657,國泰日經225,9.46,"20日,60日,5日"
00661,元大日經225,6.908537886872999,"120日,60日"
00663L,國泰臺灣加權正2,1.84,5日
00665L,富邦恒生國企正2,1.67,"20日,5日"
00673R,期元大S&P原油反1,1.96,20日
00674R,期元大S&P黃金反1,7.16,"120日,60日"
00675L,富邦臺灣加權正2,2.29,5日
00678,群益那斯達克生技,6.98,"120日,20日,60日,5日"
00681R,元大美債20反1,18.75,"120日,20日,60日,5日"
00683L,期元大美元指正2,20.3,"120日,20日,60日"
00689R,國泰20年美債反1,42.92,"120日,20日,60日,5日"
00693U,期街口S&P黃豆,3.08,"20日,60日,5日"
00712,復華富時不動產,1.05,5日
00714,群益道瓊美國地產,5.15,"120日,60日"
00731,復華富時高息低波,6.43524886877828,"120日,60日"
00736,國泰新興市場,26.09,"120日,20日,60日,5日"
00753L,中信中國50正2,2.71,"20日,5日"
00762,元大全球AI,1.7294412203614657,5日
00783,富邦中証500,5.71,20日
00830,國泰費城半導體,5.586056419113414,"120日,20日,5日"
00865B,國泰US短期公債,4.52,"120日,20日,60日"
00875,國泰網路資安,6.43,"120日,60日"
00876,元大全球5G,0.74,5日
00896,中信綠能及電動車,1.66,"20日,5日"
00897,富邦基因免疫生技,3.51,"60日,5日"
00907,永豐優息存股,1.68,5日
00908,富邦入息REITs+,3.18,"60日,5日"
00910,第一金太空衛星,6.21,"120日,20日,60日"
00916,國泰全球品牌50,1.88,20日
00917,中信特選金融,3.3,"120日,60日,5日"
00918,大華優利高填息30,1.76,20日
00919,群益台灣精選高息,0.8,5日
00922,國泰台灣領袖50,20.564952156149488,"120日,60日"
00926,凱基全球菁英55,3.31,"120日,20日,60日,5日"
00935,野村臺灣新科技50,5.393277138838325,5日
00938,凱基優選30,2.19,"20日,5日"
00939,統一台灣高息動能,1.0791659549482226,5日
00943,兆豐電子高息等權,25.64,"120日,60日"
00944,野村趨勢動能高息,2.87,5日
00945B,凱基美國非投等債,5.598490037290657,"20日,5日"
00947,台新臺灣IC設計,5.805236995395186,"120日,60日"
00949,復華日本龍頭,0.99,5日
00951,台新日本半導體,2.0,5日
00954,中信日本半導體,1.85,5日
00963,中信全球高股息,3.75,"120日,20日,5日"
00964,中信亞太高股息,2.48,"20日,5日"
00983A,主動中信ARK創新,2.38,20日
00987A,主動台新優勢成長,3.25,60日
00988A,主動統一全球創新,5.335191071283992,"60日,5日"
00991A,主動復華未來50,2.8562737017362383,5日
00992A,主動群益科技創新,3.4688699186818663,60日
00994A,主動第一金台股優,5.91,"120日,20日,60日"
00996A,主動兆豐台灣豐收,5.77,"20日,60日"
00997A,主動群益美國增長,6.927143048538196,"20日,60日,5日"
00999A,主動野村臺灣高息,3.75,5日
1215,卜蜂,39.746202329699685,5日
1219,福壽,6.06,5日
1301,台塑,31.451522072642184,"120日,20日"
1303,南亞,37.114861632688026,"120日,20日,60日"
1308,亞聚,4.83,20日
1310,台苯,5.665654614459032,20日
1313,聯成,6.811277382855206,"20日,5日"
1314,中石化,10.327681122475516,20日
1326,台化,37.53751010739713,120日
1342,八貫,33.10794677579498,"120日,20日,60日,5日"
1476,儒鴻,30.404323753439964,5日
1477,聚陽,12.834584341109657,5日
1513,中興電,15.902365226891643,20日
1515,力山,4.22,20日
1516,川飛,5.81,120日
1536,和大,5.254736802003236,"20日,5日"
1560,中砂,41.14100782341743,"120日,20日,60日"
1563,巧新,3.43,60日
1590,亞德客-KY,82.13902801509028,"120日,20日"
1597,直得,6.425556301326825,120日
1609,大亞,12.928210756231426,"20日,5日"
1623,大東電,2.62,"20日,60日,5日"
1709,和益,5.29,"120日,60日"
