排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,7769,鴻勁,5870.0,10.0,0.17,09/01,37.0,28.1,27.7,24.2,19.3,11.3,7.78,5.92,,,,3.71
2,7734,印能科技,2880.0,55.0,1.95,09/01,38.5,39.8,32.8,23.9,24.4,19.8,9.4,4.38,2.74,,,3.22
3,2727,王品,232.5,-3.0,-1.27,09/01,32.3,29.5,26.7,22.2,12.7,3.53,1.44,1.62,2.76,1.43,1.01,1.49
4,6223,旺矽,5410.0,280.0,5.46,09/01,1.39,4.07,15.2,20.1,14.8,13.6,6.38,4.85,5.38,3.46,2.25,5.84
5,3293,鈊象,711.0,-19.0,-2.6,09/01,55.3,14.1,17.5,19.9,20.7,16.5,8.26,5.95,4.65,4.58,3.09,6.07
6,2428,興勤,256.0,4.0,1.59,09/01,0.0,0.4,8.25,18.6,9.83,5.58,1.58,2.28,1.58,1.15,0.68,2.33
7,9939,宏全,132.5,1.0,0.76,09/01,21.2,16.8,21.3,17.1,10.6,3.55,1.21,1.7,1.92,0.38,0.11,1.51
8,5274,信驊,17120.0,1055.0,6.57,09/01,1.38,12.8,17.9,17.0,15.3,8.55,7.44,5.89,4.27,4.29,4.61,5.25
9,4441,振大環球,172.5,1.0,0.58,09/01,26.9,28.0,22.2,16.9,8.31,2.3,0.9,1.33,,,,1.18
10,5288,豐祥-KY,189.5,3.0,1.61,09/01,37.3,23.1,20.4,16.5,10.1,2.11,0.49,0.49,0.29,0.48,3.33,0.38
11,1736,喬山,124.0,-2.0,-1.59,09/01,42.7,30.0,19.5,15.8,7.86,2.74,1.63,1.25,1.57,0.88,1.18,1.02
12,00997A,主動群益美國增長,11.09,0.01,0.09,09/01,48.4,29.8,22.4,15.4,26.4,12.3,2.23,,,,,
13,6510,精測,3125.0,280.0,9.84,09/01,0.0,9.73,13.4,13.6,10.6,7.07,11.6,10.3,7.53,6.09,3.88,9.36
14,4966,譜瑞-KY,580.0,2.0,0.35,09/01,24.3,13.5,23.4,13.5,9.39,9.33,8.73,4.31,3.63,3.47,3.69,4.05
15,2376,技嘉,359.0,1.0,0.28,09/01,11.6,5.53,9.41,13.3,7.29,3.39,3.07,1.95,2.39,3.08,2.81,2.12
16,5903,全家,185.5,0.5,0.27,09/01,46.7,31.5,25.1,13.2,7.49,2.99,0.94,0.42,9.98,2.72,1.98,7.39
17,2912,統一超,216.0,-0.5,-0.23,09/01,17.5,13.9,16.6,13.0,4.62,6.11,1.6,4.27,5.71,4.06,2.69,5.31
18,2345,智邦,2205.0,170.0,8.35,09/01,7.13,14.5,11.9,11.8,10.6,7.83,4.89,3.56,3.48,4.09,3.69,3.71
19,6515,穎崴,6910.0,625.0,9.94,09/01,2.37,4.81,3.83,11.5,12.3,18.0,15.6,12.7,6.89,5.29,,10.1
20,2347,聯強,86.0,-1.0,-1.15,09/01,29.9,17.6,14.4,10.9,6.14,2.78,8.52,7.88,11.3,13.6,7.55,9.34
21,1419,新紡,67.2,1.5,2.28,09/01,20.7,17.8,14.5,10.6,6.09,2.74,0.87,0.43,0.09,0.07,0.05,0.27
22,6683,雍智科技,1330.0,120.0,9.92,09/01,0.0,7.55,14.0,10.3,10.5,5.22,1.87,2.32,1.48,1.37,,1.86
23,6274,台燿,1450.0,15.0,1.05,09/01,19.4,18.9,13.6,10.2,6.23,3.51,3.11,4.22,3.21,2.57,3.4,4.73
24,2535,達欣工,89.2,-1.1,-1.22,09/01,37.8,21.6,13.2,10.0,5.12,1.56,0.47,0.32,0.5,0.24,0.53,0.47
25,2105,正新,31.15,0.25,0.81,09/01,10.1,5.59,14.4,9.87,5.4,2.51,2.87,4.09,8.99,7.55,4.02,8.49
26,9945,潤泰新,28.05,0.25,0.9,09/01,0.0,0.0,8.79,9.79,5.94,2.18,0.8,0.5,0.33,0.08,0.03,1.92
27,2603,長榮,238.0,4.5,1.93,09/01,18.4,9.96,7.45,9.68,4.27,2.95,4.03,4.16,4.93,3.97,1.08,5.23
28,3023,信邦,320.0,7.5,2.4,09/01,20.2,12.3,11.8,9.42,7.96,4.18,2.34,3.56,3.24,2.9,2.66,3.47
29,2383,台光電,5640.0,155.0,2.83,09/01,2.15,6.26,7.58,9.21,9.69,5.59,3.54,3.21,3.64,5.22,4.23,3.73
30,2393,億光,65.4,-0.7,-1.06,09/01,44.9,19.8,15.1,9.15,6.71,3.42,5.2,4.06,11.7,8.2,3.4,4.6
31,2059,川湖,14150.0,-30.0,-0.21,09/01,10.2,8.36,9.66,9.03,5.34,4.43,3.94,3.01,5.66,4.35,3.36,5.09
32,4746,台耀,48.75,0.0,0.0,09/01,16.0,15.7,15.2,8.9,3.62,1.99,0.68,0.33,0.19,1.69,1.08,0.25
33,2546,根基,104.0,-2.5,-2.35,09/01,23.1,15.9,12.8,8.53,2.32,0.89,0.47,0.3,0.19,0.77,0.29,0.26
34,6469,大樹,67.6,-0.6,-0.88,09/01,29.9,16.0,11.2,8.53,4.04,1.57,0.5,0.23,0.25,0.3,0.51,0.16
35,6435,大中,248.5,4.5,1.84,09/01,13.3,10.8,9.45,8.35,6.22,2.57,0.57,0.28,0.2,0.13,0.75,0.23
36,2308,台達電,1865.0,25.0,1.36,09/01,0.36,1.47,3.63,8.04,5.48,3.91,3.62,2.6,2.23,2.35,1.89,2.3
37,2472,立隆電,224.0,0.0,0.0,09/01,21.9,20.2,8.99,7.9,9.79,7.08,2.21,1.12,1.01,0.75,0.58,1.23
38,2880,華南金,41.95,0.6,1.45,09/01,18.7,9.24,8.47,7.82,7.83,4.64,8.19,7.66,6.74,6.03,2.65,7.18
39,9938,百和,41.6,-0.25,-0.6,09/01,28.6,16.8,11.5,7.78,3.71,14.7,4.09,4.56,1.87,0.44,0.2,3.53
40,5234,達興材料,301.0,5.5,1.86,09/01,0.0,0.0,6.1,6.98,5.1,3.2,2.59,2.2,3.69,2.21,2.39,1.91
41,2049,上銀,359.0,9.0,2.57,09/01,2.55,8.97,10.8,6.78,2.27,2.96,2.35,1.15,0.82,1.77,1.55,0.94
42,3227,原相,196.5,4.5,2.34,09/01,0.0,14.3,10.0,6.71,8.21,8.98,3.28,2.74,2.23,2.16,1.65,2.93
43,3264,欣銓,237.5,9.5,4.17,09/01,0.0,0.01,0.01,6.7,11.1,4.59,4.88,4.75,3.87,5.92,4.2,4.21
44,5347,世界,153.5,2.0,1.32,09/01,0.41,4.51,4.94,6.67,4.01,6.38,7.53,6.16,7.41,7.38,5.19,6.61
45,5876,上海商銀,44.5,1.6,3.73,09/01,7.07,7.38,8.15,6.63,4.2,6.78,4.98,4.87,11.2,9.35,,6.45
46,2015,豐興,64.2,0.4,0.63,09/01,34.8,17.5,10.7,6.48,3.41,1.29,0.75,3.62,4.91,9.17,3.58,4.3
47,2886,兆豐金,48.5,-0.05,-0.1,09/01,12.8,10.5,7.61,6.4,6.29,3.83,1.9,2.63,3.87,6.19,3.56,2.87
48,6805,富世達,2285.0,-20.0,-0.87,09/01,12.6,17.3,11.0,6.22,4.7,2.43,5.38,7.76,6.36,,,8.01
49,1537,廣隆,118.0,-0.5,-0.42,09/01,0.0,0.0,0.0,6.06,2.79,1.43,0.71,0.44,0.62,0.3,2.31,0.38
50,6831,邁科,609.0,-9.0,-1.46,09/01,8.76,9.3,5.53,6.01,12.4,8.43,5.33,2.63,,,,2.43
51,6944,兆聯實業,719.0,2.0,0.28,09/01,22.9,12.7,8.99,5.73,3.28,1.29,0.34,0.35,0.54,,,0.79
52,3711,日月光投控,610.0,26.0,4.45,09/01,6.06,5.74,4.65,5.71,9.2,7.97,7.41,5.31,5.6,6.09,,4.78
53,2327,國巨*,568.0,23.0,4.22,09/01,4.53,4.83,3.51,5.67,5.0,2.68,2.58,2.07,1.59,1.64,1.43,1.95
54,1216,統一,76.2,0.0,0.0,09/01,6.12,7.25,8.0,5.57,2.87,3.7,1.8,4.66,5.42,7.66,3.66,6.42
55,6005,群益證,32.05,1.05,3.39,09/01,18.5,9.83,7.72,5.5,3.45,1.17,16.0,12.8,11.2,10.4,5.07,12.0
56,6187,萬潤,1375.0,30.0,2.23,09/01,12.6,10.6,7.31,5.46,6.9,5.51,4.23,3.64,2.75,1.8,1.97,2.94
57,2812,台中銀,19.1,0.05,0.26,09/01,13.9,8.77,7.34,5.31,3.3,1.12,0.38,0.23,0.82,0.59,0.54,0.3
58,1477,聚陽,195.5,1.0,0.51,09/01,16.6,6.87,4.98,5.28,2.23,1.16,9.95,7.43,9.26,8.26,4.88,7.5
59,3665,貿聯-KY,2315.0,145.0,6.68,09/01,0.13,1.23,1.01,5.13,6.04,9.73,6.58,8.12,7.26,5.66,3.98,9.18
60,3413,京鼎,284.0,5.0,1.79,09/01,10.2,5.83,6.72,5.08,2.53,1.78,0.43,1.25,1.62,2.42,1.85,1.21
61,2360,致茂,2030.0,70.0,3.57,09/01,2.12,1.7,1.73,5.07,13.8,13.8,9.69,6.09,5.13,4.63,3.36,5.81
62,8210,勤誠,990.0,21.0,2.17,09/01,13.3,9.59,5.54,4.93,4.86,9.18,9.6,5.9,2.43,0.57,0.31,3.99
63,4904,遠傳,101.0,0.0,0.0,09/01,7.61,2.38,4.99,4.91,6.25,6.83,9.33,9.87,10.3,10.2,5.73,10.1
64,6139,亞翔,770.0,15.0,1.99,09/01,0.01,4.01,7.48,4.78,4.75,2.82,1.21,1.77,1.75,1.2,0.77,1.58
65,7751,竑騰,1660.0,45.0,2.79,09/01,8.67,8.98,6.73,4.71,2.83,4.97,5.35,5.23,2.41,,,3.66
66,3653,健策,5885.0,-105.0,-1.75,09/01,10.6,7.3,5.69,4.63,3.46,3.36,3.65,4.9,5.8,6.48,4.51,5.41
67,3533,嘉澤,1745.0,55.0,3.25,09/01,2.47,1.18,4.24,4.28,7.8,6.36,8.2,5.96,5.27,5.08,5.99,4.93
68,8046,南電,1225.0,-5.0,-0.41,09/01,6.01,5.48,4.09,3.99,2.81,1.93,2.18,1.95,1.29,0.59,0.19,1.55
69,2885,元大金,66.7,1.3,1.99,09/01,7.76,3.84,5.04,3.96,6.88,6.49,10.3,10.6,12.9,7.45,2.76,11.6
70,6535,順藥,74.8,0.0,0.0,09/01,4.56,2.23,3.06,3.94,5.43,8.42,8.7,4.93,1.66,0.61,,3.82
71,6669,緯穎,7800.0,705.0,9.94,09/01,1.33,2.68,4.92,3.88,5.93,7.27,4.69,3.8,3.68,3.5,,4.32
72,3044,健鼎,503.0,6.5,1.31,09/01,0.11,6.59,5.03,3.87,2.04,1.24,6.66,5.62,9.39,9.39,5.81,6.45
73,6202,盛群,59.0,1.1,1.9,09/01,14.8,9.02,6.03,3.87,2.14,0.51,0.08,0.06,0.04,0.38,0.63,0.04
74,6196,帆宣,507.0,22.0,4.54,09/01,9.33,6.43,4.68,3.84,2.24,5.15,2.35,1.1,4.11,2.29,1.11,1.02
75,3551,世禾,181.0,2.5,1.4,09/01,0.0,0.0,0.0,3.83,4.96,5.39,1.82,1.23,0.67,0.22,0.24,0.93
76,2330,台積電,2440.0,35.0,1.46,09/01,1.66,2.44,4.33,3.82,2.96,2.88,1.71,1.45,1.28,0.94,0.8,1.38
77,1560,中砂,744.0,61.0,8.93,09/01,1.87,1.29,1.35,3.8,11.3,5.87,2.84,3.62,3.25,2.83,1.81,3.45
78,6138,茂達,293.5,1.5,0.51,09/01,0.0,0.0,6.63,3.76,6.1,6.02,1.66,1.34,1.66,3.73,2.64,1.21
79,6488,環球晶,994.0,82.0,8.99,09/01,1.46,6.2,4.26,3.76,1.98,2.9,4.59,3.7,3.38,4.0,2.17,3.52
80,1907,永豐餘,29.85,0.0,0.0,09/01,17.5,8.73,5.44,3.7,1.61,0.7,0.29,0.34,0.42,7.05,1.4,0.44
81,2454,聯發科,4315.0,390.0,9.94,09/01,0.06,3.19,3.21,3.68,7.0,5.36,5.13,4.09,3.43,4.42,2.26,3.75
82,4123,晟德,31.05,-0.2,-0.64,09/01,18.4,9.41,6.16,3.66,1.9,0.53,0.21,0.11,0.21,0.1,0.05,0.14
83,2801,彰銀,25.2,0.05,0.2,09/01,13.1,6.24,5.02,3.56,2.9,1.6,0.59,1.04,3.36,3.46,1.76,3.56
84,3702,大聯大,100.5,0.9,0.9,09/01,2.04,1.44,5.8,3.55,4.87,4.95,8.12,9.05,11.5,12.9,7.79,9.72
85,6446,藥華藥,1310.0,-85.0,-6.09,09/01,15.8,5.92,4.82,3.53,2.35,1.61,0.87,1.44,2.05,1.57,1.38,1.35
86,5880,合庫金,25.6,0.05,0.2,09/01,20.4,5.15,4.46,3.52,1.96,0.82,0.65,0.68,0.93,0.95,0.51,0.69
87,8028,昇陽半導體,255.0,14.0,5.81,09/01,0.0,6.08,4.63,3.48,5.17,10.8,3.42,1.21,0.72,0.18,,1.14
88,6213,聯茂,550.0,2.0,0.36,09/01,8.63,6.57,5.82,3.38,2.9,1.51,0.7,0.48,0.59,0.86,2.22,0.45
89,5871,中租-KY,114.0,-3.0,-2.56,09/01,2.09,3.15,4.41,3.37,2.13,3.28,1.95,3.13,8.41,5.59,3.12,4.9
90,3036,文曄,196.0,0.0,0.0,09/01,11.3,6.1,5.37,3.26,8.11,4.06,15.5,12.4,10.9,7.17,5.54,12.0
91,3037,欣興,971.0,-28.0,-2.8,09/01,5.42,5.1,4.1,3.06,3.2,2.02,1.78,2.28,1.68,2.04,1.69,1.68
92,6415,矽力*-KY,418.5,6.0,1.45,09/01,0.0,0.19,3.81,2.71,2.09,4.93,4.99,2.76,2.43,2.32,2.32,2.72
93,6257,矽格,221.5,13.0,6.24,09/01,0.98,1.28,3.24,2.7,6.33,5.28,2.84,3.44,4.24,4.37,2.31,3.33
94,2883,凱基金,34.95,1.1,3.25,09/01,1.16,0.46,0.45,2.51,3.07,2.03,2.01,3.33,3.36,3.68,2.52,3.18
95,3211,順達,406.0,19.5,5.05,09/01,7.95,5.38,3.01,2.43,10.2,5.69,4.33,4.09,4.79,2.81,2.18,4.53
96,2892,第一金,35.9,0.6,1.7,09/01,6.99,2.88,2.35,2.42,4.25,2.25,0.87,0.95,7.61,7.12,3.42,1.11
97,4979,華星光,600.0,-9.0,-1.48,09/01,40.4,31.3,20.6,2.4,1.33,1.13,2.06,2.57,1.29,1.05,0.92,1.72
98,2303,聯電,132.5,3.5,2.71,09/01,0.73,0.47,0.34,2.4,5.19,4.46,11.1,8.55,8.0,6.74,2.82,7.48
99,3189,景碩,874.0,55.0,6.72,09/01,0.28,4.9,3.74,2.32,1.76,1.58,1.78,1.78,1.2,1.51,1.89,1.16
100,3026,禾伸堂,731.0,-11.0,-1.48,09/01,0.86,0.41,0.3,2.31,4.04,3.09,3.23,1.81,1.36,1.23,1.17,1.71
101,6285,啟碁,249.0,5.0,2.05,09/01,7.88,4.38,3.82,2.29,1.62,0.72,3.09,2.03,1.72,3.62,3.09,1.51
102,6442,光聖,1635.0,5.0,0.31,09/01,0.0,1.24,1.45,2.27,1.66,1.16,2.08,3.58,2.37,0.98,0.79,3.16
103,2606,裕民,75.0,-1.1,-1.45,09/01,1.08,0.37,3.16,2.22,1.53,1.61,3.03,6.69,6.23,4.86,2.86,8.19
104,00772B,中信高評級公司債,32.27,-0.26,-0.8,09/01,0.0,4.3,3.32,2.22,1.0,0.37,0.12,0.05,0.03,0.0,,0.04
105,6768,志強-KY,64.6,-0.4,-0.62,09/01,1.03,1.4,2.53,2.15,4.17,6.72,5.52,3.36,4.46,2.73,,5.2
106,2441,超豐,119.5,4.0,3.46,09/01,8.66,4.85,3.31,2.12,1.35,0.48,3.72,2.92,2.17,2.28,2.95,2.47
107,3131,弘塑,2480.0,70.0,2.9,09/01,0.0,0.0,0.0,2.12,3.99,7.63,7.43,5.01,4.69,4.75,4.06,4.88
108,2368,金像電,1225.0,60.0,5.15,09/01,0.1,1.64,1.88,2.11,3.1,4.62,8.03,5.71,5.06,4.52,2.18,6.05
109,6271,同欣電,231.0,19.0,8.96,09/01,0.0,4.54,3.05,2.05,1.55,0.57,0.98,1.13,0.79,0.93,3.49,0.89
110,9914,美利達,82.1,0.2,0.24,09/01,11.8,5.93,4.06,1.94,0.56,0.21,0.18,0.11,0.2,0.06,0.02,0.11
111,8436,大江,115.5,-4.5,-3.75,09/01,4.53,3.32,2.63,1.78,1.13,0.56,2.12,2.01,1.31,0.32,0.06,1.44
112,5434,崇越,540.0,25.0,4.85,09/01,2.8,1.58,1.65,1.75,1.46,8.98,4.26,4.06,5.41,4.75,2.74,4.18
113,3033,威健,44.25,-0.3,-0.67,09/01,7.58,4.37,2.81,1.73,0.77,0.27,0.2,0.14,0.42,0.92,0.5,0.17
114,5289,宜鼎,1450.0,0.0,0.0,09/01,3.63,1.76,1.95,1.62,0.84,0.36,3.55,2.8,2.07,2.99,2.47,2.38
115,5483,中美晶,183.5,5.5,3.09,09/01,0.76,0.96,0.61,1.6,0.96,1.25,1.61,1.8,2.33,5.07,2.55,2.03
116,6291,沛亨,424.0,19.0,4.69,09/01,0.0,0.0,2.88,1.57,1.82,3.03,2.8,0.78,0.48,0.4,0.37,0.63
117,2458,義隆,138.0,2.5,1.85,09/01,0.21,0.09,1.18,1.56,1.45,3.92,2.41,3.27,5.14,4.31,2.53,4.83
118,3004,豐達科,120.0,1.5,1.27,09/01,0.0,0.0,0.0,1.51,1.0,1.22,0.27,0.16,1.05,0.46,0.41,0.12
119,4532,瑞智,23.85,0.0,0.0,09/01,3.43,1.76,1.08,1.48,0.68,0.86,0.39,0.7,0.69,0.44,0.8,0.75
120,2201,裕隆,31.5,1.75,5.88,09/01,2.41,1.69,1.55,1.39,0.95,0.58,0.57,0.35,0.22,0.79,0.93,0.26
121,2882,國泰金,111.0,0.5,0.45,09/01,3.56,1.12,0.95,1.38,0.89,1.13,8.59,13.4,14.0,6.35,3.05,13.4
122,2337,旺宏,122.5,-3.5,-2.78,09/01,5.2,2.45,2.08,1.36,1.03,2.0,1.46,1.41,0.75,1.11,1.39,1.03
123,4938,和碩,91.0,-0.1,-0.11,09/01,4.68,1.27,1.23,1.33,1.05,0.64,5.13,4.06,8.85,8.25,3.99,6.16
124,00991A,主動復華未來50,18.24,0.29,1.62,09/01,0.0,2.53,1.91,1.28,1.08,0.42,0.35,0.36,,,,0.31
125,6197,佳必琪,317.0,14.5,4.79,09/01,4.67,3.04,2.13,1.25,0.84,0.28,0.09,0.09,0.89,0.61,0.42,0.32
126,6282,康舒,44.9,0.0,0.0,09/01,5.67,2.88,1.83,1.21,0.58,0.21,0.03,0.12,0.08,0.19,0.22,0.1
127,3017,奇鋐,3410.0,-15.0,-0.44,09/01,1.1,2.94,2.18,1.19,1.45,2.65,3.5,3.11,3.24,3.05,2.14,3.89
