排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020001,富邦存股雙十N,28.63,0.34,1.2,09/21,-100.0,-100.0,-100.0,-100.0,0.0,60.0,56.5,95.1,90.3,33.0,,88.6
2,020036,元大金融配息N,11.97,0.3,2.57,09/21,-100.0,-100.0,-100.0,-100.0,-90.5,-69.2,26.7,2.56,14.3,20.5,,7.42
3,910322,康師傅-DR,23.75,-0.05,-0.21,09/21,-82.9,-78.2,-74.9,-83.1,-66.3,-3.51,58.2,23.9,10.0,1.98,1.01,25.1
4,020037,元大金融高股息N,13.1,-0.06,-0.46,09/21,-100.0,-97.1,-86.0,-82.8,-73.2,-42.5,4.42,9.17,4.15,8.12,,2.95
5,00998A,主動復華金融股息,17.04,-0.18,-1.05,09/21,-66.6,-69.5,-73.3,-80.6,-78.4,-70.2,-40.7,,,,,
6,00712,復華富時不動產,7.87,-0.1,-1.25,09/21,-55.3,-65.5,-68.3,-73.8,-78.1,-78.4,-25.1,-20.5,-14.9,-16.4,,-19.9
7,00989B,台新美國非投等債,9.94,-0.01,-0.1,09/21,-74.1,-82.9,-73.1,-68.1,-51.9,-31.6,-27.1,,,,,
8,00961,FT臺灣永續高息,13.29,-0.04,-0.3,09/21,-61.2,-55.7,-38.7,-65.6,-72.5,-59.5,-57.8,-49.4,-26.0,,,-43.5
9,00918,大華優利高填息30,34.19,0.04,0.12,09/21,-41.0,-53.6,-59.8,-65.2,-68.6,-67.3,-31.3,-12.4,-9.14,-22.3,,-9.48
10,6921,嘉雨思-創,69.8,6.2,9.75,09/21,-68.0,-65.3,-64.2,-63.6,-57.4,-33.9,-5.84,-2.45,,,,-1.22
11,00770,國泰北美科技,63.8,0.8,1.27,09/21,-54.8,-43.8,-29.2,-63.4,-72.5,-66.4,-40.6,-0.97,-10.9,-6.49,,-10.7
12,00930,永豐ESG低碳高息,24.73,0.34,1.39,09/21,-69.4,-64.3,-63.4,-61.7,-66.7,-56.0,-20.5,27.6,41.8,-1.44,,38.6
13,2506,太設,8.37,0.17,2.07,09/21,-19.2,-63.3,-59.8,-61.0,-58.9,-52.4,-14.6,-5.9,-4.71,-0.21,-1.26,-4.78
14,8411,福貞-KY,12.5,-0.1,-0.79,09/21,-62.1,-52.4,-55.6,-59.0,-44.7,-27.4,-0.2,2.95,1.59,0.47,0.1,1.83
15,4438,廣越,56.3,-0.2,-0.35,09/21,-22.0,-22.4,-27.9,-58.0,-41.2,-14.2,7.95,3.05,0.22,-1.37,,-0.49
16,3130,一零四,209.0,-0.5,-0.24,09/21,-76.2,-55.4,-59.7,-57.6,-45.4,-36.0,-42.5,-35.9,-28.6,-28.4,-19.4,-33.6
17,009826,貝萊德世界股票,10.02,-0.01,-0.1,09/21,-23.2,-35.8,-44.1,-57.1,-66.1,-67.8,,,,,,
18,6988,威力暘-創,12.05,0.05,0.42,09/21,-51.8,-57.7,-56.2,-57.0,-46.7,-39.1,-19.7,-9.18,-4.91,,,-8.64
19,00406A,主動中信台灣收益,9.7,0.11,1.15,09/21,-44.1,-18.2,-47.4,-56.6,-59.4,-51.0,-49.9,,,,,
20,020039,元大加權N,15.26,0.23,1.53,09/21,100.0,95.2,95.8,-56.0,-63.2,9.71,39.5,45.2,31.1,,,36.5
21,00985B,群益ESG投等債0-5,10.11,-0.01,-0.1,09/21,-81.4,-69.8,-59.6,-54.5,-51.4,-59.6,-28.5,-17.4,5.11,,,-11.6
22,00990B,國泰收益非投等債,9.96,-0.02,-0.2,09/21,-69.7,-64.1,-53.6,-51.6,-52.2,-33.9,,,,,,
23,00719B,元大美債1-3,30.96,-0.02,-0.06,09/21,-69.5,-65.1,-61.5,-51.5,-29.4,-42.1,-4.17,-12.6,-6.26,-7.45,,-8.51
24,00963,中信全球高股息,12.82,-0.18,-1.38,09/21,-57.4,-42.7,-48.1,-50.0,-41.1,-35.5,-30.8,-20.3,-8.96,,,-13.7
25,2002,中鋼,18.65,-0.1,-0.53,09/21,-68.7,-38.0,-31.7,-49.5,-28.6,-19.0,6.01,-0.27,-2.05,-3.78,-0.29,0.62
26,00646,元大S&P500,76.8,0.2,0.26,09/21,-31.5,-40.6,-37.5,-49.4,-50.2,-63.0,-32.2,-24.8,-15.4,-13.0,-13.6,-23.8
27,00673R,期元大S&P原油反1,10.45,0.19,1.85,09/21,-23.4,-31.0,-35.9,-49.2,-61.4,-62.4,-31.4,-21.2,-17.0,-0.86,,-22.2
28,5878,台名,38.15,0.0,0.0,09/21,0.0,0.0,0.0,-46.7,-31.8,-12.2,3.04,1.62,1.02,0.35,0.83,1.27
29,0053,元大電子,249.3,2.5,1.01,09/21,-1.71,3.32,-3.66,-46.6,-66.2,-55.7,-35.8,-26.0,-20.8,-12.0,7.75,-22.4
30,009821,野村稀土關鍵資源,14.03,-0.12,-0.85,09/21,-52.6,-31.9,-47.5,-46.3,-23.8,29.3,-11.7,,,,,
31,00697B,元大美債7-10,34.42,-0.09,-0.26,09/21,-66.2,-41.0,-45.7,-46.3,-31.4,-26.7,-6.23,-3.49,0.88,-11.8,,1.14
32,020041,兆豐半導體氣候N,21.34,0.54,2.6,09/21,-93.8,-47.6,-47.6,-45.1,-59.2,-11.1,-21.9,8.39,-4.97,,,-5.01
33,2211,長榮鋼,80.4,-0.4,-0.5,09/21,-61.0,-36.0,-30.6,-45.0,-5.95,-9.01,-1.67,-7.94,-3.45,-0.23,,-6.35
34,00919,群益台灣精選高息,32.27,0.31,0.97,09/21,15.1,-29.3,-19.2,-44.8,-53.5,-41.7,-20.0,0.5,2.79,-23.4,,-1.82
35,2102,泰豐,17.05,-0.2,-1.16,09/21,-18.2,-50.1,-46.9,-44.6,-35.6,-26.9,-9.43,-10.9,-6.98,-4.73,-1.14,-7.13
36,00917,中信特選金融,23.19,-0.03,-0.13,09/21,-43.2,-37.4,-49.4,-44.4,-47.6,-30.6,-7.4,8.27,-10.5,-3.57,,-12.0
37,6592,和潤企業,58.8,0.0,0.0,09/21,-42.4,-53.9,-49.4,-43.2,-27.6,-9.19,-2.92,2.65,0.07,-1.6,,1.19
38,020033,統一恒生科期N,3.5,-0.01,-0.28,09/21,-49.2,-52.6,-56.3,-43.1,-70.1,-68.4,42.6,23.4,-10.2,-1.74,,16.9
39,2106,建大,16.6,0.2,1.22,09/21,-35.3,-37.2,-38.2,-42.3,-40.6,-21.9,-12.9,-10.1,-8.61,-0.88,-0.93,-9.18
40,2706,第一店,12.1,-0.05,-0.41,09/21,-31.4,-37.1,-35.8,-41.0,-20.4,-16.6,2.2,3.72,0.7,2.3,-0.25,1.0
41,009828,中信台日韓PCB,9.4,0.06,0.64,09/21,17.9,5.3,-38.1,-40.6,-46.5,,,,,,,
42,2105,正新,30.05,0.05,0.17,09/21,-21.4,-26.9,-24.1,-40.5,-36.4,-30.7,9.03,-0.66,-8.31,-0.22,-0.36,-5.29
43,8112,至上,83.1,0.0,0.0,09/21,-31.4,-33.4,-31.3,-40.4,-34.7,-26.2,-3.01,-2.87,-1.21,-0.68,-0.39,-0.85
44,00984D,主動聯博全球非投,9.87,-0.01,-0.1,09/21,-51.6,-48.3,-46.5,-40.3,-26.6,-56.5,-61.0,-58.8,,,,
45,9911,櫻花,81.5,-0.5,-0.61,09/21,-30.6,-19.8,-24.7,-38.4,-30.3,-30.5,-5.62,-5.88,-1.18,-0.14,-0.08,-0.8
46,5603,陸海,13.5,0.0,0.0,09/21,7.29,-57.5,-38.5,-38.3,-25.8,-15.5,-3.63,-0.59,-0.68,-0.86,-0.17,-0.45
47,5522,遠雄,61.5,-0.7,-1.13,09/21,-38.0,-17.2,-17.8,-38.1,-40.4,-31.9,-10.4,-6.84,-0.12,0.83,-0.52,-5.37
48,9925,新保,39.6,-0.05,-0.13,09/21,-50.6,-39.4,-35.6,-38.1,-27.8,-25.6,-14.8,-13.9,-10.5,-4.93,-1.79,-11.8
49,3356,奇偶,68.6,0.6,0.88,09/21,-38.0,-38.0,-38.0,-38.0,-31.3,-20.4,-0.96,1.91,2.02,0.75,0.0,2.91
50,3227,原相,184.0,-2.0,-1.08,09/21,-64.5,-34.6,-38.8,-37.6,-43.2,-31.6,2.85,4.5,-0.72,0.81,0.33,1.45
