排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,9958,世紀鋼,91.4,-0.3,-0.33,580,09/10,-3,95,200,2306,3254.0,5114.0,5089.0,5111.0,5020.0,5048.0
2,6179,亞通,38.2,1.8,4.95,42863,09/10,1510,1995,2176,2164,2369.0,2521.0,2494.0,-927.0,2196.0,2320.0
3,2303,聯電,142.5,1.0,0.71,204308,09/10,231,871,-1181,2118,3401.0,4380.0,3382.0,3305.0,5053.0,5100.0
4,00631L,元大台灣50正2,37.15,-0.39,-1.04,114215,09/10,-1592,-859,-778,1878,229.0,3413.0,5645.0,19880.0,18326.0,20386.0
5,6770,力積電,73.5,1.1,1.52,144134,09/10,670,642,306,1312,1774.0,-3511.0,-4652.0,-1900.0,-34.0,-15555.0
6,2882,國泰金,110.5,0.0,0.0,13713,09/10,-19,-59,-50,1182,1255.0,1255.0,1254.0,1162.0,294.0,551.0
7,5314,世紀*,46.8,4.25,9.99,38246,09/10,687,740,807,1121,2295.0,7280.0,7117.0,7209.0,4692.0,7100.0
8,00403A,主動統一升級50,10.34,-0.01,-0.1,97190,09/10,-256,590,682,962,256.0,-615.0,2043.0,,,
9,6173,信昌電,295.0,26.5,9.87,21769,09/10,170,561,563,944,1112.0,1209.0,1082.0,1194.0,1349.0,433.0
10,6533,晶心科,246.0,-7.5,-2.96,993,09/10,250,268,342,777,708.0,718.0,747.0,744.0,656.0,756.0
11,3718,中光電投控,65.6,-2.5,-3.67,4323,09/10,-28,-35,154,665,,,,,,
12,6538,倉和,338.5,-10.5,-3.01,786,09/10,81,224,336,571,560.0,460.0,1048.0,1054.0,1054.0,1054.0
13,1409,新纖,25.15,-1.7,-6.33,64176,09/10,78,540,543,546,533.0,488.0,441.0,531.0,521.0,456.0
14,6669,緯穎,2345.0,20.0,0.86,2793,09/10,80,143,249,536,1853.0,1828.0,1844.0,1807.0,1763.0,1777.0
15,2305,全友,38.5,3.5,10.0,17665,09/10,399,442,407,517,436.0,456.0,545.0,570.0,570.0,579.0
16,3016,嘉晶,110.0,10.0,10.0,13981,09/10,507,498,505,515,545.0,330.0,460.0,439.0,301.0,189.0
17,4979,華星光,571.0,-39.0,-6.39,8972,09/10,349,323,461,496,-397.0,405.0,834.0,240.0,351.0,-1453.0
18,00685L,群益臺灣加權正2,12.26,-0.13,-1.05,170391,09/10,-2939,-1904,-2791,478,-1753.0,2227.0,14660.0,14668.0,14637.0,14622.0
19,6226,光鼎,32.6,2.95,9.95,15233,09/10,232,51,455,450,-330.0,935.0,1174.0,1179.0,1179.0,1179.0
20,1815,富喬,126.0,0.0,0.0,43897,09/10,182,446,446,427,-1149.0,-275.0,136.0,-967.0,-14155.0,-4465.0
21,1303,南亞,244.0,7.5,3.17,59486,09/10,150,265,352,385,-878.0,16.0,-614.0,-921.0,1133.0,-3566.0
22,00642U,期元大S&P石油,31.69,0.57,1.83,1970,09/10,75,113,159,351,642.0,771.0,-1260.0,-459.0,1367.0,1368.0
23,2481,強茂,154.5,2.5,1.64,42971,09/10,327,488,582,314,509.0,729.0,560.0,750.0,701.0,889.0
24,00991A,主動復華未來50,17.74,0.04,0.23,36367,09/10,-37,-125,-20,303,48.0,186.0,-529.0,1206.0,,1297.0
25,2338,光罩,45.65,4.15,10.0,12836,09/10,320,340,312,302,372.0,305.0,352.0,-4785.0,-1798.0,151.0
26,3532,台勝科,410.0,-14.0,-3.3,4335,09/10,4,164,286,261,441.0,803.0,851.0,727.0,899.0,894.0
27,5425,台半,89.3,-0.7,-0.78,5443,09/10,92,78,45,246,480.0,672.0,367.0,738.0,713.0,721.0
28,2317,鴻海,251.0,-1.0,-0.4,40234,09/10,230,208,203,236,213.0,79.0,117.0,-15.0,-1622.0,-1460.0
29,3624,光頡,113.5,10.0,9.66,20999,09/10,164,194,189,236,296.0,321.0,98.0,346.0,370.0,129.0
30,8227,巨有科技,217.5,19.5,9.85,7926,09/10,154,227,236,236,233.0,242.0,229.0,243.0,165.0,241.0
31,8064,東捷,126.5,-7.5,-5.6,10806,09/10,-17,-142,81,219,234.0,202.0,79.0,72.0,-86.0,-98.0
32,3055,蔚華科,160.0,10.5,7.02,8989,09/10,159,173,207,211,224.0,196.0,230.0,269.0,245.0,127.0
33,8473,山林水,39.6,-0.35,-0.88,194,09/10,7,135,209,209,184.0,-5.0,-566.0,204.0,207.0,206.0
34,6505,台塑化,86.2,-1.3,-1.49,43101,09/10,-152,189,189,200,255.0,188.0,447.0,251.0,113.0,275.0
35,2615,萬海,110.5,-5.5,-4.74,35958,09/10,304,422,223,191,-29.0,1395.0,1467.0,-1131.0,-1375.0,-1103.0
36,4541,晟田,58.0,-2.0,-3.33,1295,09/10,201,201,201,189,147.0,152.0,198.0,195.0,-558.0,177.0
37,3026,禾伸堂,803.0,45.0,5.94,13763,09/10,28,-16,-5,170,81.0,109.0,353.0,405.0,412.0,403.0
38,3441,聯一光,151.0,7.5,5.23,27797,09/10,8,150,168,165,-593.0,736.0,1030.0,1366.0,1364.0,1337.0
39,8096,擎亞,91.8,-8.1,-8.11,7113,09/10,152,165,165,165,92.0,53.0,-114.0,-281.0,136.0,63.0
40,2376,技嘉,351.5,2.0,0.57,5228,09/10,-39,-75,130,159,185.0,259.0,-85.0,133.0,236.0,14.0
41,6834,天二科技,105.5,4.5,4.46,7261,09/10,9,28,94,147,141.0,-19.0,163.0,198.0,198.0,198.0
42,6168,宏齊,29.8,0.2,0.68,9806,09/10,34,128,102,146,19.0,167.0,222.0,169.0,170.0,212.0
43,3376,新日興,189.5,-16.5,-8.01,19832,09/10,146,147,140,140,186.0,290.0,177.0,222.0,188.0,99.0
44,3354,律勝,30.45,1.75,6.1,3698,09/10,21,42,79,127,126.0,144.0,148.0,107.0,149.0,-78.0
45,3006,晶豪科,312.0,5.5,1.79,26130,09/10,6,5,16,124,229.0,-99.0,539.0,-341.0,242.0,-1854.0
46,2413,環科,50.7,0.2,0.4,17578,09/10,28,59,69,117,117.0,93.0,20.0,-321.0,69.0,-1038.0
47,5388,中磊,71.1,-1.9,-2.6,3642,09/10,123,122,120,117,126.0,102.0,113.0,92.0,79.0,82.0
48,1529,樂事綠能,15.9,-0.15,-0.93,214,09/10,32,57,111,116,182.0,189.0,835.0,811.0,838.0,838.0
49,3702,大聯大,108.0,3.0,2.86,10849,09/10,107,118,115,116,132.0,-60.0,-220.0,83.0,65.0,43.0
50,3374,精材,488.0,9.5,1.99,3168,09/10,8,29,36,105,485.0,566.0,468.0,728.0,6.0,719.0
51,6126,信音,28.85,0.0,0.0,439,09/10,46,53,53,104,179.0,168.0,-194.0,91.0,206.0,158.0
52,6620,漢達,126.5,-5.5,-4.17,2171,09/10,-55,-63,57,102,108.0,106.0,,,,
53,2605,新興,36.25,-0.7,-1.89,24764,09/10,162,164,142,100,-228.0,224.0,245.0,-16.0,140.0,-39.0
54,4923,力士,55.1,-2.7,-4.67,629,09/10,12,44,101,100,105.0,100.0,-173.0,116.0,116.0,116.0
55,3042,晶技,180.5,-4.0,-2.17,17499,09/10,91,171,148,98,25.0,41.0,325.0,305.0,302.0,263.0
56,3715,定穎投控,127.0,-8.0,-5.93,9422,09/10,-9,104,152,97,162.0,50.0,530.0,209.0,-3903.0,267.0
57,3708,上緯投控,98.2,-0.9,-0.91,632,09/10,90,96,106,96,-22.0,-92.0,247.0,-2.0,50.0,227.0
58,8091,翔名,208.0,-4.0,-1.89,335,09/10,8,84,84,90,99.0,79.0,107.0,107.0,107.0,107.0
59,4958,臻鼎-KY,494.5,-7.5,-1.49,16351,09/10,-36,-32,-2,89,120.0,-155.0,205.0,170.0,23.0,20.0
60,00706L,期元大S&P日圓正2,20.27,-0.05,-0.25,1009,09/10,-3,6,32,88,275.0,272.0,523.0,535.0,563.0,563.0
61,009829,大華韓國KOSPI50,11.15,0.03,0.27,22669,09/10,-21,-33,83,87,80.0,,,,,
62,6207,雷科,112.0,-4.0,-3.45,3746,09/10,2,5,33,87,38.0,-67.0,-614.0,188.0,-106.0,209.0
