排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00673R,期元大S&P原油反1,10.26,0.11,1.08,25137,09/18,2356,5413,18173,38539,49033,97857.0,88254.0,127481.0,147212.0,159373.0
2,00953B,群益優選非投等債,9.57,-0.01,-0.1,32752,09/18,-176,1089,2058,31752,40792,35446.0,64883.0,73354.0,97907.0,88681.0
3,1314,中石化,8.96,0.0,0.0,151096,09/18,-2971,19540,16878,15879,10350,7858.0,27717.0,24881.0,27484.0,24471.0
4,0050,元大台灣50,109.85,1.8,1.67,86731,09/18,15885,15552,14706,15486,15292,14309.0,21991.0,20418.0,28264.0,25013.0
5,00918,大華優利高填息30,34.15,-0.35,-1.01,248012,09/18,541,5545,9250,14223,18295,27092.0,14626.0,25997.0,25432.0,26635.0
6,00712,復華富時不動產,7.97,-0.05,-0.62,112089,09/18,1810,5624,11284,11640,15231,17288.0,14873.0,14629.0,11872.0,17463.0
7,009829,大華韓國KOSPI50,10.63,0.23,2.21,18067,09/18,-282,1463,5412,10514,14607,34006.0,,,,
8,00406A,主動中信台灣收益,9.59,0.28,3.01,202589,09/18,-1069,2208,4238,10041,10844,38153.0,54370.0,,,
9,2834,臺企銀,18.35,-0.4,-2.13,80603,09/18,1545,4350,3531,6989,5356,4005.0,22692.0,25288.0,24223.0,26243.0
10,2812,台中銀,19.35,-0.15,-0.77,25370,09/18,-324,7243,6643,6786,7066,8495.0,6037.0,7171.0,5995.0,7579.0
11,2892,第一金,39.8,-0.95,-2.33,52942,09/18,119,26,-95,6615,14945,13928.0,7094.0,7376.0,13781.0,7173.0
12,2489,瑞軒,44.15,0.95,2.2,79748,09/18,1472,1051,5572,5784,2174,8733.0,-16698.0,-12039.0,21167.0,24443.0
13,00992A,主動群益科技創新,18.21,0.69,3.94,40616,09/18,4107,4428,4830,5072,3620,3518.0,-2442.0,6930.0,,16243.0
14,1815,富喬,119.5,7.5,6.7,96784,09/18,5141,5343,7402,4228,4772,3857.0,-13359.0,-18161.0,-20069.0,-35508.0
15,3717,聯嘉投控,25.1,2.2,9.61,16980,09/18,3488,3871,3832,3875,3968,4427.0,8170.0,8661.0,9559.0,9912.0
16,5314,世紀*,30.5,2.75,9.91,126572,09/18,1898,5143,5235,3649,5873,3304.0,-396.0,-1351.0,-3991.0,-4692.0
17,3016,嘉晶,116.5,1.0,0.87,11659,09/18,304,1555,1911,3443,3901,4275.0,2094.0,7393.0,6217.0,7569.0
18,009816,凱基台灣TOP50,16.25,0.21,1.31,115489,09/18,-45,936,2936,3225,4974,4638.0,-2820.0,-11892.0,,
19,6179,亞通,37.9,-3.55,-8.56,30833,09/18,1488,2203,2833,2658,5928,7662.0,7334.0,10144.0,5593.0,13144.0
20,2801,彰銀,28.95,-0.65,-2.2,45993,09/18,-9,294,638,2634,817,1704.0,-2481.0,-1022.0,1515.0,2099.0
21,00632R,元大台灣50反1,9.67,-0.17,-1.73,133873,09/18,-2758,-207,867,2560,-4586,-13066.0,-5067.0,27751.0,43109.0,55653.0
22,2371,大同,29.2,-0.5,-1.68,22978,09/18,1181,2411,2282,2428,2163,-830.0,-10513.0,-22979.0,-27974.0,-32670.0
23,6620,漢達,149.0,2.0,1.36,10393,09/18,1230,1388,2007,2346,5638,7887.0,,,,
24,8039,台虹,269.5,12.5,4.86,18952,09/18,1264,1473,1863,2268,595,-797.0,8396.0,6193.0,7135.0,5793.0
25,2426,鼎元,102.0,6.0,6.25,51479,09/18,2209,2255,2410,2142,1089,10258.0,6649.0,19473.0,23120.0,23314.0
26,3231,緯創,186.5,0.0,0.0,44060,09/18,-61,-2203,2395,2009,3216,12140.0,4001.0,-9361.0,11552.0,-2454.0
27,2324,仁寶,37.7,0.3,0.8,52194,09/18,174,490,823,2004,4311,408.0,1935.0,29132.0,25546.0,22366.0
28,009828,中信台日韓PCB,9.34,0.16,1.74,40573,09/18,1908,2008,2755,1970,4663,,,,,
29,00919,群益台灣精選高息,31.96,-0.15,-0.47,124464,09/18,-2,-621,-1722,1946,5777,10829.0,4068.0,4569.0,588.0,10528.0
30,2455,全新,556.0,22.0,4.12,20027,09/18,623,1529,2156,1888,426,-1814.0,-1695.0,-1010.0,5776.0,2685.0
31,3036,文曄,205.5,1.5,0.74,12750,09/18,585,1578,2096,1875,2158,4350.0,4281.0,12466.0,13776.0,13478.0
32,3264,欣銓,268.5,24.0,9.82,29372,09/18,1599,1778,1852,1874,2621,2376.0,-312.0,-1321.0,71.0,-8184.0
33,6168,宏齊,38.85,3.5,9.9,32720,09/18,1462,1333,1947,1837,1922,2495.0,1834.0,2901.0,3930.0,4503.0
34,8021,尖點,460.0,10.0,2.22,8380,09/18,665,1077,2029,1836,1502,4916.0,2715.0,2974.0,-7175.0,158.0
35,8103,瀚荃,129.5,-2.5,-1.89,20155,09/18,1085,1089,1475,1780,1089,3894.0,4082.0,3573.0,4818.0,2139.0
36,6274,台燿,1370.0,50.0,3.79,10688,09/18,267,1189,1525,1738,2585,2885.0,4199.0,3804.0,-5513.0,5887.0
37,3094,聯傑,51.7,4.7,10.0,17282,09/18,1006,1509,1520,1676,-309,2532.0,2764.0,3709.0,3760.0,4092.0
38,1201,味全,11.55,-0.55,-4.55,12431,09/18,1553,1553,1556,1608,1521,1582.0,1481.0,1604.0,1745.0,1680.0
