股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,4.09,"20日,5日,60日"
00401A,主動摩根台灣鑫收,5.13,20日
00403A,主動統一升級50,4.48,5日
00405A,主動富邦台灣龍耀,1.6,5日
0050,元大台灣50,7.805873031094914,"20日,5日,60日"
00634R,富邦上証反1,8.4,60日
00640L,富邦日本正2,1.81,5日
00643,群益深証中小,16.54,"20日,60日"
00647L,元大S&P500正2,5.554389027431421,60日
00650L,復華香港正2,0.88,5日
00651R,復華香港反1,3.03,"20日,5日,60日"
00652,富邦印度,1.85,20日
00653L,富邦印度正2,2.96,"20日,5日"
00657,國泰日經225,8.37,60日
00661,元大日經225,6.658537886872999,"20日,120日,60日"
00673R,期元大S&P原油反1,1.84,20日
00674R,期元大S&P黃金反1,7.16,"60日,120日"
00675L,富邦臺灣加權正2,1.27,5日
00683L,期元大美元指正2,20.03,"20日,120日,60日"
00689R,國泰20年美債反1,36.27,"60日,120日"
00713,元大台灣高息低波,1.1144894213518461,5日
00714,群益道瓊美國地產,5.24,60日
00731,復華富時高息低波,6.18524886877828,"60日,120日"
00733,富邦臺灣中小,6.919884120299853,"60日,120日,5日"
00736,國泰新興市場,25.51,"20日,120日,5日,60日"
00739,元大MSCI A股,2.91,"20日,60日"
00753L,中信中國50正2,2.17,"20日,5日"
00783,富邦中証500,8.29,"20日,120日,5日"
00830,國泰費城半導體,3.8277874799487224,20日
00865B,國泰US短期公債,5.18,"20日,120日,5日,60日"
00875,國泰網路資安,6.08,"60日,120日"
00891,中信關鍵半導體,0.7516057806894967,5日
00896,中信綠能及電動車,1.59,"20日,5日"
00897,富邦基因免疫生技,3.06,5日
00898,國泰基因免疫革命,3.43,5日
00900,富邦特選高股息30,2.134053310352127,5日
00908,富邦入息REITs+,3.22,5日
00910,第一金太空衛星,6.75,"20日,120日,60日"
00917,中信特選金融,2.84,5日
00918,大華優利高填息30,1.85,20日
00920,富邦ESG綠色電力,6.29,"20日,120日,5日"
00922,國泰台灣領袖50,20.615179457323887,"60日,120日"
00926,凱基全球菁英55,3.12,"20日,60日"
00932,兆豐永續高息等權,2.69,60日
00935,野村臺灣新科技50,5.635353636891954,"120日,5日"
00938,凱基優選30,2.02,"20日,5日"
00943,兆豐電子高息等權,28.37,"60日,120日,5日"
00944,野村趨勢動能高息,2.62,5日
00945B,凱基美國非投等債,5.43875600436814,"120日,5日"
00947,台新臺灣IC設計,5.838707971840038,120日
00952,凱基台灣AI50,2.51,5日
00962,台新AI優息動能,3.27,60日
00963,中信全球高股息,3.81,"20日,5日"
00964,中信亞太高股息,2.84,5日
00972,野村日本動能高息,17.23,120日
00981A,主動統一台股增長,2.8205605948129264,5日
00982A,主動群益台灣強棒,3.37,5日
00984D,主動聯博全球非投,2.092751297063714,5日
00985B,群益ESG投等債0-5,1.45,5日
00986A,主動台新龍頭成長,1.72,5日
00987A,主動台新優勢成長,4.17,5日
00988A,主動統一全球創新,5.207821472329,"120日,5日"
00989A,主動摩根美國科技,6.12,"20日,120日,5日"
00991A,主動復華未來50,2.5366513926743264,5日
00993A,主動安聯台灣,1.35,5日
00994A,主動第一金台股優,5.67,"20日,60日"
00996A,主動兆豐台灣豐收,6.55,"20日,60日"
1210,大成,12.916537741142243,"20日,5日"
1220,台榮,6.96,120日
1301,台塑,31.891537781732993,"20日,60日"
1303,南亞,37.27980117620321,"20日,120日,60日"
1310,台苯,6.515654614459032,"20日,5日"
1312,國喬,4.96,"20日,5日"
1313,聯成,6.961277382855206,"20日,5日"
1314,中石化,12.917681122475516,"20日,5日,60日"
1326,台化,38.24751010739713,60日
1341,富林-KY,79.92,120日
1342,八貫,33.16794677579498,"20日,120日,60日"
1402,遠東新,15.044570903767118,20日
1409,新纖,13.99805643369251,5日
1436,華友聯,6.316783167263532,120日
1446,宏和,6.59,120日
1449,佳和,6.36,"120日,5日"
1513,中興電,16.23022544768142,"20日,5日"
1514,亞力,16.243428353136448,5日
1515,力山,4.3,5日
1516,川飛,5.81,120日
1529,樂事綠能,2.1924204508261815,5日
1536,和大,4.284736802003236,5日
1560,中砂,41.40712542946186,"20日,120日,60日"
1563,巧新,3.59,60日
1587,吉茂,20.65,120日
1597,直得,6.447796901348756,"20日,120日"
1608,華榮,3.5721910491303026,5日
1609,大亞,12.938338102272787,"20日,5日"
1617,榮星,19.92,5日
1623,大東電,1.8,"20日,5日"
1709,和益,5.4,"20日,60日"
1710,東聯,5.986186764051362,"20日,5日"
1717,長興,14.15268291590423,"20日,5日"
1721,三晃,2.09,5日
1727,中華化,5.588437738720846,"20日,5日"
1730,花仙子,6.84,120日
1760,寶齡富錦,11.432332660395799,120日
1762,中化生,3.29,5日
1783,和康生,7.06,120日
1795,美時,52.984372901152256,120日
1802,台玻,7.036463448081966,"20日,5日,60日"
1806,冠軍,8.684095136147088,60日
1810,和成,5.904494620524335,"20日,5日,60日"
1909,榮成,7.784456098826466,5日
2006,東和鋼鐵,18.996324569744036,20日
2013,中鋼構,6.875,120日
2014,中鴻,6.1860657048580165,60日
2027,大成鋼,23.06859734181647,60日
2030,彰源,5.66,"20日,60日"
2032,新鋼,3.95,60日
2049,上銀,36.62283931609127,"60日,120日"
2103,台橡,24.683324059940087,"20日,5日,60日"
2105,正新,6.861773942901223,"20日,5日"
2204,中華,17.8196516712892,5日
2206,三陽工業,7.183841178582645,20日
2211,長榮鋼,9.195809148555986,120日
2233,宇隆,7.378511293001839,"60日,120日"
2236,百達-KY,53.07,"120日,5日"
2241,艾姆勒,11.66,"20日,120日,60日"
2243,宏旭-KY,31.766759119708887,"20日,120日,60日"
2250,IKKA-KY,7.07,120日
2301,光寶科,35.06160762350072,"60日,5日"
2305,全友,7.296954047646613,"20日,60日"
2312,金寶,7.138514094595115,5日
2316,楠梓電,37.337913170179164,"20日,120日,60日"
2317,鴻海,39.918644874016955,60日
2323,中環,12.259342910489142,"20日,5日"
2327,國巨*,56.3640959792309,"60日,120日"
2338,光罩,6.861081643406577,"20日,5日,60日"
2340,台亞,10.788632082196647,20日
2342,茂矽,4.91,60日
2344,華邦電,30.019149392272038,60日
2349,錸德,14.96,60日
2351,順德,19.83111494198078,"20日,120日,5日,60日"
2352,佳世達,12.80799449174048,"20日,5日,60日"
2356,英業達,18.472110655260508,"60日,120日"
2359,所羅門,4.851337957849585,"20日,5日"
2363,矽統,8.141772860735724,60日
2364,倫飛,15.797656910710884,"120日,5日"
2365,昆盈,3.1,60日
2369,菱生,23.078254154412683,"20日,120日,5日,60日"
2374,佳能,4.943129765183026,5日
2376,技嘉,25.805484544701045,"60日,120日"
2377,微星,13.258511872397351,"20日,5日,60日"
2379,瑞昱,49.88594399329191,60日
2387,精元,10.303420109170117,"60日,5日"
2388,威盛,15.625138675132307,20日
2390,云辰,4.01,60日
2395,研華,36.107994253233265,60日
2397,友通,13.327193613348765,5日
2399,映泰,9.161600224592926,"60日,120日"
2401,凌陽,18.5859769230891,"20日,120日,60日"
2404,漢唐,32.17621874387057,"20日,60日"
2406,國碩,18.531709861135937,"20日,120日,5日,60日"
2408,南亞科,18.29719294710512,"20日,60日"
2413,環科,5.7092148191885626,20日
