代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,48.55,-0.1,-0.21,26W36,09/04,-1,-2905,-8.25,-0.13,18,156261,15.1,7.26,8,7610,2.26,0.35,4,52464,31.1,2.44
2855,統一證,50.7,0.1,0.2,26W36,09/04,-8,-20893,-12.0,-1.3,14,98545,16.6,6.15,0,0,0.0,0.0,4,7265,9.69,0.45
6187,萬潤,1305.0,5.0,0.38,26W36,09/04,-1,-825,-6.34,-0.84,9,4613,3.28,4.69,5,237,0.25,0.24,-1,-357,-2.74,-0.36
006205,富邦上証,40.78,0.28,0.69,26W36,09/04,-5,-497,-6.93,-0.53,8,744,3.98,0.8,-1,-19,-1.95,-0.02,2,207,11.1,0.22
00645,富邦日本,58.0,0.25,0.43,26W36,09/04,-4,-371,-13.6,-0.86,8,801,12.8,1.86,1,168,14.8,0.39,2,187,11.9,0.43
00652,富邦印度,33.05,-0.09,-0.27,26W36,09/04,1,135,11.9,0.22,8,812,7.63,1.33,1,37,3.29,0.06,2,315,16.4,0.52
00662,富邦NASDAQ,120.55,2.1,1.77,26W36,09/04,2,349,1.29,0.04,8,1393,0.97,0.15,-23,-168751,-31.8,-18.5,-23,-160466,-30.3,-17.6
00709,富邦歐洲,40.92,0.24,0.59,26W36,09/04,1,1,0.3,0.01,8,1077,29.7,7.45,-1,-4,-1.77,-0.03,20,3971,46.4,27.5
009814,富邦標普500,11.43,0.12,1.06,26W36,09/04,-5,-1259,-5.06,-0.82,8,11525,27.9,7.55,-5,-8474,-34.1,-5.55,-3,-4025,-24.6,-2.64
2884,玉山金,43.55,0.35,0.81,26W36,09/04,1,27418,8.53,0.15,8,126385,6.92,0.71,-5,-5918,-0.56,-0.03,1,43396,13.5,0.24
3008,大立光,7400.0,250.0,3.5,26W36,09/04,-1,-490,-3.86,-0.37,8,4480,4.33,3.43,1,6,0.05,0.0,4,1305,2.41,1.0
3491,昇達科,1505.0,100.0,7.12,26W36,09/04,-5,-2720,-6.09,-3.95,8,1986,2.53,2.89,2,39,0.2,0.06,-1,-403,-4.15,-0.59
2207,和泰車,539.0,18.0,3.45,26W36,09/04,2,236,9.07,0.04,7,242,1.7,0.04,-1,-9,-0.53,0.0,2,287,11.0,0.05
2379,瑞昱,713.0,6.0,0.85,26W36,09/04,-1,-3069,-23.9,-0.6,7,5987,5.08,1.16,3,284,0.79,0.06,-1,-915,-7.12,-0.18
2610,華航,20.45,-0.1,-0.49,26W36,09/04,2,19921,8.45,0.33,7,33794,2.63,0.55,-1,-811,-0.99,-0.01,2,24651,10.5,0.4
00980A,主動野村臺灣優選,24.72,0.51,2.11,26W36,09/04,1,3924,9.98,0.49,6,73712,15.9,9.14,2,6493,7.95,0.81,2,11849,14.5,1.47
1476,儒鴻,313.0,-0.5,-0.16,26W36,09/04,1,474,11.0,0.17,6,910,2.08,0.33,1,10,0.23,0.0,1,879,20.5,0.32
2301,光寶科,308.0,9.0,3.01,26W36,09/04,-1,-6988,-4.44,-0.3,6,20351,1.88,0.88,2,1737,0.43,0.08,-1,-4678,-2.97,-0.2
2464,盟立,211.0,-11.0,-4.95,26W36,09/04,1,11072,8.82,5.11,6,2198,0.45,1.01,2,599,0.3,0.28,1,11934,9.51,5.51
2495,普安,37.45,0.55,1.49,26W36,09/04,-1,-325,-5.25,-0.12,6,112,0.25,0.04,-4,-170,-0.72,-0.06,-1,-286,-4.63,-0.1
2903,遠百,22.3,0.0,0.0,26W36,09/04,-1,-2298,-30.8,-0.16,6,4381,6.48,0.31,-1,-19,-0.25,0.0,-1,-553,-7.41,-0.04
3044,健鼎,488.5,1.0,0.21,26W36,09/04,-1,-178,-1.22,-0.03,6,4485,3.9,0.85,-3,-500,-1.01,-0.1,-1,-205,-1.41,-0.04
4938,和碩,95.4,5.0,5.53,26W36,09/04,1,3657,5.71,0.14,6,21426,5.52,0.8,1,235,0.37,0.01,1,8491,13.3,0.32
8464,億豐,373.5,6.0,1.63,26W36,09/04,-1,-131,-10.3,-0.04,6,458,3.07,0.16,-1,-3,-0.27,0.0,3,531,9.71,0.18
9910,豐泰,68.9,1.2,1.77,26W36,09/04,1,417,8.86,0.04,6,1190,3.07,0.12,2,80,0.8,0.01,1,730,15.5,0.07
1303,南亞,225.5,4.5,2.04,26W36,09/04,-1,-9236,-1.53,-0.12,5,48914,1.85,0.62,-1,-1857,-0.31,-0.02,-1,-2428,-0.4,-0.03
2609,陽明,58.2,0.4,0.69,26W36,09/04,1,6989,1.79,0.2,5,962,0.05,0.03,-2,-3679,-0.36,-0.11,1,6911,1.77,0.2
3105,穩懋,449.5,3.0,0.67,26W36,09/04,-1,-8520,-3.95,-2.01,5,15638,2.21,3.69,-1,-116,-0.05,-0.03,-1,-5985,-2.77,-1.41
8039,台虹,297.5,4.5,1.54,26W36,09/04,-1,-10043,-5.62,-3.81,5,4665,0.52,1.77,2,614,0.15,0.23,-1,-9198,-5.15,-3.49
8996,高力,1300.0,115.0,9.7,26W36,09/04,-5,-15432,-17.1,-16.5,5,8542,9.48,9.15,3,517,0.96,0.55,-5,-6679,-7.41,-7.15
1402,遠東新,29.15,0.05,0.17,26W36,09/04,1,798,1.46,0.01,4,38353,11.4,0.72,1,1062,1.95,0.02,1,9676,17.7,0.18
1519,華城,746.0,24.0,3.32,26W36,09/04,-5,-3102,-6.77,-0.89,4,309,0.78,0.09,4,306,0.77,0.09,-5,-2635,-5.76,-0.76
2377,微星,161.5,11.0,7.31,26W36,09/04,2,26544,25.3,3.14,4,2425,0.77,0.29,1,686,0.93,0.08,2,28601,27.2,3.39
2382,廣達,345.0,10.0,2.99,26W36,09/04,4,39645,11.5,0.97,4,8276,2.39,0.2,-1,-263,-0.35,-0.01,4,47870,13.8,1.17
2395,研華,711.0,37.0,5.49,26W36,09/04,1,1984,10.2,0.23,4,3819,5.16,0.44,1,128,0.65,0.01,6,7106,5.53,0.82
2439,美律,77.9,0.3,0.39,26W36,09/04,-3,-4896,-22.0,-1.97,4,467,1.56,0.19,-2,-325,-2.31,-0.13,-3,-4652,-20.9,-1.87
2633,台灣高鐵,26.1,-0.1,-0.38,26W36,09/04,-1,-3746,-22.0,-0.07,4,9441,13.7,0.17,4,175,0.26,0.0,-1,-1337,-7.86,-0.02
2645,長榮航太,173.5,2.0,1.17,26W36,09/04,-4,-19579,-25.1,-5.23,4,223,0.29,0.06,-1,-69,-0.83,-0.02,-4,-19296,-24.8,-5.15
2887,台新新光金,41.5,0.05,0.12,26W36,09/04,1,62965,12.9,0.25,4,152664,12.1,0.61,-5,-9460,-0.64,-0.04,1,82528,16.9,0.33
3059,華晶科,39.3,0.85,2.21,26W36,09/04,-3,-2255,-8.6,-0.73,4,81,0.23,0.03,-9,-1846,-1.73,-0.6,-3,-2436,-9.29,-0.79
3406,玉晶光,1055.0,64.0,6.46,26W36,09/04,2,4437,6.29,3.94,4,7471,6.79,6.63,-1,-268,-0.85,-0.24,5,10699,8.8,9.49
6409,旭隼,965.0,-7.0,-0.72,26W36,09/04,-1,-304,-16.5,-0.34,4,264,2.66,0.3,-1,-13,-0.72,-0.02,-1,-226,-12.2,-0.26
6640,均華,1250.0,65.0,5.49,26W36,09/04,-4,-672,-6.26,-2.33,4,246,2.29,0.85,1,41,0.7,0.14,1,33,0.56,0.11
00713,元大台灣高息低波,63.45,0.35,0.55,26W36,09/04,3,4718,6.04,0.28,3,5260,6.74,0.31,3,24840,31.8,1.47,3,34818,44.6,2.06
00740B,富邦全球投等債,37.31,0.07,0.19,26W36,09/04,-1,-96,-1.6,0.0,3,2282,10.0,0.1,-27,-133996,-34.9,-6.12,-1,-159,-2.65,-0.01
1326,台化,69.8,0.1,0.14,26W36,09/04,2,75815,14.8,1.29,3,1413,0.23,0.02,-1,-182,-0.05,0.0,2,76638,15.0,1.31
2313,華通,249.5,13.5,5.72,26W36,09/04,2,17264,3.91,1.4,3,17028,3.13,1.38,4,2590,0.39,0.21,3,34874,6.42,2.83
2352,佳世達,29.25,0.75,2.63,26W36,09/04,1,4329,16.3,0.27,3,1705,2.35,0.11,2,121,0.26,0.01,1,5184,19.5,0.33
2353,宏碁,32.7,1.45,4.64,26W36,09/04,2,26523,18.0,0.87,3,7876,3.38,0.26,-1,-247,-0.24,-0.01,2,33383,22.7,1.1
2404,漢唐,1070.0,35.0,3.38,26W36,09/04,-3,-2567,-13.3,-1.35,3,366,1.9,0.19,1,43,0.5,0.02,-4,-2771,-10.1,-1.45
