代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2884,玉山金,46.45,0.8,1.75,09/16,1,6518,15.6,0.04,30,165510,12.1,0.93,2,550,0.71,0.0,1,14434,34.4,0.08
2887,台新新光金,44.4,1.0,2.3,09/16,1,7599,11.8,0.03,17,106341,10.0,0.42,2,1093,1.01,0.0,4,46243,24.2,0.18
1476,儒鴻,284.0,-1.0,-0.35,09/16,-2,-51,-2.38,-0.02,14,593,3.63,0.22,1,7,0.61,0.0,3,60,2.07,0.02
2542,興富發,45.9,0.65,1.44,09/16,-5,-18813,-37.2,-0.87,14,23502,21.2,1.09,2,301,1.4,0.01,-3,-4810,-15.8,-0.22
2891,中信金,70.8,1.1,1.58,09/16,4,22394,14.0,0.11,14,51965,10.5,0.26,1,1467,2.91,0.01,5,41777,23.2,0.21
1802,台玻,58.5,2.5,4.46,09/16,1,1385,11.5,0.05,13,1185,0.43,0.04,1,1250,10.4,0.04,1,2656,22.1,0.09
2353,宏碁,32.0,1.1,3.56,09/16,1,5967,33.1,0.2,13,10620,4.73,0.35,1,4693,26.0,0.15,1,11667,64.7,0.38
2633,台灣高鐵,25.95,0.1,0.39,09/16,-6,-7688,-39.2,-0.14,13,9049,20.3,0.16,3,106,0.92,0.0,-3,-3129,-27.1,-0.06
6121,新普,376.5,3.5,0.94,09/16,-5,-803,-37.9,-0.43,13,724,12.2,0.39,1,9,1.77,0.0,1,21,4.19,0.01
9910,豐泰,67.5,-0.9,-1.32,09/16,-1,-753,-46.5,-0.08,13,1472,9.17,0.15,-1,-21,-1.32,0.0,-1,-148,-9.15,-0.02
2603,長榮,239.0,5.5,2.36,09/16,1,1055,8.39,0.05,11,14081,13.3,0.65,1,571,4.54,0.03,1,3367,26.8,0.16
3014,聯陽,132.5,2.0,1.53,09/16,6,1176,40.1,0.71,10,142,2.16,0.09,3,4,0.26,0.0,6,1237,42.2,0.75
5871,中租-KY,112.5,1.0,0.9,09/16,-2,-1837,-19.4,-0.11,10,2490,4.38,0.14,2,17,0.17,0.0,1,779,16.6,0.04
1477,聚陽,191.0,-1.0,-0.52,09/16,-5,-1789,-35.9,-0.73,9,523,4.97,0.21,-3,-61,-1.8,-0.02,-5,-1514,-30.3,-0.61
2105,正新,29.9,-0.1,-0.33,09/16,-8,-15368,-45.5,-0.47,9,1637,4.56,0.05,2,138,1.07,0.0,-8,-13915,-41.2,-0.43
2303,聯電,142.0,3.5,2.53,09/16,1,6969,5.95,0.06,9,57317,3.48,0.46,1,1279,1.09,0.01,1,10383,8.86,0.08
2801,彰銀,28.9,0.9,3.21,09/16,-3,-27519,-20.7,-0.23,9,53108,17.0,0.44,2,366,0.46,0.0,1,10969,27.0,0.09
3026,禾伸堂,772.0,46.0,6.34,09/16,1,126,1.56,0.08,9,3109,3.58,1.87,-1,-3,-0.03,0.0,1,379,4.7,0.23
1303,南亞,224.0,2.5,1.13,09/16,-4,-40412,-19.5,-0.51,8,17843,3.75,0.22,1,274,0.57,0.0,-4,-36350,-17.5,-0.46
2393,億光,63.1,1.4,2.27,09/16,1,1115,60.1,0.25,8,212,2.33,0.05,-1,-207,-11.2,-0.05,1,931,50.2,0.21
3105,穩懋,472.5,18.5,4.07,09/16,3,6236,7.91,1.47,8,11138,6.12,2.63,1,303,1.04,0.07,3,8307,10.5,1.96
00646,元大S&P500,76.1,-0.1,-0.13,09/16,-5,-118,-1.35,-0.02,7,873,5.81,0.14,-20,-38473,-68.8,-6.04,-20,-36762,-65.7,-5.77
2855,統一證,51.6,0.1,0.19,09/16,-2,-4875,-50.8,-0.3,7,10295,30.4,0.64,0,0,0.0,0.0,-2,-1859,-19.4,-0.12
3443,創意,6170.0,135.0,2.24,09/16,-4,-425,-5.61,-0.32,7,755,6.29,0.56,-1,-48,-3.81,-0.04,-2,-114,-3.29,-0.08
6196,帆宣,521.0,3.0,0.58,09/16,-1,-79,-9.96,-0.04,7,41,0.34,0.02,3,51,1.46,0.02,-1,-78,-9.84,-0.04
6223,旺矽,5600.0,160.0,2.94,09/16,1,24,5.58,0.02,7,798,12.5,0.81,-1,-2,-0.4,0.0,1,80,18.2,0.08
2890,永豐金,45.3,0.75,1.68,09/16,-6,-25288,-14.0,-0.17,6,34399,19.0,0.23,1,698,1.78,0.0,1,4148,10.6,0.03
2892,第一金,40.0,0.45,1.14,09/16,1,1701,7.05,0.01,6,30672,16.4,0.21,6,1160,0.62,0.01,1,7968,33.0,0.06
