股票代號,股票名稱,法人持股,上榜區塊
00401A,主動摩根台灣鑫收,5.8,"60日,20日,5日"
00403A,主動統一升級50,3.57,5日
00404A,主動聯博動能50,2.29,"20日,5日"
00406A,主動中信台灣收益,2.37,"20日,5日"
00407A,主動凱基台灣,4.73,"20日,5日"
00410A,主動永豐科技趨勢,10.35,20日
0050,元大台灣50,7.248462296477122,"120日,5日"
00631L,元大台灣50正2,1.1710930392176926,5日
00632R,元大台灣50反1,4.778941466091809,"60日,120日"
00634R,富邦上証反1,6.78,120日
00637L,元大滬深300正2,0.64,5日
00642U,期元大S&P石油,3.0,5日
00645,富邦日本,2.8170958438960856,60日
00651R,復華香港反1,3.2,20日
00652,富邦印度,2.1652445318260014,"60日,5日"
00653L,富邦印度正2,1.45,5日
00656R,國泰中國A50反1,4.02,"60日,120日,20日"
00657,國泰日經225,8.34,120日
00661,元大日經225,8.018537886872998,"60日,120日"
00663L,國泰臺灣加權正2,2.03,"60日,5日"
00674R,期元大S&P黃金反1,5.5,120日
00675L,富邦臺灣加權正2,1.98,5日
00678,群益那斯達克生技,11.86,"60日,120日,20日,5日"
00681R,元大美債20反1,19.48,"120日,20日"
00683L,期元大美元指正2,16.06,"120日,5日"
00689R,國泰20年美債反1,35.89,120日
00700,富邦恒生國企,4.7,5日
00709,富邦歐洲,7.314438502673798,"60日,120日,20日,5日"
00715L,期街口布蘭特正2,1.79,20日
00728,第一金工業30,1.52,5日
00735,國泰臺韓科技,4.86,"20日,5日"
00736,國泰新興市場,24.23,"60日,120日"
00737,國泰AI機器人,2.39,5日
00850,元大臺灣ESG永續,1.7128193714263786,5日
00861,元大全球未來通訊,1.58,5日
00865B,國泰US短期公債,1.2,5日
00875,國泰網路資安,6.75,120日
00876,元大全球5G,1.09,5日
00881,國泰台灣科技龍頭,1.610835417503944,5日
00891,中信關鍵半導體,1.7984219033413198,5日
00892,富邦台灣半導體,2.9335889455390984,"120日,20日,5日"
00894,中信小資高價30,1.56,5日
00901,永豐智能車供應鏈,2.29,"60日,5日"
00909,國泰數位支付服務,3.63,20日
00910,第一金太空衛星,3.79,120日
00913,兆豐台灣晶圓製造,4.73,"60日,120日,5日"
00920,富邦ESG綠色電力,6.4,"60日,120日,20日"
00921,兆豐龍頭等權重,2.47,20日
00922,國泰台灣領袖50,21.05762893147076,"120日,20日,5日"
