排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2344,華邦電,169.0,-10.0,-5.59,09/02,8261,-17060,5328,44196,59441,-11260.0,-48283.0,74544.0,-10296.0,96131.0
2,00685L,群益臺灣加權正2,11.69,-0.2,-1.68,09/02,3808,33828,33828,39625,45130,52727.0,444595.0,441738.0,443282.0,445667.0
3,00712,復華富時不動產,8.64,0.03,0.35,09/02,956,8699,20713,25860,45325,36901.0,23507.0,25703.0,24467.0,41857.0
4,2887,台新新光金,41.45,0.25,0.61,09/02,9419,514,9030,20694,26507,17328.0,125331.0,264265.0,295140.0,178539.0
5,00918,大華優利高填息30,35.46,-0.02,-0.06,09/02,933,6868,14970,17402,18758,14988.0,-9090.0,7906.0,3695.0,-31056.0
6,3231,緯創,188.5,3.0,1.62,09/02,2725,4168,1844,15434,28340,27907.0,110055.0,36327.0,164072.0,116543.0
7,2891,中信金,67.5,0.9,1.35,09/02,1057,2120,5079,11064,9859,18127.0,-66365.0,135892.0,62773.0,112526.0
8,2449,京元電子,261.0,-9.5,-3.51,09/02,4632,6465,6890,9557,14811,32903.0,21089.0,63044.0,60005.0,64873.0
9,2881,富邦金,147.0,3.5,2.44,09/02,447,1454,5111,8982,6690,8953.0,-32740.0,-114974.0,-171680.0,-129125.0
10,00406A,主動中信台灣收益,9.46,-0.18,-1.87,09/03,0,0,2037,8772,15617,15195.0,,,,
11,2618,長榮航,42.8,0.65,1.54,09/02,1231,3270,5326,7884,10464,7737.0,-224927.0,-24597.0,-19712.0,-121776.0
12,3036,文曄,190.5,3.5,1.87,09/02,2499,5386,5830,7789,18232,22219.0,21198.0,49295.0,70192.0,54330.0
13,00673R,期元大S&P原油反1,11.4,0.03,0.26,09/02,0,6645,7133,7133,7281,9443.0,1926.0,13012.0,17523.0,19723.0
14,2882,國泰金,112.5,3.5,3.21,09/02,2070,3969,4424,6485,5692,3134.0,-73631.0,-52659.0,-350049.0,-111386.0
