排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00411A,主動統一前沿科技,10.22,0.09,0.89,09/21,1.76,11.3,12.0,11.9,12.4,,,,,,,
2,6226,光鼎,44.5,-1.2,-2.63,09/21,-0.33,1.83,4.83,8.71,4.51,11.2,7.4,11.2,11.7,12.2,14.0,11.8
3,6168,宏齊,42.7,3.85,9.91,09/21,1.51,3.54,4.09,5.41,6.68,6.05,4.27,6.37,6.4,4.1,3.01,5.55
4,00736,國泰新興市場,31.91,0.18,0.57,09/21,1.66,5.34,5.32,5.32,5.34,5.34,12.8,13.2,13.2,1.65,,13.2
5,6257,矽格,250.5,6.0,2.45,09/21,0.63,3.37,5.13,5.25,5.69,2.82,0.88,7.3,3.72,9.72,10.7,3.37
6,3094,聯傑,56.8,5.1,9.86,09/21,1.33,4.63,5.25,4.9,5.27,11.4,6.57,9.84,10.1,9.69,7.27,9.7
7,1727,中華化,103.0,-3.0,-2.83,09/21,-1.26,0.06,2.75,4.39,3.68,5.56,4.49,3.13,8.88,9.03,5.2,5.64
8,8150,南茂,103.0,9.0,9.57,09/21,2.02,3.95,4.14,4.07,3.37,5.49,-2.3,-2.23,-2.31,-2.91,-2.77,0.1
9,6133,金橋,28.0,0.55,2.0,09/21,0.97,0.98,3.66,3.79,2.47,3.62,3.03,2.55,2.3,4.34,-2.46,0.85
10,6182,合晶,115.0,-1.0,-0.86,09/21,-0.94,2.15,2.16,3.78,3.45,0.91,-4.17,5.07,1.86,2.83,1.45,4.58
11,2305,全友,58.8,0.1,0.17,09/21,0.07,1.25,1.99,3.71,4.47,4.39,-0.13,3.13,3.99,6.39,4.97,3.45
12,00983A,主動中信ARK創新,13.09,0.27,2.11,09/21,0.39,2.76,3.47,3.56,4.18,10.0,28.4,108.0,100.0,,,107.0
13,2399,映泰,49.45,1.0,2.06,09/21,2.12,1.23,3.6,3.39,3.08,3.36,-2.26,-1.36,-0.83,8.73,-8.3,7.48
14,2409,友達,33.35,3.0,9.88,09/21,3.13,2.43,3.14,3.33,3.06,6.42,4.46,4.4,-10.3,-11.4,-34.3,-0.77
15,3717,聯嘉投控,24.9,-0.2,-0.8,09/21,0.49,2.83,3.21,3.29,2.87,2.07,-0.5,4.08,4.27,,,4.11
16,6672,騰輝電子-KY,310.0,8.0,2.65,09/21,1.89,3.86,1.87,3.26,2.04,2.96,3.4,0.08,3.49,-5.36,,2.44
17,00898,國泰基因免疫革命,11.45,0.02,0.17,09/21,0.82,1.58,2.76,3.07,3.68,6.21,30.2,49.0,74.6,157.0,,59.5
18,00715L,期街口布蘭特正2,64.85,-1.75,-2.63,09/21,2.0,1.56,1.95,2.93,3.97,21.3,29.4,26.3,93.7,437.0,,63.9
19,6426,統新,374.0,0.5,0.13,09/21,-0.84,2.28,2.6,2.9,4.77,8.85,8.35,8.38,3.83,10.5,9.64,9.6
20,3066,李洲,28.7,-1.2,-4.01,09/21,-0.11,0.29,2.35,2.83,2.63,3.05,2.94,4.28,5.01,5.02,4.99,4.94
