排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (萬元),2日 增減 (萬元),3日 增減 (萬元),5日 增減 (萬元),10日 增減 (萬元),1個月 增減 (萬元),3個月 增減 (萬元),半年 增減 (萬元),1年 增減 (萬元),今年 增減 (萬元)
1,2408,南亞科,523.0,-8.0,-1.51,09/09,-185481.0,-390394.0,-374003.0,-640242,-823959.0,-2327325,-336031.0,-556974.0,-634137.0,-508958.0
2,2344,華邦電,183.0,-5.0,-2.66,09/09,-344569.0,-602612.0,-727383.0,-522346,180251.0,-277396,-1042157.0,34188.0,-42271.0,217723.0
3,2884,玉山金,44.25,-1.3,-2.85,09/09,34304.0,-97478.0,-156180.0,-329042,-570718.0,-416979,-592705.0,-662470.0,114337.0,-499979.0
4,3711,日月光投控,640.0,22.0,3.56,09/09,-224413.0,-293142.0,-258629.0,-260597,-402788.0,58230,-2053526.0,-794953.0,-2706254.0,-834385.0
5,3653,健策,5760.0,210.0,3.78,09/09,-50157.0,-122109.0,-152925.0,-249375,-246965.0,-987484,-541418.0,-948985.0,-478361.0,-1306809.0
6,2382,廣達,342.0,14.0,4.27,09/09,-57691.0,-33303.0,-43082.0,-240940,-705237.0,-5551931,-4481583.0,-508982.0,-1382367.0,-976530.0
7,3293,鈊象,708.0,0.0,0.0,09/09,4387.0,-5027.0,-8861.0,-238858,-1258909.0,-1271201,-1070673.0,-881065.0,-314579.0,-1059098.0
8,2454,聯發科,4625.0,-85.0,-1.8,09/09,-232502.0,-222047.0,-211649.0,-203229,90355.0,890466,1061208.0,676415.0,475612.0,214582.0
9,3008,大立光,6870.0,370.0,5.69,09/09,17671.0,-30774.0,-15028.0,-194877,-1107289.0,-1419233,-128469.0,-1347295.0,77040.0,-522107.0
10,2327,國巨*,565.0,-2.0,-0.35,09/09,-13920.0,-118817.0,-150387.0,-152299,170524.0,654652,701313.0,919156.0,474205.0,523109.0
11,3037,欣興,993.0,39.0,4.09,09/09,-794.0,17863.0,-8689.0,-133126,-75914.0,-204812,-666197.0,-24366.0,-1499572.0,-104818.0
12,2609,陽明,58.5,1.2,2.09,09/09,4481.0,6873.0,7159.0,-132063,-345779.0,-421695,-612863.0,-745769.0,-1034572.0,-984740.0
13,3017,奇鋐,3380.0,95.0,2.89,09/09,-37165.0,-149716.0,-138935.0,-122438,-154533.0,-1205917,-1168798.0,41184.0,-483942.0,-143266.0
14,1815,富喬,126.0,-2.0,-1.56,09/09,6190.0,-38917.0,-63968.0,-117211,-386836.0,-530370,-539470.0,-236550.0,-383971.0,-258525.0
15,3324,雙鴻,1385.0,45.0,3.36,09/09,-2879.0,10766.0,9459.0,-114024,-345942.0,-417392,-284436.0,34269.0,-323033.0,43112.0
16,2880,華南金,44.35,-0.8,-1.77,09/09,-5199.0,-66881.0,-67000.0,-112798,-191436.0,-136382,653964.0,1025047.0,1099009.0,1017265.0
17,2492,華新科,319.5,1.0,0.31,09/09,-37844.0,-58376.0,-66710.0,-92763,-122035.0,330642,326958.0,271582.0,218002.0,53016.0
18,1101,台泥,24.75,0.45,1.85,09/09,-42.0,-2300.0,-13917.0,-88949,-956314.0,-872119,-641821.0,123791.0,168664.0,303419.0
19,2377,微星,156.5,4.0,2.62,09/09,6744.0,-67085.0,-61689.0,-87640,-131348.0,-315929,-293424.0,58614.0,275602.0,173972.0
20,3529,力旺,2780.0,-45.0,-1.59,09/09,-2795.0,-6375.0,-5611.0,-81060,-635425.0,-437694,-186208.0,-1297955.0,-690938.0,-1116321.0
21,3374,精材,478.5,3.5,0.74,09/09,-11624.0,-24198.0,-31195.0,-71996,-218388.0,-76581,-100291.0,2657.0,-233727.0,-102962.0
22,8069,元太,149.5,2.5,1.7,09/09,-6315.0,-15606.0,-50877.0,-65562,44502.0,344966,898883.0,923852.0,1127979.0,990589.0
23,5483,中美晶,181.0,1.0,0.56,09/09,9700.0,-30442.0,-33004.0,-63797,57770.0,270313,612764.0,521450.0,609739.0,528895.0
