排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2303,聯電,140.5,-2.0,-1.4,120877,09/11,-7187,-5601,9890,24258,33626.0,35514.0,-23439.0,119271.0,154142.0,171570.0
2,2409,友達,30.2,-1.0,-3.21,519203,09/11,14780,17529,29646,21033,26409.0,34114.0,34443.0,83530.0,182376.0,128075.0
3,00981A,主動統一台股增長,29.44,-0.45,-1.51,144282,09/11,5133,5322,7203,12865,23844.0,191.0,28795.0,121469.0,162377.0,92585.0
4,00673R,期元大S&P原油反1,10.06,-0.65,-6.07,122989,09/11,13479,16153,18062,10494,55031.0,65229.0,39980.0,88503.0,106608.0,120834.0
5,00685L,群益臺灣加權正2,11.84,-0.42,-3.43,395908,09/11,4090,12221,11739,10321,10573.0,-18206.0,158917.0,160232.0,160750.0,160640.0
6,00953B,群益優選非投等債,9.51,0.02,0.21,37793,09/11,4977,5004,4932,9040,12619.0,9300.0,35301.0,24226.0,81739.0,56929.0
7,2892,第一金,38.9,0.9,2.37,34934,09/11,215,212,113,8330,7531.0,7259.0,-4132.0,1102.0,7185.0,558.0
8,00676R,富邦臺灣加權反1,5.47,0.08,1.48,7789,09/11,1162,1308,1277,5143,5000.0,7326.0,7588.0,10415.0,5558.0,14843.0
9,3605,宏致,122.5,-5.5,-4.3,4915,09/11,-892,603,1516,4769,3748.0,5034.0,14287.0,13460.0,9887.0,13908.0
10,6949,沛爾生醫*-創,53.0,-5.8,-9.86,13619,09/11,790,1910,1544,4687,105444.0,105445.0,105265.0,106502.0,109031.0,107326.0
11,00738U,期元大道瓊白銀,50.55,-3.2,-5.95,7705,09/11,915,4949,4820,4581,5314.0,5477.0,6612.0,5281.0,11762.0,2714.0
12,009829,大華韓國KOSPI50,10.85,-0.3,-2.69,22276,09/11,2932,2281,4178,4093,7868.0,,,,,
13,00918,大華優利高填息30,35.34,-0.04,-0.11,79278,09/11,484,598,1382,4072,12273.0,12681.0,2472.0,13031.0,11292.0,12412.0
14,00680L,元大美債20正2,6.19,-0.12,-1.9,37170,09/11,2295,3431,3772,4063,6248.0,1992.0,-1562.0,-47516.0,-226693.0,-162360.0
15,00919,群益台灣精選高息,32.48,-0.07,-0.22,116366,09/11,664,760,1859,3831,7757.0,8119.0,-1606.0,3839.0,-5127.0,8582.0
16,6173,信昌電,290.0,-5.0,-1.69,59857,09/11,1563,3471,3569,3831,3166.0,5323.0,4766.0,6091.0,10677.0,6904.0
17,00712,復華富時不動產,8.38,-0.15,-1.76,134478,09/11,1376,2000,2959,3591,6131.0,5733.0,3105.0,4550.0,2627.0,5823.0
18,6620,漢達,124.0,-2.5,-1.98,1354,09/11,131,576,1095,3292,5056.0,5566.0,,,,
19,6179,亞通,35.75,-2.45,-6.41,22179,09/11,83,852,2111,3270,4002.0,4396.0,4792.0,9065.0,4709.0,10486.0
20,3624,光頡,124.5,11.0,9.69,64877,09/11,55,146,1190,3193,2286.0,4334.0,2341.0,4715.0,8254.0,4287.0
21,2492,華新科,311.5,-22.5,-6.74,57397,09/11,145,2007,2474,2918,1982.0,2244.0,6162.0,8309.0,12609.0,5289.0
22,8064,東捷,115.0,-11.5,-9.09,11374,09/11,-1969,-1604,392,2694,4717.0,4136.0,2451.0,5166.0,3809.0,2966.0
23,009828,中信台日韓PCB,9.45,-0.14,-1.46,55467,09/11,-3512,-1236,1056,2693,,,,,,
24,3702,大聯大,106.5,-1.5,-1.39,7926,09/11,105,-50,1370,2486,1592.0,3938.0,5968.0,8813.0,9568.0,6109.0
25,00404A,主動聯博動能50,9.82,-0.15,-1.5,27928,09/11,741,1404,1439,2344,2453.0,2022.0,2009.0,,,
26,2324,仁寶,37.8,-0.85,-2.2,34534,09/11,-579,-1064,-1718,2307,-3438.0,-1517.0,-1426.0,22071.0,38794.0,20362.0
27,5314,世紀*,42.15,-4.65,-9.94,22142,09/11,917,1816,2380,2224,1436.0,-1721.0,-4319.0,-4563.0,-6867.0,-8341.0
28,2313,華通,221.5,-4.0,-1.77,9353,09/11,-413,-1700,-1404,2216,387.0,5354.0,-7606.0,-931.0,9047.0,-589.0
29,2884,玉山金,46.3,1.35,3.0,50968,09/11,1130,979,1474,2199,3194.0,2735.0,1413.0,5292.0,6693.0,-9.0
30,00664R,國泰臺灣加權反1,1.6,0.02,1.27,22347,09/11,1114,2042,2056,2173,-134.0,4937.0,-22012.0,-25863.0,-53780.0,-23699.0
31,00665L,富邦恒生國企正2,8.95,-0.03,-0.33,9442,09/11,-43,295,661,2141,853.0,-144.0,-28047.0,-28615.0,-33713.0,-31206.0
32,6834,天二科技,108.0,2.5,2.37,15066,09/11,776,1292,1719,1964,1618.0,2309.0,330.0,5137.0,4161.0,4409.0
33,00929,復華台灣科技優息,28.62,-0.38,-1.31,53220,09/11,757,645,629,1931,2258.0,4058.0,6140.0,7256.0,2968.0,4845.0
34,8932,智通*,90.6,-1.7,-1.84,1736,09/11,539,1137,1361,1930,2634.0,-2391.0,2350.0,16736.0,42255.0,41538.0
35,00984D,主動聯博全球非投,9.79,-0.02,-0.2,17613,09/11,211,181,291,1917,3556.0,4814.0,15101.0,19652.0,,
36,00637L,元大滬深300正2,19.42,-0.28,-1.42,23869,09/11,129,-312,43,1916,1120.0,5698.0,15522.0,-28071.0,-66526.0,-20554.0
37,00753L,中信中國50正2,8.85,-0.07,-0.78,9043,09/11,-500,508,759,1874,678.0,2029.0,-26445.0,-21180.0,2083.0,-24032.0
38,6116,彩晶,14.1,-0.6,-4.08,30915,09/11,1489,1434,894,1873,4060.0,2031.0,9936.0,2193.0,8269.0,11614.0
39,3715,定穎投控,123.0,-4.0,-3.15,3109,09/11,-137,444,1543,1842,3755.0,4645.0,-1481.0,-16958.0,-3957.0,-12098.0
40,00961,FT臺灣永續高息,13.36,-0.07,-0.52,36754,09/11,408,843,1059,1790,2615.0,4901.0,7538.0,7759.0,6403.0,8413.0
41,009816,凱基台灣TOP50,15.88,-0.15,-0.94,113288,09/11,395,992,350,1749,3005.0,-5838.0,-10468.0,-33184.0,,
42,2305,全友,41.05,2.55,6.62,57982,09/11,277,872,1259,1676,1851.0,2156.0,-321.0,5936.0,6477.0,6420.0
43,8042,金山電,113.0,-7.5,-6.22,11192,09/11,-1134,709,784,1538,2211.0,2816.0,2112.0,4055.0,6548.0,3732.0
44,2338,光罩,47.75,2.1,4.6,67315,09/11,649,731,1314,1409,1421.0,1502.0,-889.0,-551.0,-419.0,405.0
45,1409,新纖,24.45,-0.7,-2.78,15116,09/11,-242,59,1679,1382,1904.0,198.0,931.0,10457.0,3962.0,10586.0
46,00405A,主動富邦台灣龍耀,8.59,-0.18,-2.05,48228,09/11,816,538,307,1360,-8970.0,-4244.0,-10535.0,,,
47,8111,立碁,71.7,0.5,0.7,5954,09/11,-110,752,1103,1330,1422.0,1909.0,1795.0,663.0,2883.0,-400.0
48,3149,正達,62.3,0.9,1.47,5227,09/11,696,895,1055,1309,873.0,646.0,1068.0,-3830.0,8383.0,875.0
49,2254,巨鎧精密-創,65.8,0.2,0.3,834,09/11,319,625,925,1305,1835.0,2138.0,2138.0,1682.0,-314.0,-406.0
50,6290,良維,258.0,-17.0,-6.18,5033,09/11,255,510,831,1304,1754.0,2008.0,-2516.0,-4770.0,2289.0,-1073.0
51,00935,野村臺灣新科技50,58.55,-1.15,-1.93,13061,09/11,193,382,1188,1269,1864.0,2164.0,2066.0,5362.0,7215.0,7213.0
52,2481,強茂,150.0,-4.5,-2.91,27273,09/11,428,467,711,1267,3236.0,4145.0,6149.0,5075.0,4573.0,-2853.0
53,8227,巨有科技,239.0,21.5,9.89,5748,09/11,86,259,1222,1243,1173.0,1316.0,914.0,1041.0,242.0,861.0
54,9105,泰金寶-DR,8.59,-0.04,-0.46,15246,09/11,-101,353,326,1242,571.0,1422.0,-3060.0,-3376.0,-2173.0,-7581.0
