代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,46.5,-1.7,-3.53,26W37,09/10,-2,-13806,-20.0,-0.64,19,161494,15.1,7.5,-1,-180,-0.53,-0.01,-1,-5848,-17.4,-0.27
2855,統一證,51.7,-0.4,-0.77,26W37,09/10,-9,-22389,-11.5,-1.4,15,103491,16.9,6.46,0,0,0.0,0.0,5,10715,11.2,0.67
6187,萬潤,1280.0,-50.0,-3.76,26W37,09/10,-2,-1384,-5.76,-1.41,10,4897,3.23,4.98,6,242,0.23,0.25,-2,-627,-2.61,-0.64
006205,富邦上証,40.17,0.0,0.0,26W37,09/10,-6,-569,-7.0,-0.61,9,930,4.74,1.0,1,45,4.75,0.05,3,366,13.0,0.39
00645,富邦日本,57.2,-0.2,-0.35,26W37,09/10,-5,-464,-13.6,-1.08,9,966,13.9,2.25,-1,-174,-24.7,-0.41,-1,-103,-14.5,-0.24
00652,富邦印度,32.03,-0.12,-0.37,26W37,09/10,-1,-202,-16.6,-0.33,9,1162,9.79,1.9,-1,-406,-33.3,-0.66,-1,-258,-21.2,-0.42
00662,富邦NASDAQ,119.2,-0.25,-0.21,26W37,09/10,3,453,1.21,0.05,9,1472,0.95,0.16,-24,-173217,-32.0,-18.9,-24,-164750,-30.5,-18.0
009814,富邦標普500,11.25,-0.02,-0.18,26W37,09/10,-6,-1512,-5.39,-0.99,9,11590,26.1,7.6,-6,-9139,-32.6,-5.99,-4,-4878,-25.0,-3.2
2884,玉山金,44.95,0.7,1.58,26W37,09/10,-1,-22114,-8.57,-0.12,9,155945,7.48,0.88,1,582,0.23,0.0,2,51424,8.88,0.29
3491,昇達科,1355.0,-100.0,-6.87,26W37,09/10,-6,-3715,-7.36,-5.4,9,2264,2.69,3.29,-1,-93,-1.6,-0.13,-2,-1212,-7.83,-1.76
2207,和泰車,528.0,-2.0,-0.38,26W37,09/10,-1,-6,-0.77,0.0,8,284,1.89,0.05,-2,-27,-1.08,0.0,3,305,9.09,0.05
2379,瑞昱,696.0,-9.0,-1.28,26W37,09/10,1,1141,8.46,0.22,8,6019,4.58,1.17,-1,-258,-1.92,-0.05,1,915,6.78,0.18
2610,華航,20.2,-0.25,-1.22,26W37,09/10,3,24046,8.35,0.39,8,35266,2.63,0.58,-2,-845,-0.63,-0.01,3,30214,10.5,0.49
1476,儒鴻,290.0,-5.5,-1.86,26W37,09/10,-1,-2743,-35.6,-1.0,7,975,1.9,0.36,-1,-39,-0.51,-0.01,-1,-2716,-35.2,-0.99
