排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,8028,昇陽半導體,263.5,6.0,2.33,09/22,1.68,3.31,3.31,5.3,5.77,5.74,2.49,6.02,6.2,5.89,,6.49
2,00694B,富邦美債1-3,41.47,-0.09,-0.22,09/22,0.0,0.0,3.15,3.15,3.66,6.77,6.77,6.77,8.04,-3.59,,7.06
3,6805,富世達,2500.0,85.0,3.52,09/22,0.63,1.75,2.48,2.8,2.66,3.56,11.7,4.27,10.9,,,1.77
4,00947,台新臺灣IC設計,40.53,0.83,2.09,09/22,0.98,2.53,2.53,2.53,2.53,2.53,-1.53,2.58,2.58,,,2.58
5,6446,藥華藥,1160.0,10.0,0.87,09/22,-0.01,-0.01,2.01,1.99,1.99,1.82,2.19,1.91,1.91,2.12,1.52,2.14
6,3450,聯鈞,526.0,-19.0,-3.49,09/22,-0.31,1.11,1.11,1.89,0.11,-0.3,5.44,9.45,7.41,10.8,10.4,9.91
7,2481,強茂,171.0,3.0,1.79,09/22,0.02,0.02,0.34,1.82,2.15,4.23,2.4,10.8,7.78,13.3,14.0,5.97
8,3605,宏致,171.5,2.5,1.48,09/22,1.42,1.42,1.42,1.42,1.42,2.92,2.92,2.89,2.61,2.92,2.91,2.92
9,3081,聯亞,2825.0,-50.0,-1.74,09/22,0.1,0.76,0.87,1.38,0.79,2.17,4.54,1.77,6.51,15.9,16.7,6.9
10,3374,精材,487.0,44.0,9.93,09/22,0.57,0.57,0.57,1.27,2.02,6.1,5.97,5.58,6.3,4.01,4.34,6.4
11,8021,尖點,477.0,11.0,2.36,09/22,1.28,1.24,1.24,1.22,1.12,0.44,1.91,-0.55,0.45,-0.53,-0.53,2.71
12,6147,頎邦,219.0,-5.0,-2.23,09/22,0.09,0.21,0.56,1.21,2.13,2.29,-3.8,2.14,-3.63,-0.64,3.29,1.07
13,2455,全新,547.0,-25.0,-4.37,09/22,-0.11,0.72,0.83,1.09,1.06,2.79,5.47,13.0,3.1,3.8,9.23,12.6
14,3026,禾伸堂,780.0,-11.0,-1.39,09/22,0.01,0.02,0.18,0.79,2.1,2.87,6.46,15.9,16.1,16.3,15.4,15.7
15,1560,中砂,950.0,36.0,3.94,09/22,0.06,0.4,0.6,0.66,1.0,0.75,2.28,1.75,-1.5,3.18,4.7,-1.09
16,3105,穩懋,501.0,10.5,2.14,09/22,0.07,0.23,0.29,0.62,2.07,5.86,5.02,7.56,11.3,10.2,7.93,10.8
17,2542,興富發,45.45,-1.0,-2.15,09/22,0.07,0.1,0.29,0.61,0.83,1.6,4.37,7.5,6.74,4.26,4.21,7.05
18,3491,昇達科,1480.0,-40.0,-2.63,09/22,-0.03,-0.03,0.2,0.58,0.81,3.27,4.01,3.16,0.83,7.81,6.87,2.25
19,2449,京元電子,317.0,15.5,5.14,09/22,0.23,0.59,0.58,0.57,0.53,1.26,1.1,-8.28,-3.68,-6.98,-6.11,-6.0
20,3529,力旺,3110.0,280.0,9.89,09/22,0.23,0.23,0.39,0.55,1.19,2.7,2.3,0.96,1.96,-2.14,7.03,2.68
21,2303,聯電,160.0,3.0,1.91,09/22,0.06,0.13,0.23,0.49,0.75,0.96,-2.61,-8.33,-12.3,3.9,7.18,-9.53
22,8996,高力,1655.0,150.0,9.97,09/22,0.53,0.52,0.5,0.48,1.22,1.86,5.69,11.2,9.92,11.5,10.6,11.2
23,3211,順達,385.0,-2.5,-0.65,09/22,0.18,0.46,0.46,0.47,-0.02,1.03,8.19,-2.27,-8.7,16.9,16.9,-5.9
24,6213,聯茂,543.0,1.0,0.18,09/22,0.01,-0.02,0.22,0.46,0.5,-1.11,2.29,2.61,2.28,1.31,2.06,2.32
25,2376,技嘉,366.5,-1.5,-0.41,09/22,0.0,0.0,0.04,0.41,0.67,0.64,2.49,4.54,4.27,-0.86,1.58,4.49
26,3167,大量,864.0,58.0,7.2,09/22,0.05,0.04,0.1,0.38,0.36,0.96,-0.23,-0.77,4.45,8.06,8.02,-1.66
27,3324,雙鴻,1600.0,80.0,5.26,09/22,0.23,0.35,0.38,0.38,0.2,1.35,1.38,-0.37,-1.95,-9.45,-11.3,-1.05
28,1303,南亞,231.5,-8.0,-3.34,09/22,0.01,0.05,0.05,0.38,0.45,0.93,3.89,4.23,4.91,1.97,3.94,4.57
29,2404,漢唐,1140.0,10.0,0.88,09/22,0.08,0.38,0.43,0.38,0.32,0.44,-1.22,-7.91,-12.3,-0.62,2.18,-9.16
