排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020012,富邦行動通訊N,23.24,0.0,0.0,09/07,,,,100.0,100.0,50.0,89.8,76.5,71.6,53.2,,69.1
2,020032,元大綠能N,10.46,0.0,0.0,09/07,,,,100.0,100.0,100.0,86.5,65.9,47.7,26.5,,50.6
3,020036,元大金融配息N,11.5,0.0,0.0,09/07,100.0,100.0,100.0,100.0,20.0,50.0,22.2,9.59,35.2,22.7,,13.9
4,020037,元大金融高股息N,12.72,-0.1,-0.78,09/07,100.0,100.0,100.0,100.0,48.7,28.9,30.7,15.9,7.97,9.96,,7.71
5,020028,元大特選電動車N,21.23,-0.07,-0.33,09/07,86.7,92.0,95.8,95.6,97.8,97.2,74.5,68.7,38.1,49.8,,71.5
6,009822,華南永昌未來金融,9.96,-0.1,-0.99,09/07,43.4,95.4,95.2,93.6,88.9,79.5,69.5,,,,,
7,020039,元大加權N,15.12,0.32,2.16,09/07,100.0,100.0,100.0,89.1,88.7,85.6,47.5,50.2,35.4,,,40.1
8,020029,元大ESG高股息N,20.14,0.69,3.55,09/07,100.0,93.1,78.5,87.6,89.0,85.6,67.0,69.1,70.7,41.0,,68.9
9,020030,統一智慧電動車N,20.14,0.34,1.72,09/07,100.0,87.0,87.2,85.8,82.1,79.1,49.7,38.8,46.8,79.2,,44.5
10,020020,元大台股領航N,29.88,0.93,3.21,09/07,42.9,73.3,75.0,84.6,95.0,93.6,40.4,24.7,34.2,29.2,,33.7
11,020025,統一亞洲半導體N,38.8,0.8,2.11,09/07,74.0,77.5,79.8,84.4,80.8,68.4,-22.1,-3.48,-11.4,20.7,,-11.3
12,00660,元大歐洲50,46.7,0.03,0.06,09/07,-52.6,-22.3,-16.5,81.2,61.4,71.5,34.6,17.4,15.4,0.5,-6.58,6.28
13,009825,聯邦美國金融創新,10.18,-0.13,-1.26,09/07,70.9,92.0,91.9,79.5,81.0,80.7,,,,,,
14,00787B,元大10年IG醫療債,31.55,-0.15,-0.47,09/07,7.75,40.4,83.7,75.6,75.1,40.7,40.6,55.4,36.7,-3.43,,57.7
15,00666R,富邦恒生國企反1,9.08,0.14,1.57,09/07,46.9,77.5,76.1,71.7,-45.6,-27.8,-34.0,-17.9,-3.0,-2.23,-2.34,-9.54
16,00900,富邦特選高股息30,19.59,-0.16,-0.81,09/07,46.4,70.2,63.5,71.4,73.9,70.0,54.6,57.7,27.5,16.6,,56.0
