排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,3591,艾笛森,22.6,-0.1,-0.44,09/02,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,6919,康霈*,88.1,-3.1,-3.4,09/02,-74.8,-78.0,-78.0,-78.0,-78.8,-81.9,-88.4,0.0,0.0,0.0
3,2834,臺企銀,17.25,0.15,0.88,09/02,-76.1,-77.3,-76.8,-75.9,-72.8,-64.4,-66.3,192.0,310.0,768.0
4,2704,國賓,45.15,0.15,0.33,09/02,-73.4,-73.4,-73.3,-73.2,-73.1,-69.9,-71.9,-59.9,-50.0,-9.72
5,3529,力旺,2395.0,-245.0,-9.28,09/02,-66.5,-73.4,-72.2,-71.9,-68.8,-36.5,-12.2,-77.0,95.7,-68.6
6,2059,川湖,13865.0,-285.0,-2.01,09/02,-33.3,-55.7,-65.6,-65.7,-69.3,-61.0,-73.9,-87.2,-88.5,-93.0
7,2106,建大,17.4,-0.05,-0.29,09/02,-66.0,-66.0,-65.8,-63.6,-59.8,-52.9,-56.8,-24.1,-23.1,-8.72
8,9925,新保,40.0,-0.05,-0.12,09/02,-65.0,-65.0,-65.0,-62.6,-60.7,-45.5,-48.3,-24.0,84.4,44.1
9,00902,中信電池及儲能,13.04,-0.37,-2.76,09/02,0.0,0.0,0.0,-59.5,-59.8,-59.9,-43.5,-44.3,-56.6,-47.4
10,2431,聯昌,10.2,-0.1,-0.97,09/02,-10.8,-53.8,-53.8,-58.4,-72.7,-86.5,-90.1,-97.6,-96.5,-97.8
11,3293,鈊象,708.0,-3.0,-0.42,09/02,-54.7,-56.9,-57.1,-57.5,-56.6,-59.5,-47.1,-47.6,-18.5,-52.3
12,2609,陽明,57.5,-0.1,-0.17,09/02,-37.3,-55.0,-55.9,-57.4,-63.6,-63.6,-87.0,-79.6,-85.7,-85.2
13,1101,台泥,24.8,-0.5,-1.98,09/02,-54.2,-57.1,-56.7,-56.3,-54.9,-53.2,-39.4,74.7,84.4,174.0
14,2886,兆豐金,49.0,0.5,1.03,09/02,-33.1,-49.9,-49.8,-52.2,-68.2,-58.3,4.14,32.5,-19.2,146.0
15,5464,霖宏,69.3,0.3,0.43,09/02,1.93,3.57,3.09,-52.0,-37.6,71.8,249.0,847.0,592.0,587.0
16,1326,台化,72.8,-1.5,-2.02,09/02,-44.1,-47.6,-51.7,-51.9,-47.9,-43.9,-66.1,-79.8,-88.5,-83.0
17,1815,富喬,131.0,2.0,1.55,09/02,5.43,-30.8,-34.2,-51.8,-62.7,-61.7,-64.7,-42.8,-10.6,-19.0
18,00407A,主動凱基台灣,9.78,-0.21,-2.1,09/02,-52.8,-52.2,-51.4,-51.6,-54.1,-55.4,,,,
19,1707,葡萄王,91.8,1.0,1.1,09/02,-50.4,-50.5,-49.9,-47.6,-43.4,-31.7,32.4,160.0,88.5,157.0
20,2603,長榮,234.5,-3.5,-1.47,09/02,-0.35,-12.9,-43.7,-47.1,-66.9,-78.9,-88.9,-85.7,-85.5,-88.4
21,4939,亞電,88.9,1.8,2.07,09/02,-20.9,-39.4,-41.4,-46.8,-38.4,-28.2,29.7,0.54,411.0,-39.6
22,7788,松川精密,316.0,-4.5,-1.4,09/02,-6.04,-44.2,-48.9,-44.9,-33.5,-23.5,289.0,,,
23,2455,全新,542.0,18.0,3.44,09/02,1.45,-10.4,-13.9,-44.1,-46.3,-29.9,-34.2,-61.6,-54.5,-9.78
24,2637,慧洋-KY,96.3,0.7,0.73,09/02,-0.38,-4.58,2.08,-41.7,21.8,42.5,-67.1,-74.6,-95.0,-88.3
25,1712,興農,41.05,0.9,2.24,09/02,-41.7,-42.5,-42.0,-40.3,-36.3,-22.8,33.5,277.0,229.0,269.0
26,1517,利奇,11.1,-0.05,-0.45,09/02,0.0,-1.46,-14.0,-38.8,-40.5,-48.3,-17.7,-16.3,38.9,-25.0
27,2421,建準,168.0,-9.0,-5.08,09/02,-36.1,-37.4,-39.6,-38.7,-40.4,-55.8,-50.3,40.0,205.0,89.8
28,3661,世芯-KY,4200.0,-75.0,-1.75,09/02,5.27,5.27,-36.9,-38.4,-53.9,-84.2,-85.3,-93.2,-83.7,-83.6
29,3703,欣陸,19.4,-0.15,-0.77,09/02,-43.2,-43.3,-41.7,-38.3,-33.7,-12.7,-22.7,82.6,58.8,74.3
30,6213,聯茂,536.0,-14.0,-2.55,09/02,-9.74,-22.8,-37.3,-38.2,-40.9,-44.6,-57.2,-44.7,-55.1,-69.3
31,1717,長興,80.8,-3.9,-4.6,09/02,-27.1,-31.9,-37.9,-37.8,-38.5,-53.9,-44.6,-20.9,56.1,-5.51
32,6169,昱泉,12.45,0.1,0.81,09/02,0.0,0.0,-37.5,-37.5,-37.5,-37.5,-92.3,-91.1,0.0,-72.2
33,00405A,主動富邦台灣龍耀,8.78,-0.15,-1.68,09/02,-25.3,-25.5,-25.5,-37.3,-36.8,-64.6,,,,
34,7744,崴寶,540.0,40.0,8.0,09/02,-2.78,-30.0,-34.0,-35.8,-47.4,-43.1,233.0,-2.78,,
35,00982A,主動群益台灣強棒,23.0,-0.34,-1.46,09/02,-0.3,-1.05,-2.58,-35.2,-36.9,-27.7,-36.2,63.3,49.7,169.0
36,00722B,群益投資級電信債,34.06,0.0,0.0,09/02,0.18,0.18,-35.0,-35.0,-34.4,-38.3,0.84,-9.96,-57.3,-38.4
37,3052,夆典,10.55,-0.05,-0.47,09/02,-16.5,-23.1,-34.4,-34.7,-46.6,-62.2,-72.5,-28.5,-18.5,-40.0
38,3702,大聯大,102.0,1.5,1.49,09/02,-13.9,-28.5,-34.3,-34.3,-33.5,-28.5,-69.6,14.6,-36.0,-0.61
39,2751,王座,51.7,0.1,0.19,09/02,0.0,-33.3,-33.3,-33.3,-33.3,-33.3,-33.3,0.0,,300.0
40,3324,雙鴻,1435.0,60.0,4.36,09/02,-18.4,-22.5,-25.6,-33.1,-30.7,-43.3,-49.0,243.0,-10.3,310.0
41,6547,高端疫苗,61.5,0.2,0.33,09/02,-14.5,-22.4,-27.5,-33.0,-39.6,-42.8,-33.0,-24.1,-22.0,68.9
42,5283,禾聯碩,52.4,0.2,0.38,09/02,0.27,0.27,-32.1,-32.8,-42.3,-51.9,-49.0,-25.4,3.92,-40.5
43,1301,台塑,66.8,-1.0,-1.47,09/02,-11.5,-22.6,-26.4,-31.8,-26.8,-41.8,-87.4,-91.1,-92.9,-92.5
44,00981A,主動統一台股增長,29.73,-0.64,-2.11,09/02,0.35,4.19,-6.58,-31.4,-51.5,-59.1,-80.6,-47.8,154.0,72.1
45,6581,鋼聯,108.5,0.0,0.0,09/02,0.0,0.0,0.0,-31.3,-31.3,-31.3,-31.3,-33.7,-54.0,-43.6
46,3374,精材,419.5,-2.0,-0.47,09/02,-21.9,-23.9,-24.2,-31.1,-28.7,68.1,-7.76,51.0,-61.0,-27.4
47,3287,廣寰科,37.6,-0.1,-0.27,09/02,-7.09,-7.09,-6.35,-30.6,-27.2,-47.8,-58.6,-62.7,-78.3,-64.5
48,1339,昭輝,43.2,-0.25,-0.58,09/02,2.33,2.33,2.33,-30.4,-29.9,-36.7,-42.7,-15.8,-17.0,-27.6
49,4532,瑞智,23.9,0.05,0.21,09/02,1.28,-28.5,-28.2,-30.1,-29.7,-38.3,-56.5,-65.5,-57.1,-70.3
50,5534,長虹,76.3,0.4,0.53,09/02,-21.9,-22.6,-22.4,-29.6,-28.0,-31.1,-43.7,105.0,48.8,119.0
51,1104,環泥,27.05,-0.05,-0.18,09/02,-30.3,-31.3,-31.1,-29.1,-24.1,-18.4,75.9,410.0,187.0,451.0
52,2743,山富,58.8,-0.2,-0.34,09/02,-0.55,-2.96,-28.2,-29.1,-31.4,-59.1,-64.7,-65.3,-44.3,-65.1
53,1583,程泰,48.25,0.0,0.0,09/02,0.0,0.0,0.0,-29.0,-29.0,-32.1,-8.43,65.2,-18.3,90.0
54,00881,國泰台灣科技龍頭,50.0,-1.05,-2.06,09/02,0.0,-1.0,-3.58,-28.2,-33.2,6.72,-27.1,-27.7,21.7,7.73
55,1605,華新,38.2,-0.55,-1.42,09/02,-25.4,-27.0,-27.1,-27.8,-30.9,-64.9,-53.2,-66.5,-43.2,-77.1
56,3693,營邦,642.0,18.0,2.88,09/02,1.51,-7.74,-16.1,-27.7,-41.3,-50.6,-43.2,-35.3,-33.9,-23.0
57,3492,長盛,19.15,-0.1,-0.52,09/02,0.0,0.0,-27.6,-27.6,-27.6,-34.7,-41.4,-27.6,12.1,-2.11
