排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,1101,台泥,24.45,-0.35,-1.41,09/02,-29869,-350085,-390185,-380116,-361591,-346161,-213059.0,115531.0,123746.0,141720.0
2,2834,臺企銀,17.1,-0.15,-0.87,09/02,-8348,-341592,-365473,-348920,-291854,-195096,-183774.0,68949.0,79263.0,84435.0
3,2884,玉山金,43.2,2.7,6.67,09/02,-32644,-87183,-106791,-91736,-79145,-49421,-110016.0,-104146.0,149962.0,-75483.0
4,2886,兆豐金,50.4,1.4,2.86,09/02,-4068,-31845,-59937,-60544,-109407,-90626,-2592.0,13754.0,-13291.0,29168.0
5,2609,陽明,57.8,0.3,0.52,09/02,-22190,-38388,-55510,-56066,-68232,-70026,-188758.0,-106011.0,-163029.0,-179380.0
6,00631L,元大台灣50正2,35.41,-0.52,-1.45,09/02,-10,-4030,-4230,-28436,-36796,-69308,-33855.0,296484.0,293101.0,296498.0
7,2880,華南金,43.45,0.45,1.05,09/02,-8001,-21148,-33079,-24837,-32237,14796,206608.0,301055.0,325572.0,291006.0
8,1326,台化,69.7,-3.1,-4.26,09/02,-2569,-18176,-20542,-24179,-20334,-19310,-37389.0,-78312.0,-152375.0,-99207.0
9,1815,富喬,120.0,-11.0,-8.4,09/02,-4225,-3177,-13277,-21825,-38835,-36412,-41754.0,-15219.0,-2425.0,-8995.0
10,1605,華新,37.6,-0.6,-1.57,09/02,-1142,-18533,-20055,-19976,-23083,-95149,-59289.0,-101724.0,-38937.0,-173799.0
11,1717,長興,76.8,-4.0,-4.95,09/02,-2272,-12571,-15265,-19065,-19795,-35004,-25410.0,-7324.0,9957.0,-3887.0
12,3293,鈊象,703.0,-5.0,-0.71,09/02,-2963,-15882,-17110,-17257,-16727,-18831,-12912.0,-9742.0,-2429.0,-14681.0
13,2324,仁寶,38.75,-0.95,-2.39,09/02,-1248,-4535,-11088,-16661,-29582,-53925,-161195.0,-387293.0,-61225.0,-264452.0
14,1802,台玻,58.6,-2.2,-3.62,09/02,1534,-13519,-14091,-14425,-16856,-9164,11806.0,58610.0,29079.0,-2047.0
15,00407A,主動凱基台灣,9.56,-0.22,-2.25,09/03,0,-15000,-14651,-14152,-15875,-16611,,,,
16,2382,廣達,335.0,-2.0,-0.59,09/02,-2590,-2764,-4440,-13989,-27936,-203072,-116013.0,-20252.0,-48891.0,-38222.0
17,6770,力積電,67.8,-2.6,-3.69,09/02,6587,-16767,-11945,-13906,-18910,-52426,-168524.0,83485.0,-29819.0,54697.0
18,2353,宏碁,31.25,-0.9,-2.8,09/02,-1076,-4705,-12192,-13456,-18967,-27231,-49215.0,-56566.0,45024.0,63025.0
19,00981A,主動統一台股增長,29.13,-0.6,-2.02,09/02,-1979,-1741,804,-12501,-71836,-94511,-289541.0,-63229.0,41966.0,26986.0
20,1216,統一,75.6,-1.0,-1.31,09/02,-1231,-8218,-9738,-12178,-50537,-117527,-112760.0,-43753.0,69671.0,-9567.0
21,00982A,主動群益台灣強棒,22.41,-0.59,-2.57,09/02,391,300,74,-12096,-17568,-10324,-15716.0,11615.0,9939.0,19213.0
22,2603,長榮,239.0,4.5,1.92,09/02,258,204,-1995,-12076,-21389,-52486,-124318.0,-91595.0,-89635.0,-115444.0
23,00632R,元大台灣50反1,10.0,0.09,0.91,09/02,0,-6608,-6602,-10634,-9771,-37912,-57654.0,-15597.0,7715.0,4008.0
24,2883,凱基金,35.9,0.4,1.13,09/02,-7023,-7457,-5815,-10220,-25595,-28491,-7.0,58379.0,8358.0,49234.0
25,2408,南亞科,477.5,-40.5,-7.82,09/02,-3326,-17217,-16970,-10157,-7905,-38746,13842.0,15135.0,-12698.0,20320.0
26,1504,東元,71.0,-1.6,-2.2,09/02,-1631,-4647,-8201,-9706,-15626,-38145,-380.0,451.0,31777.0,23625.0
27,2885,元大金,68.5,1.8,2.7,09/02,-1296,-10327,-10739,-9353,-4700,296,-25401.0,11484.0,898.0,12604.0
28,2106,建大,17.2,-0.2,-1.15,09/02,-851,-9441,-9418,-8918,-7458,-5786,-6635.0,-1401.0,-1327.0,-1273.0
29,2354,鴻準,63.7,-2.6,-3.92,09/02,-2884,-6534,-9678,-8868,-11867,-32693,-27669.0,-803.0,16644.0,2396.0
30,2002,中鋼,19.0,-0.05,-0.26,09/02,580,4063,-9940,-8519,-51637,-138736,-398856.0,-126174.0,-51271.0,-254363.0
31,2371,大同,27.6,-0.6,-2.13,09/02,-2342,-6333,-7490,-7839,-7985,-17059,-7520.0,58507.0,103171.0,77164.0
32,1301,台塑,65.7,-1.1,-1.65,09/02,-298,-2440,-5118,-7260,-5715,-12132,-111673.0,-167939.0,-214260.0,-202259.0
33,3703,欣陸,19.95,0.55,2.84,09/02,-701,-7256,-7296,-6395,-5374,-2195,-3216.0,3898.0,3193.0,2973.0
34,1712,興農,40.6,-0.45,-1.1,09/02,-982,-6537,-6723,-6390,-5518,-3506,695.0,5716.0,5413.0,4689.0
35,6919,康霈*,84.5,-3.6,-4.09,09/02,-48,-5217,-6217,-6217,-6496,-7937,-12719.0,0.0,0.0,0.0
36,1303,南亞,221.0,-16.5,-6.95,09/02,988,282,-1337,-6190,-4700,13107,28685.0,19881.0,-217953.0,-91288.0
37,9907,統一實,15.35,-0.15,-0.97,09/02,-471,-3510,-5115,-5856,-8599,-7073,-15403.0,23197.0,26184.0,19184.0
38,6282,康舒,43.2,-1.3,-2.92,09/02,-606,-5863,-6602,-5658,-2006,847,19587.0,17930.0,30650.0,-7833.0
39,2812,台中銀,19.45,0.05,0.26,09/02,-1665,-4457,-4813,-5243,-9485,19623,-53260.0,45073.0,81576.0,72780.0
40,00405A,主動富邦台灣龍耀,8.57,-0.21,-2.39,09/03,0,-5015,-5067,-5157,-8633,-18985,,,,
41,3702,大聯大,102.0,0.0,0.0,09/02,-306,-1792,-3972,-5102,-4907,-4057,-21306.0,1175.0,-5183.0,-363.0
42,3706,神達,91.5,-3.2,-3.38,09/02,-125,256,266,-4949,-11700,-27459,-7017.0,-23160.0,49632.0,-22410.0
43,1711,永光,41.55,-1.85,-4.26,09/02,-370,-1252,-4188,-4943,-3875,-6452,-8562.0,-4099.0,10353.0,-2964.0
44,2312,金寶,31.8,-1.35,-4.07,09/02,-468,-3423,-3763,-4869,-4962,-20681,10998.0,9703.0,39446.0,-63535.0
45,6269,台郡,65.0,-6.7,-9.34,09/02,-742,-4770,-5155,-4806,-6286,-10874,3318.0,9317.0,8150.0,8134.0
46,00881,國泰台灣科技龍頭,49.8,-0.2,-0.4,09/02,775,775,471,-4753,-12695,3638,-10369.0,-11568.0,5377.0,2940.0
47,2392,正崴,45.35,-0.15,-0.33,09/02,-644,-3984,-4172,-4642,-5399,-6112,-3757.0,-8597.0,-8487.0,-8744.0
48,2421,建準,164.5,-3.5,-2.08,09/02,95,-4104,-4351,-4565,-4961,-8731,-7777.0,2121.0,4990.0,3609.0
49,3034,聯詠,527.0,-16.0,-2.95,09/02,30,-1970,-1783,-4419,-5807,-4620,-24441.0,-34263.0,-9747.0,-26585.0
50,1102,亞泥,35.2,0.2,0.57,09/02,60,-5155,-4565,-4386,-21220,-21828,-24433.0,-58070.0,10990.0,-2656.0
51,2530,華建,19.55,0.3,1.56,09/02,-1556,-3303,-3362,-4278,-4596,-5331,-5881.0,3238.0,13252.0,8153.0
52,2377,微星,150.5,-4.5,-2.9,09/02,-930,-4008,-4922,-4263,-5117,-20470,-8309.0,14207.0,40206.0,31757.0
53,1104,環泥,27.8,0.75,2.77,09/02,-225,-4198,-4386,-4149,-3334,-2147,3495.0,7356.0,5960.0,7265.0
54,3714,富采,61.5,-0.5,-0.81,09/02,652,-2083,-2911,-4048,-5312,-8361,-18671.0,10009.0,13846.0,12864.0
55,3374,精材,400.0,-19.5,-4.65,09/02,-956,-3212,-3485,-4045,-3693,1614,-2059.0,2715.0,-12595.0,-3996.0
56,1319,東陽,81.4,-1.6,-1.93,09/02,-405,-1050,-2750,-3903,-5987,-13944,-22573.0,1495.0,8521.0,-1455.0
57,00929,復華台灣科技優息,28.89,-0.54,-1.83,09/02,790,-3775,-3775,-3877,-6895,1316,23531.0,8833.0,35329.0,16982.0
58,3481,群創,48.1,-0.95,-1.94,09/02,-4373,-1002,-5052,-3848,-4677,648,30882.0,53807.0,489555.0,387445.0
59,0056,元大高股息,54.5,-0.6,-1.09,09/02,50,-2350,-2735,-3845,-3636,-69191,-54683.0,-47510.0,52737.0,-103807.0
60,2610,華航,20.55,0.1,0.49,09/02,-1491,-1598,-3925,-3823,-7689,-2491,-31083.0,-86061.0,-106508.0,-135470.0
61,2474,可成,206.5,-4.5,-2.13,09/02,-1165,-2990,-3088,-3785,-4664,-5966,4892.0,-17587.0,1536.0,-14759.0
62,2441,超豐,113.5,-2.5,-2.16,09/02,-363,-1819,-3697,-3747,-3427,-2508,-10672.0,-5838.0,5740.0,-7501.0
63,9925,新保,39.7,-0.3,-0.75,09/02,-372,-3780,-3779,-3582,-3301,-1744,-2099.0,-581.0,841.0,190.0
64,6547,高端疫苗,61.8,0.3,0.49,09/02,45,-1360,-2343,-3568,-4897,-6161,-4105.0,-2628.0,-2331.0,3421.0
