股票代號,股票名稱,法人持股,上榜區塊,累積衰退
00400A,主動國泰動能高息,-58.018247334398524,"5日衰退,20日衰退,10日衰退,30日衰退",-2.2503703155949566
00401A,主動摩根台灣鑫收,-15.270483781668228,"5日衰退,20日衰退,10日衰退,30日衰退",-2.659968209405248
00403A,主動統一升級50,-38.90084468539411,"5日衰退,20日衰退",-0.5180495048138951
00404A,主動聯博動能50,-41.52196507330363,"5日衰退,20日衰退,10日衰退,30日衰退",-8.176476190987763
00405A,主動富邦台灣龍耀,-57.70279230536074,"5日衰退,20日衰退,30日衰退",-1.5751138405035547
00406A,主動中信台灣收益,-76.77588767479774,"5日衰退,20日衰退,10日衰退,30日衰退",-6.1557398713450056
00407A,主動凱基台灣,-63.26987051313994,"5日衰退,20日衰退,10日衰退",-1.9865016836175258
00408A,主動第一金優股息,23.87006696946138,5日衰退,-0.46307145682447626
00409A,主動復華全球50,-2.7956984724175915,"5日衰退,10日衰退",-1.6878336106172025
00410A,主動永豐科技趨勢,90.03403799566492,"5日衰退,20日衰退,10日衰退,30日衰退",-3.6357592844570945
0050,元大台灣50,-9.272326395248674,"5日衰退,20日衰退,10日衰退",-0.6605077100647492
0051,元大中型100,-5.762360000000001,"5日衰退,10日衰退",-0.49076000000000075
0052,富邦科技,-62.347768045481274,"5日衰退,20日衰退",-0.9108643069805922
0053,元大電子,-19.69698131197559,"5日衰退,20日衰退,10日衰退,30日衰退",-6.738386998799779
0055,元大MSCI金融,-11.66470042017782,"5日衰退,20日衰退,10日衰退,30日衰退",-2.721557981545269
0057,富邦摩台,-12.669227242960051,"5日衰退,20日衰退,10日衰退,30日衰退",-3.0124426981008483
006207,復華滬深,9.661462760865403,"5日衰退,20日衰退,10日衰退",-0.5950727551215778
00631L,元大台灣50正2,-52.3410642772676,5日衰退,-1.5169600292230712
00632R,元大台灣50反1,-21.36660576666062,"30日衰退,20日衰退",-4.838812267814138
00633L,富邦上証正2,46.60240576989577,"5日衰退,20日衰退,10日衰退,30日衰退",-3.5320790264033377
00635U,期元大S&P黃金,-60.436024037503124,"5日衰退,20日衰退,10日衰退,30日衰退",-1.1430980762825556
00637L,元大滬深300正2,65.85109940087075,"5日衰退,20日衰退,10日衰退,30日衰退",-3.3036382424511146
00640L,富邦日本正2,72.82133354105001,10日衰退,-1.7199423586228448
00641R,富邦日本反1,-17.411140286733588,5日衰退,-0.644824835471649
00646,元大S&P500,-24.528721913524617,"5日衰退,20日衰退,10日衰退,30日衰退",-0.5273804452972719
00648R,元大S&P500反1,10.76813943709352,10日衰退,-0.9095088584884508
00650L,復華香港正2,41.71432809483278,"5日衰退,20日衰退,10日衰退,30日衰退",-1.613522597521225
00652,富邦印度,10.681159990169576,20日衰退,-1.31831691802741
00655L,國泰中國A50正2,55.80583387970599,"5日衰退,30日衰退",-0.5423724076055052
00656R,國泰中國A50反1,9.792610404283538,"30日衰退,20日衰退",-3.6672078400550188
00657,國泰日經225,5.723341010034545,10日衰退,-0.950459121457893
00661,元大日經225,-4.693504802561367,"5日衰退,10日衰退",-0.5817331910352204
00662,富邦NASDAQ,-32.11148018130737,"5日衰退,20日衰退,10日衰退,30日衰退",-0.40679218125494643
00663L,國泰臺灣加權正2,-86.65140902764256,"5日衰退,20日衰退,10日衰退,30日衰退",-3.696016363336838
00664R,國泰臺灣加權反1,-10.120454455529492,"30日衰退,20日衰退",-5.92859808124658
00665L,富邦恒生國企正2,7.090050734247442,"5日衰退,20日衰退,10日衰退,30日衰退",-1.880423203467804
00666R,富邦恒生國企反1,4.159986803035302,"30日衰退,20日衰退",-2.1384513164775836
00668,國泰美國道瓊,-12.95052919951891,"30日衰退,10日衰退",-0.7598824001069087
00670L,富邦NASDAQ正2,-19.00083219910558,"5日衰退,20日衰退",-1.3872013740359037
00673R,期元大S&P原油反1,-64.02813482442872,"5日衰退,20日衰退,10日衰退,30日衰退",-1.8997174233455425
00675L,富邦臺灣加權正2,2.29888912106073,5日衰退,-1.3123283838146569
00676R,富邦臺灣加權反1,-30.732278273361146,30日衰退,-9.503851268531346
00678,群益那斯達克生技,-14.684126061689764,"5日衰退,20日衰退,30日衰退",-0.4710147518998653
00681R,元大美債20反1,27.92656044245457,10日衰退,-1.0863734527258337
