排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2712,遠雄來,14.25,-0.2,-1.38,09/11,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,
2,4502,健信,15.75,-0.05,-0.32,09/11,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,5227,立凱-KY,29.5,-0.35,-1.17,09/11,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0
4,00768B,復華20年美債,47.02,-0.3,-0.63,09/11,-86.0,-86.0,-86.0,-86.0,1.0,-22.3,-58.1,-58.1,-65.2,-89.6
5,00850,元大臺灣ESG永續,92.1,-1.15,-1.23,09/11,37.8,51.7,52.7,-85.9,-85.9,-85.9,-88.6,-92.5,-94.7,-94.5
6,00715L,期街口布蘭特正2,70.65,7.65,12.1,09/11,-21.7,-35.7,-35.7,-76.8,-82.1,-86.4,-82.2,-93.0,-97.6,-99.0
7,009802,富邦旗艦50,19.92,-0.35,-1.73,09/11,-9.14,-25.3,-36.4,-60.4,159.0,159.0,56.6,169.0,70.0,169.0
8,00799B,國泰A級醫療債,28.0,-0.15,-0.53,09/11,0.0,0.0,0.52,-59.9,-59.9,-67.8,-67.7,-73.5,-59.9,-74.4
9,00637L,元大滬深300正2,19.42,-0.28,-1.42,09/11,-58.0,-58.0,-58.0,-58.2,-57.6,-54.1,-45.7,-70.6,-61.3,-42.3
10,00633L,富邦上証正2,47.2,-0.7,-1.46,09/11,-57.0,-57.0,-57.0,-57.0,-57.0,-57.6,-46.5,-50.7,-60.8,-51.4
11,6751,智聯服務,41.0,0.0,0.0,09/11,-48.4,-48.4,-48.4,-48.4,-48.4,-48.4,-54.3,-48.4,,
12,2344,華邦電,171.5,-8.0,-4.46,09/11,-5.73,-24.7,-36.6,-46.0,-26.9,-18.1,-56.5,28.1,-2.47,90.4
13,1815,富喬,127.5,1.5,1.19,09/11,-4.23,-23.2,-19.8,-46.0,-71.7,-84.1,-84.5,-69.2,-76.2,-65.2
14,00693U,期街口S&P黃豆,24.0,0.27,1.14,09/11,-43.4,-43.4,-43.4,-43.4,-43.4,-43.4,-79.2,-79.6,-73.4,-68.9
15,5905,南仁湖,7.45,-0.04,-0.53,09/11,0.0,0.0,0.0,-42.9,-42.9,-94.9,-98.5,-99.8,-99.9,-99.9
16,00734B,台新JPM新興債,15.19,-0.05,-0.33,09/11,0.0,-41.4,-41.4,-41.4,-41.4,-50.9,-55.2,-60.6,-81.5,-61.1
17,9926,新海,49.4,-0.05,-0.1,09/11,-20.0,-20.0,-41.3,-41.3,-41.3,-41.3,-57.5,13.7,227.0,535.0
18,9908,大台北,28.95,-0.1,-0.34,09/11,0.0,0.0,-20.7,-39.8,-44.4,-59.2,-72.9,-37.1,-3.39,37.8
19,2845,遠東銀,13.7,0.25,1.86,09/11,-3.89,-3.53,-8.26,-38.9,-46.3,-45.4,-53.4,-9.93,54.9,61.6
20,4155,訊映,15.15,0.35,2.36,09/11,0.0,-16.5,-24.6,-37.1,-37.4,-42.5,-19.0,70.3,38.8,60.2
21,6023,元大期,84.9,0.5,0.59,09/11,-0.5,-17.2,-45.5,-35.6,-19.8,10.2,61.6,49.1,-15.8,26.6
22,00985A,主動野村台灣50,22.7,-0.31,-1.35,09/11,0.0,0.0,-35.1,-35.1,-35.1,-32.8,-45.0,-38.0,58.7,-33.3
23,1473,台南,19.9,-0.1,-0.5,09/11,-27.0,-29.6,-29.6,-33.2,-37.4,-37.6,-48.5,-54.2,-54.4,-51.5
24,2013,中鋼構,41.45,-0.4,-0.96,09/11,-10.6,-10.6,-11.3,-33.2,-32.6,-31.9,-46.0,0.8,-42.6,9.09
25,4420,光明,39.2,0.0,0.0,09/11,0.0,0.0,-21.4,-32.9,-40.9,-43.6,-38.0,-54.0,-68.5,-66.7
26,1301,台塑,64.6,-1.0,-1.52,09/11,-17.0,-19.5,-20.5,-32.8,-53.3,-57.1,-92.7,-95.1,-95.5,-95.2
27,6649,台生材,35.75,0.0,0.0,09/11,-32.4,-32.4,-32.4,-32.4,-32.4,-32.4,-32.4,-81.1,-63.2,-88.0
28,6757,台灣虎航,54.2,0.0,0.0,09/11,-2.6,-0.43,-0.79,-31.4,-28.1,-57.3,-79.8,-86.8,-76.4,-85.1
29,2820,華票,17.4,0.35,2.05,09/11,-1.86,-12.3,-16.8,-29.7,-24.6,-21.7,-5.89,87.2,45.5,97.6
30,2368,金像電,1030.0,-15.0,-1.44,09/11,-1.94,1.52,4.91,-29.6,28.6,137.0,136.0,-60.5,-40.0,-61.7
31,2062,橋椿,18.1,-0.2,-1.09,09/11,-27.8,-27.2,-27.1,-29.5,-29.6,-43.5,-62.4,-63.3,-74.1,-64.8
32,3017,奇鋐,3370.0,-90.0,-2.6,09/11,-2.37,-13.2,-17.9,-28.6,-38.0,-64.9,-71.3,56.2,-63.4,-24.4
33,00909,國泰數位支付服務,46.59,-1.22,-2.55,09/11,-5.27,-5.27,-28.9,-28.4,-55.0,-57.2,-55.7,-74.1,-48.6,-76.7
34,3052,夆典,10.4,-0.05,-0.48,09/11,-28.3,-28.3,-28.6,-28.3,-53.0,-72.9,-78.4,-46.6,-52.6,-57.0
35,4207,環泰,19.75,0.0,0.0,09/11,-28.1,-28.1,-28.1,-28.1,-28.6,-28.1,-47.1,0.69,37.0,1.74
36,8183,精星,28.65,-0.35,-1.21,09/11,-10.2,-20.4,-23.0,-27.1,-29.2,-47.6,-44.0,4.04,-51.6,-41.9
37,1326,台化,70.2,-1.1,-1.54,09/11,-13.7,-12.7,-14.9,-27.1,-67.6,-64.3,-73.9,-88.5,-92.4,-88.6
38,00892,富邦台灣半導體,41.41,-1.01,-2.38,09/11,0.0,0.0,0.0,-27.0,-27.0,-32.1,-12.9,58.0,-0.59,69.1
39,00695B,富邦美債7-10,34.06,-0.12,-0.35,09/11,0.0,0.0,0.0,-26.3,-26.3,0.0,0.0,0.0,-14.0,4.58
40,3272,東碩,13.95,-0.35,-2.45,09/11,-1.6,-1.6,-24.8,-26.1,-29.7,-40.0,-38.8,-25.7,-23.0,-28.2
41,3171,炎洲流通,59.6,-0.4,-0.67,09/11,-25.9,-25.9,-25.9,-25.9,-25.9,-30.7,-62.0,-0.31,68.7,-41.3
42,4552,力達-KY,15.7,-0.4,-2.48,09/11,-18.9,-18.9,-18.9,-25.7,-25.7,-25.7,-7.38,31.0,19.9,25.9
43,2408,南亞科,493.0,-22.0,-4.27,09/11,-7.99,-11.8,-19.1,-25.3,-41.2,-53.7,3.72,25.0,-26.7,23.7
44,00830,國泰費城半導體,81.35,-1.7,-2.05,09/11,-0.39,-0.02,-1.56,-24.6,-14.1,-13.0,-79.5,-75.6,-14.0,-39.2
45,2610,華航,20.4,0.2,0.99,09/11,-0.43,-0.3,-0.71,-24.5,-36.3,-43.1,-62.5,-90.0,-86.3,-88.4
46,1590,亞德客-KY,1285.0,-20.0,-1.53,09/11,-22.9,-24.2,-24.5,-24.3,-6.11,-41.7,56.6,123.0,34.5,-35.3
47,2596,綠意,36.05,0.8,2.27,09/11,-27.1,-26.8,-26.1,-24.3,-22.7,-22.7,-38.6,-23.9,37.8,-1.92
48,3653,健策,5765.0,-25.0,-0.43,09/11,-9.71,-11.6,-16.1,-24.1,-28.2,-59.2,-52.3,-59.8,0.15,-67.6
49,6210,慶生,17.85,0.1,0.56,09/11,0.0,0.0,0.0,-24.1,-24.1,-29.0,-31.2,-56.0,-46.3,-55.1
50,3443,創意,6120.0,-105.0,-1.69,09/11,-20.0,-20.5,-19.7,-23.9,-5.67,-17.6,48.0,47.3,-58.2,27.7
51,3693,營邦,663.0,-28.0,-4.05,09/11,-14.8,-17.7,-22.3,-23.2,-34.3,-58.1,-57.4,-54.1,-53.8,-39.7
52,2834,臺企銀,18.0,0.1,0.56,09/11,-12.9,-13.2,-17.4,-23.1,-84.7,-79.7,-75.2,-3.65,181.0,472.0
53,2734,易飛網,14.55,-0.05,-0.34,09/11,-22.7,-23.1,-23.1,-23.1,-23.8,-25.4,-39.3,-48.3,-43.6,-49.3
54,00735,國泰臺韓科技,104.25,-2.75,-2.57,09/11,-22.9,-22.8,-22.8,-22.8,-29.1,-22.4,62.5,295.0,2597.0,1400.0
55,8489,三貝德,21.9,-0.05,-0.23,09/11,-22.8,-22.8,-22.8,-22.8,-22.8,-22.8,-22.8,-4.0,-48.0,-14.3
56,00920,富邦ESG綠色電力,24.32,-0.38,-1.54,09/11,0.51,1.02,1.02,-22.7,-22.7,-22.7,-56.2,-65.1,-62.3,-62.6
57,2395,研華,674.0,15.0,2.28,09/11,5.15,5.82,-7.04,-22.5,-4.67,65.3,-79.7,-92.9,27.5,-68.0
58,3490,單井,41.55,0.7,1.71,09/11,-18.8,-19.7,-19.4,-22.5,-32.8,-53.6,-31.2,-1.05,63.0,-12.0
59,3167,大量,828.0,-20.0,-2.36,09/11,-5.07,-21.0,-22.1,-22.0,-19.5,16.3,109.0,50.2,-32.3,-12.5
60,9943,好樂迪,50.8,-0.2,-0.39,09/11,-0.23,0.0,-4.58,-21.9,-22.2,-21.8,-15.9,19.7,-7.01,2.1
61,1104,環泥,27.2,-0.05,-0.18,09/11,-1.14,-1.66,-4.17,-21.5,-46.9,-37.8,16.0,302.0,91.6,324.0
62,5403,中菲,92.8,0.1,0.11,09/11,-11.3,-11.3,-11.5,-21.5,-28.2,-47.5,-56.1,-32.8,192.0,58.0
63,2852,第一保,28.05,0.15,0.54,09/11,0.3,0.7,-12.9,-21.4,-15.9,-30.6,-50.7,-42.7,-53.2,-25.0
64,00642U,期元大S&P石油,33.49,1.8,5.68,09/11,-19.1,-19.1,-19.8,-21.1,-27.2,-19.4,-37.6,-45.2,78.5,40.5
65,2884,玉山金,46.3,1.35,3.0,09/11,4.48,11.4,22.6,-21.1,-57.9,-48.5,-59.0,-63.1,856.0,-53.5
66,6805,富世達,2150.0,-40.0,-1.83,09/11,-20.9,-21.6,-20.7,-20.9,-35.3,33.7,84.5,93.9,211.0,140.0
