代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2884,玉山金,45.55,2.0,4.59,09/08,1,4935,7.38,0.03,24,136925,12.9,0.77,2,978,0.81,0.01,5,53871,16.5,0.3
2301,光寶科,291.0,-8.0,-2.68,09/08,-2,-12657,-28.8,-0.55,16,16553,2.88,0.71,-2,-656,-1.49,-0.03,-2,-12972,-29.5,-0.56
2618,長榮航,42.45,0.35,0.83,09/08,1,4138,40.4,0.08,11,13329,6.43,0.25,-5,-875,-1.1,-0.02,1,3994,38.9,0.07
2887,台新新光金,42.8,1.7,4.14,09/08,1,3170,4.67,0.01,11,56141,7.34,0.22,-1,-11,-0.02,0.0,1,18272,26.9,0.07
1476,儒鴻,300.0,-6.0,-1.96,09/08,-2,-1100,-24.9,-0.4,8,435,4.62,0.16,-1,-6,-0.22,0.0,-2,-1056,-23.9,-0.38
2357,華碩,968.0,-31.0,-3.1,09/08,-2,-4810,-48.2,-0.65,8,5200,15.0,0.7,-2,-236,-2.36,-0.03,-2,-2373,-23.8,-0.32
2379,瑞昱,692.0,-12.0,-1.7,09/08,-9,-4122,-17.5,-0.8,8,2366,10.9,0.46,-1,-360,-7.45,-0.07,-2,-708,-9.3,-0.14
2382,廣達,328.0,-19.5,-5.61,09/08,-2,-14214,-29.0,-0.35,8,6419,4.79,0.16,-1,-183,-0.52,0.0,-1,-13423,-37.9,-0.33
2542,興富發,47.7,-0.3,-0.62,09/08,-3,-7093,-38.1,-0.33,8,14893,28.4,0.69,-1,-193,-4.78,-0.01,-2,-1024,-8.75,-0.05
2891,中信金,68.2,0.8,1.19,09/08,1,856,3.05,0.0,8,32470,11.4,0.17,-1,-147,-0.52,0.0,1,5988,21.3,0.03
