排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00673R,期元大S&P原油反1,10.06,-0.65,-6.07,122989,09/11,4541,4541,4521,4534,5504.0,6372.0,5921.0,-10146.0,6713.0,6628.0
2,6173,信昌電,290.0,-5.0,-1.69,59857,09/11,2033,2203,2594,2877,2985.0,2959.0,2966.0,3217.0,3370.0,2466.0
3,6179,亞通,35.75,-2.45,-6.41,22179,09/11,-171,1339,1824,1991,2040.0,2350.0,2328.0,-1208.0,2026.0,2149.0
4,9958,世紀鋼,90.1,-1.3,-1.42,792,09/11,65,62,160,1800,3286.0,5193.0,5155.0,5156.0,5088.0,5113.0
5,3624,光頡,124.5,11.0,9.69,64877,09/11,1380,1544,1574,1585,1681.0,1676.0,1455.0,1733.0,1751.0,1509.0
6,3481,群創,47.7,-1.65,-3.34,139161,09/11,2789,2469,2498,1294,2620.0,1654.0,-9120.0,-19014.0,5221.0,-1850.0
7,2882,國泰金,110.5,0.0,0.0,15394,09/11,-7,-26,-66,1159,1224.0,1266.0,1229.0,1160.0,289.0,544.0
8,2481,強茂,150.0,-4.5,-2.91,27273,09/11,463,790,951,1136,977.0,1238.0,989.0,1194.0,1315.0,1352.0
9,6533,晶心科,232.5,-13.5,-5.49,1126,09/11,40,290,308,817,768.0,762.0,788.0,784.0,705.0,796.0
10,2338,光罩,47.75,2.1,4.6,67315,09/11,469,789,809,801,844.0,766.0,830.0,-4361.0,-1241.0,620.0
11,6949,沛爾生醫*-創,53.0,-5.8,-9.86,13619,09/11,714,745,730,756,756.0,752.0,755.0,751.0,755.0,671.0
12,2303,聯電,140.5,-2.0,-1.4,120877,09/11,-456,-225,415,733,571.0,3242.0,3112.0,4026.0,4646.0,4644.0
13,5314,世紀*,42.15,-4.65,-9.94,22142,09/11,-229,458,511,663,787.0,7051.0,6864.0,6975.0,4515.0,6871.0
14,1815,富喬,127.5,1.5,1.19,44556,09/11,207,389,653,653,-1651.0,-54.0,412.0,-686.0,-15142.0,-4258.0
15,3441,聯一光,166.0,15.0,9.93,23116,09/11,498,506,648,606,393.0,1259.0,1661.0,1870.0,1862.0,1835.0
16,00642U,期元大S&P石油,33.49,1.8,5.68,7943,09/11,274,349,387,559,902.0,1007.0,-812.0,-546.0,1636.0,1642.0
17,3016,嘉晶,109.5,-0.5,-0.45,19649,09/11,48,555,546,551,590.0,394.0,469.0,496.0,364.0,237.0
18,3055,蔚華科,154.5,-5.5,-3.44,11742,09/11,316,475,489,531,560.0,474.0,588.0,585.0,564.0,443.0
19,6770,力積電,70.7,-2.8,-3.81,131561,09/11,-972,-302,-330,514,583.0,-6335.0,-2454.0,-2918.0,-1147.0,-16527.0
20,00991A,主動復華未來50,17.36,-0.38,-2.14,54896,09/11,450,413,325,506,489.0,315.0,768.0,1669.0,,1747.0
21,2305,全友,41.05,2.55,6.62,57982,09/11,17,416,459,499,527.0,515.0,509.0,585.0,590.0,596.0
22,5425,台半,86.1,-3.2,-3.58,5696,09/11,425,517,503,469,938.0,1095.0,644.0,1172.0,1136.0,1146.0
23,3532,台勝科,423.0,13.0,3.17,7432,09/11,181,185,345,409,484.0,957.0,998.0,953.0,1079.0,1075.0
24,8227,巨有科技,239.0,21.5,9.89,5748,09/11,171,325,398,407,400.0,409.0,399.0,414.0,335.0,412.0
25,2618,長榮航,42.35,0.55,1.32,17080,09/11,418,389,404,391,584.0,762.0,1197.0,1132.0,921.0,1149.0
26,6669,緯穎,2310.0,-35.0,-1.49,1897,09/11,17,97,160,350,1870.0,1846.0,1866.0,1825.0,1786.0,1794.0
27,3718,中光電投控,63.1,-2.5,-3.81,5438,09/11,-17,-45,-52,316,,,,,,
28,2615,萬海,112.0,1.5,1.36,27657,09/11,34,338,456,281,370.0,1404.0,1497.0,-1045.0,-1362.0,-1069.0
29,9914,美利達,69.7,-7.7,-9.95,5895,09/11,263,261,264,269,263.0,174.0,225.0,232.0,226.0,219.0
30,6994,富威電力,29.35,-3.25,-9.97,2234,09/11,295,293,296,268,246.0,238.0,260.0,307.0,304.0,217.0
31,6538,倉和,368.0,29.5,8.71,982,09/11,-203,-122,21,258,428.0,214.0,845.0,851.0,851.0,851.0
32,8358,金居,485.0,-36.0,-6.91,14698,09/11,400,332,344,236,223.0,475.0,466.0,-1025.0,-11693.0,-3294.0
33,2468,華經,35.8,3.25,9.98,4234,09/11,191,194,201,213,196.0,218.0,165.0,148.0,-17.0,201.0
34,8473,山林水,38.3,-1.3,-3.28,892,09/11,0,7,135,209,192.0,-34.0,-725.0,203.0,206.0,206.0
