排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,5310,天剛,25.45,-0.05,-0.2,52,09/23,46.8,134.0,1625.0,2660.0,2660.0,2660.0,,,,
2,00949,復華日本龍頭,22.19,0.08,0.36,630,09/23,4.37,824.0,824.0,2001.0,2383.0,1631.0,3011.0,1572.0,928.0,1281.0
3,009812,野村日本東證,13.04,0.01,0.08,149,09/23,400.0,400.0,400.0,400.0,400.0,400.0,100.0,-84.1,-95.4,-77.8
4,5903,全家,186.0,1.0,0.54,36,09/23,68.4,191.0,327.0,814.0,814.0,700.0,392.0,256.0,82.9,178.0
5,3226,龍鋒,58.2,0.2,0.34,34,09/23,50.0,50.0,200.0,200.0,-57.1,200.0,200.0,-66.7,-86.4,-82.4
6,2030,彰源,27.65,0.4,1.47,26838,09/23,55.0,163.0,166.0,216.0,151.0,77.6,143.0,263.0,512.0,368.0
7,5013,強新,32.5,0.2,0.62,121,09/23,-21.4,-2.22,132.0,132.0,91.3,529.0,780.0,1000.0,-4.35,340.0
8,00930,永豐ESG低碳高息,23.96,-0.03,-0.13,2852,09/23,-5.26,67.5,114.0,553.0,1736.0,854.0,3255.0,590.0,128.0,258.0
9,00857B,永豐20年美公債,22.18,0.05,0.23,885,09/23,-51.6,106.0,106.0,106.0,8.82,-30.8,-73.0,-83.1,-95.6,-93.3
10,00922,國泰台灣領袖50,43.79,0.08,0.18,6906,09/23,34.4,14.2,102.0,83.6,51.7,121.0,98.7,-40.8,140.0,218.0
11,00668,國泰美國道瓊,60.35,-0.15,-0.25,300,09/23,0.0,0.0,100.0,100.0,100.0,,-55.6,-50.0,-63.6,-96.7
12,00771,元大US高息特別股,15.07,-0.02,-0.13,17,09/23,0.0,100.0,100.0,100.0,100.0,100.0,100.0,,0.0,100.0
13,00912,中信臺灣智慧50,36.65,0.13,0.36,296,09/23,0.0,100.0,100.0,-62.5,-60.0,-50.0,-84.6,-86.7,-64.7,-79.3
14,6183,關貿,91.2,0.1,0.11,7,09/23,0.0,0.0,100.0,100.0,100.0,-55.6,-55.6,-60.0,-87.1,-75.0
15,6615,慧智,34.0,0.3,0.89,11,09/23,100.0,100.0,100.0,100.0,100.0,0.0,-90.9,,,
16,0050,元大台灣50,112.45,0.6,0.54,58059,09/23,-10.6,-11.2,92.9,260.0,279.0,255.0,412.0,401.0,1057.0,663.0
17,6934,心誠鎂,74.5,1.5,2.05,96,09/23,15.6,39.2,91.9,249.0,327.0,1046.0,,,,
18,00926,凱基全球菁英55,26.8,0.1,0.37,608,09/23,0.0,90.9,90.9,90.9,0.0,0.0,-19.2,-90.0,-74.1,-91.9
19,7792,安葆,415.5,37.5,9.92,2622,09/23,27.7,75.0,84.9,121.0,97.4,107.0,,,,
20,3467,台灣精材,86.5,1.7,2.0,878,09/23,5.7,43.7,76.4,237.0,453.0,537.0,103.0,407.0,,766.0
21,00696B,富邦美債20年,27.97,0.08,0.29,2134,09/23,71.4,71.4,71.4,-39.6,-39.6,-39.6,-33.3,-53.8,-79.2,-72.3
22,7810,捷創科技,234.5,8.0,3.53,424,09/23,68.8,75.3,68.8,68.8,133.0,155.0,,,,
23,00939,統一台灣高息動能,24.23,-0.07,-0.29,2434,09/23,-3.16,33.1,62.0,-0.92,61.2,115.0,356.0,246.0,-11.1,58.4
24,5604,中連,31.0,0.0,0.0,16,09/23,10.0,22.2,57.1,57.1,57.1,-21.4,83.3,-87.1,-90.4,-90.0
25,6526,達發,840.0,76.0,9.95,4748,09/23,38.7,55.6,56.7,78.6,75.4,81.6,34.0,76.0,98.9,103.0
26,00911,兆豐洲際半導體,57.15,1.35,2.42,482,09/23,14.7,52.4,54.4,49.2,46.7,55.8,153.0,2100.0,851.0,1035.0
