股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,3.97,"20日,5日"
00401A,主動摩根台灣鑫收,7.31,"20日,5日"
0050,元大台灣50,7.6598160868601814,"20日,5日,120日,60日"
0055,元大MSCI金融,1.83,"20日,5日"
00631L,元大台灣50正2,0.829627698187,5日
00634R,富邦上証反1,8.71,"20日,5日,60日"
00642U,期元大S&P石油,4.35,120日
00647L,元大S&P500正2,5.764389027431422,"20日,5日"
00651R,復華香港反1,2.24,20日
00657,國泰日經225,8.04,"20日,5日"
00661,元大日經225,6.698537886872999,"20日,5日,120日,60日"
00663L,國泰臺灣加權正2,1.79,5日
00666R,富邦恒生國企反1,8.36,120日
00668,國泰美國道瓊,2.52,5日
00674R,期元大S&P黃金反1,7.85,"120日,60日"
00675L,富邦臺灣加權正2,2.33,5日
00681R,元大美債20反1,16.92,120日
00683L,期元大美元指正2,18.99,"5日,120日,60日"
00688L,國泰20年美債正2,2.13,5日
00689R,國泰20年美債反1,36.71,"20日,120日,60日"
00693U,期街口S&P黃豆,2.21,20日
00700,富邦恒生國企,4.73,"20日,5日"
00708L,期元大S&P黃金正2,2.3737540089055806,5日
00714,群益道瓊美國地產,7.01,"20日,5日,120日,60日"
00715L,期街口布蘭特正2,4.0,120日
00730,富邦臺灣優質高息,4.7580049700178275,"20日,120日,60日"
00731,復華富時高息低波,10.47149377593361,"5日,120日,60日"
00733,富邦臺灣中小,7.042008912099452,"20日,120日,60日"
00735,國泰臺韓科技,7.282515152399576,"5日,120日,60日"
00736,國泰新興市場,17.71,20日
00739,元大MSCI A股,1.52,5日
00763U,期街口道瓊銅,4.26,"20日,120日"
00830,國泰費城半導體,5.351336404865422,"20日,5日,60日"
00852L,國泰美國道瓊正2,6.33,5日
00865B,國泰US短期公債,1.87,"20日,5日"
00875,國泰網路資安,6.53,"20日,120日,60日"
00893,國泰智能電動車,1.2739252165097443,5日
00895,富邦未來車,1.3039528054263365,5日
00897,富邦基因免疫生技,4.11,"20日,60日"
00898,國泰基因免疫革命,3.89,"20日,5日,120日,60日"
00900,富邦特選高股息30,3.0536049128206617,60日
00907,永豐優息存股,5.56,"20日,5日,120日,60日"
00908,富邦入息REITs+,6.41,"20日,5日,120日,60日"
00909,國泰數位支付服務,4.38,"20日,5日,60日"
00910,第一金太空衛星,6.9,"20日,5日,120日,60日"
00912,中信臺灣智慧50,2.96,60日
00913,兆豐台灣晶圓製造,4.25,"5日,120日,60日"
00917,中信特選金融,3.25,"20日,60日"
00920,富邦ESG綠色電力,4.94,"20日,60日"
00922,國泰台灣領袖50,20.48,"20日,60日"
00927,群益半導體收益,2.73,60日
00930,永豐ESG低碳高息,5.19,"120日,60日"
00932,兆豐永續高息等權,3.79,"120日,60日"
00935,野村臺灣新科技50,6.044479865217536,"5日,120日"
00936,台新永續高息中小,9.02,"20日,120日,60日"
00941,中信上游半導體,1.88,5日
00943,兆豐電子高息等權,30.45,"20日,120日,60日"
