排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (萬元),2日 增減 (萬元),3日 增減 (萬元),5日 增減 (萬元),10日 增減 (萬元),1個月 增減 (萬元),3個月 增減 (萬元),半年 增減 (萬元),1年 增減 (萬元),今年 增減 (萬元)
1,6488,環球晶,948.0,-2.0,-0.21,09/24,69891.0,332198.0,560695.0,903371,1226793,2168032.0,2013644.0,1388622.0,1428338.0,1690685.0
2,1303,南亞,238.0,10.5,4.62,09/24,91326.0,251218.0,420235.0,712661,1008348,736013.0,1430211.0,1095388.0,36329.0,575982.0
3,4958,臻鼎-KY,475.5,2.5,0.53,09/24,253194.0,607750.0,725102.0,583169,560831,530986.0,286118.0,891099.0,62884.0,903253.0
4,7769,鴻勁,5670.0,-305.0,-5.1,09/24,67476.0,165568.0,256009.0,507441,569440,555444.0,527864.0,475197.0,,
5,3443,創意,8525.0,140.0,1.67,09/24,-40342.0,45136.0,50160.0,408328,537029,709170.0,429193.0,894607.0,682225.0,877358.0
6,3081,聯亞,2700.0,20.0,0.75,09/24,-1332.0,100768.0,195432.0,364332,416432,271695.0,884997.0,866977.0,669483.0,733000.0
7,2368,金像電,1105.0,-35.0,-3.07,09/24,135691.0,160878.0,188748.0,268940,353705,524494.0,615815.0,-539080.0,-315584.0,-324796.0
8,2887,台新新光金,42.5,-0.45,-1.05,09/24,-1019.0,30724.0,98052.0,196627,260000,546427.0,1038530.0,1064449.0,1399870.0,1065703.0
9,0050,元大台灣50,112.4,-0.05,-0.04,09/24,185328.0,187807.0,194547.0,193692,388810,323674.0,746634.0,881183.0,726768.0,1007317.0
10,2357,華碩,953.0,-5.0,-0.52,09/24,4672.0,27150.0,50340.0,182082,498577,371589.0,-2024158.0,-2338586.0,266684.0,-1145125.0
11,3450,聯鈞,513.0,-7.0,-1.35,09/24,25661.0,47081.0,102770.0,175989,260742,114653.0,166422.0,-84995.0,-195031.0,-196605.0
12,2376,技嘉,361.5,-3.5,-0.96,09/24,36359.0,86533.0,118521.0,163920,245335,365524.0,533911.0,339481.0,1118377.0,815816.0
13,6446,藥華藥,1155.0,-20.0,-1.7,09/24,19644.0,2184.0,47400.0,163526,377990,735508.0,817389.0,712474.0,19986.0,235127.0
14,3026,禾伸堂,810.0,42.0,5.47,09/24,-6720.0,-5401.0,46989.0,145692,273082,408426.0,804515.0,774591.0,779935.0,752945.0
15,6147,頎邦,213.5,-1.0,-0.47,09/24,14852.0,44852.0,72093.0,145472,164010,208767.0,-191763.0,-88856.0,-93480.0,-50380.0
16,3034,聯詠,543.0,-2.0,-0.37,09/24,23831.0,42889.0,63609.0,124989,156290,-188183.0,-973272.0,-1612279.0,-659022.0,-1276781.0
17,8028,昇陽半導體,269.0,11.0,4.26,09/24,23030.0,52499.0,79915.0,121604,135786,142084.0,166823.0,56942.0,21831.0,-94200.0
18,3529,力旺,3230.0,-75.0,-2.27,09/24,31418.0,103540.0,101724.0,116252,109523,-527000.0,-18486.0,-1432733.0,-514218.0,-1018151.0
19,6510,精測,3310.0,-165.0,-4.75,09/24,23307.0,45905.0,97975.0,113717,86203,280366.0,274447.0,228038.0,8098.0,12232.0
20,3167,大量,949.0,59.0,6.63,09/24,6773.0,21322.0,34884.0,106325,87443,52299.0,210058.0,187409.0,113027.0,143256.0
21,3491,昇達科,1555.0,-10.0,-0.64,09/24,7099.0,12076.0,43727.0,83723,103997,286093.0,381184.0,693929.0,392598.0,636412.0
22,3406,玉晶光,901.0,-4.0,-0.44,09/24,-179.0,25079.0,44283.0,80578,102520,30904.0,118875.0,58859.0,85207.0,60824.0
23,2383,台光電,5050.0,30.0,0.6,09/24,72191.0,85191.0,88150.0,78407,105540,52710.0,38726.0,-531036.0,-781406.0,-639300.0
24,3017,奇鋐,3555.0,85.0,2.45,09/24,353.0,2112.0,40670.0,76505,34633,-290122.0,-1226841.0,95184.0,-481201.0,-183068.0
25,6805,富世達,2530.0,-70.0,-2.69,09/24,38498.0,54316.0,65155.0,76000,-194394,-258127.0,77482.0,124328.0,192491.0,155889.0
26,2313,華通,222.5,-1.5,-0.67,09/24,-12428.0,-7194.0,2651.0,67486,202471,313406.0,983259.0,830687.0,1115943.0,1055836.0
27,6223,旺矽,5415.0,-205.0,-3.65,09/24,-7634.0,21133.0,29085.0,66260,185308,210225.0,670596.0,1228857.0,1173039.0,1059317.0
28,3533,嘉澤,1690.0,0.0,0.0,09/24,10166.0,41758.0,49959.0,66149,125505,91696.0,363265.0,-332926.0,-337087.0,-219628.0
29,3260,威剛,378.0,-5.0,-1.31,09/24,33312.0,69926.0,77269.0,59680,60238,-182844.0,-324531.0,508364.0,644613.0,409669.0
30,8996,高力,1530.0,-10.0,-0.65,09/24,-3643.0,-4271.0,56999.0,59532,51736,602858.0,853365.0,818426.0,689011.0,825929.0
31,4919,新唐,136.0,2.0,1.49,09/24,19384.0,38254.0,52157.0,59374,64861,32924.0,10012.0,-61387.0,-33158.0,-22872.0
32,3363,上詮,652.0,9.0,1.4,09/24,6564.0,38885.0,45148.0,58444,104358,141552.0,148995.0,507422.0,480820.0,472476.0
33,5871,中租-KY,107.0,-1.0,-0.93,09/24,12953.0,33814.0,51404.0,58345,43618,60812.0,-13135.0,757070.0,515546.0,437880.0
34,2002,中鋼,18.65,0.0,0.0,09/24,5080.0,20661.0,36782.0,56015,114645,65587.0,-322058.0,-211840.0,-36130.0,-433657.0
35,2360,致茂,2295.0,-30.0,-1.29,09/24,-11026.0,17025.0,11149.0,53997,-17468,-42675.0,-121357.0,-450972.0,-416709.0,-678559.0
36,2542,興富發,39.5,-0.05,-0.13,09/24,7968.0,12018.0,26212.0,51622,84527,91200.0,153093.0,255039.0,348443.0,256272.0
37,2884,玉山金,45.6,0.0,0.0,09/24,-52423.0,-23709.0,-18640.0,50511,164267,-353082.0,-478702.0,-504776.0,307964.0,-310461.0
38,2464,盟立,195.5,0.5,0.26,09/24,5998.0,10536.0,21104.0,49248,89539,119911.0,49263.0,72128.0,24415.0,26750.0
39,6683,雍智科技,1520.0,-35.0,-2.25,09/24,1072.0,6417.0,22862.0,48324,52825,87122.0,60144.0,108784.0,83097.0,102890.0
40,6515,穎崴,5850.0,-145.0,-2.42,09/24,20467.0,-17679.0,-19957.0,47013,130329,243094.0,294931.0,-237773.0,-259445.0,-197054.0
41,5347,世界,170.5,-2.5,-1.45,09/24,6568.0,12659.0,31084.0,42487,48712,-13553.0,-58813.0,-166453.0,-246364.0,-244969.0
42,5289,宜鼎,1305.0,0.0,0.0,09/24,10923.0,19915.0,23846.0,41163,61208,250698.0,121625.0,441435.0,354513.0,341006.0
43,5274,信驊,19835.0,-445.0,-2.19,09/24,10012.0,16083.0,24656.0,40329,39106,51144.0,-38890.0,-407530.0,-517010.0,-778386.0
44,2881,富邦金,150.0,-3.0,-1.96,09/24,-8278.0,14791.0,217.0,39698,106728,386120.0,-249955.0,-1637653.0,-1561231.0,-1325567.0
45,0056,元大高股息,56.65,0.05,0.09,09/24,8838.0,31965.0,35714.0,39101,-183466,-238791.0,-457413.0,-635068.0,-179250.0,-756901.0
46,4763,材料*-KY,46.1,-0.3,-0.65,09/24,7669.0,18462.0,28863.0,37520,53750,55217.0,42359.0,-11046.0,41618.0,-1568.0
47,2481,強茂,174.5,1.5,0.87,09/24,4302.0,9501.0,14869.0,36929,4212,221208.0,284402.0,216102.0,111823.0,3346.0
48,2801,彰銀,27.75,-0.1,-0.36,09/24,-5360.0,7761.0,11702.0,36879,64121,121414.0,149990.0,191081.0,204496.0,187526.0
49,6139,亞翔,753.0,17.0,2.31,09/24,14123.0,1670.0,12574.0,35936,93560,182634.0,651831.0,629745.0,597994.0,630195.0
50,2603,長榮,243.0,0.0,0.0,09/24,9756.0,14996.0,29531.0,35031,36395,-403702.0,-2704551.0,-1638370.0,-2013377.0,-2404358.0
51,5904,寶雅*,69.3,-1.5,-2.12,09/24,-34.8,5999.0,17391.0,35027,73940,140767.0,220446.0,216463.0,214986.0,205557.0
52,3374,精材,449.0,-23.0,-4.87,09/24,-809.0,27478.0,12879.0,34928,6978,-213113.0,14397.0,15489.0,-137078.0,-96373.0
53,1709,和益,43.5,-4.8,-9.94,09/24,7241.0,15751.0,21186.0,34592,44409,47232.0,48088.0,48318.0,47522.0,48351.0
54,2303,聯電,154.0,-6.0,-3.75,09/24,-7464.0,13502.0,4877.0,32357,232069,316963.0,-1221070.0,-6412682.0,-9037853.0,-6895986.0
55,2493,揚博,191.0,-6.0,-3.05,09/24,1793.0,5505.0,7525.0,31872,32896,42963.0,44285.0,47603.0,47749.0,18989.0
56,5536,聖暉*,902.0,9.0,1.01,09/24,446.0,28018.0,33815.0,31133,15957,23655.0,-274174.0,-427331.0,669.0,-276784.0
57,4966,譜瑞-KY,572.0,8.0,1.42,09/24,7337.0,12182.0,18519.0,29111,35798,51984.0,111022.0,-124444.0,79004.0,46887.0
58,3045,台灣大,122.5,-0.5,-0.41,09/24,-9047.0,4730.0,26348.0,27245,49499,66389.0,-186783.0,-226120.0,30158.0,-325887.0
59,6830,汎銓,540.0,-5.0,-0.92,09/24,10393.0,17095.0,18702.0,26839,29915,41676.0,57759.0,68260.0,59712.0,69457.0
60,8112,至上,83.5,0.9,1.09,09/24,-5563.0,409.0,15047.0,26327,43083,82275.0,-11329.0,138526.0,-44546.0,-127227.0
61,3293,鈊象,761.0,32.0,4.39,09/24,-1368.0,-12645.0,-9815.0,25392,-15209,-1271993.0,-1242496.0,-735412.0,-327461.0,-1086914.0
62,1815,富喬,116.0,-4.0,-3.33,09/24,10265.0,22270.0,3692.0,25086,131458,-333487.0,-392682.0,-223650.0,-348187.0,-155626.0
63,2059,川湖,12350.0,-40.0,-0.32,09/24,1240.0,4983.0,19256.0,24362,-3336,-442657.0,-351719.0,-794850.0,-920366.0,-1113005.0
64,2891,中信金,68.5,-0.4,-0.58,09/24,-3080.0,2500.0,-21480.0,23331,28807,193389.0,109293.0,278468.0,516747.0,692423.0
65,5483,中美晶,188.5,4.0,2.17,09/24,22898.0,88103.0,70776.0,22166,42502,131763.0,683287.0,650797.0,582042.0,581834.0
66,6584,南俊國際,544.0,2.0,0.37,09/24,2538.0,4838.0,10151.0,21843,25878,32330.0,30532.0,49061.0,40025.0,46363.0
67,2337,旺宏,117.0,-2.0,-1.68,09/24,-5877.0,-12914.0,-13418.0,20860,188129,190654.0,310669.0,214729.0,-456072.0,-450333.0
68,3481,群創,49.55,-0.05,-0.1,09/24,-17528.0,29643.0,-11650.0,20142,-21283,-21663.0,762018.0,572807.0,1697152.0,1441170.0
69,2486,一詮,234.0,2.0,0.86,09/24,-4687.0,-3142.0,-2431.0,19812,48251,75271.0,191898.0,208769.0,7710.0,-36317.0
70,6531,愛普*,993.0,6.0,0.61,09/24,10629.0,25358.0,23553.0,17649,113795,72714.0,62278.0,93434.0,88029.0,94619.0
71,2324,仁寶,36.5,-0.3,-0.82,09/24,-3332.0,-722.0,4413.0,16392,4873,-69867.0,-456502.0,-1603034.0,-572479.0,-1213039.0
72,00878,國泰永續高股息,34.88,-0.21,-0.6,09/24,5860.0,6081.0,8735.0,15654,28852,-74577.0,51698.0,176843.0,132033.0,158576.0
73,1802,台玻,58.4,0.8,1.39,09/24,3223.0,7489.0,10675.0,15165,14845,-69990.0,65187.0,89081.0,5515.0,-23615.0
74,8110,華東,49.0,-0.7,-1.41,09/24,1847.0,3506.0,10660.0,14799,16168,14487.0,19537.0,35045.0,33180.0,39447.0
75,2489,瑞軒,40.8,-0.25,-0.61,09/24,4893.0,8436.0,13693.0,14519,22338,15678.0,62801.0,77350.0,,149304.0
76,3624,光頡,140.0,6.0,4.48,09/24,2842.0,3179.0,3966.0,14079,35842,37982.0,38152.0,35698.0,40391.0,27128.0
77,1722,台肥,41.3,-0.45,-1.08,09/24,3699.0,7309.0,9149.0,14057,30758,9772.0,27061.0,45117.0,91248.0,66561.0
78,8064,東捷,139.0,6.0,4.51,09/24,360.0,872.0,2532.0,13814,24129,51268.0,77332.0,98975.0,80162.0,88645.0
79,3163,波若威,653.0,-10.0,-1.51,09/24,-4432.0,236.0,6311.0,13802,13285,65541.0,232200.0,459160.0,284549.0,428355.0
80,7610,聯友金屬-創,1830.0,5.0,0.27,09/24,1451.0,-779.0,-5338.0,13644,51520,35173.0,57089.0,,,
81,3706,神達,78.5,-0.1,-0.13,09/24,2774.0,8293.0,11792.0,13558,76385,-12216.0,-28225.0,28146.0,32486.0,-144545.0
82,4991,環宇-KY,463.5,16.0,3.58,09/24,3123.0,3577.0,16716.0,13142,47279,116221.0,234237.0,234512.0,192393.0,230432.0
83,2388,威盛,70.1,-0.7,-0.99,09/24,1517.0,6350.0,7839.0,13071,18584,22040.0,-4749.0,-25808.0,-28776.0,-32085.0
84,7751,竑騰,1515.0,80.0,5.57,09/24,1344.0,1771.0,4084.0,12923,19483,26023.0,42968.0,44495.0,,41575.0
85,2892,第一金,39.5,-0.35,-0.88,09/24,-14563.0,-1522.0,4587.0,12773,12651,-7217.0,-23409.0,17292.0,80.2,10324.0
86,00919,群益台灣精選高息,31.83,-0.23,-0.72,09/24,79.6,3771.0,3771.0,12611,124429,158925.0,87858.0,-53740.0,-5100.0,-37512.0
87,3019,亞光,135.0,0.0,0.0,09/24,12995.0,14448.0,11249.0,12572,24937,-7057.0,24707.0,-82204.0,-114075.0,-48577.0
88,6451,訊芯-KY,412.0,-4.0,-0.96,09/24,-1405.0,-312.0,5922.0,12406,18864,100043.0,111784.0,100788.0,77749.0,80194.0
89,8422,可寧衛*,25.55,-0.1,-0.39,09/24,3214.0,4279.0,7076.0,12232,13305,634.0,29097.0,-7589.0,148845.0,-4209.0
90,4979,華星光,563.0,-27.0,-4.58,09/24,-1817.0,-1579.0,-773.0,12183,616,46081.0,151782.0,97010.0,-31760.0,107664.0
91,2455,全新,554.0,2.0,0.36,09/24,-9435.0,-15243.0,3020.0,11805,37824,-134390.0,-41021.0,-160375.0,-187315.0,-137188.0
92,2451,創見,284.5,0.0,0.0,09/24,5382.0,7834.0,9373.0,11031,45534,-97457.0,21603.0,203989.0,224496.0,171370.0
93,3357,臺慶科,206.0,0.0,0.0,09/24,349.0,432.0,3137.0,10750,10800,24817.0,37548.0,18288.0,57723.0,14765.0
94,3707,漢磊,72.8,2.6,3.7,09/24,8307.0,16313.0,14369.0,10464,14325,11226.0,83276.0,81083.0,-14470.0,41807.0
95,4967,十銓,272.5,0.5,0.18,09/24,2293.0,-850.0,2147.0,10463,17282,27502.0,-19527.0,20422.0,27761.0,42915.0
96,2912,統一超,212.5,-0.5,-0.23,09/24,-5359.0,-5082.0,-3537.0,10152,7052,-67444.0,-276123.0,170400.0,231592.0,109719.0
97,3055,蔚華科,199.0,-4.5,-2.21,09/24,1186.0,5869.0,9168.0,9962,10356,22323.0,2792.0,12907.0,1720.0,10990.0
98,4908,前鼎,210.0,0.0,0.0,09/24,-791.0,237.0,3522.0,9769,18066,23980.0,10184.0,16811.0,15384.0,14560.0
99,2883,凱基金,38.95,-0.4,-1.02,09/24,5248.0,-4684.0,-8570.0,9765,59811,-2845.0,-178474.0,148278.0,9961.0,157491.0
100,2369,菱生,31.25,-0.4,-1.26,09/24,914.0,2992.0,3510.0,9602,8600,10636.0,40433.0,19697.0,23264.0,18656.0
101,00830,國泰費城半導體,88.0,-0.6,-0.68,09/24,1328.0,3557.0,8909.0,9446,23266,18118.0,-130792.0,-170753.0,-51935.0,-74703.0
102,8103,瀚荃,123.0,-0.5,-0.4,09/24,-2777.0,-1652.0,-1864.0,9361,8168,12021.0,14057.0,24203.0,29757.0,30464.0
103,6727,亞泰金屬,505.0,40.0,8.6,09/24,344.0,533.0,3713.0,9218,9368,800.0,30370.0,42817.0,44945.0,43325.0
104,00929,復華台灣科技優息,29.18,0.04,0.14,09/24,8871.0,10198.0,9194.0,9124,41729,15882.0,66631.0,52751.0,102234.0,73981.0
105,3149,正達,63.3,0.1,0.16,09/24,318.0,2042.0,4879.0,9103,12957,17548.0,7314.0,26600.0,24561.0,9019.0
106,6176,瑞儀,91.8,-1.0,-1.08,09/24,1525.0,2881.0,6463.0,9056,14710,52135.0,-76987.0,-70185.0,937.0,-54799.0
107,2316,楠梓電,160.5,1.5,0.94,09/24,-160.0,4005.0,6677.0,8806,15959,28605.0,67375.0,71170.0,29954.0,72459.0
108,4971,IET-KY,552.0,7.0,1.28,09/24,986.0,2692.0,4307.0,8703,11634,22832.0,67770.0,93503.0,74534.0,93947.0
109,5388,中磊,73.4,0.8,1.1,09/24,1704.0,3277.0,6546.0,8394,9814,37365.0,99947.0,67273.0,189267.0,153419.0
110,5314,世紀*,26.4,0.4,1.54,09/24,185.0,-1120.0,-1939.0,8045,687,-8965.0,-15869.0,8024.0,107512.0,9339.0
111,2385,群光,104.5,0.5,0.48,09/24,62.5,1772.0,4560.0,8019,5621,25055.0,-12760.0,66578.0,468668.0,413874.0
112,3227,原相,183.5,-2.0,-1.08,09/24,-3070.0,-1570.0,944.0,8007,21412,31834.0,10808.0,-41364.0,-60547.0,22995.0
113,00795B,中信美國公債20年,25.41,-0.37,-1.44,09/24,6984.0,6984.0,6984.0,7770,7770,8933.0,23400.0,21912.0,-38477.0,13326.0
114,2329,華泰,44.4,0.05,0.11,09/24,1837.0,3138.0,3795.0,7715,8994,-1140.0,75930.0,63630.0,139792.0,105348.0
115,3551,世禾,182.5,-1.0,-0.54,09/24,636.0,2683.0,4615.0,7690,9177,7079.0,-335.0,13996.0,12254.0,20504.0
116,6443,元晶,28.25,0.55,1.99,09/24,4216.0,4216.0,6010.0,7631,10084,-3367.0,-11464.0,-27717.0,-37342.0,-12156.0
117,1717,長興,71.4,0.3,0.42,09/24,-4766.0,-2896.0,1743.0,7620,50283,-79256.0,-189047.0,-102178.0,-16156.0,-17488.0
