排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (萬元),2日 增減 (萬元),3日 增減 (萬元),5日 增減 (萬元),10日 增減 (萬元),1個月 增減 (萬元),3個月 增減 (萬元),半年 增減 (萬元),1年 增減 (萬元),今年 增減 (萬元)
34,6187,萬潤,1235.0,-15.0,-1.2,09/21,1106.0,8931.0,7445.0,-14662,2067.0,21300.0,22272.0,104547.0,-225762.0,-107518.0
35,1519,華城,718.0,-3.0,-0.42,09/21,-4751.0,-4248.0,-8568.0,-14007,-30310.0,85431.0,120864.0,1157877.0,671807.0,881058.0
36,2441,超豐,127.5,4.0,3.24,09/21,-8409.0,-12067.0,-11494.0,-12920,-18701.0,-62978.0,-199769.0,-99528.0,-3992.0,-129269.0
37,6409,旭隼,894.0,-14.0,-1.54,09/21,-2499.0,-14345.0,-13903.0,-12512,-2440.0,20866.0,88684.0,387582.0,392321.0,420899.0
38,3005,神基,119.0,0.5,0.42,09/21,-8039.0,-8712.0,-10544.0,-11363,-19886.0,-33828.0,-246220.0,-184088.0,128018.0,122747.0
39,2301,光寶科,288.5,6.5,2.3,09/21,1497.0,-1388.0,-4744.0,-10852,-32637.0,5242.0,-776766.0,-1298954.0,-1051143.0,-458623.0
40,1513,中興電,166.5,-0.5,-0.3,09/21,-2338.0,-12495.0,-14457.0,-10764,-40381.0,-116063.0,-236818.0,171362.0,192514.0,79904.0
41,2371,大同,30.0,0.8,2.74,09/21,-4012.0,-73.9,-2887.0,-10739,-27524.0,-43729.0,-96159.0,97570.0,354321.0,240275.0
42,1102,亞泥,35.25,0.1,0.28,09/21,-2045.0,-2133.0,-514.0,-10555,-8337.0,-85837.0,-110014.0,-297911.0,32798.0,-9078.0
43,3481,群創,50.4,2.15,4.46,09/21,-9843.0,31792.0,-3103.0,-10114,2073.0,-11067.0,1260793.0,592868.0,1690628.0,1452820.0
44,2412,中華電,144.5,-1.0,-0.69,09/21,-19001.0,11622.0,-13381.0,-9930,-5493.0,10646.0,196884.0,490649.0,532440.0,465067.0
45,3131,弘塑,2465.0,20.0,0.82,09/21,1741.0,-698.0,-1422.0,-9621,-6782.0,-15896.0,-64885.0,-129071.0,-90195.0,-120640.0
46,8227,巨有科技,287.5,8.5,3.05,09/21,-1958.0,-2198.0,-8621.0,-9040,-11171.0,-12131.0,-4785.0,-8620.0,-8101.0,-6841.0
47,5269,祥碩,1475.0,-20.0,-1.34,09/21,-6255.0,-12522.0,-13409.0,-9021,-14760.0,-39369.0,-151942.0,68093.0,429719.0,427274.0
48,006208,富邦台50,254.7,3.5,1.39,09/21,-20784.0,-11889.0,-11814.0,-8660,-42581.0,-40365.0,-74518.0,-179967.0,-203406.0,-94058.0
49,2484,希華,70.0,-0.4,-0.57,09/21,-2468.0,-4672.0,-5546.0,-8537,-3053.0,42751.0,28784.0,49449.0,60281.0,59333.0
50,00772B,中信高評級公司債,32.2,-0.08,-0.25,09/21,0.0,0.0,-1973.0,-8360,-8364.0,-13100.0,-23179.0,-17432.0,-8642.0,-3070.0
51,4961,天鈺,181.5,-2.0,-1.09,09/21,-1657.0,-3262.0,-6318.0,-8302,-19397.0,-18918.0,-65147.0,-55955.0,406.0,-23595.0
52,6919,康霈*,83.1,-2.7,-3.15,09/21,0.0,0.0,-8246.0,-8246,-9803.0,-71678.0,-131416.0,-38175.0,4151.0,4151.0
53,1319,東陽,80.3,-0.2,-0.25,09/21,-3204.0,-8120.0,-5761.0,-7615,-13801.0,-60344.0,-209087.0,-58883.0,60679.0,-23420.0
54,00900,富邦特選高股息30,19.83,-0.01,-0.05,09/21,-793.0,-1373.0,-5973.0,-7536,-11684.0,-24736.0,-54704.0,-67171.0,-52707.0,-83786.0
55,2845,遠東銀,13.55,0.0,0.0,09/21,-1295.0,-4170.0,-4540.0,-7378,-30101.0,-51667.0,-81197.0,-24543.0,-3763.0,3632.0
56,6239,力成,292.5,8.5,2.99,09/21,-9654.0,-11939.0,-8749.0,-7291,7801.0,19592.0,-217121.0,-286100.0,-510648.0,-209246.0
57,3680,家登,548.0,15.0,2.81,09/21,0.0,-7378.0,-6905.0,-7208,-5291.0,-18852.0,-15495.0,-173222.0,-230990.0,-227560.0
58,1711,永光,39.4,0.0,0.0,09/21,-297.0,129.0,-448.0,-7190,-15193.0,-31141.0,-39376.0,-23599.0,-24825.0,-24995.0
59,8210,勤誠,900.0,-2.0,-0.22,09/21,-5407.0,-454.0,2410.0,-6862,10542.0,-8331.0,-34774.0,67944.0,86275.0,121711.0
60,00687B,國泰20年美債,26.63,-0.07,-0.26,09/21,0.0,-4004.0,-6832.0,-6672,-3851.0,-5243.0,-45107.0,-65716.0,-86312.0,-34356.0
61,5876,上海商銀,49.25,-0.2,-0.4,09/21,-3191.0,-2027.0,-1361.0,-6601,-76137.0,-109130.0,-216819.0,100114.0,93591.0,158853.0
62,8021,尖點,466.0,6.0,1.3,09/21,-2342.0,-12139.0,-11163.0,-6600,-31498.0,59353.0,110488.0,69829.0,-28471.0,30444.0
63,6789,采鈺,458.5,-1.0,-0.22,09/21,-3866.0,-5179.0,-4827.0,-6407,-19503.0,-25293.0,-188323.0,-82527.0,-166293.0,-104958.0
64,6168,宏齊,42.7,3.85,9.91,09/21,-212.0,-3837.0,-3355.0,-6343,-5417.0,-7648.0,-15106.0,-12508.0,-9057.0,-8162.0
65,8150,南茂,103.0,9.0,9.57,09/21,-1241.0,-5831.0,-4655.0,-6166,-8717.0,20193.0,193785.0,155514.0,150204.0,126884.0
66,00679B,元大美債20年,25.64,-0.05,-0.19,09/21,-1174.0,-1174.0,-6031.0,-6123,-6391.0,-16701.0,17657.0,37879.0,-143142.0,4091.0
67,6415,矽力*-KY,427.5,-10.0,-2.29,09/21,7288.0,16007.0,11644.0,-6093,-12235.0,45796.0,-275312.0,-402122.0,-253985.0,-191874.0
68,6781,AES-KY,1010.0,0.0,0.0,09/21,-1220.0,-1726.0,-1726.0,-6001,-17512.0,-85331.0,-212925.0,-117620.0,133820.0,-156452.0
69,2323,中環,10.8,0.1,0.93,09/21,0.0,-361.0,-763.0,-5746,-5803.0,-7531.0,-17047.0,-13819.0,-12788.0,-8685.0
70,6605,帝寶,140.0,1.0,0.72,09/21,-1211.0,-1100.0,-2637.0,-5558,-8709.0,-13101.0,-10706.0,9514.0,16536.0,-74.5
71,00988A,主動統一全球創新,16.41,0.11,0.67,09/21,0.0,0.0,-5373.0,-5373,-7801.0,-31976.0,-17929.0,30703.0,,31451.0
72,8454,富邦媒,246.5,-2.5,-1.0,09/21,-1150.0,-1375.0,-3323.0,-4994,-9164.0,-17143.0,-21445.0,-4280.0,63548.0,13499.0
73,8050,廣積,59.1,-0.2,-0.34,09/21,-1786.0,-2525.0,-3242.0,-4932,-6984.0,-2584.0,15591.0,20561.0,21830.0,22234.0
74,00935,野村臺灣新科技50,59.9,1.35,2.31,09/21,0.0,29.1,-6125.0,-4787,-5572.0,-8829.0,5010.0,8763.0,15385.0,17318.0
75,00937B,群益ESG投等債20+,14.27,-0.04,-0.28,09/21,1.43,-139.0,-1787.0,-4744,-11151.0,-24239.0,11511.0,-59111.0,-151940.0,-71734.0
76,3014,聯陽,139.5,4.0,2.95,09/21,-2547.0,-4108.0,-4175.0,-4657,-1927.0,-2243.0,70912.0,89939.0,147226.0,122558.0
77,5536,聖暉*,865.0,-23.0,-2.59,09/21,87.4,-2681.0,-3605.0,-4366,-15099.0,-25605.0,-304877.0,-464284.0,-36859.0,-310599.0
78,2428,興勤,258.5,-1.5,-0.58,09/21,2187.0,3142.0,1942.0,-4366,-9502.0,5886.0,58378.0,19472.0,46829.0,-11484.0
79,2392,正崴,44.55,2.6,6.2,09/21,-149.0,-267.0,-444.0,-4254,-7733.0,-32504.0,-19239.0,-49803.0,-49377.0,-49270.0
80,1301,台塑,65.2,0.2,0.31,09/21,-7481.0,-2493.0,-2852.0,-4181,-41852.0,-85860.0,-690191.0,-1180148.0,-1273282.0,-1186965.0
81,2915,潤泰全,59.3,0.3,0.51,09/21,-3574.0,-2493.0,-2581.0,-4146,-8883.0,-20424.0,-90070.0,-68070.0,7438.0,-25824.0
82,6414,樺漢,375.0,2.5,0.67,09/21,75.0,-560.0,-260.0,-4118,-2507.0,-29.9,-87926.0,-58311.0,-31996.0,-71260.0
83,3702,大聯大,114.0,-0.5,-0.44,09/21,-502.0,2288.0,2068.0,-3869,-53931.0,-101549.0,-166635.0,-134251.0,-107904.0,-70392.0
84,2812,台中銀,19.2,-0.15,-0.78,09/21,-1774.0,1991.0,403.0,-3811,-40888.0,-68012.0,-139500.0,20365.0,98098.0,83797.0
85,2838,聯邦銀,21.6,0.2,0.93,09/21,-205.0,698.0,7.49,-3762,-7444.0,-5040.0,6126.0,12653.0,14585.0,6312.0
86,00696B,富邦美債20年,27.93,-0.06,-0.21,09/21,0.0,0.0,-3760.0,-3760,-4310.0,-6448.0,-24256.0,-26674.0,-27792.0,-29978.0
87,6121,新普,373.5,2.0,0.54,09/21,-336.0,-4654.0,-4092.0,-3756,-2808.0,-2854.0,-47280.0,-31088.0,-7345.0,-22485.0
88,00403A,主動統一升級50,10.49,0.16,1.55,09/21,-4590.0,-4590.0,-6260.0,-3723,27903.0,33455.0,55167.0,,,
89,5234,達興材料,292.5,-3.5,-1.18,09/21,561.0,-3237.0,-3178.0,-3547,-934.0,6142.0,28444.0,57166.0,-3946.0,57464.0
90,00713,元大台灣高息低波,63.75,-0.1,-0.16,09/21,0.0,3054.0,3054.0,-3373,-6576.0,-20756.0,-28363.0,-7642.0,-48682.0,-104990.0
91,6196,帆宣,535.0,-5.0,-0.93,09/21,-107.0,-2723.0,-3140.0,-3350,346.0,6007.0,-77569.0,-65278.0,-131391.0,-41410.0
92,6937,天虹,300.5,-3.0,-0.99,09/21,-358.0,-539.0,-1217.0,-3320,-3577.0,-1621.0,-4574.0,-4671.0,-829.0,-13244.0
93,4977,眾達-KY,174.0,-1.0,-0.57,09/21,-244.0,-5603.0,-3555.0,-3308,8613.0,10231.0,-6949.0,7556.0,-36896.0,-32575.0
94,2605,新興,37.3,1.2,3.32,09/21,-63.5,-2990.0,-2990.0,-3308,-4645.0,2083.0,-6023.0,-21408.0,-408.0,-26343.0
95,6944,兆聯實業,712.0,4.0,0.56,09/21,357.0,357.0,-125.0,-3097,-4945.0,21665.0,145985.0,156888.0,,190724.0
96,1312,國喬,14.6,-0.1,-0.68,09/21,-1756.0,-1509.0,-1374.0,-3094,-16566.0,-19004.0,-14309.0,3654.0,6110.0,18977.0
97,00933B,國泰10Y+金融債,15.4,-0.02,-0.13,09/21,0.0,0.0,0.0,-3063,-3063.0,-3657.0,3167.0,2836.0,-8793.0,-2141.0
98,8936,國統,52.4,0.3,0.58,09/21,-679.0,-1316.0,-2070.0,-3030,-5653.0,-6101.0,5428.0,84764.0,64189.0,92286.0
99,3044,健鼎,524.0,6.0,1.16,09/21,-2031.0,-5425.0,-3591.0,-2997,1744.0,31.1,-122787.0,-221970.0,-218637.0,-221567.0
100,2103,台橡,27.8,0.2,0.72,09/21,-1470.0,-2492.0,-3073.0,-2980,-2396.0,-625.0,-3886.0,-5417.0,-1020.0,1957.0
101,8473,山林水,38.7,-0.05,-0.13,09/21,-96.8,-96.8,-28.4,-2953,-1865.0,367.0,-692.0,-2718.0,2482.0,249.0
102,00948B,中信優息投資級債,9.1,-0.03,-0.33,09/21,0.0,0.0,-44.6,-2935,-3091.0,-5371.0,1235.0,499.0,848.0,-328.0
103,009816,凱基台灣TOP50,16.47,0.22,1.35,09/21,-5738.0,-5738.0,-5787.0,-2912,-21216.0,-69884.0,-148222.0,-17469.0,,
104,6291,沛亨,508.0,-16.0,-3.05,09/21,-1229.0,-2052.0,-1581.0,-2818,834.0,9026.0,3816.0,11750.0,10706.0,4692.0
105,6526,達發,724.0,33.0,4.78,09/21,-286.0,395.0,1544.0,-2798,-7996.0,-21288.0,-55341.0,-87732.0,-4451.0,-47249.0
106,6834,天二科技,115.0,4.5,4.07,09/21,-632.0,-2531.0,-3047.0,-2790,-3484.0,-1643.0,2781.0,4349.0,4705.0,3798.0
107,6510,精測,3485.0,-35.0,-0.99,09/21,35822.0,15742.0,2796.0,-2781,35953.0,170590.0,161289.0,76853.0,-50916.0,-85742.0
108,1504,東元,69.1,-0.4,-0.58,09/21,5025.0,-2591.0,596.0,-2778,-4221.0,-100941.0,-132261.0,-80863.0,416583.0,159452.0
109,5243,乙盛-KY,89.8,-0.5,-0.55,09/21,-1267.0,-2650.0,-2623.0,-2624,-8761.0,-8773.0,-983.0,8610.0,17626.0,9370.0
110,1710,東聯,17.0,0.65,3.98,09/21,-1138.0,-924.0,-1465.0,-2622,-8701.0,-12454.0,-2811.0,1164.0,10803.0,11920.0
111,3209,全科,45.85,0.05,0.11,09/21,-134.0,-800.0,-1009.0,-2601,-1967.0,697.0,7964.0,11347.0,1937.0,8466.0
112,3023,信邦,320.5,-7.0,-2.14,09/21,-1228.0,-1260.0,-2634.0,-2506,-14453.0,-86175.0,61249.0,-84287.0,35135.0,-28725.0
113,9945,潤泰新,29.25,0.3,1.04,09/21,-376.0,159.0,-597.0,-2442,-1510.0,-10160.0,-63810.0,17547.0,43981.0,38539.0
114,2645,長榮航太,175.0,1.0,0.57,09/21,-1494.0,-1459.0,-1287.0,-2347,1766.0,61528.0,39625.0,-11080.0,90352.0,58916.0
115,2363,矽統,59.0,5.3,9.87,09/21,-2322.0,-1966.0,-1515.0,-2279,8801.0,26130.0,85405.0,11123.0,21329.0,-23414.0
116,2480,敦陽科,164.5,-0.5,-0.3,09/21,-807.0,-921.0,-1115.0,-2255,-2031.0,-7105.0,-25455.0,1702.0,25190.0,17003.0
117,3515,華擎,213.0,1.0,0.47,09/21,-1728.0,-2768.0,-3748.0,-2200,-465.0,-11822.0,-16884.0,19316.0,73508.0,63441.0
118,8183,精星,28.9,0.85,3.03,09/21,0.0,0.0,0.0,-2188,-3204.0,-3942.0,-4335.0,-2072.0,-5769.0,-4263.0
119,2615,萬海,117.0,-3.5,-2.9,09/21,4115.0,998.0,8377.0,-2167,28078.0,-26316.0,-194870.0,-475642.0,-740642.0,-237904.0
120,2332,友訊,20.55,1.1,5.66,09/21,180.0,-2451.0,-1942.0,-2106,-3035.0,4529.0,62208.0,59461.0,49965.0,60500.0
121,3324,雙鴻,1520.0,40.0,2.7,09/21,2853.0,8441.0,-1469.0,-2102,21046.0,-320689.0,-260912.0,-28853.0,-121055.0,53392.0
122,1402,遠東新,27.85,-0.25,-0.89,09/21,-2138.0,-2110.0,-2179.0,-2083,-2284.0,-6403.0,-79642.0,-163511.0,-5488.0,-20747.0
123,2362,藍天,48.25,-0.1,-0.21,09/21,-1274.0,-2035.0,-2366.0,-2046,-4052.0,-8197.0,-22769.0,-2002.0,-8054.0,-3665.0
124,00653L,富邦印度正2,43.31,0.18,0.42,09/21,0.0,0.0,0.0,-2040,-2040.0,-2572.0,-2687.0,-496.0,3889.0,4476.0
125,00891,中信關鍵半導體,36.9,0.53,1.46,09/21,1006.0,-7398.0,-5053.0,-2032,658.0,-7785.0,32965.0,36465.0,28227.0,40075.0
126,00923,群益台ESG低碳50,41.3,0.66,1.62,09/21,0.0,-2024.0,-2024.0,-2024,-4039.0,-8998.0,25256.0,19179.0,23455.0,26209.0
127,8081,致新,250.5,-2.5,-0.99,09/21,-929.0,-727.0,-1104.0,-2019,1941.0,-6795.0,17011.0,79166.0,92497.0,75177.0
128,2206,三陽工業,63.8,-0.3,-0.47,09/21,-1691.0,-1365.0,-1747.0,-2002,-6600.0,-15001.0,-50178.0,742.0,6324.0,28437.0
129,00865B,國泰US短期公債,48.76,-0.05,-0.1,09/21,0.0,0.0,-2139.0,-1934,-14070.0,-5057.0,-18329.0,4750.0,32021.0,16444.0
130,00675L,富邦臺灣加權正2,337.6,8.4,2.55,09/21,0.0,0.0,0.0,-1932,9807.0,11416.0,-5929.0,-39387.0,29287.0,-27179.0
131,00927,群益半導體收益,39.35,0.62,1.6,09/21,0.0,0.0,-1895.0,-1895,2809.0,2637.0,9077.0,14203.0,18183.0,17073.0
132,00735,國泰臺韓科技,106.95,1.75,1.66,09/21,-74.8,-53.8,-33.2,-1892,-9654.0,-12588.0,10270.0,18378.0,21159.0,20662.0
133,3545,敦泰,51.7,0.1,0.19,09/21,-636.0,-2207.0,-2162.0,-1849,-903.0,-1974.0,-11457.0,-30029.0,22298.0,942.0
134,00997A,主動群益美國增長,11.21,0.16,1.45,09/21,0.0,-799.0,-1837.0,-1837,-3940.0,-2515.0,6512.0,,,
135,3707,漢磊,63.4,0.5,0.79,09/21,-863.0,-3905.0,-3949.0,-1777,6528.0,-3474.0,61263.0,51002.0,-33686.0,27438.0
136,2723,美食-KY,79.1,0.4,0.51,09/21,-143.0,-222.0,-1167.0,-1754,-1172.0,-4810.0,-8052.0,-7725.0,-457.0,-6612.0
137,6672,騰輝電子-KY,310.0,8.0,2.65,09/21,-10877.0,-12840.0,-12066.0,-1749,14190.0,22080.0,-4487.0,26861.0,14700.0,20948.0
138,00990A,主動元大AI新經濟,15.42,0.15,0.98,09/21,-6.16,-235.0,-1126.0,-1715,-2269.0,-1385.0,-5141.0,1989.0,,-101323.0
139,1597,直得,138.0,-0.5,-0.36,09/21,-1183.0,-1100.0,-1002.0,-1710,1712.0,26792.0,19047.0,24335.0,10817.0,16526.0
140,3048,益登,51.1,0.1,0.2,09/21,-604.0,-451.0,-1299.0,-1622,-2255.0,-2154.0,-2177.0,-10470.0,3564.0,-20031.0
141,3583,辛耘,702.0,0.0,0.0,09/21,633.0,-982.0,-912.0,-1588,-359.0,-1251.0,-12121.0,-36824.0,-157449.0,-94060.0
142,2328,廣宇,47.75,1.35,2.91,09/21,-2127.0,-2164.0,-2734.0,-1587,-1716.0,-15773.0,23086.0,-18878.0,-21499.0,-64536.0
143,6525,捷敏-KY,132.5,-3.0,-2.21,09/21,430.0,138.0,-212.0,-1532,-2274.0,1079.0,13058.0,29069.0,29444.0,29098.0
144,5425,台半,93.3,0.7,0.76,09/21,-2954.0,-4228.0,-3752.0,-1531,6060.0,53464.0,66146.0,95985.0,104875.0,83806.0
145,1609,大亞,37.95,-0.05,-0.13,09/21,-445.0,-550.0,-524.0,-1528,-10093.0,-17938.0,-29705.0,4863.0,-77027.0,-35608.0
146,1314,中石化,9.18,0.22,2.46,09/21,-5241.0,-2199.0,-1130.0,-1516,-4955.0,-8796.0,-46808.0,-25505.0,-7081.0,-25840.0
147,6016,康和證,23.65,0.65,2.83,09/21,-2012.0,-1594.0,-1669.0,-1486,-1479.0,79.7,49167.0,52747.0,56001.0,57675.0
148,009803,玉山市值動能50,21.46,0.25,1.18,09/21,-98.6,-1472.0,-1472.0,-1480,486.0,960.0,657.0,1302.0,1655.0,385.0
149,3088,艾訊,129.0,2.5,1.98,09/21,-1416.0,-1353.0,-1466.0,-1478,-251.0,2755.0,-8017.0,771.0,-4207.0,-3070.0
150,3441,聯一光,177.5,-8.0,-4.31,09/21,-182.0,-182.0,-1522.0,-1467,-1097.0,-4729.0,11.3,2125.0,2276.0,2458.0
151,6712,長聖,158.0,-0.5,-0.32,09/21,-650.0,-665.0,-1080.0,-1457,-3507.0,-1427.0,-1305.0,15003.0,22735.0,24150.0
152,5309,系統電,52.1,0.6,1.17,09/21,-390.0,-753.0,-946.0,-1427,-1757.0,3424.0,37451.0,23608.0,70648.0,37137.0
153,2421,建準,166.5,-0.5,-0.3,09/21,-302.0,-134.0,-282.0,-1419,-23788.0,-110397.0,-144641.0,-96768.0,20956.0,12371.0
154,2233,宇隆,160.5,-1.5,-0.93,09/21,96.9,-953.0,-1448.0,-1417,-1701.0,-1669.0,-6660.0,-44077.0,-47079.0,-52448.0
155,2340,台亞,34.5,0.5,1.47,09/21,-687.0,-1673.0,-1573.0,-1341,-8277.0,-15467.0,-3195.0,1099.0,-6551.0,-9890.0
156,1569,濱川,61.0,5.5,9.91,09/21,302.0,-809.0,-851.0,-1323,-1058.0,-3468.0,-3244.0,-3983.0,-5836.0,-10230.0
157,1718,中纖,10.75,0.15,1.42,09/21,-1204.0,-1315.0,-1743.0,-1317,-1066.0,3142.0,39645.0,43701.0,45460.0,43412.0
158,6191,精成科,83.2,0.0,0.0,09/21,-1355.0,-973.0,-949.0,-1287,-5563.0,1989.0,54832.0,207928.0,322940.0,161728.0
159,1304,台聚,12.35,0.1,0.82,09/21,-1720.0,-1760.0,-1600.0,-1268,-5862.0,-9630.0,-5247.0,22048.0,34090.0,31202.0
160,9919,康那香,13.95,-0.05,-0.36,09/21,-12.6,-44.8,-44.8,-1265,-1518.0,-1970.0,-2689.0,-2759.0,-3585.0,-1047.0
161,2609,陽明,61.1,0.1,0.16,09/21,-6956.0,-5748.0,-2718.0,-1261,7630.0,-382264.0,-475936.0,-899451.0,-1059236.0,-983983.0
162,4766,南寶,343.5,-2.5,-0.72,09/21,-964.0,-929.0,-792.0,-1259,-2519.0,-7583.0,-67064.0,-13088.0,-30076.0,-12407.0
163,5469,瀚宇博,73.5,0.7,0.96,09/21,-51.2,-22.0,260.0,-1251,-3531.0,-17539.0,51886.0,97425.0,147724.0,41183.0
164,3221,台嘉碩,48.65,1.15,2.42,09/21,-226.0,-571.0,-648.0,-1235,1072.0,3539.0,4546.0,6288.0,12645.0,9080.0
165,2540,愛山林,49.1,-1.5,-2.96,09/21,133.0,772.0,293.0,-1233,-5548.0,-5696.0,-20521.0,-14946.0,42563.0,-2068.0
166,5443,均豪,109.0,0.0,0.0,09/21,-1071.0,-403.0,-1078.0,-1205,1234.0,509.0,-3392.0,6463.0,-25205.0,-5453.0
167,2393,億光,64.2,-0.2,-0.31,09/21,-591.0,-797.0,-1276.0,-1202,-3751.0,-41275.0,-28647.0,9902.0,-35027.0,-7269.0
168,00896,中信綠能及電動車,27.45,0.32,1.18,09/21,-123.0,-123.0,-3068.0,-1196,4385.0,10387.0,8807.0,12936.0,16220.0,13967.0
