股票代號,股票名稱,法人持股,上榜區塊
0050,元大台灣50,6.648047802552736,"60日,120日"
0057,富邦摩台,6.43,5日
00634R,富邦上証反1,7.9,"60日,120日"
00643,群益深証中小,16.1,120日
00646,元大S&P500,2.872293843095703,20日
00647L,元大S&P500正2,7.194389027431422,"20日,5日,60日,120日"
00650L,復華香港正2,2.4,"20日,5日"
00652,富邦印度,2.6231703726659954,"5日,60日"
00653L,富邦印度正2,2.67,5日
00655L,國泰中國A50正2,-0.10284861451395844,5日
00656R,國泰中國A50反1,2.91,"20日,60日,120日"
00657,國泰日經225,11.71,"20日,5日,60日,120日"
00661,元大日經225,7.788537886872999,"20日,60日,120日"
00665L,富邦恒生國企正2,1.99,5日
00674R,期元大S&P黃金反1,8.06,"20日,5日,120日"
00678,群益那斯達克生技,8.32,"20日,5日,120日"
00681R,元大美債20反1,18.63,"20日,5日,60日,120日"
00683L,期元大美元指正2,20.32,120日
00688L,國泰20年美債正2,1.4,5日
00689R,國泰20年美債反1,49.48,"20日,5日,60日,120日"
00693U,期街口S&P黃豆,4.53,"20日,60日,120日"
00700,富邦恒生國企,9.04,"20日,5日,60日,120日"
00708L,期元大S&P黃金正2,1.3363114005293855,5日
00709,富邦歐洲,3.4395860284605435,"20日,5日,60日,120日"
00712,復華富時不動產,0.8,5日
00714,群益道瓊美國地產,10.16,"20日,5日,60日,120日"
00735,國泰臺韓科技,4.72,"5日,120日"
00736,國泰新興市場,24.23,"60日,120日"
00737,國泰AI機器人,2.52,5日
00753L,中信中國50正2,3.48,20日
00757,統一FANG+,0.040519348493889495,5日
00763U,期街口道瓊銅,4.69,"20日,60日,120日"
00783,富邦中証500,5.1,5日
00830,國泰費城半導體,4.424280534600387,120日
00875,國泰網路資安,9.85,"20日,5日,60日,120日"
00885,富邦越南,1.69,5日
00895,富邦未來車,1.0389057692831278,5日
00897,富邦基因免疫生技,5.68,"20日,5日,60日,120日"
00898,國泰基因免疫革命,3.85,"20日,5日,60日"
00903,富邦元宇宙,2.68,"20日,5日"
