排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00685L,群益臺灣加權正2,12.77,0.06,0.47,277229,09/22,-5891,-12005,-19387,-22170,-8734,-24165.0,137738.0,139711.0,140329.0,140167.0
2,00631L,元大台灣50正2,38.52,0.07,0.18,219739,09/22,-4297,-13129,-15306,-20838,-3797,-37716.0,-3003.0,171725.0,172952.0,173070.0
3,2303,聯電,160.0,3.0,1.91,286598,09/22,-11081,-11235,-32034,-18006,-8850,23531.0,-70805.0,103221.0,133346.0,152830.0
4,00676R,富邦臺灣加權反1,5.26,-0.01,-0.19,7081,09/22,87,-406,-8739,-9812,-9370,-5459.0,-2518.0,1996.0,-3928.0,4196.0
5,00403A,主動統一升級50,10.7,0.21,2.0,581739,09/22,-3422,-6551,-9477,-9679,-9860,-20059.0,-42064.0,,,
6,00953B,群益優選非投等債,9.55,0.0,0.0,25092,09/22,-1027,-10991,-11167,-8933,25693,22720.0,53452.0,61013.0,86530.0,77690.0
7,6770,力積電,71.8,-0.9,-1.24,95975,09/22,-2665,-2689,-3048,-4961,-6225,-15147.0,-20649.0,-5181.0,80947.0,31287.0
8,3591,艾笛森,24.35,-1.5,-5.8,5400,09/22,-1207,-2015,-4361,-4878,-4667,-5858.0,-4719.0,3342.0,1735.0,14.0
9,00680L,元大美債20正2,6.3,-0.01,-0.16,5699,09/22,-551,-530,-2985,-4476,-285,1106.0,-2399.0,-44732.0,-201823.0,-166417.0
10,00988A,主動統一全球創新,16.73,0.32,1.95,34566,09/22,-977,-1485,-2483,-4154,-5401,-6362.0,-33139.0,38612.0,,44429.0
11,009816,凱基台灣TOP50,16.52,0.05,0.3,97610,09/22,-6720,-6923,-6968,-3987,-3348,-2528.0,-10013.0,-20876.0,,
12,9945,潤泰新,28.95,-0.3,-1.03,5008,09/22,-665,-892,-897,-3966,-5874,-3237.0,-6320.0,-2469.0,-6176.0,-6745.0
13,009829,大華韓國KOSPI50,10.97,0.18,1.67,34885,09/22,-10232,-9363,-9645,-3951,5329,17158.0,,,,
14,00405A,主動富邦台灣龍耀,9.23,0.26,2.9,191030,09/22,-1954,-2432,-3804,-3901,-3751,-6255.0,-3453.0,,,
15,00671R,富邦NASDAQ反1,2.35,-0.05,-2.08,9684,09/22,-3645,-3728,-3788,-3816,-4374,-5492.0,-14618.0,-17186.0,-6742.0,-19163.0
16,6505,台塑化,87.2,-1.3,-1.47,16512,09/22,-107,-706,-1018,-3760,-3533,-5055.0,-2363.0,-8803.0,-230.0,2537.0
17,00664R,國泰臺灣加權反1,1.55,0.01,0.65,19613,09/22,-1322,-558,964,-3283,719,712.0,-13236.0,-33436.0,-44683.0,-25036.0
18,2908,特力,22.05,0.05,0.23,265,09/22,205,388,-3365,-3170,-2579,-1456.0,-924.0,734.0,2371.0,2986.0
