股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,1.67,"20日,5日"
00405A,主動富邦台灣龍耀,1.09,5日
00407A,主動凱基台灣,0.53,5日
0050,元大台灣50,6.652689455014512,120日
0052,富邦科技,1.793161094224924,5日
00631L,元大台灣50正2,0.605627156394396,5日
00634R,富邦上証反1,7.84,120日
00637L,元大滬深300正2,1.27,"20日,5日"
00640L,富邦日本正2,2.36,20日
00642U,期元大S&P石油,3.05,5日
00643,群益深証中小,16.02,120日
00645,富邦日本,1.6115364277996185,5日
00647L,元大S&P500正2,6.694389027431422,120日
00650L,復華香港正2,1.69,20日
00652,富邦印度,1.5756930347873248,5日
00653L,富邦印度正2,1.99,5日
00655L,國泰中國A50正2,-0.4528486145139583,5日
00656R,國泰中國A50反1,2.91,"20日,5日,120日"
00661,元大日經225,7.8885378868729985,"20日,120日"
00663L,國泰臺灣加權正2,4.25,"20日,5日"
00674R,期元大S&P黃金反1,7.91,"20日,120日"
00675L,富邦臺灣加權正2,2.11,"20日,5日"
00678,群益那斯達克生技,5.92,"5日,120日"
00681R,元大美債20反1,19.47,"20日,5日,120日"
00683L,期元大美元指正2,20.47,"60日,120日"
00689R,國泰20年美債反1,45.1,"20日,60日,120日"
00693U,期街口S&P黃豆,4.24,"20日,5日,120日"
00700,富邦恒生國企,6.68,"20日,5日,120日"
00702,國泰標普低波高息,18.43,60日
00709,富邦歐洲,2.7527554980595084,"20日,5日,120日"
00714,群益道瓊美國地產,7.27,"20日,5日,120日"
00736,國泰新興市場,24.23,"20日,120日"
00737,國泰AI機器人,2.01,"20日,5日"
00739,元大MSCI A股,2.8,120日
00753L,中信中國50正2,3.08,20日
00757,統一FANG+,-0.5867241924454215,5日
00763U,期街口道瓊銅,4.68,120日
00770,國泰北美科技,1.43,20日
00830,國泰費城半導體,4.014669464782017,120日
00865B,國泰US短期公債,1.61,5日
00875,國泰網路資安,8.07,"5日,120日"
00891,中信關鍵半導體,1.6435313285974011,20日
00892,富邦台灣半導體,1.6745804398505053,5日
00894,中信小資高價30,1.62,5日
00896,中信綠能及電動車,0.66,5日
00897,富邦基因免疫生技,5.07,"20日,5日,120日"
00898,國泰基因免疫革命,2.91,"20日,5日"
00901,永豐智能車供應鏈,0.93,5日
00903,富邦元宇宙,1.75,5日
00907,永豐優息存股,1.87,5日
00908,富邦入息REITs+,4.39,20日
00909,國泰數位支付服務,3.17,5日
00910,第一金太空衛星,7.12,"5日,120日"
00912,中信臺灣智慧50,2.1,5日
00913,兆豐台灣晶圓製造,2.38,"20日,5日"
00916,國泰全球品牌50,1.71,5日
00917,中信特選金融,4.16,"20日,120日"
00922,國泰台灣領袖50,20.111906224673497,120日
00927,群益半導體收益,2.460713688756434,"20日,5日"
00935,野村臺灣新科技50,7.361562235979781,"20日,5日,120日"
00936,台新永續高息中小,2.06,5日
00943,兆豐電子高息等權,21.19,120日
00947,台新臺灣IC設計,7.009611061878438,"20日,120日"
00949,復華日本龍頭,1.25,"20日,5日"
00954,中信日本半導體,1.48,20日
00961,FT臺灣永續高息,1.28,"20日,5日"
00962,台新AI優息動能,1.92,5日
00964,中信亞太高股息,2.6,20日
00971,野村美國研發龍頭,1.93,20日
00972,野村日本動能高息,19.53,"20日,5日"
00980A,主動野村臺灣優選,2.61,5日
00981A,主動統一台股增長,2.4228470515081315,5日
00984A,主動安聯台灣高息,1.386176478835064,20日
00986A,主動台新龍頭成長,2.76,20日
00987A,主動台新優勢成長,3.72,5日
00988A,主動統一全球創新,4.857182944624762,120日
00991A,主動復華未來50,1.9482648780716756,20日
00992A,主動群益科技創新,3.3907885115780276,5日
00993A,主動安聯台灣,1.3,5日
00994A,主動第一金台股優,6.8,5日
