排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6223,旺矽,5345.0,-150.0,-2.73,09/22,39.7,34.9,28.6,22.2,13.2,14.2,8.82,6.1,5.88,3.65,2.27,6.23
2,6515,穎崴,5765.0,-30.0,-0.52,09/22,23.0,27.7,23.7,21.4,14.2,10.1,15.5,13.6,7.56,5.53,,10.0
3,6535,順藥,78.0,-0.2,-0.26,09/22,36.4,32.5,19.9,21.1,19.2,7.38,10.3,6.18,2.55,0.72,,4.56
4,2383,台光電,4860.0,-35.0,-0.72,09/22,32.9,33.2,26.9,19.8,16.4,12.8,5.95,4.54,3.91,5.27,4.25,4.32
5,8210,勤誠,898.0,-2.0,-0.22,09/22,0.18,16.3,17.0,18.2,15.3,10.5,10.6,6.52,2.76,0.65,0.36,4.4
6,1402,遠東新,27.85,0.0,0.0,09/22,0.1,12.9,15.1,18.0,24.0,11.9,3.35,8.14,8.4,10.6,5.96,8.29
7,2207,和泰車,521.0,-2.0,-0.38,09/22,0.0,0.0,0.0,17.9,13.3,7.16,3.33,12.4,8.65,4.63,2.1,10.2
8,3004,豐達科,117.5,0.0,0.0,09/22,0.0,14.9,16.8,17.7,13.2,5.73,1.28,0.65,1.4,0.55,0.44,0.49
9,2345,智邦,1915.0,75.0,4.08,09/22,4.49,14.5,15.0,17.4,15.4,13.4,7.39,4.89,4.03,4.31,3.73,4.44
10,3661,世芯-KY,3715.0,50.0,1.36,09/22,0.0,0.52,21.0,16.6,8.96,5.66,3.38,2.95,2.92,2.25,1.67,2.79
11,6274,台燿,1440.0,5.0,0.35,09/22,0.6,20.0,15.1,15.5,15.2,13.8,7.23,4.28,3.81,2.84,3.5,5.65
12,4749,新應材,728.0,-7.0,-0.95,09/22,28.1,29.5,16.8,15.1,7.31,3.04,2.23,2.54,2.22,,,2.34
13,9802,鈺齊-KY,63.5,-0.1,-0.16,09/22,26.6,21.2,21.4,14.9,5.82,3.33,4.03,2.95,1.35,0.35,0.1,2.49
14,7734,印能科技,2560.0,-25.0,-0.97,09/22,12.2,6.74,12.2,14.9,20.0,19.5,12.6,6.25,3.77,,,4.18
15,2472,立隆電,217.5,4.5,2.11,09/22,0.0,11.9,10.2,14.7,19.9,13.3,4.18,1.83,1.4,0.98,0.69,1.73
16,9917,中保科,106.0,-0.5,-0.47,09/22,0.0,0.0,6.57,13.8,9.95,4.79,1.13,2.26,1.03,0.27,0.15,1.91
17,6669,緯穎,2115.0,-35.0,-1.63,09/22,20.3,20.9,19.7,13.0,11.4,9.93,7.48,5.25,4.79,3.82,,5.56
18,6201,元大富櫃50,46.58,0.46,1.0,09/22,20.8,14.8,16.4,12.3,8.27,4.02,3.18,2.18,4.25,6.78,11.9,3.47
19,2885,元大金,70.6,0.2,0.28,09/22,2.88,2.62,7.9,12.2,7.37,5.07,7.55,10.7,12.8,7.5,2.79,11.2
20,5434,崇越,534.0,-3.0,-0.56,09/22,1.51,2.78,9.43,12.2,7.05,4.71,4.25,3.86,5.43,4.79,2.78,4.25
21,2357,華碩,953.0,7.0,0.74,09/22,0.85,1.67,13.2,12.0,6.21,3.08,5.82,5.86,5.55,6.5,3.99,5.63
22,5522,遠雄,61.9,0.4,0.65,09/22,0.0,0.11,6.75,11.7,9.98,6.25,5.92,4.53,3.94,7.44,5.51,5.43
23,2886,兆豐金,50.5,-0.6,-1.17,09/22,27.2,17.8,18.5,11.5,6.6,5.93,2.84,2.94,3.91,6.22,3.6,3.05
24,6005,群益證,32.4,0.15,0.47,09/22,0.01,0.01,1.75,11.3,7.25,6.63,14.1,13.4,11.3,10.4,5.09,11.7
25,2880,華南金,46.55,-0.1,-0.21,09/22,3.94,10.9,11.8,11.2,6.93,7.41,6.42,7.89,6.88,6.08,2.69,7.16
26,6442,光聖,1510.0,-15.0,-0.98,09/22,23.0,24.7,18.2,10.9,6.26,3.2,2.42,3.68,2.42,1.03,0.83,3.2
27,2006,東和鋼鐵,86.1,0.6,0.7,09/22,0.0,0.03,6.03,10.8,10.2,5.21,9.32,11.7,8.85,8.8,3.73,9.92
