股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,2.49,5日
00401A,主動摩根台灣鑫收,2.35,5日
00402A,主動安聯美國科技,1.25,"20日,5日"
00404A,主動聯博動能50,2.73,"20日,5日"
00405A,主動富邦台灣龍耀,2.24,5日
00407A,主動凱基台灣,3.53,"5日,60日"
00409A,主動復華全球50,8.32,5日
00410A,主動永豐科技趨勢,10.16,5日
0061,元大寶滬深,4.771099088601273,20日
00645,富邦日本,3.2501695762767135,"120日,60日"
00651R,復華香港反1,3.13,5日
00656R,國泰中國A50反1,1.83,60日
00663L,國泰臺灣加權正2,3.07,20日
00678,群益那斯達克生技,9.45,"20日,120日,60日"
00681R,元大美債20反1,21.2,"20日,120日,5日,60日"
00683L,期元大美元指正2,16.05,"20日,120日,5日"
00689R,國泰20年美債反1,35.12,120日
00700,富邦恒生國企,3.92,5日
00709,富邦歐洲,7.778132780082988,"20日,120日,60日"
00715L,期街口布蘭特正2,2.46,5日
00728,第一金工業30,1.36,5日
00733,富邦臺灣中小,4.822746244004701,"20日,120日,5日"
00735,國泰臺韓科技,2.5,5日
00736,國泰新興市場,29.65,"20日,120日,5日,60日"
00737,國泰AI機器人,2.89,"20日,5日"
00753L,中信中國50正2,1.03,5日
00830,國泰費城半導體,1.3142230875804621,5日
00861,元大全球未來通訊,1.25,5日
00865B,國泰US短期公債,1.05,5日
00881,國泰台灣科技龍頭,1.2407074600146726,5日
00891,中信關鍵半導體,1.246887027845591,5日
00892,富邦台灣半導體,1.025522095912068,5日
00894,中信小資高價30,0.88,"20日,5日"
00896,中信綠能及電動車,1.17,"20日,5日"
00897,富邦基因免疫生技,2.19,"20日,5日"
00898,國泰基因免疫革命,2.19,20日
00900,富邦特選高股息30,2.2779915700038167,20日
00908,富邦入息REITs+,1.15,"20日,5日"
00909,國泰數位支付服務,5.38,"20日,120日,5日,60日"
00916,國泰全球品牌50,1.59,5日
00920,富邦ESG綠色電力,2.73,5日
00922,國泰台灣領袖50,20.494991490798927,120日
00929,復華台灣科技優息,0.594663825348688,5日
00935,野村臺灣新科技50,5.864988876197815,5日
00947,台新臺灣IC設計,4.334484849343401,"20日,120日,5日"
00951,台新日本半導體,1.68,"20日,5日"
00952,凱基台灣AI50,3.48,60日
00954,中信日本半導體,0.72,5日
00972,野村日本動能高息,22.36,"20日,120日,60日"
00980A,主動野村臺灣優選,11.500946796738868,"120日,60日"
00981A,主動統一台股增長,2.4006345552927644,5日
00983A,主動中信ARK創新,4.68,"20日,120日,5日"
00985B,群益ESG投等債0-5,0.56,5日
00988A,主動統一全球創新,1.690338433733671,5日
00989A,主動摩根美國科技,5.48,"120日,5日"
00990A,主動元大AI新經濟,2.65,20日
00991A,主動復華未來50,2.1089009069744615,5日
00992A,主動群益科技創新,1.9512690128477783,5日
00994A,主動第一金台股優,4.25,"120日,5日"
00996A,主動兆豐台灣豐收,6.78,"20日,120日,5日"
00997A,主動群益美國增長,1.5676738783003912,5日
00999A,主動野村臺灣高息,0.8,5日
1102,亞泥,13.110533996036034,20日
1216,統一,38.16462598611099,"120日,60日"
1233,天仁,5.52,120日
1301,台塑,32.8130076789063,"20日,120日"
1303,南亞,35.64673642911903,120日
1309,台達化,3.37,20日
1310,台苯,6.415654614459032,"20日,120日"
1312,國喬,4.13,20日
1313,聯成,7.391277382855206,60日
1314,中石化,10.516978214854705,20日
1319,東陽,10.154166064000304,60日
1325,恆大,1.98,20日
1326,台化,38.99023806362241,"20日,120日"
1342,八貫,31.614714825315,120日
1402,遠東新,19.13074267784348,60日
1513,中興電,19.045016690352057,"20日,60日"
1536,和大,5.1926750635315315,60日
1560,中砂,44.46806191629481,"20日,120日,5日,60日"
1563,巧新,4.19,120日
1568,倉佑,3.75,"120日,60日"
1605,華新,18.225454681885484,"120日,60日"
1608,華榮,5.478863681438647,60日
1609,大亞,13.622106830532973,"20日,60日"
1708,東鹼,10.777508200136392,"20日,5日"
1710,東聯,5.409460109557783,20日
1717,長興,13.247907594830995,60日
1718,中纖,6.582049391438547,20日
1727,中華化,11.718437738720848,"20日,120日,5日,60日"
1806,冠軍,8.504095136147088,120日
1809,中釉,3.05,"20日,5日,60日"
1810,和成,2.575089594382397,5日
1904,正隆,12.014919566760554,"120日,60日"
1909,榮成,9.006263111179774,60日
2006,東和鋼鐵,24.045656631028038,"20日,120日,5日,60日"
2009,第一銅,2.8283778020189603,60日
2014,中鴻,7.206316132492633,120日
