代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,48.0,-0.55,-1.13,26W37,09/07,-2,-6546,-15.3,-0.3,19,158966,15.2,7.38,9,7730,2.24,0.36,-1,-815,-10.6,-0.04
6187,萬潤,1370.0,65.0,4.98,26W37,09/07,1,36,1.51,0.04,10,4739,3.31,4.82,-1,-22,-0.91,-0.02,1,64,2.69,0.07
2884,玉山金,43.55,0.0,0.0,26W37,09/07,-1,-8347,-15.4,-0.05,9,135357,7.2,0.76,1,441,0.81,0.0,2,44464,11.8,0.25
3491,昇達科,1510.0,5.0,0.33,26W37,09/07,-6,-2983,-6.45,-4.34,9,2142,2.68,3.11,3,54,0.26,0.08,-2,-495,-4.39,-0.72
2207,和泰車,539.0,0.0,0.0,26W37,09/07,3,239,8.29,0.04,8,263,1.81,0.05,1,9,3.19,0.0,3,320,11.1,0.06
2379,瑞昱,729.0,16.0,2.24,26W37,09/07,-2,-3295,-21.1,-0.64,8,6117,5.07,1.19,4,367,0.95,0.07,-2,-928,-5.93,-0.18
2610,華航,20.45,0.0,0.0,26W37,09/07,3,21023,8.42,0.34,8,35055,2.7,0.57,1,220,1.58,0.0,3,27233,10.9,0.45
1476,儒鴻,306.0,-7.0,-2.24,26W37,09/07,-1,-374,-20.6,-0.14,7,939,2.06,0.34,2,19,0.31,0.01,-1,-334,-18.4,-0.12
2301,光寶科,299.0,-9.0,-2.92,26W37,09/07,-2,-16710,-9.17,-0.72,7,20458,1.85,0.88,-1,-464,-1.85,-0.02,-2,-14756,-8.1,-0.64
2464,盟立,203.0,-8.0,-3.79,26W37,09/07,-1,-3790,-22.5,-1.75,7,2262,0.45,1.04,3,817,0.37,0.38,-1,-3509,-20.8,-1.62
2495,普安,37.4,-0.05,-0.13,26W37,09/07,1,149,14.8,0.05,7,142,0.31,0.05,-5,-176,-0.72,-0.06,1,173,17.2,0.06
3044,健鼎,493.0,4.5,0.92,26W37,09/07,1,16,0.92,0.0,7,4518,3.86,0.86,1,27,1.57,0.01,1,77,4.42,0.01
4938,和碩,93.6,-1.8,-1.89,26W37,09/07,-1,-6320,-49.8,-0.24,7,24110,6.02,0.9,-1,-118,-0.93,0.0,-1,-3753,-29.5,-0.14
9910,豐泰,69.8,0.9,1.31,26W37,09/07,2,853,14.9,0.09,7,1370,3.44,0.14,3,134,1.21,0.01,2,1400,24.4,0.14
1303,南亞,230.5,5.0,2.22,26W37,09/07,-2,-10542,-1.55,-0.13,6,54397,2.0,0.69,-2,-1941,-0.29,-0.02,1,4094,5.39,0.05
2609,陽明,58.1,-0.1,-0.17,26W37,09/07,-1,-538,-3.43,-0.02,6,1133,0.06,0.03,1,392,2.5,0.01,2,6937,1.71,0.2
3105,穩懋,450.5,1.0,0.22,26W37,09/07,-2,-10341,-4.39,-2.44,6,17473,2.41,4.12,-2,-146,-0.06,-0.03,-2,-6000,-2.55,-1.42
1519,華城,739.0,-7.0,-0.94,26W37,09/07,1,484,11.0,0.14,5,423,0.95,0.12,5,334,0.75,0.1,1,624,14.2,0.18
2377,微星,158.5,-3.0,-1.86,26W37,09/07,-1,-5732,-40.1,-0.68,5,2850,0.87,0.34,-1,-375,-2.62,-0.04,-1,-5682,-39.7,-0.67
2382,廣達,347.5,2.5,0.72,26W37,09/07,-1,-627,-4.61,-0.02,5,9360,2.6,0.23,1,201,1.48,0.0,5,48527,13.5,1.18
2439,美律,76.9,-1.0,-1.28,26W37,09/07,-4,-5418,-22.6,-2.18,5,481,1.51,0.19,-3,-326,-2.06,-0.13,-4,-5162,-21.5,-2.08
2633,台灣高鐵,26.0,-0.1,-0.38,26W37,09/07,-2,-6518,-29.2,-0.12,5,11050,14.9,0.2,5,231,0.31,0.0,-2,-2444,-11.0,-0.04
2887,台新新光金,41.1,-0.4,-0.96,26W37,09/07,-1,-23784,-41.3,-0.09,5,167974,12.7,0.67,1,1285,2.23,0.01,-1,-7189,-12.5,-0.03
3059,華晶科,39.0,-0.3,-0.76,26W37,09/07,-4,-2541,-9.33,-0.83,5,111,0.31,0.04,-10,-1850,-1.72,-0.6,-4,-2696,-9.89,-0.88
6409,旭隼,977.0,12.0,1.24,26W37,09/07,1,25,6.9,0.03,5,284,2.76,0.32,1,12,3.36,0.01,1,47,13.2,0.05
6640,均華,1300.0,50.0,4.0,26W37,09/07,-5,-806,-6.84,-2.79,5,599,5.09,2.07,-1,-6,-0.61,-0.02,2,240,3.47,0.83
00713,元大台灣高息低波,63.45,0.0,0.0,26W37,09/07,-1,-1050,-18.5,-0.06,4,6260,7.47,0.37,-1,-902,-15.9,-0.05,-1,-952,-16.7,-0.06
2352,佳世達,29.0,-0.25,-0.85,26W37,09/07,-1,-3028,-52.4,-0.19,4,1768,2.25,0.11,-1,-30,-0.52,0.0,-1,-2995,-51.8,-0.19
2353,宏碁,32.3,-0.4,-1.22,26W37,09/07,-1,-15925,-54.8,-0.52,4,9280,3.55,0.3,-2,-270,-0.21,-0.01,-1,-14517,-50.0,-0.48
2404,漢唐,1080.0,10.0,0.93,26W37,09/07,1,168,17.6,0.09,4,399,1.98,0.21,-1,-4,-0.42,0.0,1,197,20.7,0.1
3034,聯詠,540.0,16.0,3.05,26W37,09/07,9,40326,22.0,6.63,4,1683,2.93,0.28,1,16,0.71,0.0,19,68055,13.3,11.2
3078,僑威,44.95,-1.15,-2.49,26W37,09/07,-3,-3217,-27.0,-1.41,4,33,0.23,0.01,-2,-27,-0.34,-0.01,-3,-3036,-25.5,-1.33
3532,台勝科,403.0,4.0,1.0,26W37,09/07,-1,-415,-5.18,-0.11,4,10034,6.07,2.59,-5,-722,-0.35,-0.19,4,10727,6.49,2.77
3706,神達,92.6,0.1,0.11,26W37,09/07,-1,-3550,-35.7,-0.27,4,8371,5.32,0.63,6,4306,1.45,0.32,-1,-2466,-24.8,-0.19
4736,泰博,125.5,-1.5,-1.18,26W37,09/07,1,32,7.14,0.03,4,452,6.16,0.47,-1,-94,-21.0,-0.1,-1,-52,-11.6,-0.05
6191,精成科,82.8,0.3,0.36,26W37,09/07,1,148,16.3,0.03,4,718,2.97,0.14,1,7,0.74,0.0,1,185,20.4,0.04
6412,群電,77.0,-0.4,-0.52,26W37,09/07,-2,-705,-18.4,-0.18,4,64,0.73,0.02,1,4,0.55,0.0,-2,-719,-18.7,-0.18
8069,元太,150.5,2.0,1.35,26W37,09/07,-12,-61603,-12.6,-5.33,4,1197,1.09,0.1,1,74,1.6,0.01,-6,-38416,-15.8,-3.33
1503,士電,207.5,0.0,0.0,26W37,09/07,6,3083,7.15,0.59,3,27,0.12,0.01,-2,-28,-0.22,-0.01,6,3045,7.06,0.58
1514,亞力,102.5,0.5,0.49,26W37,09/07,-3,-1565,-7.48,-0.56,3,54,0.26,0.02,1,14,1.44,0.01,1,26,2.61,0.01
1605,華新,37.9,-0.5,-1.3,26W37,09/07,-1,-4621,-32.1,-0.1,3,656,0.27,0.01,1,53,0.37,0.0,-2,-4616,-4.42,-0.1
2312,金寶,32.3,-0.55,-1.67,26W37,09/07,-1,-4528,-38.2,-0.3,3,32,0.03,0.0,-1,-256,-2.16,-0.02,-1,-4764,-40.2,-0.32
2371,大同,28.15,0.0,0.0,26W37,09/07,8,30072,9.05,1.4,3,182,0.15,0.01,4,847,0.49,0.04,8,29187,8.78,1.36
2449,京元電子,273.0,11.0,4.2,26W37,09/07,1,6996,26.4,0.54,3,9539,3.19,0.74,1,315,1.19,0.02,1,8872,33.5,0.69
