代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2884,玉山金,43.55,0.35,0.81,09/04,3,24042,11.7,0.14,22,116566,12.4,0.66,-1,-685,-1.12,0.0,3,35946,17.5,0.2
2301,光寶科,308.0,9.0,3.01,09/04,1,4775,17.3,0.21,14,16212,3.05,0.7,1,303,1.1,0.01,1,5590,20.3,0.24
2313,華通,249.5,13.5,5.72,09/04,2,5663,7.27,0.46,12,17041,3.4,1.38,1,639,1.23,0.05,2,5355,6.88,0.43
2618,長榮航,42.5,-0.3,-0.7,09/04,-1,-2467,-24.6,-0.05,9,11257,6.12,0.21,-3,-402,-0.71,-0.01,-1,-1615,-16.1,-0.03
2887,台新新光金,41.5,0.05,0.12,09/04,-2,-1201,-0.95,0.0,9,25717,4.02,0.1,-2,-1095,-0.87,0.0,5,82528,16.9,0.33
1476,儒鴻,313.0,-0.5,-0.16,09/04,2,927,46.3,0.34,6,396,7.93,0.14,4,27,0.82,0.01,2,954,47.6,0.35
2357,華碩,1025.0,54.0,5.56,09/04,1,2386,46.7,0.32,6,2518,10.2,0.34,1,61,1.2,0.01,1,2551,50.0,0.34
2379,瑞昱,713.0,6.0,0.85,09/04,-7,-3490,-21.9,-0.68,6,2166,15.4,0.42,1,68,4.85,0.01,1,28,1.98,0.01
2382,廣達,345.0,10.0,2.99,09/04,2,16612,51.2,0.4,6,4990,5.87,0.12,1,85,0.42,0.0,5,25021,33.7,0.61
2542,興富發,48.55,-0.1,-0.21,09/04,-1,-2883,-41.5,-0.13,6,11634,28.6,0.54,-1,-47,-0.67,0.0,4,9585,32.3,0.45
2855,統一證,50.7,0.1,0.2,09/04,-4,-4003,-20.5,-0.25,6,5138,19.4,0.32,0,0,0.0,0.0,-1,-415,-9.62,-0.03
2882,國泰金,115.0,2.5,2.22,09/04,2,5870,11.0,0.04,6,15204,8.26,0.1,4,877,0.84,0.01,2,9635,18.0,0.07
2891,中信金,68.4,0.9,1.33,09/04,6,15507,6.83,0.08,6,23655,10.4,0.12,-9,-4053,-1.34,-0.02,6,36436,16.0,0.19
3231,緯創,198.0,9.5,5.04,09/04,4,35044,12.0,1.1,6,27077,7.57,0.85,5,1537,0.46,0.05,4,62024,21.2,1.95
3661,世芯-KY,4220.0,170.0,4.2,09/04,1,185,10.6,0.22,6,352,2.97,0.41,1,67,3.83,0.08,1,254,14.5,0.3
3706,神達,92.5,1.0,1.09,09/04,-3,-7348,-19.3,-0.55,6,3798,4.6,0.29,1,23,0.22,0.0,-3,-6240,-16.4,-0.47
5269,祥碩,1430.0,-10.0,-0.69,09/04,-3,-133,-8.86,-0.18,6,96,3.3,0.13,-3,-69,-4.63,-0.09,-2,-157,-18.4,-0.21
1102,亞泥,35.1,-0.1,-0.28,09/04,-1,-1502,-34.1,-0.04,5,5869,15.4,0.17,-12,-4895,-4.04,-0.14,-1,-918,-20.9,-0.03
1802,台玻,59.1,0.5,0.85,09/04,-3,-7849,-7.39,-0.27,5,838,0.49,0.03,-5,-1705,-1.0,-0.06,-3,-9050,-8.52,-0.31
2027,大成鋼,50.2,0.0,0.0,09/04,-1,-4372,-25.2,-0.17,5,11300,17.3,0.44,-1,-403,-2.32,-0.02,-1,-2185,-12.6,-0.08
2353,宏碁,32.7,1.45,4.64,09/04,1,14303,35.7,0.47,5,7047,6.87,0.23,1,588,1.47,0.02,1,15083,37.6,0.49
2395,研華,711.0,37.0,5.49,09/04,1,946,18.8,0.11,5,908,4.66,0.1,1,95,1.88,0.01,1,1380,27.5,0.16
2610,華航,20.45,-0.1,-0.49,09/04,3,13427,28.8,0.22,5,4668,5.7,0.08,-3,-765,-1.64,-0.01,4,16022,26.8,0.26
2633,台灣高鐵,26.1,-0.1,-0.38,09/04,-2,-1925,-28.2,-0.03,5,2401,14.1,0.04,1,15,0.4,0.0,-1,-1220,-32.9,-0.02
2883,凱基金,36.7,0.8,2.23,09/04,2,15280,14.8,0.08,5,1901,0.6,0.01,3,926,0.61,0.0,2,16617,16.1,0.09
3045,台灣大,118.0,0.0,0.0,09/04,15,83534,47.7,2.24,5,2805,6.18,0.08,-16,-3142,-1.7,-0.08,15,84939,48.5,2.28
3131,弘塑,2385.0,20.0,0.85,09/04,-4,-51,-3.25,-0.17,5,116,5.02,0.39,-3,-39,-4.35,-0.13,-3,-55,-6.13,-0.18
