排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00981A,主動統一台股增長,30.37,0.97,3.3,09/01,2545,-5106,-10760,-64772,-70171,-118658,-292332.0,-47630.0,43653.0,28727.0
2,2886,兆豐金,48.5,-0.05,-0.1,09/01,-28092,-27806,-28699,-58812,-105299,-47886,31296.0,44433.0,14515.0,61012.0
3,00631L,元大台灣50正2,37.26,1.44,4.02,09/01,-200,-813,-24406,-32921,-32421,-73674,-12220.0,300849.0,297125.0,300528.0
4,2002,中鋼,19.05,0.1,0.53,09/01,-14003,-13966,-12582,-28628,-58269,-143326,-391808.0,-131173.0,-52062.0,-258425.0
5,1815,富喬,129.0,2.5,1.98,09/01,-10100,-11643,-18648,-27229,-34904,-34697,-39151.0,-15747.0,3143.0,-5818.0
6,009816,凱基台灣TOP50,15.89,0.33,2.12,09/01,0,-441,-1458,-26387,-28371,-111443,-8626.0,43151.0,,
7,1216,統一,76.2,0.0,0.0,09/01,-1520,-1454,-3960,-23879,-53253,-129837,-105292.0,-40278.0,77575.0,-1349.0
8,2609,陽明,57.6,-1.9,-3.19,09/01,-17122,-18271,-17678,-23092,-31131,-30930,-168201.0,-84364.0,-144362.0,-140992.0
9,00878,國泰永續高股息,33.76,0.58,1.75,09/01,0,0,-2999,-20359,-28590,9484,73213.0,80532.0,4995.0,57259.0
10,1101,台泥,25.3,0.9,3.69,09/01,-40100,-33248,-30031,-19747,-6589,15522,146482.0,436813.0,449115.0,491805.0
11,00982A,主動群益台灣強棒,23.34,0.95,4.24,09/01,-226,-701,-12396,-19652,-10985,-11507,-18260.0,17093.0,12392.0,18913.0
12,2603,長榮,238.0,4.5,1.93,09/01,-2199,-11754,-12280,-19060,-38832,-57771,-122006.0,-93025.0,-88043.0,-115648.0
13,2382,廣達,342.0,3.5,1.03,09/01,-1676,-873,-11224,-18170,-36209,-190699,-101116.0,-21041.0,-48549.0,-35458.0
14,00881,國泰台灣科技龍頭,51.05,1.47,2.96,09/01,-304,-1121,-5528,-16651,-15207,2119,-11411.0,-11568.0,5542.0,2165.0
15,2880,華南金,41.95,0.6,1.45,09/01,-11931,-5924,-3689,-13711,-6697,48835,235876.0,311763.0,338429.0,312154.0
16,2324,仁寶,39.9,-0.45,-1.12,09/01,-6553,-7027,-12126,-12952,-38700,-57422,-169997.0,-370354.0,-55762.0,-259917.0
17,2883,凱基金,34.95,1.1,3.25,09/01,1642,4128,-2763,-12831,-13436,-27078,28868.0,59292.0,-7926.0,56691.0
18,2353,宏碁,31.75,0.25,0.79,09/01,-7487,-8645,-8751,-12376,-20233,-19214,-52181.0,-54231.0,52137.0,67730.0
19,00992A,主動群益科技創新,18.87,0.44,2.39,09/01,-745,-33,-729,-10858,-12666,-22440,-55044.0,4434.0,,7426.0
20,00991A,主動復華未來50,18.24,0.29,1.62,09/01,459,1427,157,-9647,-20656,-62179,-20722.0,70967.0,,79464.0
21,3706,神達,95.7,3.2,3.46,09/01,10,-5216,-5205,-8658,-11772,-28166,-9255.0,-21636.0,52996.0,-22666.0
