股票代號,股票名稱,法人持股,上榜區塊
00401A,主動摩根台灣鑫收,5.21,"20日,60日"
0050,元大台灣50,7.609453761379972,"20日,120日,60日"
0057,富邦摩台,6.95,120日
00634R,富邦上証反1,8.38,"60日,120日"
00646,元大S&P500,2.231741646443905,5日
00647L,元大S&P500正2,5.574389027431422,60日
00651R,復華香港反1,2.82,"20日,5日"
00652,富邦印度,1.94,20日
00653L,富邦印度正2,3.19,"20日,5日,60日"
00657,國泰日經225,8.38,60日
00661,元大日經225,6.758537886872999,"20日,120日,60日"
00673R,期元大S&P原油反1,1.74,20日
00674R,期元大S&P黃金反1,7.16,"60日,120日"
00678,群益那斯達克生技,6.98,"20日,120日,5日,60日"
00683L,期元大美元指正2,20.04,"20日,120日,60日"
00689R,國泰20年美債反1,37.05,"60日,120日"
00712,復華富時不動產,0.88,5日
00714,群益道瓊美國地產,5.24,"60日,120日"
00717,富邦美國特別股,1.91,20日
00731,復華富時高息低波,6.18524886877828,"60日,120日"
00736,國泰新興市場,25.63,"20日,120日,5日,60日"
00739,元大MSCI A股,2.6,"20日,60日"
00753L,中信中國50正2,2.06,5日
00783,富邦中証500,8.29,"20日,120日"
00830,國泰費城半導體,4.357061000839431,20日
00865B,國泰US短期公債,5.4,"20日,120日,60日"
00875,國泰網路資安,6.43,"20日,120日,60日"
00896,中信綠能及電動車,1.62,"20日,5日"
00897,富邦基因免疫生技,3.07,"60日,5日"
00904,新光臺灣半導體30,2.161248503997319,5日
00908,富邦入息REITs+,3.22,5日
00910,第一金太空衛星,6.73,"60日,120日"
00917,中信特選金融,3.45,"60日,120日,5日"
00918,大華優利高填息30,1.66,20日
00922,國泰台灣領袖50,20.56506567086811,"60日,120日"
00926,凱基全球菁英55,3.14,"20日,5日,60日"
00932,兆豐永續高息等權,2.7,60日
00943,兆豐電子高息等權,28.02,"60日,120日"
00944,野村趨勢動能高息,2.71,5日
00945B,凱基美國非投等債,5.534651656412048,5日
00947,台新臺灣IC設計,5.720855797407823,"60日,120日"
00949,復華日本龍頭,0.88,5日
00962,台新AI優息動能,3.26,60日
00963,中信全球高股息,3.8,"20日,120日,5日"
00964,中信亞太高股息,1.99,"20日,5日"
00984D,主動聯博全球非投,1.7473821168308028,5日
00985B,群益ESG投等債0-5,1.47,5日
00987A,主動台新優勢成長,3.61,120日
00992A,主動群益科技創新,3.77888080921679,120日
00994A,主動第一金台股優,5.05,"20日,60日"
00996A,主動兆豐台灣豐收,5.55,"20日,60日"
00997A,主動群益美國增長,6.7542860017117565,"20日,5日"
1210,大成,12.71631421931994,20日
1301,台塑,31.82160061809623,"20日,120日"
1303,南亞,37.24334020224168,"20日,120日,60日"
1304,台聚,29.18,"20日,5日"
1308,亞聚,4.99,"20日,5日"
1310,台苯,6.465654614459032,"20日,5日"
1312,國喬,4.78,"20日,5日"
1313,聯成,7.231277382855207,"20日,5日"
1314,中石化,13.017681122475516,"20日,120日,5日,60日"
1326,台化,38.18803901056555,120日
1342,八貫,33.33794677579498,"20日,120日,5日,60日"
1402,遠東新,14.930388979621549,20日
1409,新纖,14.41126946518274,5日
1410,南染,18.82,120日
1476,儒鴻,30.371196856098397,5日
1477,聚陽,12.792332779838619,5日
1504,東元,2.26632525759267,5日
1513,中興電,15.913816790862377,20日
1515,力山,4.46,5日
1516,川飛,5.81,120日
1536,和大,4.034736802003236,5日
1560,中砂,41.308462171666044,"20日,120日,60日"
1563,巧新,3.82,60日
1590,亞德客-KY,82.12677601496776,"120日,5日"
1597,直得,6.3566766013377904,20日
1604,聲寶,7.9,5日
1609,大亞,13.488338102272788,"20日,5日"
1617,榮星,19.91,5日
1623,大東電,2.8,"20日,5日,60日"
1708,東鹼,12.857349149945998,"120日,5日"
1709,和益,5.44,"20日,120日,5日,60日"
1710,東聯,6.466186764051362,"20日,5日,60日"
1717,長興,13.102768222268338,"20日,5日"
1721,三晃,1.93,5日
1727,中華化,5.968437738720846,"20日,120日,5日"
1733,五鼎,3.2050024916410367,5日
1734,杏輝,6.21,"20日,5日"
1760,寶齡富錦,11.5723326603958,5日
1762,中化生,3.64,5日
1795,美時,52.98624644579214,5日
