排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00985D,主動貝萊德優投等,9.8,0.02,0.2,09/03,233.0,1092.0,1092.0,1092.0,1092.0,1143.0,,,,
2,009829,大華韓國KOSPI50,10.03,-0.17,-1.67,09/03,109.0,233.0,233.0,673.0,,,,,,
3,00768B,復華20年美債,47.99,0.29,0.61,09/02,0.0,0.0,621.0,621.0,621.0,455.0,199.0,199.0,149.0,-25.8
4,009802,富邦旗艦50,19.77,0.02,0.1,09/02,26.3,83.6,558.0,558.0,558.0,558.0,128.0,440.0,241.0,582.0
5,00749B,凱基新興債10+,30.7,0.0,0.0,09/02,0.0,250.0,250.0,250.0,250.0,250.0,1300.0,,,
6,3229,晟鈦,48.6,-2.6,-5.08,09/02,33.3,56.1,93.9,237.0,,,,,,
7,00918,大華優利高填息30,35.46,-0.02,-0.06,09/02,3.84,37.5,146.0,223.0,291.0,147.0,-26.5,48.3,18.0,-55.2
8,2025,千興,12.65,-0.2,-1.56,09/02,0.0,0.0,33.3,200.0,,,,,,
9,00404A,主動聯博動能50,9.7,-0.1,-1.02,09/03,0.0,155.0,155.0,155.0,144.0,340.0,,,,
10,2368,金像電,1100.0,-75.0,-6.38,09/02,14.6,20.3,23.0,101.0,139.0,584.0,115.0,-50.2,-29.0,-53.4
11,7823,奧義賽博-KY創,83.7,0.1,0.12,09/03,100.0,0.0,100.0,100.0,100.0,,,,,
12,00708L,期元大S&P黃金正2,82.05,4.2,5.39,09/02,1.3,4.32,24.8,99.5,99.2,150.0,125.0,250.0,213.0,1329.0
13,1597,直得,144.5,-4.0,-2.69,09/02,8.03,19.2,12.0,90.5,89.1,38.6,21.3,26.0,-20.2,-11.1
14,3605,宏致,114.5,-12.5,-9.84,09/02,9.66,50.7,38.0,88.5,114.0,77.3,-39.4,-47.3,-6.45,-33.7
15,3049,精金,12.8,-0.25,-1.92,09/02,11.5,9.29,14.1,87.8,8556.0,,,,,
16,6176,瑞儀,90.3,-2.0,-2.17,09/02,8.49,6.55,17.3,82.1,,4.96,-90.2,-19.2,-25.4,-70.9
17,00712,復華富時不動產,8.64,0.03,0.35,09/02,1.64,17.2,53.9,77.6,327.0,166.0,65.9,79.1,72.5,242.0
18,6613,朋億*,257.0,-7.5,-2.84,09/02,11.8,27.1,43.3,75.4,115.0,259.0,279.0,78.9,66.5,92.9
19,4764,雙鍵,217.5,-22.5,-9.38,09/02,8.66,14.4,26.3,73.2,68.9,14.1,55.3,30.0,1502.0,99.4
20,7805,威聯通,502.0,-21.0,-4.02,09/03,15.6,31.3,47.3,72.3,151.0,87.4,257.0,,,
21,6257,矽格,209.0,-7.0,-3.24,09/02,6.55,28.4,40.7,66.2,89.1,120.0,-19.5,-34.1,32.0,-14.0
