排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00689R,國泰20年美債反1,22.9,-0.25,-1.08,1,09/18,,,,-100.0,,,-100.0,-100.0,-100.0,-100.0
2,00731,復華富時高息低波,99.05,-0.25,-0.25,2164,09/18,-100.0,-100.0,-100.0,-100.0,,,-100.0,-100.0,-100.0,-100.0
3,00741B,富邦全球非投等債,36.93,-0.03,-0.08,104,09/18,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00938,凱基優選30,27.03,-0.07,-0.26,2227,09/18,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,6655,科定,123.0,-1.5,-1.2,38,09/18,-100.0,-100.0,-100.0,-100.0,,-100.0,,,-100.0,
6,00681R,元大美債20反1,21.81,-0.24,-1.09,3,09/18,0.0,0.0,0.0,-98.8,-33.3,-33.3,-87.5,-81.8,-97.7,-81.8
7,3226,龍鋒,56.9,0.2,0.35,33,09/18,0.0,0.0,0.0,-92.3,-91.7,-88.9,0.0,-87.5,-95.5,-94.1
8,00714,群益道瓊美國地產,21.12,-0.08,-0.38,115,09/18,0.0,50.0,-90.3,-90.3,-90.3,-90.3,-40.0,-98.5,-95.9,-99.0
9,00912,中信臺灣智慧50,36.15,0.87,2.47,238,09/18,-81.2,-81.2,-81.2,-80.0,-81.2,-92.9,-62.5,-93.0,-82.4,-89.7
10,1726,永記,76.9,0.0,0.0,18,09/18,-44.4,-61.5,-77.8,-77.8,-58.3,-58.3,-76.2,,,
11,00987D,主動統一美債量化,9.9,0.08,0.81,2671,09/18,0.0,0.0,0.0,-75.0,-66.7,,,,,
12,3229,晟鈦,64.4,5.8,9.9,3951,09/18,11.6,13.2,-36.0,-70.1,-49.4,,,,,
13,6210,慶生,17.55,0.45,2.63,29,09/18,-25.0,-25.0,-25.0,-65.4,-65.4,-70.0,-80.9,-87.3,-95.5,-93.8
14,00700,富邦恒生國企,16.92,0.17,1.01,138,09/18,-20.0,-62.4,-62.4,-65.4,-69.4,-73.0,-76.0,-77.7,-42.9,-66.2
