排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00991A,主動復華未來50,18.24,0.29,1.62,95025,09/01,-12675,-30658,-35665,-40932,-37019,-163567,64393.0,88326.0,,51570.0
2,00685L,群益臺灣加權正2,12.31,0.49,4.15,350088,09/01,-11056,-6110,-7430,-23507,-15530,-66163,142839.0,143842.0,143720.0,143957.0
3,00631L,元大台灣50正2,37.26,1.44,4.02,271661,09/01,-11363,-7677,-10892,-22322,-23756,-92845,42651.0,191996.0,190895.0,191815.0
4,00981A,主動統一台股增長,30.37,0.97,3.3,234948,09/01,-255,-9768,-9486,-21425,-20645,-166515,-9194.0,102367.0,127300.0,58973.0
5,00403A,主動統一升級50,10.45,0.23,2.25,442224,09/01,-2260,-1216,-5714,-9486,-7134,-73935,-71411.0,,,
6,00953B,群益優選非投等債,9.63,-0.01,-0.1,69278,09/01,4115,5864,-13371,-7868,21759,-24256,17295.0,38329.0,77933.0,50174.0
7,2002,中鋼,19.05,0.1,0.53,25958,09/01,117,-3590,-3251,-4263,-3286,552,-5208.0,14082.0,22698.0,13891.0
8,5608,四維航,16.7,-0.25,-1.47,4727,09/01,-259,-77,-251,-3961,3279,3062,2062.0,955.0,-528.0,566.0
9,2337,旺宏,122.5,-3.5,-2.78,31995,09/01,-3800,-3233,-3100,-3935,-5812,-810,-21720.0,-80170.0,71244.0,-3111.0
10,6770,力積電,70.8,-2.2,-3.01,151879,09/01,7545,759,984,-3911,1269,4223,-27463.0,19306.0,101538.0,42020.0
11,1326,台化,74.3,6.0,8.78,119284,09/01,-105,-1417,-1824,-3902,-3637,-5459,11492.0,7818.0,3941.0,6161.0
12,8039,台虹,319.0,-8.0,-2.45,37385,09/01,-682,-2794,-4463,-3776,-1072,3104,6215.0,4735.0,12876.0,5521.0
13,1314,中石化,8.26,0.08,0.98,27691,09/01,-919,-323,-770,-3588,130,-9656,17119.0,22045.0,30570.0,16918.0
14,00405A,主動富邦台灣龍耀,8.93,0.18,2.06,115863,09/01,363,-9699,-10111,-3441,-1211,-19925,,,,
15,2605,新興,34.75,-0.6,-1.7,6609,09/01,-345,-326,-671,-3416,1459,1519,3506.0,117.0,3494.0,2629.0
16,1301,台塑,67.8,1.6,2.42,69472,09/01,-549,-108,-1829,-3150,-3315,-5858,-3895.0,-2655.0,-13701.0,-8234.0
17,1815,富喬,129.0,2.5,1.98,69204,09/01,-389,405,571,-3150,5874,3452,-17267.0,-20359.0,-32241.0,-33340.0
18,2615,萬海,114.5,0.5,0.44,19051,09/01,-556,-479,-756,-3137,843,104,-6143.0,-9448.0,-4898.0,-8660.0
19,2610,華航,20.35,0.1,0.49,13074,09/01,-262,39,374,-3034,-4029,-2833,-3874.0,-2595.0,231.0,-6785.0
20,2606,裕民,75.0,-1.1,-1.45,5934,09/01,65,-479,-192,-2962,569,732,731.0,-2350.0,-4030.0,-5072.0
21,1101,台泥,25.3,0.9,3.69,108834,09/01,1400,-347,-439,-2829,3885,5510,5158.0,5446.0,8810.0,1592.0
22,00407A,主動凱基台灣,9.99,0.23,2.36,133025,09/01,-1135,-944,-1488,-2144,-1908,-9760,,,,
23,5314,世紀*,35.3,-0.7,-1.94,5352,09/01,-5,-596,-1810,-2031,-3275,-4464,-6678.0,-9308.0,-7336.0,-10373.0
24,00878,國泰永續高股息,33.76,0.58,1.75,74969,09/01,-992,-1052,-1211,-1911,-2318,2357,-901.0,1402.0,-3270.0,1843.0
25,912000,晨訊科-DR,2.49,0.07,2.89,676,09/01,232,221,-202,-1905,-2132,-2091,4491.0,8143.0,10038.0,8696.0
26,6505,台塑化,76.7,3.2,4.35,30357,09/01,-575,-477,-510,-1873,-1140,-2517,-668.0,3625.0,2599.0,5859.0
27,4716,大立,17.55,-1.75,-9.07,4998,09/01,-1716,-1728,-1734,-1747,-1468,-3845,-423.0,1531.0,5563.0,621.0
