排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00985D,主動貝萊德優投等,9.76,-0.06,-0.61,09/07,0.35,0.35,234.0,1096.0,1096.0,1148.0,,,,
2,00768B,復華20年美債,47.75,-0.26,-0.54,09/07,0.0,0.0,0.0,621.0,621.0,455.0,199.0,199.0,149.0,-25.8
3,009802,富邦旗艦50,20.65,0.42,2.08,09/07,0.0,-0.38,25.8,555.0,555.0,555.0,125.0,579.0,329.0,579.0
4,2025,千興,12.45,-0.25,-1.97,09/07,242.0,242.0,242.0,356.0,,,,,,
5,00749B,凱基新興債10+,30.7,-0.06,-0.2,09/07,6.67,14.3,14.3,300.0,300.0,300.0,1500.0,,,
6,1444,力麗,7.03,-0.06,-0.85,09/07,58.3,152.0,267.0,255.0,,,,-71.2,-94.9,-88.4
7,009829,大華韓國KOSPI50,10.97,0.47,4.48,09/07,0.88,0.88,110.0,236.0,,,,,,
8,8105,凌巨,15.2,0.2,1.33,09/07,0.15,-6.25,12.7,228.0,,-93.4,-88.3,-90.7,-74.4,-81.9
9,00918,大華優利高填息30,35.78,-0.1,-0.28,09/07,9.55,9.1,13.3,169.0,269.0,191.0,-25.5,49.7,34.1,-51.1
10,00404A,主動聯博動能50,10.03,0.17,1.72,09/07,0.0,0.0,0.0,155.0,144.0,340.0,,,,
11,3229,晟鈦,50.6,0.8,1.61,09/07,3.8,28.1,70.8,148.0,,,,,,
12,6510,精測,3470.0,120.0,3.58,09/07,20.1,63.1,91.2,120.0,106.0,122.0,125.0,-2.88,-23.7,-23.5
13,7823,奧義賽博-KY創,83.2,0.2,0.24,09/07,0.0,0.0,100.0,100.0,100.0,,,,,
14,2481,強茂,158.0,2.0,1.28,09/07,2.26,49.3,57.1,94.6,62.2,136.0,56.0,39.3,-1.73,-44.5
15,4707,磐亞,28.3,-1.8,-5.98,09/07,4.18,12.8,22.8,74.0,53.3,9.06,75.9,568.0,864.0,484.0
16,6693,廣閎科,184.5,3.0,1.65,09/07,19.0,51.6,55.6,71.3,67.1,101.0,95.1,88.9,99.5,53.5
17,6272,驊陞,29.7,-0.1,-0.34,09/07,23.0,55.0,91.4,70.3,65.8,70.3,,,,
18,6934,心誠鎂,77.6,5.0,6.89,09/07,150.0,66.7,25.0,66.7,25.0,,,,,
19,00934,中信成長高股息,30.61,0.05,0.16,09/07,11.7,23.6,39.5,63.3,156.0,349.0,400.0,133.0,-50.0,2178.0
20,6257,矽格,213.0,1.0,0.47,09/07,3.43,13.5,20.9,59.6,107.0,144.0,-4.96,-21.2,76.3,-2.41
21,00673R,期元大S&P原油反1,11.11,-0.15,-1.33,09/07,2.84,1.56,1.56,59.1,61.0,98.5,14.1,132.0,865.0,
22,6613,朋億*,265.0,6.5,2.51,09/07,4.15,10.9,24.0,58.9,139.0,221.0,315.0,104.0,111.0,114.0
23,00896,中信綠能及電動車,28.74,0.34,1.2,09/07,-0.19,8.95,32.9,57.5,57.5,43.5,30.1,64.2,263.0,130.0
24,7805,威聯通,514.0,6.0,1.18,09/07,6.25,5.7,22.2,55.7,152.0,98.1,278.0,,,
25,6451,訊芯-KY,448.5,-0.5,-0.11,09/07,4.6,11.2,42.1,55.5,49.2,88.8,76.7,41.3,17.1,19.1
26,7788,松川精密,316.5,-18.5,-5.52,09/07,69.0,113.0,176.0,54.2,63.3,50.0,534.0,,,
27,2887I,台新新光辛特,9.54,0.02,0.21,09/07,2.92,13.6,45.2,52.6,67.2,68.9,-8.13,71.2,104.0,50.2
28,6715,嘉基,339.0,19.0,5.94,09/07,5.98,16.8,34.3,52.1,89.3,135.0,71.8,110.0,216.0,214.0
29,8996,高力,1240.0,-60.0,-4.62,09/07,11.2,22.8,36.3,51.8,195.0,578.0,744.0,878.0,53.0,584.0
30,00712,復華富時不動產,8.69,0.01,0.12,09/07,-2.67,-2.67,-1.07,49.8,316.0,159.0,71.1,68.3,101.0,233.0
31,1537,廣隆,115.5,0.0,0.0,09/07,5.25,15.2,26.4,47.2,61.7,121.0,34.9,3.89,-43.8,-43.3
32,2072,世紀風電,132.0,-4.0,-2.94,09/07,7.77,4.62,28.1,46.9,78.5,91.5,,,,
33,1459,聯發,15.35,-0.3,-1.92,09/07,9.59,45.5,45.5,45.5,63.3,400.0,-35.5,-43.3,,-29.8
34,2221,大甲,86.7,-4.1,-4.52,09/07,0.46,29.1,34.4,44.7,34.1,-2.38,20.6,788.0,776.0,788.0
35,3704,合勤控,39.7,-0.4,-1.0,09/07,6.91,11.2,32.8,44.4,76.3,93.5,36.3,-71.8,-44.5,-66.2
36,2536,宏普,18.85,-0.35,-1.82,09/07,-0.09,8.26,25.7,44.3,19.2,13.3,63.6,134.0,169.0,167.0
37,3605,宏致,120.5,2.5,2.12,09/07,0.95,3.58,13.6,42.9,136.0,90.6,-35.3,-41.5,2.66,-31.3
38,3645,達邁,71.8,0.2,0.28,09/07,0.6,9.03,14.6,39.4,42.3,41.9,-10.7,-42.8,-49.9,-20.8
39,3006,晶豪科,297.0,18.5,6.64,09/07,-1.9,19.3,29.1,37.5,38.8,27.9,-5.12,47.8,-49.2,-34.1
40,4746,台耀,46.4,1.05,2.32,09/07,4.76,13.2,24.3,36.9,50.6,26.4,-3.42,165.0,216.0,204.0
41,8021,尖點,462.0,42.0,10.0,09/07,-0.88,9.1,31.6,36.6,48.5,62.9,389.0,81.4,20.9,5.54
42,00939,統一台灣高息動能,23.82,-0.07,-0.29,09/07,10.1,26.2,30.4,36.5,67.2,197.0,-61.4,407.0,6.6,117.0
43,1597,直得,152.0,-3.0,-1.94,09/07,9.45,21.7,31.5,36.4,147.0,72.4,60.3,60.6,1.44,8.26
44,8046,南電,1050.0,-5.0,-0.47,09/07,-2.32,3.62,20.0,36.4,64.8,398.0,108.0,133.0,-48.2,59.2
45,6914,阜爾運通,121.0,0.0,0.0,09/07,6.53,17.0,20.8,35.9,25.5,4.4,13.5,34.5,164.0,116.0
46,4442,竣邦-KY,52.7,2.4,4.77,09/07,21.3,23.0,26.4,35.8,37.9,59.6,128.0,82.0,21.3,75.0
47,8040,九暘,82.5,7.5,10.0,09/07,14.8,20.4,35.7,35.7,40.0,1.3,56.1,199.0,203.0,236.0
48,3661,世芯-KY,4040.0,-180.0,-4.27,09/07,41.7,42.1,28.6,35.4,-27.4,-78.2,-82.5,-91.6,-78.7,-79.0
49,6166,凌華,116.0,-5.5,-4.53,09/07,12.9,14.1,28.2,35.2,46.3,75.8,21.1,-6.07,-20.6,-3.21
50,2618,長榮航,42.1,-0.4,-0.94,09/07,6.57,9.81,14.7,34.5,61.9,48.8,-87.7,-46.7,-28.8,-78.9
51,1737,臺鹽,30.55,-0.1,-0.33,09/07,5.48,11.7,18.3,34.0,41.3,35.7,89.5,111.0,143.0,123.0
52,5206,坤悅,23.05,-0.55,-2.33,09/07,24.2,24.2,31.2,33.3,34.4,34.4,-10.9,-22.5,-20.4,-27.0
53,3443,創意,5935.0,125.0,2.15,09/07,8.7,14.4,20.1,33.3,51.6,21.7,150.0,79.1,-46.2,82.4
54,5210,寶碩,28.05,-0.9,-3.11,09/07,9.05,9.05,29.6,33.1,-24.5,-22.5,948.0,,,
55,8473,山林水,45.5,-0.2,-0.44,09/07,9.5,11.3,15.6,33.0,32.9,25.9,26.8,-4.63,213.0,56.9
56,8064,東捷,122.5,10.5,9.38,09/07,12.5,14.9,26.3,33.0,31.6,16.8,52.5,205.0,10.7,88.4
57,3313,斐成,10.7,-0.1,-0.93,09/07,25.0,13.6,13.6,31.6,233.0,,,42.9,-89.6,-76.1
58,1709,和益,34.2,0.2,0.59,09/07,10.3,9.96,10.7,31.4,31.4,32.5,42.6,101.0,141.0,83.5
59,2634,漢翔,66.3,1.3,2.0,09/07,4.07,7.01,13.9,31.3,33.7,-11.1,-31.7,5.22,-12.0,-34.3
60,5904,寶雅*,71.7,-0.4,-0.55,09/07,2.54,4.81,16.1,30.9,72.8,,4613.0,2638.0,3949.0,3432.0
61,8086,宏捷科,112.5,0.0,0.0,09/07,4.22,11.0,23.4,30.7,61.3,112.0,65.9,-0.28,98.5,36.6
62,2301,光寶科,299.0,-9.0,-2.92,09/07,42.7,29.4,15.6,30.6,64.8,-76.8,-85.3,-87.3,-82.3,-42.6
63,00935,野村臺灣新科技50,60.6,1.95,3.32,09/07,17.0,10.7,9.92,29.2,-6.72,-12.5,-4.39,50.3,230.0,122.0
64,5289,宜鼎,1405.0,45.0,3.31,09/07,5.04,11.6,18.4,28.9,20.9,14.5,-23.8,393.0,117.0,94.4
65,7777,能率亞洲,38.0,-0.3,-0.78,09/07,2.52,5.57,9.8,28.8,68.1,14.4,56.5,248.0,,
66,00708L,期元大S&P黃金正2,81.25,-2.3,-2.75,09/07,2.46,3.03,4.37,28.6,114.0,142.0,132.0,233.0,227.0,1373.0
67,1773,勝一,160.5,-2.0,-1.23,09/07,-0.39,1.24,4.89,28.0,21.0,-15.9,-8.37,-29.5,-64.0,-53.2
68,2316,楠梓電,159.0,4.0,2.58,09/07,0.67,6.71,14.6,27.9,5.63,12.6,1.84,46.3,34.6,120.0
69,4991,環宇-KY,494.0,-3.0,-0.6,09/07,-0.44,-0.85,16.5,27.5,60.5,241.0,129.0,340.0,22.3,246.0
70,6425,易發,62.9,0.1,0.16,09/07,1.01,2.12,5.6,27.5,21.5,24.0,2.6,23.1,-20.1,-21.9
71,6640,均華,1300.0,50.0,4.0,09/07,2.91,11.0,22.1,27.3,50.6,98.9,219.0,81.5,38.8,14.2
72,3594,磐儀,48.3,-0.85,-1.73,09/07,0.78,3.09,11.8,26.9,26.2,30.6,77.6,135.0,285.0,275.0
73,00859B,群益0-1年美債,40.9,-0.13,-0.32,09/07,0.0,0.0,0.0,26.7,26.7,26.7,26.7,-0.87,,
74,6488,環球晶,971.0,-10.0,-1.02,09/07,2.56,5.92,10.5,26.6,60.1,110.0,65.8,-5.49,-20.7,38.1
75,2426,鼎元,99.1,-5.4,-5.17,09/07,0.91,3.91,19.6,26.3,2.61,15.5,7.94,240.0,592.0,497.0
76,6669,緯穎,2490.0,-75.0,-2.92,09/07,5.16,11.7,17.9,26.1,28.3,25.4,15.7,72.7,316.0,128.0
77,009817,國泰日本不動產,9.03,-0.07,-0.77,09/07,0.0,0.0,13.2,25.7,25.7,25.7,16.8,,,
78,6176,瑞儀,91.4,-0.5,-0.54,09/07,3.43,7.19,16.3,25.7,1684.0,151.0,-88.5,-30.9,-29.9,-68.8
79,8039,台虹,327.0,29.5,9.92,09/07,0.07,5.53,12.2,25.4,34.3,115.0,88.3,169.0,42.1,97.3
80,8033,雷虎,177.0,1.0,0.57,09/07,-0.89,1.85,8.77,25.4,97.9,143.0,-12.5,70.4,251.0,47.3
81,5321,美而快,77.5,-1.9,-2.39,09/07,11.3,13.8,22.5,25.4,20.7,37.6,107.0,70.6,43.8,46.8
82,2364,倫飛,66.2,-1.2,-1.78,09/07,10.3,12.1,17.0,25.1,19.5,-25.8,-38.1,-46.4,-8.76,-28.6
83,2359,所羅門,142.0,0.0,0.0,09/07,0.95,2.64,12.6,25.0,26.5,4.66,-12.4,-17.1,-9.17,-28.3
84,4977,眾達-KY,179.5,-5.5,-2.97,09/07,16.0,23.2,30.2,25.0,2.16,2.16,-17.0,-22.1,-36.0,-31.9
85,2415,錩新,28.6,0.4,1.42,09/07,2.98,6.8,11.8,24.7,1.07,-5.82,224.0,318.0,384.0,373.0
86,00989B,台新美國非投等債,10.03,-0.02,-0.2,09/07,0.0,11.3,24.7,24.7,24.7,4450.0,,,,
87,1714,和桐,16.45,-0.2,-1.2,09/07,3.02,4.85,13.0,24.6,28.2,73.0,247.0,586.0,528.0,810.0
88,6683,雍智科技,1410.0,50.0,3.68,09/07,3.12,10.3,25.9,24.2,14.9,6.77,35.7,40.9,-29.5,72.8
89,00985B,群益ESG投等債0-5,10.11,-0.04,-0.39,09/07,0.0,0.0,0.0,23.9,27.3,68.9,61.8,54.8,,1159.0
90,4764,雙鍵,228.0,-3.5,-1.51,09/07,-0.09,-2.04,6.45,23.8,61.1,0.48,36.0,38.2,1605.0,95.4
91,2881,富邦金,149.5,-1.0,-0.66,09/07,6.98,9.92,11.0,23.4,26.6,39.4,-33.9,-69.7,-76.4,-70.7
92,009803,玉山市值動能50,22.4,0.26,1.17,09/07,-3.98,-4.46,6.44,23.1,23.1,-22.8,36.3,-11.9,231.0,-11.1
93,3624,光頡,96.9,3.7,3.97,09/07,1.55,2.01,7.6,23.1,38.0,202.0,67.2,8.04,232.0,-25.0
94,8240,華宏,56.0,4.5,8.74,09/07,6.81,7.77,14.2,22.9,32.2,20.2,3.27,35.1,41.7,82.6
95,00951,台新日本半導體,17.79,0.79,4.65,09/07,0.0,-9.4,-9.4,22.8,10.8,9.7,19.4,-13.3,-54.0,22.9
96,00770,國泰北美科技,68.45,0.3,0.44,09/07,16.8,12.3,12.8,22.8,19.7,21.3,7.76,-78.7,-45.0,-64.2
97,5425,台半,92.4,-0.5,-0.54,09/07,1.26,4.82,12.5,22.6,35.9,198.0,60.6,211.0,477.0,111.0
98,6515,穎崴,7000.0,-75.0,-1.06,09/07,-1.86,4.35,3.12,22.2,10.9,-15.9,36.8,-39.2,-76.6,-66.8
99,2413,環科,48.35,2.55,5.57,09/07,8.65,14.2,19.3,22.1,24.4,-26.9,-36.9,-9.73,192.0,-12.9
100,4580,捷流閥業,82.3,-0.5,-0.6,09/07,0.76,3.91,11.8,22.0,40.0,30.4,-20.8,-24.4,-52.7,-68.9
101,6446,藥華藥,1325.0,15.0,1.15,09/07,4.01,16.9,22.3,21.9,91.9,49.5,215.0,39.0,-69.9,-66.6
102,3498,陽程,189.5,-4.5,-2.32,09/07,-0.15,0.73,11.1,21.6,-8.63,-48.9,-9.71,-48.1,-54.8,-35.9
103,3221,台嘉碩,51.2,1.8,3.64,09/07,1.81,2.26,9.42,20.9,13.5,-1.12,33.2,29.4,790.0,112.0
104,00719B,元大美債1-3,30.93,-0.11,-0.35,09/07,1.03,5.39,18.0,20.8,36.4,37.2,31.8,-3.03,70.7,62.6
105,6207,雷科,112.5,1.5,1.35,09/07,2.37,4.6,16.8,20.8,20.1,19.1,-2.46,-12.9,28.1,41.1
106,4174,浩鼎,24.95,-0.1,-0.4,09/07,2.46,5.29,10.6,20.5,27.6,7.22,59.1,,-65.9,1065.0
107,4908,前鼎,223.0,-1.5,-0.67,09/07,-0.45,-2.4,-2.4,20.1,78.0,64.2,-28.9,-34.1,-21.2,-30.8
108,3088,艾訊,124.0,-3.0,-2.36,09/07,12.3,14.4,17.9,19.8,30.5,-18.7,-14.1,13.8,-25.1,-18.0
109,2375,凱美,127.0,2.0,1.6,09/07,0.22,-0.31,5.35,19.8,53.9,195.0,94.2,80.5,390.0,-18.6
110,8027,鈦昇,185.5,4.0,2.2,09/07,1.85,8.78,17.1,19.6,32.7,11.8,34.0,29.5,30.3,86.9
111,3147,大綜,221.5,-2.0,-0.89,09/07,3.52,6.61,19.3,19.4,14.0,-32.0,-64.1,-70.6,-64.0,-69.2
112,3049,精金,12.75,-0.05,-0.39,09/07,-1.13,4.54,16.6,19.3,579.0,,,,,
113,4137,麗豐-KY,78.1,-1.2,-1.51,09/07,4.73,9.09,14.0,19.2,32.4,35.2,85.3,261.0,147.0,211.0
114,2368,金像電,1120.0,75.0,7.18,09/07,-17.2,-3.4,10.7,18.8,127.0,291.0,166.0,-47.6,-28.9,-55.0
115,6023,元大期,82.9,-3.5,-4.05,09/07,18.2,25.2,34.7,18.1,60.6,114.0,196.0,176.0,56.5,132.0
116,2484,希華,70.3,-0.1,-0.14,09/07,1.56,4.55,6.57,18.0,73.9,28.1,52.6,148.0,986.0,630.0
117,6214,精誠,185.0,-0.5,-0.27,09/07,1.87,-1.65,14.1,17.9,25.4,47.0,-7.05,-49.4,97.1,-45.8
118,3004,豐達科,120.0,-1.5,-1.23,09/07,2.41,9.07,14.0,17.7,33.6,7.14,-38.4,-12.2,-28.5,-17.8
119,5340,建榮,81.2,2.0,2.53,09/07,1.22,0.05,10.9,17.5,7.61,33.6,17.9,99.4,10.6,25.6
120,4526,東台,32.35,0.35,1.09,09/07,4.91,10.5,15.3,17.5,18.2,34.2,-2.49,-12.6,-31.0,-27.3
121,00989A,主動摩根美國科技,16.89,-0.1,-0.59,09/07,0.29,0.29,10.3,17.5,17.5,-6.62,-13.5,-43.7,,-34.5
122,4303,信立,35.1,0.4,1.15,09/07,2.89,4.39,7.34,17.4,19.0,0.69,-11.2,-3.23,102.0,-7.06
123,3135,凌航,173.0,0.0,0.0,09/07,3.77,5.24,14.6,17.4,32.3,34.0,274.0,142.0,,408.0
124,4560,強信-KY,28.6,-0.3,-1.04,09/07,3.19,11.9,11.9,17.1,43.8,49.0,19.5,0.0,-15.0,-9.22
125,5209,新鼎,154.0,-0.5,-0.32,09/07,4.0,7.69,12.0,17.0,23.4,25.1,102.0,41.6,14.5,40.0
126,3236,千如,45.95,1.5,3.37,09/07,0.6,0.95,3.16,16.9,20.0,9.96,69.7,130.0,2792.0,14.3
127,009823,群益S&P500,10.42,-0.07,-0.67,09/07,0.0,-4.21,-4.21,16.9,38.9,1.06,,,,
128,8932,智通*,94.2,2.8,3.06,09/07,2.49,6.47,10.7,16.8,17.3,11.6,157.0,,1055.0,270.0
