排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00847B,中信美國市政債,24.28,-0.05,-0.21,09/21,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,4527,方土霖,40.75,0.05,0.12,09/21,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,6919,康霈*,83.1,-2.7,-3.15,09/21,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0
4,7823,奧義賽博-KY創,82.1,1.1,1.36,09/21,,,-100.0,-100.0,-100.0,-100.0,,,,
5,8183,精星,28.9,0.85,3.03,09/21,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,2323,中環,10.8,0.1,0.93,09/21,0.0,-75.5,-86.7,-98.0,-98.1,-98.5,-99.3,-99.1,-99.1,-98.6
7,00792B,群益A級公司債,30.21,-0.03,-0.1,09/21,0.0,0.0,-90.2,-90.2,-90.2,-89.7,-89.7,,-95.8,-91.8
8,00948B,中信優息投資級債,9.1,-0.03,-0.33,09/21,0.0,0.0,-3.16,-68.4,-69.5,-79.8,255.0,24.4,83.8,-26.9
9,5206,坤悅,22.8,0.5,2.24,09/21,0.65,-12.4,-53.0,-53.7,-5.49,27.0,-24.8,-26.8,-22.5,-31.0
10,8473,山林水,38.7,-0.05,-0.13,09/21,-2.0,-2.0,-0.57,-39.0,-29.1,-1.21,-16.2,-33.4,142.0,11.2
11,00696B,富邦美債20年,27.93,-0.06,-0.21,09/21,0.0,0.0,-37.9,-37.9,-41.2,-51.1,-79.3,-80.7,-81.4,-82.4
12,2025,千興,12.4,0.0,0.0,09/21,-30.7,-30.7,-37.8,-37.8,48.8,,,,,
13,00404A,主動聯博動能50,9.8,0.09,0.93,09/21,0.0,0.0,-35.4,-35.4,129.0,459.0,,,,
14,6168,宏齊,42.7,3.85,9.91,09/21,-1.39,-22.1,-19.6,-34.3,-30.4,-39.9,-54.2,-48.2,-37.2,-31.6
15,00653L,富邦印度正2,43.31,0.18,0.42,09/21,0.0,0.0,0.0,-34.1,-34.1,-39.1,-40.1,-12.4,459.0,1387.0
16,009803,玉山市值動能50,21.46,0.25,1.18,09/21,-3.26,-33.7,-33.7,-33.9,18.2,45.3,32.1,91.2,373.0,5.07
17,6173,信昌電,308.0,-6.0,-1.91,09/21,9.54,-15.6,-16.4,-33.7,-35.2,-45.0,25.0,-29.2,99.7,-61.7
18,3037,欣興,1020.0,39.0,3.98,09/21,-1.11,-22.1,-17.8,-32.8,-26.7,-41.0,-73.7,-53.7,-94.9,-57.5
19,3073,天方能源,20.8,0.25,1.22,09/21,-2.62,-20.2,-31.4,-32.7,-33.0,-32.5,-32.2,-43.0,-15.3,-27.1
20,5013,強新,32.1,2.9,9.93,09/21,0.0,0.0,4.55,-32.4,-32.4,-37.8,-34.3,-34.3,0.0,-32.4
21,3661,世芯-KY,3665.0,125.0,3.53,09/21,-51.0,-50.4,-42.7,-31.5,60.4,18.9,-81.7,-86.3,-73.8,-66.2
22,00662,富邦NASDAQ,121.6,1.1,0.91,09/21,0.0,-14.7,-14.8,-31.0,-31.0,-29.6,-62.8,-50.8,103.0,-12.3
23,4155,訊映,14.9,-0.25,-1.65,09/21,-6.83,-6.83,-6.83,-29.9,-53.2,-61.2,-58.4,2.5,-9.13,-0.54
24,00772B,中信高評級公司債,32.2,-0.08,-0.25,09/21,0.0,0.0,-8.69,-28.9,-28.9,-38.7,-52.5,-45.8,-31.1,-16.0
25,0056,元大高股息,57.15,0.3,0.53,09/21,-0.3,0.65,-0.45,-28.5,-32.6,-34.2,-49.3,-53.4,11.1,-61.8
26,9902,台火,13.4,0.0,0.0,09/21,-0.17,-14.2,-23.5,-27.8,-28.1,-34.9,-36.5,-48.8,-61.6,-61.8
27,2345,智邦,1840.0,-15.0,-0.81,09/21,-10.8,-11.4,-19.3,-26.9,-36.4,-45.6,-55.9,-62.2,-69.1,-76.9
28,6805,富世達,2415.0,120.0,5.23,09/21,4.33,3.05,-2.5,-26.8,-44.4,-43.6,11.2,29.4,145.0,67.3
29,9919,康那香,13.95,-0.05,-0.36,09/21,-0.33,-1.18,-1.18,-25.3,-28.9,-34.5,-42.1,-43.0,-48.9,-28.4
30,6020,大展證,20.75,0.2,0.97,09/21,0.0,0.0,0.0,-25.0,-25.0,-19.2,-8.7,,90.9,90.9
31,8227,巨有科技,287.5,8.5,3.05,09/21,-6.19,-6.94,-23.2,-24.2,-28.9,-31.8,-2.43,-18.7,-12.5,-10.6
32,1599,宏佳騰,23.2,0.1,0.43,09/21,1.06,2.15,-10.4,-24.0,-41.0,-42.4,-32.6,-31.2,-18.1,-24.0
