排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00714,群益道瓊美國地產,21.22,-0.04,-0.19,09/16,-0.01,-0.01,6.74,9.35,9.33,7.33,11.8,26.6,35.8,35.2,,33.4
2,8227,巨有科技,272.0,22.5,9.02,09/16,0.0,0.99,3.95,7.51,8.33,7.85,5.81,6.94,6.92,6.64,,5.85
3,2481,強茂,168.5,15.0,9.77,09/16,2.43,-0.41,3.94,3.98,-0.08,-4.4,-9.73,-12.6,2.51,1.46,-16.7,5.84
4,2305,全友,49.4,4.45,9.9,09/16,2.37,1.72,2.01,3.22,1.81,1.9,-2.33,1.53,2.31,4.48,3.05,1.46
5,8096,擎亞,89.8,3.8,4.42,09/16,0.2,0.36,1.65,2.52,2.9,2.19,-6.77,5.58,0.65,2.57,2.59,12.6
6,6510,精測,3230.0,-25.0,-0.77,09/16,0.02,0.57,1.19,2.33,-2.19,-4.85,-4.98,-2.29,-4.84,9.55,5.55,-3.89
7,6805,富世達,2045.0,20.0,0.99,09/16,0.43,1.03,1.42,2.09,2.6,3.47,-1.73,1.18,-6.72,,,-0.37
8,2472,立隆電,210.5,2.5,1.2,09/16,0.33,0.75,1.09,2.04,3.12,3.48,6.87,1.91,3.19,9.94,9.07,4.12
9,6182,合晶,112.0,6.5,6.16,09/16,1.59,1.62,2.08,2.03,1.1,-5.35,-9.02,1.68,-1.27,0.58,-0.77,2.42
10,6168,宏齊,32.15,2.9,9.91,09/16,1.22,1.31,2.12,1.99,1.21,2.11,4.31,1.63,2.28,-1.95,-1.02,1.45
11,6683,雍智科技,1595.0,145.0,10.0,09/16,-0.7,0.96,1.11,1.95,-0.81,0.21,-0.15,-3.75,5.92,0.25,,2.21
12,6227,茂綸,133.0,0.5,0.38,09/16,-0.26,0.7,0.55,1.9,1.84,-0.22,0.46,5.35,5.9,4.25,4.38,5.69
13,6226,光鼎,39.9,3.6,9.92,09/16,-0.21,3.88,5.71,1.88,-1.4,6.75,3.01,6.48,6.83,7.28,9.15,6.94
14,4977,眾達-KY,176.5,16.0,9.97,09/16,1.28,1.92,1.75,1.86,-0.41,-2.21,0.26,-3.64,1.5,1.08,-42.8,0.69
15,3675,德微,295.5,26.5,9.85,09/16,0.64,0.54,1.72,1.75,1.64,-0.35,-0.52,2.32,3.19,3.74,3.12,6.21
16,4956,光鋐,35.25,3.2,9.98,09/16,1.2,1.06,1.48,1.72,1.04,-0.14,0.55,-0.16,1.09,0.22,-8.82,3.73
17,6449,鈺邦,217.0,7.5,3.58,09/16,0.08,0.74,1.23,1.68,2.32,-0.21,1.2,4.16,2.01,4.38,7.29,4.6
