股票代號,股票名稱,法人持股,上榜區塊
0050,元大台灣50,7.293014270881124,"20日,120日"
0057,富邦摩台,6.96,120日
00634R,富邦上証反1,8.71,"20日,120日"
00636,國泰中國A50,1.3202629601803155,5日
00639,富邦深100,1.9803883767254238,20日
00640L,富邦日本正2,1.88,5日
00642U,期元大S&P石油,3.0,5日
00643,群益深証中小,16.53,"120日,20日,5日"
00647L,元大S&P500正2,5.544389027431421,20日
00650L,復華香港正2,0.59,5日
00652,富邦印度,1.73,"20日,5日"
00657,國泰日經225,8.91,"20日,5日"
00661,元大日經225,6.798537886872999,"20日,120日"
00662,富邦NASDAQ,1.472287470641722,5日
00663L,國泰臺灣加權正2,1.45,20日
00665L,富邦恒生國企正2,0.97,5日
00674R,期元大S&P黃金反1,6.88,120日
00681R,元大美債20反1,17.55,120日
00683L,期元大美元指正2,20.04,"60日,120日,20日,5日"
00689R,國泰20年美債反1,37.23,"60日,120日,5日"
00700,富邦恒生國企,4.66,"20日,5日"
00702,國泰標普低波高息,18.43,60日
00712,復華富時不動產,0.41,5日
00714,群益道瓊美國地產,6.42,"120日,20日,5日"
00715L,期街口布蘭特正2,2.05,20日
00731,復華富時高息低波,6.1252488687782805,120日
00733,富邦臺灣中小,6.45721696854712,120日
00736,國泰新興市場,23.22,"120日,20日,5日"
00739,元大MSCI A股,2.78,"20日,5日"
00752,中信中國50,2.28139481676177,5日
00753L,中信中國50正2,1.57,"20日,5日"
00757,統一FANG+,-0.08849655393492539,5日
00763U,期街口道瓊銅,3.58,120日
00783,富邦中証500,8.01,"120日,20日,5日"
00830,國泰費城半導體,5.398970720736211,20日
00865B,國泰US短期公債,6.21,"120日,20日,5日"
00875,國泰網路資安,6.24,"20日,120日"
00876,元大全球5G,1.0,20日
00908,富邦入息REITs+,1.87,5日
00909,國泰數位支付服務,2.94,5日
00910,第一金太空衛星,8.22,"120日,20日,5日"
00920,富邦ESG綠色電力,4.19,5日
00922,國泰台灣領袖50,20.86,"20日,120日"
00926,凱基全球菁英55,2.8,"20日,5日"
00935,野村臺灣新科技50,5.628343560248009,120日
00938,凱基優選30,2.0,5日
00943,兆豐電子高息等權,28.31,"60日,120日"
00945B,凱基美國非投等債,4.990096192081657,5日
00947,台新臺灣IC設計,6.184366568739133,120日
00954,中信日本半導體,2.44,"20日,5日"
00961,FT臺灣永續高息,0.97,5日
00962,台新AI優息動能,3.05,20日
00963,中信全球高股息,2.62,5日
00964,中信亞太高股息,1.23,5日
00982D,主動富邦動態入息,4.15,5日
00983A,主動中信ARK創新,6.48,"120日,20日,5日"
00983D,主動富邦複合收益,3.24,"20日,5日"
00986A,主動台新龍頭成長,1.93,5日
00989A,主動摩根美國科技,5.96,"20日,5日"
00990A,主動元大AI新經濟,3.75,"20日,120日"
00994A,主動第一金台股優,6.86,"20日,5日"
00996A,主動兆豐台灣豐收,7.85,"20日,5日"
00997A,主動群益美國增長,6.202277470109717,"20日,5日"
1210,大成,12.645889236005114,20日
1215,卜蜂,39.54469718097519,"60日,5日"
1216,統一,34.54244377588957,"60日,5日"
1227,佳格,6.84403665840627,20日
1233,天仁,5.66,120日
1301,台塑,31.69574426904236,"60日,120日,20日,5日"
1303,南亞,36.95588390860724,"60日,20日,120日"
1304,台聚,28.83,"60日,5日"
1305,華夏,5.103461518819396,5日
1309,台達化,3.32,5日
1310,台苯,5.665654614459032,20日
1312,國喬,4.03,5日
1314,中石化,10.41662427745851,"20日,5日"
1326,台化,38.29797683692835,"60日,120日"
1337,再生-KY,26.55,"60日,5日"
1340,勝悅-KY,26.09,60日
1341,富林-KY,79.91,120日
1342,八貫,32.76794677579498,"120日,20日,5日"
1402,遠東新,14.881468818989156,20日
1434,福懋,7.8675222341833955,20日
1467,南緯,19.13,60日
1476,儒鴻,29.5427253596733,60日
1503,士電,30.387102063289852,60日
1513,中興電,15.701730629976478,"20日,5日"
1516,川飛,5.79,120日
1519,華城,19.26984604409883,60日
1521,大億,32.93,60日
1560,中砂,41.43872147826578,"60日,120日,20日,5日"
1590,亞德客-KY,81.70777601457776,"60日,120日"
1597,直得,8.078917201359722,"120日,20日,5日"
1612,宏泰,17.630878469231387,60日
1617,榮星,19.43,60日
1623,大東電,0.77,5日
1626,艾美特-KY,43.81,60日
1709,和益,5.08,20日
1710,東聯,5.7829134185449425,"20日,5日"
1714,和桐,24.71933985898042,"60日,120日,20日,5日"
1718,中纖,7.25,"20日,5日"
1722,台肥,7.859891326530612,20日
1726,永記,12.74,120日
1734,杏輝,5.62,5日
1735,日勝化,51.22640640721213,60日
1736,喬山,5.305744663558088,5日
1802,台玻,8.478058594923462,"120日,20日,5日"
1810,和成,4.98584784883179,5日
1904,正隆,9.898768531502883,20日
2006,東和鋼鐵,19.031203559092333,"60日,120日,20日,5日"
2025,千興,1.56,20日
2027,大成鋼,22.982582471389016,"60日,120日"
2029,盛餘,66.82461610311975,60日
2030,彰源,5.33,"20日,120日"
2032,新鋼,3.93,120日
2049,上銀,36.57317349413882,"60日,120日"
2059,川湖,25.34171528627868,60日
2103,台橡,23.493324059940086,"60日,20日"
2105,正新,5.759631891540363,5日
