排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00631L,元大台灣50正2,37.54,0.05,0.13,130034,09/09,-4001,-5977,-17941,-30871,-38169,-80319.0,-5912.0,171921.0,172621.0,172866.0
2,00991A,主動復華未來50,17.7,0.03,0.17,51507,09/09,-81,-6423,-8112,-9069,-52434,-82226.0,55885.0,73010.0,,36781.0
3,1815,富喬,126.0,-2.0,-1.56,69801,09/09,4098,812,2936,-6440,-6747,734.0,-14275.0,-23057.0,-24402.0,-37344.0
4,00685L,群益臺灣加權正2,12.39,0.04,0.32,154935,09/09,-482,3870,-1900,-6189,-12547,-38030.0,146642.0,148064.0,148366.0,148419.0
5,2489,瑞軒,39.45,0.3,0.77,16922,09/09,-273,-2224,-2491,-5871,-859,3182.0,-24877.0,-5400.0,16827.0,19778.0
6,6770,力積電,72.4,0.0,0.0,114261,09/09,-710,-3466,-5274,-5227,-4053,-12416.0,-1178.0,24883.0,97406.0,36802.0
7,1303,南亞,236.5,1.5,0.64,67602,09/09,70,1374,-430,-5107,-6596,-22027.0,13158.0,-9759.0,4311.0,-12830.0
8,1314,中石化,8.21,0.1,1.23,18124,09/09,-717,-5761,-5862,-4493,-7262,-12195.0,9761.0,6258.0,15265.0,8259.0
9,1326,台化,71.8,1.2,1.7,37250,09/09,-1332,-748,-557,-4473,-8460,-10786.0,8801.0,944.0,-1296.0,795.0
10,2609,陽明,58.5,1.2,2.09,31633,09/09,-255,-1051,-959,-4129,-3188,1715.0,-2107.0,-1510.0,-880.0,-452.0
11,2354,鴻準,64.5,0.0,0.0,6919,09/09,-224,-533,-550,-3417,-939,-3933.0,904.0,-686.0,-6385.0,-4322.0
12,2610,華航,20.45,-0.15,-0.73,8815,09/09,-1025,-1931,-2788,-3384,-3943,-7124.0,-6387.0,-8271.0,-8085.0,-10822.0
