代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
9919,康那香,13.95,-0.05,-0.36,09/21,26,1208,27.8,0.62,0,0,0.0,0.0,3,11,2.99,0.01,26,1253,28.9,0.64
2247,汎德永業,231.5,0.0,0.0,09/21,16,158,34.9,0.2,3,10,8.28,0.01,2,2,3.09,0.0,16,164,36.1,0.2
5245,智晶,20.65,-0.05,-0.24,09/21,16,143,16.3,0.32,0,0,0.0,0.0,-9,-266,-40.7,-0.59,-9,-177,-27.1,-0.39
00898,國泰基因免疫革命,11.45,0.02,0.17,09/21,15,5265,40.2,4.81,0,0,0.0,0.0,-1,-51,-4.14,-0.05,13,7314,61.9,6.68
2412,中華電,144.5,-1.0,-0.69,09/21,15,87505,45.4,1.13,1,305,3.38,0.0,5,698,0.83,0.01,15,86248,44.7,1.11
3379,彬台,28.3,1.0,3.66,09/21,12,161,20.0,0.42,0,0,0.0,0.0,-1,0,-0.28,0.0,12,161,20.0,0.42
6698,旭暉應材,32.2,-0.15,-0.46,09/21,12,364,27.7,0.55,0,0,0.0,0.0,2,2,1.13,0.0,12,366,27.9,0.55
3666,光耀,25.1,0.1,0.4,09/21,11,33,6.48,0.02,0,0,0.0,0.0,1,0,0.0,0.0,9,26,9.5,0.02
2380,虹光,16.5,-0.8,-4.62,09/21,10,149,10.1,0.25,0,0,0.0,0.0,0,0,0.0,0.0,10,153,10.4,0.25
2425,承啟,38.1,1.1,2.97,09/21,10,1094,20.8,1.13,0,0,0.0,0.0,-1,-2,-0.27,0.0,10,1000,19.0,1.04
2820,華票,17.5,0.05,0.29,09/21,10,17131,50.6,1.28,0,0,0.0,0.0,8,335,1.13,0.02,10,17301,51.1,1.29
2883B,凱基金乙特,8.53,0.06,0.71,09/21,10,6683,29.9,0.42,0,0,0.0,0.0,-10,-2316,-10.4,-0.15,8,4357,22.0,0.28
6526,達發,724.0,33.0,4.78,09/21,10,2153,26.0,1.29,0,0,0.0,0.0,2,458,8.11,0.27,3,2067,33.9,1.23
6651,全宇昕,154.0,7.5,5.12,09/21,10,452,27.5,1.31,0,0,0.0,0.0,1,0,0.06,0.0,4,324,35.5,0.94
8227,巨有科技,287.5,8.5,3.05,09/21,10,3749,7.05,9.48,0,0,0.0,0.0,2,69,2.55,0.17,11,3938,7.32,9.96
8464,億豐,370.0,0.0,0.0,09/21,10,797,17.8,0.27,1,2,0.26,0.0,3,24,1.01,0.01,3,137,5.83,0.05
1540,喬福,19.6,-0.05,-0.25,09/21,9,183,19.5,0.21,0,0,0.0,0.0,3,6,1.87,0.01,9,189,20.1,0.22
2480,敦陽科,164.5,-0.5,-0.3,09/21,9,972,33.5,0.91,0,0,0.0,0.0,0,0,0.0,0.0,9,992,34.1,0.93
3014,聯陽,139.5,4.0,2.95,09/21,9,2497,23.6,1.5,13,245,1.73,0.15,6,48,0.52,0.03,9,2705,25.6,1.63
3257,虹冠電,49.15,0.95,1.97,09/21,9,311,18.9,0.39,0,0,0.0,0.0,2,4,1.26,0.01,9,315,19.1,0.39
3272,東碩,14.0,-0.1,-0.71,09/21,9,29,12.1,0.05,0,0,0.0,0.0,0,0,0.0,0.0,9,29,12.0,0.05
3317,尼克森,56.2,0.0,0.0,09/21,9,737,18.7,0.82,0,0,0.0,0.0,-2,-12,-1.28,-0.01,7,500,17.8,0.56
3558,神準,124.0,3.0,2.48,09/21,9,261,41.3,0.44,0,0,0.0,0.0,-4,-1,-0.36,0.0,9,259,41.1,0.44
3577,泓格,117.0,-2.0,-1.68,09/21,9,519,20.2,0.81,0,0,0.0,0.0,1,2,0.76,0.0,9,525,20.4,0.82
5225,東科-KY,55.7,0.6,1.09,09/21,9,645,35.1,0.81,0,0,0.0,0.0,2,4,1.47,0.01,9,649,35.3,0.82
5481,新華,21.9,-0.25,-1.13,09/21,9,306,13.6,0.43,0,0,0.0,0.0,0,0,0.0,0.0,9,306,13.6,0.43
6122,擎邦,51.7,0.5,0.98,09/21,9,347,13.1,0.44,5,37,2.35,0.05,-1,0,-0.02,0.0,9,401,15.1,0.51
6270,倍微,29.95,0.65,2.22,09/21,9,319,24.7,0.44,0,0,0.0,0.0,1,0,0.07,0.0,9,316,24.4,0.44
8050,廣積,59.1,-0.2,-0.34,09/21,9,2407,25.6,1.17,0,0,0.0,0.0,1,3,0.35,0.0,9,2411,25.7,1.18
3169,亞信,105.0,1.5,1.45,09/21,8,162,22.0,0.26,0,0,0.0,0.0,-5,-7,-1.44,-0.01,8,155,21.0,0.24
5460,同協,17.15,-0.25,-1.44,09/21,8,88,6.4,0.15,0,0,0.0,0.0,0,0,0.0,0.0,8,87,6.36,0.15
6776,展碁國際,52.5,0.2,0.38,09/21,8,102,15.2,0.11,0,0,0.0,0.0,2,2,0.86,0.0,8,110,16.4,0.12
0061,元大寶滬深,24.13,0.0,0.0,09/21,7,346,63.1,0.36,0,0,0.0,0.0,-7,-167,-30.3,-0.17,9,295,40.4,0.31
1325,恆大,25.55,-0.1,-0.39,09/21,7,268,27.0,0.31,0,0,0.0,0.0,3,3,0.67,0.0,7,271,27.3,0.32
1463,強盛新,17.6,0.1,0.57,09/21,7,391,44.1,0.23,0,0,0.0,0.0,4,5,1.36,0.0,7,394,44.5,0.23
2377,微星,153.0,-2.0,-1.29,09/21,7,8116,17.9,0.96,1,31,0.53,0.0,1,182,3.14,0.02,4,5646,21.8,0.67
2891,中信金,70.4,0.9,1.29,09/21,7,34693,11.5,0.18,1,1043,4.92,0.01,2,1641,1.69,0.01,8,58841,18.4,0.3
3078,僑威,46.2,1.7,3.82,09/21,7,939,19.8,0.41,5,123,3.3,0.05,-6,-489,-11.9,-0.22,2,432,23.8,0.19
3338,泰碩,67.9,-0.1,-0.15,09/21,7,476,18.2,0.54,0,0,0.0,0.0,3,13,0.79,0.01,7,480,18.4,0.55
3537,堡達,53.9,0.6,1.13,09/21,7,259,25.6,0.46,0,0,0.0,0.0,2,1,0.41,0.0,7,261,25.8,0.46
3617,碩天,249.0,3.0,1.22,09/21,7,191,8.61,0.2,0,0,0.0,0.0,-5,-31,-2.05,-0.03,3,144,15.8,0.15
3652,精聯,34.9,1.15,3.41,09/21,7,141,21.4,0.19,0,0,0.0,0.0,2,7,2.84,0.01,7,145,22.1,0.19
6168,宏齊,42.7,3.85,9.91,09/21,7,13729,13.2,6.67,0,0,0.0,0.0,1,8,0.07,0.0,7,13912,13.4,6.76
7839,達人網,43.3,0.0,0.0,09/21,7,45,60.6,0.3,0,0,0.0,0.0,-5,-25,-47.0,-0.17,2,7,35.0,0.05
8454,富邦媒,246.5,-2.5,-1.0,09/21,7,463,15.8,0.17,-1,-1,-0.16,0.0,3,21,1.71,0.01,7,460,15.7,0.17
00950B,凱基A級公司債,13.55,-0.02,-0.15,09/21,6,3824,29.0,0.09,0,0,0.0,0.0,-2,-1332,-23.3,-0.03,3,1934,28.7,0.05
00970B,台新BBB投等債20+,9.02,-0.02,-0.22,09/21,6,161,2.36,0.04,0,0,0.0,0.0,3,1362,45.7,0.35,3,1469,49.2,0.38
00983A,主動中信ARK創新,13.09,0.27,2.11,09/21,6,3740,42.4,4.78,0,0,0.0,0.0,2,1046,22.0,1.34,7,4933,47.4,6.31
