股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,4.19,"60日,20日"
00405A,主動富邦台灣龍耀,4.19,"5日,20日"
0050,元大台灣50,7.229457941425578,60日
0052,富邦科技,3.204871938680127,"5日,20日"
0055,元大MSCI金融,3.4802671959514355,"60日,20日"
00631L,元大台灣50正2,1.7927641848671612,"5日,20日"
00632R,元大台灣50反1,8.472205444782746,"5日,60日,20日"
00633L,富邦上証正2,0.72,5日
00634R,富邦上証反1,10.8,"5日,60日,20日"
00635U,期元大S&P黃金,18.44,"5日,120日,60日,20日"
00637L,元大滬深300正2,1.1,5日
00640L,富邦日本正2,3.32,"5日,60日"
00645,富邦日本,2.939372746935833,"5日,60日,20日"
00647L,元大S&P500正2,6.2443890274314215,60日
00650L,復華香港正2,2.53,20日
00651R,復華香港反1,3.31,"5日,60日"
00652,富邦印度,3.1184480690813148,"5日,60日,20日"
00653L,富邦印度正2,4.59,"5日,60日,20日"
00656R,國泰中國A50反1,3.05,"60日,20日"
00657,國泰日經225,13.25,"5日,60日,20日"
00661,元大日經225,7.8885378868729985,60日
00662,富邦NASDAQ,1.261330270349563,5日
00663L,國泰臺灣加權正2,2.05,5日
00666R,富邦恒生國企反1,9.84,"5日,20日"
00668,國泰美國道瓊,25.08,"5日,120日,60日,20日"
00674R,期元大S&P黃金反1,8.36,20日
00681R,元大美債20反1,18.77,20日
00685L,群益臺灣加權正2,0.45,5日
00688L,國泰20年美債正2,2.05,20日
00689R,國泰20年美債反1,36.5,"60日,120日"
00693U,期街口S&P黃豆,4.25,"60日,20日"
00700,富邦恒生國企,11.7,"5日,60日,20日"
00702,國泰標普低波高息,18.44,120日
00709,富邦歐洲,4.702690815006468,"5日,60日,20日"
00714,群益道瓊美國地產,10.34,"60日,20日"
00715L,期街口布蘭特正2,1.87,5日
00730,富邦臺灣優質高息,1.3738684255610758,5日
00731,復華富時高息低波,3.2885436893203885,5日
00736,國泰新興市場,24.23,60日
00737,國泰AI機器人,2.63,20日
00738U,期元大道瓊白銀,2.9,5日
00739,元大MSCI A股,3.0,60日
00757,統一FANG+,2.3765435638509897,"5日,60日,20日"
00875,國泰網路資安,11.7,"5日,60日,20日"
00892,富邦台灣半導體,2.1337516854342042,20日
00895,富邦未來車,1.7789057692831276,20日
00897,富邦基因免疫生技,5.58,"60日,20日"
00898,國泰基因免疫革命,5.82,"5日,60日,20日"
00900,富邦特選高股息30,1.6429070077271517,5日
00903,富邦元宇宙,2.71,20日
00910,第一金太空衛星,8.21,"60日,20日"
00912,中信臺灣智慧50,2.65,20日
00913,兆豐台灣晶圓製造,2.4,20日
00920,富邦ESG綠色電力,5.41,"60日,20日"
00921,兆豐龍頭等權重,1.61,5日
00922,國泰台灣領袖50,20.169415883497415,60日
00926,凱基全球菁英55,2.71,5日
00927,群益半導體收益,2.220593491608587,20日
00934,中信成長高股息,2.5745778585999446,5日
00935,野村臺灣新科技50,7.758038570586679,"60日,20日"
00936,台新永續高息中小,1.17,5日
00938,凱基優選30,1.23,5日
00946,群益科技高息成長,0.54,5日
00947,台新臺灣IC設計,4.869773695597351,60日
00952,凱基台灣AI50,3.5,"5日,20日"
00956,中信日經高股息,4.27,"5日,20日"
00960,野村全球航運龍頭,1.89,20日
00964,中信亞太高股息,3.23,60日
00965,元大航太防衛科技,2.090456489934999,5日
00971,野村美國研發龍頭,1.85,20日
00972,野村日本動能高息,19.96,"60日,20日"
00980A,主動野村臺灣優選,12.571807136777966,"5日,60日,20日"
00981A,主動統一台股增長,5.294890552449897,20日
00983A,主動中信ARK創新,2.49,5日
00986A,主動台新龍頭成長,3.49,"5日,60日,20日"
00988A,主動統一全球創新,4.80974844351989,60日
00989A,主動摩根美國科技,16.81,"5日,60日,20日"
00991A,主動復華未來50,6.478962661672844,"60日,20日"
00992A,主動群益科技創新,5.552727150963873,20日
00994A,主動第一金台股優,7.94,"5日,60日,20日"
00997A,主動群益美國增長,8.051687112688017,"60日,20日"
00999A,主動野村臺灣高息,3.34,"5日,60日"
1101,台泥,16.35989343311547,20日
1215,卜蜂,40.02027302273905,120日
1216,統一,36.538502769158534,"5日,120日,60日,20日"
1301,台塑,31.783757883473893,120日
1303,南亞,35.99711114100438,"60日,120日"
1304,台聚,28.13,120日
1326,台化,37.843471474894294,120日
1337,再生-KY,25.45,120日
1340,勝悅-KY,26.05,120日
1342,八貫,32.7487144943529,"5日,60日"
1402,遠東新,17.723158203369795,"5日,20日"
1467,南緯,19.6,120日
1476,儒鴻,31.794463962774312,"120日,20日"
1503,士電,30.519523859797033,120日
1513,中興電,16.36184806901494,5日
